time,Flow,RR,Inspiration
2.21,7.606,218,1
2.22,96.515,218,1
2.23,157.845,218,1
2.24,178.475,218,1
2.25,178.926,218,1
2.26,174.408,218,1
2.27,170.386,218,1
2.28,166.059,218,1
2.29,158.441,218,1
2.3,144.718,218,1
2.31,115.528,218,1
2.32,58.857,218,1
2.33,-5.928,218,0
2.34,-7.7,218,0
2.35,-7.141,218,0
2.36,-7.141,218,0
2.37,-7.141,218,0
2.38,-7.109,218,0
2.39,-7.113,218,0
2.4,-7.129,218,0
2.41,-7.129,218,0
2.42,-7.121,218,0
2.43,-7.113,218,0
2.44,-7.113,218,0
2.45,-7.1,218,0
2.46,-7.1,218,0
2.47,-7.092,218,0
2.48,-10.35,219,0
2.49,33.421,219,1
2.5,120.236,219,1
2.51,167.631,219,1
2.52,178.896,219,1
2.53,178.685,219,1
2.54,173.725,219,1
2.55,167.894,219,1
2.56,162.675,219,1
2.57,155.442,219,1
2.58,140.9,219,1
2.59,106.347,219,1
2.6,48.307,219,1
2.61,-8.795,219,0
2.62,-7.456,219,0
2.63,-7.137,219,0
2.64,-7.104,219,0
2.65,-7.121,219,0
2.66,-7.121,219,0
2.67,-7.121,219,0
2.68,-7.117,219,0
2.69,-7.117,219,0
2.7,-7.113,219,0
2.71,-7.109,219,0
2.72,-7.125,219,0
2.73,-7.109,219,0
2.74,-7.084,219,0
2.75,-9.922,221,0
2.76,60.488,221,1
2.77,143.82,221,1
2.78,177.124,221,1
2.79,180.736,221,1
2.8,179.378,221,1
2.81,175.928,221,1
2.82,172.628,221,1
2.83,164.319,221,1
2.84,154.569,221,1
2.85,136.121,221,1
2.86,97.831,221,1
2.87,28.111,221,1
2.88,-10.296,221,0
2.89,-7.197,221,0
2.9,-7.137,221,0
2.91,-7.117,221,0
2.92,-7.137,221,0
2.93,-7.113,221,0
2.94,-7.125,221,0
2.95,-7.113,221,0
2.96,-7.109,221,0
2.97,-7.113,221,0
2.98,-7.121,221,0
2.99,-7.113,221,0
3,-7.113,221,0
3.01,-9.186,222,0
3.02,23.537,222,1
3.03,113.036,222,1
3.04,165.246,222,1
3.05,179.137,222,1
3.06,178.956,222,1
3.07,174.408,222,1
3.08,171.446,222,1
3.09,168.303,222,1
3.1,162.531,222,1
3.11,150.243,222,1
3.12,118.74,222,1
3.13,56.134,222,1
3.14,-8.611,222,0
3.15,-7.398,222,0
3.16,-7.129,222,0
3.17,-7.129,222,0
3.18,-7.121,222,0
3.19,-7.129,222,0
3.2,-7.113,222,0
3.21,-7.109,222,0
3.22,-7.137,222,0
3.23,-7.117,222,0
3.24,-7.125,222,0
3.25,-7.125,222,0
3.26,-7.096,222,0
3.27,-7.092,222,0
3.28,-5.719,224,0
3.29,79.303,224,1
3.3,152.162,224,1
3.31,179.137,224,1
3.32,182.16,224,1
3.33,178.204,224,1
3.34,172.776,224,1
3.35,168.83,224,1
3.36,164.869,224,1
3.37,154.232,224,1
3.38,130.95,224,1
3.39,79.698,224,1
3.4,5.135,224,1
3.41,-8.568,224,0
3.42,-7.161,224,0
3.43,-7.129,224,0
3.44,-7.125,224,0
3.45,-7.149,224,0
3.46,-7.125,224,0
3.47,-7.109,224,0
3.48,-7.129,224,0
3.49,-7.104,224,0
3.5,-7.113,224,0
3.51,-7.109,224,0
3.52,-7.109,224,0
3.53,-7.096,224,0
3.54,-9.978,226,0
3.55,37.438,226,1
3.56,130.664,226,1
3.57,177.964,226,1
3.58,188.31,226,1
3.59,185.912,226,1
3.6,180.797,226,1
3.61,173.695,226,1
3.62,167.544,226,1
3.63,163.684,226,1
3.64,153.391,226,1
3.65,122.496,226,1
3.66,56.098,226,1
3.67,-9.647,226,0
3.68,-7.316,226,0
3.69,-7.141,226,0
3.7,-7.125,226,0
3.71,-7.133,226,0
3.72,-7.121,226,0
3.73,-7.125,226,0
3.74,-7.121,226,0
3.75,-7.109,226,0
3.76,-7.129,226,0
