label,area,mean,sigma,median,min,max,count,centroidX,centroidY,centroidZ,bboxXStart,bboxXEnd,bboxYStart,bboxYEnd,bboxZStart,bboxZEnd
1,22.2942,7.73994,31.7012,0.232737,-7.62669e-06,608.069,6143,15.4736,8.87283,18.0884,14.698,16.2767,6.92141,10.3184,15.1022,21.2068
2,13.5064,8.26451,35.7826,1.61261,0.0487329,860.563,3538,15.0431,9.66197,13.9782,13.9595,15.9629,8.68698,10.69,12.4579,15.6656
3,13.3979,11.064,62.1487,0.559527,-0.000100508,927.138,3179,16.2533,10.2315,13.38,15.6438,17.1262,9.19034,11.3675,11.3042,15.8085
4,2.54208,2.97525,6.16089,1.19558,-1.3183e-05,83.7414,714,13.8224,9.48957,12.5969,13.1777,14.3045,8.99718,9.98277,11.8232,13.3027
5,8.97922,2.95344,10.3454,0.827722,0.0655109,257.943,2243,14.65,9.85988,11.6827,13.6111,15.6159,8.8915,10.7031,10.5003,12.7384
6,2.30817,5.09826,14.3296,1.18444,0.0349932,181.527,667,17.4056,10.198,11.3053,16.7545,18.0573,9.81356,10.6299,10.7254,11.9307
7,4.84857,2.69589,9.44126,0.978466,0.0929734,191.625,1459,16.6558,10.9795,11.0868,15.8387,17.473,10.0002,11.8598,10.3373,11.9128
8,0.53644,3.99186,26.9972,0.592554,0.0440031,330.209,207,13.4281,9.37285,11.979,13.0545,13.7835,8.94536,9.69394,11.6396,12.5305
9,0.419472,1.79866,0.772824,1.57763,0.701981,8.91443,363,13.2173,9.86407,12.1147,13.0445,13.4122,9.5776,10.2039,11.934,12.3539
10,4.62469,1.92185,7.05532,0.940094,0.0936553,249.035,1350,14.1304,8.43669,10.5135,13.4678,14.8729,7.58179,9.3147,9.7907,11.3477
11,0.520615,6.46963,17.8364,1.61885,0.386248,138.116,111,14.9279,10.1478,10.5461,14.3807,15.2769,9.10112,10.5481,10.1238,10.7843
12,0.684424,5.87868,12.615,1.47858,0.627848,122.418,346,18.1458,10.0517,11.4345,17.8364,18.5063,9.75784,10.3619,11.1549,11.7636
13,0.397859,6.97968,19.3215,2.19082,0.644308,262.533,165,17.9709,10.0886,10.8928,17.6565,18.3491,9.80623,10.4724,10.6334,11.1658
14,0.104244,6.62725,16.0529,2.62895,1.48731,173.837,94,16.9946,11.7185,11.2518,16.7694,17.1776,11.587,11.8611,11.0173,11.3567
15,1.11658,6.91354,31.3152,2.08041,0.350745,415.112,284,16.6578,11.3998,10.5058,15.9001,17.4672,10.734,12.0074,10.0152,10.9525
