label,area,mean,sigma,median,min,max,count,centroidX,centroidY,centroidZ,bboxXStart,bboxXEnd,bboxYStart,bboxYEnd,bboxZStart,bboxZEnd
1,29.7286,1.58191,6.32354,0.186768,4.3931e-05,148.513,7665,18.9928,6.62282,22.1164,17.7523,19.9042,5.56506,8.02461,18.7686,25.1499
2,33.1147,0.934626,3.43854,0.261834,3.98213e-07,97.9767,8279,19.2288,7.06884,15.6188,18.0525,20.8364,5.97348,8.51342,12.4387,19.5887
3,29.5889,1.16739,6.11391,0.333955,-0.00188964,284.212,8070,18.3957,8.20115,17.2254,16.9533,19.5958,6.91364,9.80381,14.7636,20.1081
4,2.44194,5.787,15.364,2.52756,0.69834,250.2,774,20.3941,6.31317,12.8151,19.6449,20.9879,5.68107,6.90292,12.3162,13.4725
5,5.97309,1.12299,2.10373,0.830909,0.011948,48.189,1623,19.8263,7.43772,12.0522,18.9035,20.9765,6.36579,8.38386,11.2999,12.7345
6,3.66924,1.00876,3.89919,0.555462,0.0200143,76.1679,1090,17.0561,9.77373,15.3181,16.1727,17.766,9.12823,10.5263,14.5649,16.107
7,13.0584,0.244729,1.56647,0.106483,0.00012963,64.9377,3330,17.8226,8.89957,14.1728,16.4227,19.1742,7.63763,10.2326,12.4291,15.5589
8,0.793537,4.24846,3.12925,3.16721,1.83074,26.7822,216,20.9379,6.00519,12.7999,20.3824,21.3842,5.46689,6.42201,12.3306,13.2053
9,0.603276,6.82152,5.94932,4.83875,2.37857,51.4022,590,20.374,5.59575,12.4052,20.0926,20.6883,5.34358,5.88649,12.0392,12.7886
10,0.405182,6.01384,12.3396,2.17461,1.45461,104.692,125,20.8003,7.78373,11.7147,20.4821,20.9875,7.38048,8.12074,11.3938,12.0153
11,2.73987,1.75246,2.97276,1.27695,0.251153,111.898,823,19.9775,7.19133,11.2818,18.9756,21.0084,6.41393,8.12544,10.7651,11.7343
12,1.41212,1.99354,2.79237,1.06394,0.26601,23.606,392,16.2604,9.63462,15.785,15.7589,16.7849,9.1444,10.1961,15.2951,16.2359
13,0.58107,2.23845,5.62572,1.05921,0.0302093,49.6569,145,16.3671,10.1694,15.3448,15.9944,16.8604,9.63492,10.6883,14.5604,15.8024
15,11.8707,0.468542,0.58555,0.403249,0.00546994,23.9184,3090,17.1033,9.88132,12.3975,15.7308,18.4103,8.81182,10.9401,10.8808,13.8848
16,0.423591,6.69489,7.4412,4.03282,2.05503,66.7256,135,20.9227,5.57203,13.1478,20.5997,21.2528,5.36749,5.93855,12.8471,13.3944
17,0.100604,6.61424,6.25555,4.28027,3.23279,57.364,25,21.2006,5.83561,12.5006,20.9946,21.4581,5.71771,6.00434,12.3288,12.9427
18,0.462274,4.70272,3.80014,4.47419,2.0917,34.9385,600,19.8438,5.5614,12.1484,19.4615,20.1526,5.36389,5.76036,11.9518,12.3779
19,0.165545,6.71257,3.66876,6.13134,3.07745,23.6282,160,20.2327,5.31259,12.1826,20.07,20.4512,5.11513,5.487,12.0399,12.3389
20,0.61613,3.80975,2.58922,2.73908,2.11484,25.3296,215,21.1447,7.85937,11.5934,20.7864,21.4693,7.63986,8.10354,11.3338,11.8561
21,0.240732,4.43133,2.76813,3.42405,1.72815,17.8096,203,20.7943,8.16315,11.6285,20.5687,21.0112,7.98218,8.34683,11.4456,11.8466
