time,Flow,RR,Inspiration
5.1,48.006,279,1
5.11,207.017,279,1
5.12,267.962,279,1
5.13,285.981,279,1
5.14,290.593,279,1
5.15,289.796,279,1
5.16,285.943,279,1
5.17,274.016,279,1
5.18,236.877,279,1
5.19,146.631,279,1
5.2,0.487,279,0
5.21,-7.386,279,0
5.22,-7.113,279,0
5.23,-7.1,279,0
5.24,-7.088,279,0
5.25,-7.084,279,0
5.26,-7.096,279,0
5.27,-7.1,279,0
5.28,-7.076,279,0
5.29,-7.064,279,0
5.3,-7.056,279,0
5.31,-7.006,277,0
5.32,41.82,277,1
5.33,200.9,277,1
5.34,263.963,277,1
5.35,282.078,277,1
5.36,289.607,277,1
5.37,291.086,277,1
5.38,287.376,277,1
5.39,272.396,277,1
5.4,229.096,277,1
5.41,122.572,277,1
5.42,-9.923,277,0
5.43,-7.197,277,0
5.44,-7.096,277,0
5.45,-7.104,277,0
5.46,-7.104,277,0
5.47,-7.096,277,0
5.48,-7.076,277,0
5.49,-7.068,277,0
5.5,-7.056,277,0
5.51,-7.056,277,0
5.52,-7.031,277,0
5.53,19.264,278,1
5.54,188.588,278,1
5.55,267.051,278,1
5.56,288.887,278,1
5.57,295.431,278,1
5.58,295.814,278,1
5.59,292.303,278,1
5.6,277.532,278,1
5.61,237.737,278,1
5.62,139.209,278,1
5.63,-6.003,278,0
5.64,-7.288,278,0
5.65,-7.096,278,0
5.66,-7.084,278,0
5.67,-7.1,278,0
5.68,-7.088,278,0
5.69,-7.084,278,0
5.7,-7.08,278,0
5.71,-7.092,278,0
5.72,-7.064,278,0
5.73,-7.027,278,0
5.74,-0.999,280,0
5.75,157.902,280,1
5.76,251.428,280,1
5.77,278.237,280,1
5.78,286.471,280,1
5.79,286.961,280,1
5.8,285.078,280,1
5.81,278.609,280,1
5.82,253.272,280,1
5.83,182.555,280,1
5.84,39.319,280,1
5.85,-8.029,280,0
5.86,-7.104,280,0
5.87,-7.104,280,0
5.88,-7.096,280,0
5.89,-7.088,280,0
5.9,-7.084,280,0
5.91,-7.109,280,0
5.92,-7.072,280,0
5.93,-7.072,280,0
5.94,-7.064,280,0
5.95,-8.135,280,0
5.96,83.285,280,1
5.97,225.757,280,1
5.98,271.477,280,1
5.99,284.289,280,1
6,286.81,280,1
6.01,285.642,280,1
6.02,282.04,280,1
6.03,266.541,280,1
6.04,217.197,280,1
6.05,103.994,280,1
6.06,-10.389,280,0
6.07,-7.157,280,0
6.08,-7.096,280,0
6.09,-7.1,280,0
6.1,-7.08,280,0
6.11,-7.084,280,0
6.12,-7.092,280,0
6.13,-7.076,280,0
6.14,-7.092,280,0
6.15,-7.064,280,0
6.16,-7.06,280,0
6.17,-10.386,281,0
6.18,128.619,281,1
6.19,245.621,281,1
6.2,279.316,281,1
6.21,289.38,281,1
6.22,292.189,281,1
6.23,293.331,281,1
6.24,287.074,281,1
6.25,263.999,281,1
6.26,207.017,281,1
6.27,84.795,281,1
6.28,-9.603,281,0
6.29,-7.149,281,0
6.3,-7.084,281,0
6.31,-7.109,281,0
6.32,-7.1,281,0
6.33,-7.096,281,0
6.34,-7.076,281,0
6.35,-7.064,281,0
6.36,-7.043,281,0
6.37,-7.072,281,0
6.38,-7.047,280,0
6.39,-10.538,278,0
6.4,116.66,278,1
6.41,238.151,278,1
6.42,277.012,278,1
6.43,287.716,278,1
6.44,290.858,278,1
6.45,289.114,278,1
6.46,282.751,278,1
6.47,263.166,278,1
6.48,208.665,278,1
6.49,87.656,278,1
6.5,-9.885,278,0
6.51,-7.137,278,0
6.52,-7.084,278,0
6.53,-7.08,278,0
6.54,-7.1,278,0
6.55,-7.104,278,0
6.56,-7.076,278,0
6.57,-7.072,278,0
6.58,-7.076,278,0
6.59,-7.06,278,0
6.6,-7.015,277,0
6.61,18.776,276,1
6.62,184.627,276,1
6.63,261.108,276,1
6.64,282.939,276,1
6.65,290.062,276,1
6.66,291.96,276,1
6.67,289.19,276,1
6.68,276.086,276,1
6.69,240.017,276,1
6.7,152.134,276,1
6.71,1.917,276,1
6.72,-7.394,276,0
6.73,-7.1,276,0
6.74,-7.096,276,0
6.75,-7.096,276,0
6.76,-7.084,276,0
6.77,-7.064,276,0
6.78,-7.084,276,0
6.79,-7.064,276,0
6.8,-7.068,276,0
6.81,-7.068,276,0
6.82,-7.682,276,0
6.83,75.57,276,1
6.84,220.675,276,1
6.85,270.193,276,1
6.86,284.702,276,1
6.87,287.451,276,1
6.88,286.81,276,1
6.89,282.564,276,1
6.9,268.875,276,1
6.91,228.386,276,1
