label,area,mean,sigma,median,min,max,count,centroidX,centroidY,centroidZ,bboxXStart,bboxXEnd,bboxYStart,bboxYEnd,bboxZStart,bboxZEnd
1,7.38541,1.59724,4.85362,0.256342,0.000343093,115.627,2161,16.7481,10.7668,18.9413,15.8301,17.6012,9.74728,11.5525,17.6431,19.7812
2,19.1234,3.06597,12.9628,0.491624,8.99393e-05,253.22,4848,16.3638,10.1333,16.4272,15.4302,17.3733,9.19974,11.1697,14.4391,18.738
3,20.6196,1.12154,4.17656,0.243618,-2.90174e-08,193.64,5273,17.3625,11.1189,15.2927,16.3012,18.0689,10.3204,12.1114,12.2088,18.5254
4,4.18259,3.42318,8.37198,1.49664,0.104608,139.321,1018,15.3705,9.19738,14.0845,14.5647,16.146,8.53907,9.80374,13.1225,15.2069
5,10.0044,2.99868,14.7759,0.430847,7.46902e-07,259.405,2729,15.8894,10.125,13.4732,14.8177,16.8584,9.09227,10.981,11.8203,14.6636
6,3.46942,2.92267,15.1994,1.08543,0.072006,361.145,1049,18.1651,11.9147,12.4255,17.5219,18.8185,11.1591,12.61,11.6488,13.3393
7,8.86564,1.43009,6.07777,0.747278,0.00276655,166.645,2544,16.9255,12.1105,11.9325,15.9955,17.9233,11.0467,13.1928,10.8332,13.1443
8,0.359587,1.20173,0.969725,0.926446,0.469186,7.19873,83,14.9293,8.75296,13.399,14.469,15.3464,8.4856,9.08373,13.057,13.9181
9,0.212985,2.33183,1.60359,1.61562,1.14884,11.8902,114,14.5406,9.12917,13.6758,14.3525,14.7018,8.83595,9.32825,13.4299,13.8586
10,0.512334,1.30786,2.50756,0.667439,0.0568435,17.1869,144,15.0922,9.63663,12.6385,14.7828,15.8712,9.18189,10.2001,11.696,13.0111
11,5.86349,0.788299,2.67894,0.389521,0.040511,71.2905,1549,15.6563,10.2616,11.1351,15.0663,16.1639,9.57636,10.839,10.0393,12.3039
12,0.209607,3.24855,2.96916,1.80209,0.909404,12.494,71,18.7908,12.2518,12.0689,18.5498,19.0084,11.8791,12.6091,11.7322,12.3363
13,0.571424,2.76672,2.40667,2.08687,1.14732,24.4149,502,18.363,12.744,12.0631,18.1286,18.6517,12.4606,13.0793,11.8711,12.308
14,0.284864,2.37484,1.26343,1.95344,1.28772,12.8454,247,16.7522,13.1958,11.6488,16.5242,17.0551,13.0342,13.4571,11.3631,11.8625
15,1.30317,5.6047,23.0243,1.39704,0.372983,275.966,358,17.1668,12.8981,10.9635,16.3221,17.753,11.9999,13.4402,10.3776,11.43
16,1.73954,2.15878,3.97015,0.959833,0.358634,38.689,478,15.2001,8.03951,13.709,14.7438,15.6511,7.47114,8.56717,13.3263,14.1381
17,1.89404,2.65703,3.74589,1.4598,0.653662,34.5381,598,14.5159,8.39665,13.2152,13.9711,15.0767,7.8156,8.99605,12.685,13.7435
18,0.263217,4.32941,6.34195,2.80139,1.26211,60.1585,212,14.2801,9.06642,13.7371,14.0841,14.4807,8.87932,9.27394,13.5151,13.9598
19,0.410285,2.464,1.7462,2.02818,1.36305,22.9947,363,14.3479,9.46795,13.6302,14.1417,14.534,9.13792,9.77644,13.4786,13.8
20,6.14769,1.14196,2.68306,0.491264,0.0660505,74.3498,1635,15.6393,8.70116,11.7533,14.8374,16.305,7.59839,9.61591,10.7884,12.9482
21,9.2526,1.32832,4.23534,0.518908,0.0663822,130.542,2575,14.38,10.1912,11.4774,13.2375,15.5606,9.21852,11.0508,10.2713,12.6655
22,1.01997,1.68507,2.08087,1.31502,0.509231,29.2196,289,15.1816,10.4487,9.86735,14.8503,15.5835,10.0343,10.7747,9.37444,10.3605
23,1.78846,1.39669,1.06809,1.01935,0.446765,12.2429,473,15.7441,10.1583,9.86687,15.223,16.134,9.61033,10.7572,9.35134,10.3513
24,0.709206,2.93552,3.83589,1.82393,0.894215,60.3929,205,19.1417,12.2158,12.3654,18.7373,19.5264,11.9684,12.468,12.0977,12.6324
25,0.604713,3.08417,2.1016,2.18956,0.977123,14.2082,182,18.9051,12.2844,11.8071,18.5575,19.2067,11.9193,12.5664,11.4801,12.1603
26,0.147551,3.59715,2.42307,2.62429,1.39291,15.5436,127,18.3237,13.0789,12.1965,18.142,18.5015,12.9134,13.3015,12.0652,12.3325
27,0.221179,3.73508,4.1791,2.87557,1.83365,38.7371,195,18.4814,13.0819,11.95,18.2587,18.667,12.9023,13.2917,11.8116,12.1199
28,0.207811,4.67025,4.90056,2.79591,1.90373,40.4726,178,16.509,13.3892,11.5977,16.2859,16.6876,13.1908,13.5717,11.4474,11.7534
29,0.322043,4.77231,3.78969,3.73211,1.75482,41.987,275,16.8661,13.418,11.4333,16.6077,17.057,13.194,13.669,11.2234,11.6994
30,5.68075,1.3462,2.49145,0.7103,0.051196,37.8678,1643,16.3761,12.9803,10.2424,15.6408,17.231,12.0178,13.8661,9.26844,11.2947
31,0.919489,2.43011,4.11192,1.6163,0.586331,55.4496,326,17.4525,12.7744,10.5293,17.1131,17.7604,12.3063,13.252,10.0686,11.0031
32,0.230074,5.39592,8.89571,1.58761,0.567281,58.8486,56,15.3587,7.73878,14.1215,15.0354,15.5922,7.45109,8.03982,13.965,14.3384
33,1.31625,2.89203,5.11574,1.58096,0.772675,65.9252,625,15.536,7.18052,13.6161,15.1695,15.8907,6.68832,7.75339,13.25,13.9482
34,0.82915,4.11319,6.34706,2.63238,1.26453,54.2552,244,14.1129,7.96699,12.8943,13.7221,14.4798,7.61465,8.43948,12.5342,13.2829
35,0.153267,5.45325,7.65787,2.67374,1.76123,58.4462,131,14.1972,8.50633,12.826,13.9757,14.4385,8.33216,8.6384,12.6417,13.0195
36,0.191637,10.4535,28.6519,3.8142,1.2468,225.539,165,14.3383,9.16797,14.0419,14.1783,14.4913,8.99918,9.34244,13.8872,14.2413
37,0.299287,3.7495,2.50549,2.95552,1.65108,20.8224,261,14.0114,9.00178,13.8829,13.7353,14.2479,8.80885,9.19791,13.709,14.0393
38,0.0836643,3.39301,2.43354,2.83758,1.86343,18.3376,69,14.4007,9.76389,13.6242,14.2456,14.551,9.65908,9.90905,13.4711,13.7518
39,0.389036,3.95532,4.0296,2.80558,1.48675,48.2036,673,13.9732,9.83212,13.5752,13.6277,14.2575,9.57754,10.0693,13.4187,13.7593
40,0.487758,2.96524,3.17156,1.97491,0.571918,39.7483,188,15.4458,7.8728,10.9229,15.1744,15.6919,7.5424,8.23046,10.5914,11.2468
41,1.32239,1.8612,1.35337,1.57372,0.519729,11.8036,381,16.0559,7.73235,10.9912,15.612,16.5139,7.16877,8.2815,10.5506,11.4567
42,0.523219,2.18889,1.87816,1.68344,0.816255,18.4757,462,13.2101,10.3442,11.3244,12.9239,13.5058,10.0234,10.6632,11.0435,11.5652
43,3.51113,1.36677,1.68397,0.808118,0.107083,36.1292,980,13.4886,10.0307,10.3485,12.7423,14.2543,9.21619,10.902,9.63504,11.0569
44,0.112609,3.13807,4.74547,1.7067,1.18551,38.0608,102,14.8521,10.6217,9.59911,14.7253,15.0026,10.4649,10.743,9.47284,9.75114
45,0.317602,2.6743,1.07679,2.18081,1.41203,9.96249,244,14.9461,10.4846,9.32938,14.7409,15.1379,10.2637,10.7132,9.12844,9.55164
46,0.529859,3.21722,6.48376,1.39143,0.954666,92.569,365,15.6694,9.63237,9.54314,15.4107,16.0117,9.45372,9.88473,9.19434,9.89663
47,1.91924,1.59697,1.42117,1.26185,0.422867,24.3383,498,15.8883,10.1215,9.08614,15.4222,16.4325,9.45047,10.6108,8.56334,9.54764
48,0.0792205,12.6958,14.1516,7.01128,1.47917,67.2634,68,19.283,12.1557,12.6369,19.1495,19.5268,12.0009,12.4348,12.5139,12.7494
49,0.593524,3.60952,2.79595,2.34293,1.51174,42.5885,279,19.6818,12.3454,12.5966,19.359,20.0067,12.1105,12.5777,12.3006,12.9083
50,0.18645,8.42675,12.5283,4.497,2.03435,104.546,161,18.9993,12.0225,11.4697,18.8246,19.1867,11.8736,12.2163,11.2871,11.6844
51,0.818924,4.59224,4.21914,3.15231,1.05541,67.6143,339,19.3029,12.3187,11.5691,18.8854,19.681,12.0035,12.5717,11.215,11.9395
52,0.385063,5.33123,4.24894,5.01064,2.14038,42.2832,579,18.3987,13.2778,12.4798,18.268,18.513,13.0348,13.5706,12.2019,12.7381
53,0.0711185,6.03605,8.3089,3.12621,1.69956,53.2965,64,18.2136,13.2467,12.2171,18.1069,18.3394,13.1063,13.3458,12.1249,12.3142
54,0.0428357,3.86789,0.848269,3.61269,2.38303,6.51368,42,18.6374,13.221,11.9721,18.5259,18.7092,13.1332,13.3092,11.843,12.0446
55,0.0248311,3.40416,1.18884,2.6908,2.01488,6.02922,20,18.4425,13.2748,11.9048,18.3333,18.588,13.2001,13.3579,11.7734,11.9978
56,0.216582,4.20058,3.85483,2.84011,1.81074,36.2585,511,16.3906,13.301,11.8904,16.2799,16.513,13.083,13.511,11.6585,12.1297
57,0.189546,4.2981,2.64436,3.61645,2.14544,19.473,168,16.2812,13.5128,11.5425,16.0553,16.448,13.3272,13.6518,11.4032,11.7035
58,0.216035,5.54604,4.7888,4.33169,2.10708,44.2055,191,16.9081,13.6688,11.6655,16.7502,17.0657,13.4988,13.8686,11.4913,11.8618
59,0.391863,3.44043,1.92548,2.869,2.0225,24.7787,341,16.921,13.7458,11.2898,16.678,17.1481,13.4824,14.0418,11.1125,11.4869
60,0.304328,4.5156,10.1925,2.49326,1.30507,167.488,258,15.7017,13.4969,10.1234,15.4366,15.9535,13.2664,13.6981,9.96202,10.2898
61,0.498734,1.90216,2.32087,1.0421,0.478582,20.3984,141,16.5759,13.6392,9.5286,15.6898,16.9029,13.0809,13.9763,9.24004,9.88899
62,0.248789,7.96972,17.0818,3.85226,1.42496,188.384,209,17.4895,12.3809,10.2027,17.2498,17.7179,12.2076,12.5393,9.9929,10.4479
63,1.61254,2.92332,3.00466,2.12124,0.720655,31.9681,486,17.8059,12.8673,10.0487,17.3431,18.3201,12.4415,13.2722,9.54074,10.5697
64,0.0166765,32.7078,16.9072,20.3523,12.7476,51.9004,4,15.2975,7.44128,14.1737,15.2826,15.3188,7.41813,7.45916,14.1161,14.2559
65,0.927045,2.78121,3.2193,1.66414,0.868842,43.1532,314,15.5479,7.6183,14.4935,15.1627,15.9061,7.27331,7.96103,14.1233,14.9191
