time,Flow,RR,Inspiration
3.64,40.985,119,1
3.65,82.777,119,1
3.66,99.018,119,1
3.67,101.249,119,1
3.68,98.036,119,1
3.69,95.139,119,1
3.7,93.951,119,1
3.71,94.914,119,1
3.72,98.606,119,1
3.73,102.339,119,1
3.74,102.478,119,1
3.75,102.107,119,1
3.76,105.003,119,1
3.77,109.512,119,1
3.78,111.316,119,1
3.79,107.936,119,1
3.8,98.401,119,1
3.81,76.14,119,1
3.82,29.441,119,1
3.83,-8.115,119,0
3.84,-9.122,119,0
3.85,-7.149,119,0
3.86,-7.864,119,0
3.87,-8.736,119,0
3.88,-9.372,119,0
3.89,-9.965,119,0
3.9,-10.273,119,0
3.91,-10.337,119,0
3.92,-10.152,119,0
3.93,-9.852,119,0
3.94,-9.653,119,0
3.95,-9.492,119,0
3.96,-9.514,119,0
3.97,-9.438,119,0
3.98,-9.183,119,0
3.99,-9.093,119,0
4,-8.677,119,0
4.01,-8.59,119,0
4.02,-8.803,119,0
4.03,-8.434,119,0
4.04,-7.456,119,0
4.05,-6.781,119,0
4.06,-6.768,119,0
4.07,-6.773,119,0
4.08,-6.781,119,0
4.09,-6.756,119,0
4.1,-6.747,119,0
4.11,-6.777,119,0
4.12,-8.531,119,0
4.13,-2.011,122,0
4.14,47.605,122,1
4.15,82.798,122,1
4.16,95.409,122,1
4.17,97.263,122,1
4.18,95.679,122,1
4.19,93.014,122,1
4.2,92.17,122,1
4.21,93.37,122,1
4.22,97.217,122,1
4.23,99.316,122,1
4.24,101.759,122,1
4.25,103.177,122,1
4.26,103.293,122,1
4.27,101.782,122,1
4.28,102.571,122,1
4.29,99.545,122,1
4.3,86.295,122,1
4.31,51.469,122,1
4.32,7.578,122,1
4.33,-9.969,122,0
4.34,-9.902,122,0
4.35,-9.626,122,0
4.36,-10.283,122,0
4.37,-10.527,122,0
4.38,-10.539,122,0
4.39,-10.531,122,0
4.4,-10.493,122,0
4.41,-10.497,122,0
4.42,-10.528,122,0
4.43,-10.539,122,0
4.44,-10.516,122,0
4.45,-10.537,122,0
4.46,-10.535,122,0
4.47,-10.493,122,0
4.48,-10.496,122,0
4.49,-10.466,122,0
4.5,-10.418,122,0
4.51,-10.421,122,0
4.52,-10.495,122,0
4.53,-10.478,122,0
4.54,-10.283,122,0
4.55,-9.907,122,0
4.56,-9.558,122,0
4.57,-9.325,122,0
4.58,-8.977,122,0
4.59,-7.973,122,0
4.6,-6.819,122,0
4.61,-6.773,122,0
4.62,-6.768,122,0
4.63,-6.777,122,0
4.64,-6.773,122,0
4.65,-10.396,121,0
4.66,5.378,121,1
4.67,47.638,121,1
4.68,76.018,121,1
4.69,89.966,121,1
4.7,96.334,121,1
4.71,97.922,121,1
4.72,96.945,121,1
4.73,97.581,121,1
4.74,98.721,121,1
4.75,100.58,121,1
4.76,103.107,121,1
4.77,106.276,121,1
4.78,110.088,121,1
4.79,111.654,121,1
4.8,108.436,121,1
4.81,103.807,121,1
4.82,93.951,121,1
4.83,70.868,121,1
4.84,29.69,121,1
4.85,-7.285,121,0
4.86,-8.614,121,0
4.87,-6.819,121,0
4.88,-7.084,121,0
4.89,-9.191,121,0
4.9,-10.249,121,0
4.91,-10.458,121,0
4.92,-10.432,121,0
4.93,-10.22,121,0
4.94,-9.741,121,0
4.95,-9.435,121,0
4.96,-9.467,121,0
4.97,-9.724,121,0
4.98,-9.645,121,0
4.99,-9.375,121,0
5,-9.101,121,0
5.01,-8.412,121,0
5.02,-7.047,121,0
5.03,-6.773,121,0
5.04,-6.76,121,0
5.05,-6.764,121,0
5.06,-6.777,121,0
5.07,-6.756,121,0
5.08,-6.751,121,0
5.09,-9.344,124,0
5.1,35.222,124,1
5.11,83.2,124,1
5.12,103.317,124,1
5.13,106.465,124,1
5.14,103.62,124,1
5.15,103.223,124,1
5.16,105.497,124,1
5.17,108.508,124,1
5.18,112.793,124,1
5.19,117.277,124,1
5.2,116.808,124,1
5.21,112.283,124,1
5.22,107.176,124,1
5.23,101.203,124,1
5.24,87.439,124,1
5.25,57.39,124,1
5.26,11.135,124,1
5.27,-10.396,124,0
5.28,-7.543,124,0
5.29,-6.785,124,0
5.3,-8.98,124,0
5.31,-10.317,124,0
5.32,-10.539,124,0
5.33,-10.526,124,0
5.34,-10.539,124,0
5.35,-10.478,124,0
5.36,-10.374,124,0
5.37,-10.258,124,0
5.38,-10.096,124,0
5.39,-10.093,124,0
5.4,-10.16,124,0
5.41,-10.048,124,0
5.42,-9.818,124,0
5.43,-9.516,124,0
5.44,-9.211,124,0
5.45,-9.14,124,0
5.46,-8.65,124,0
5.47,-7.486,124,0
5.48,-6.76,124,0
5.49,-6.768,124,0
5.5,-6.781,124,0
5.51,-6.764,124,0
5.52,-6.773,124,0
5.53,-6.773,124,0
5.54,-6.768,124,0
5.55,-6.798,124,0
5.56,-8.16,124,0
5.57,34.677,124,1
5.58,77.058,124,1
5.59,99.706,124,1
5.6,105.474,124,1
5.61,103.55,124,1
5.62,100.165,124,1
5.63,97.763,124,1
5.64,96.356,124,1
5.65,97.263,124,1
5.66,99.064,124,1
5.67,101.249,124,1
5.68,99.476,124,1
5.69,95.95,124,1
5.7,95.409,124,1
5.71,99.041,124,1
5.72,100.442,124,1
5.73,90.405,124,1
5.74,60.415,124,1
5.75,15.132,124,1
5.76,-10.264,124,0
5.77,-7.229,124,0
5.78,-6.798,124,0
5.79,-7.343,124,0
5.8,-8.958,124,0
5.81,-9.62,124,0
5.82,-9.888,124,0
5.83,-9.949,124,0
5.84,-10.019,124,0
5.85,-10.126,124,0
5.86,-10.249,124,0
5.87,-10.408,124,0
5.88,-10.433,124,0
5.89,-10.379,124,0
5.9,-10.369,124,0
5.91,-10.301,124,0
5.92,-9.819,124,0
5.93,-8.331,124,0
5.94,-6.819,124,0
5.95,-6.756,124,0
5.96,-6.777,124,0
5.97,-6.764,124,0
5.98,-6.777,124,0
5.99,-6.739,124,0
6,-6.756,124,0
6.01,-6.76,124,0
6.02,-6.76,124,0
6.03,-8.574,126,0
6.04,4.273,126,1
6.05,59.68,126,1
6.06,93.951,126,1
6.07,107.698,126,1
6.08,110.737,126,1
6.09,106.11,126,1
6.1,100.995,126,1
