label,area,mean,sigma,median,min,max,count,centroidX,centroidY,centroidZ,bboxXStart,bboxXEnd,bboxYStart,bboxYEnd,bboxZStart,bboxZEnd
1,17.8276,340.708,7946.28,7.41938,0.00703395,394315,4490,16.7135,11.2463,20.8239,15.5214,17.5493,10.0791,12.5959,18.6679,22.6733
2,26.1118,180.097,1261.62,59.5045,-0.055346,122044,6342,17.3753,11.9322,16.3416,16.5167,18.6199,10.7822,13.2166,13.7835,19.3793
3,20.8778,214.037,1683.79,52.6916,-0.00921382,74492.4,5487,15.7842,11.9896,17.6035,14.4983,16.8219,10.8305,13.227,15.7211,19.9613
4,2.12357,669.855,1926.99,386.306,90.9165,31012.3,530,18.6364,11.4408,14.1831,18.0876,19.2765,10.9768,11.9656,13.7306,14.6374
5,11.7704,335.127,1420.82,227.526,-0.000834948,43744,3258,17.9657,12.3726,13.1342,16.7052,19.3348,11.3299,13.2577,11.7458,14.3379
6,4.00435,231.692,412.818,168.108,37.4632,10263.4,1152,14.0706,12.0084,16.1655,13.2907,14.5662,11.3445,12.6534,15.3482,17.0245
7,9.16473,294.041,2473.76,81.8374,-0.000341502,92923.2,2426,15.3195,12.1178,15.2329,13.8795,16.5057,10.9398,13.4215,13.6592,16.0814
8,0.309003,1316.97,1950.61,491.974,329.862,18655.4,127,19.1287,11.1971,14.5146,18.8469,19.3948,10.9208,11.5324,14.313,14.7636
9,0.0563868,1071.95,522.111,824.69,554.674,2304.04,17,19.0251,11.1573,13.977,18.9339,19.1447,10.995,11.615,13.7695,14.2349
10,1.4654,823.418,1160.23,673.747,234.345,13494.6,430,18.7671,11.4752,12.1083,18.1513,19.2764,10.9962,11.7929,11.649,12.6162
11,3.22061,668.65,3540.58,390.316,62.2726,79418.1,1001,18.697,12.4165,11.8623,17.7565,19.6488,11.7624,13.0713,11.1828,12.647
12,1.58025,1596.81,3431.55,694.617,157.408,61157.3,477,13.2887,11.391,16.206,12.8276,13.7107,10.7848,11.9698,15.7805,16.646
13,1.76746,645.525,1548.46,375.755,105.958,17837.7,527,13.2622,12.2045,15.5985,12.7692,13.7592,11.6855,12.7223,15.0773,16.1539
14,8.42836,156.506,456.479,84.9241,9.38492,17635.1,2298,14.0932,10.7248,14.0254,12.9418,15.3199,9.55534,11.8781,13.1696,15.1707
15,1.27169,40.0031,81.7147,26.4091,7.64576,1523.31,320,16.0388,12.3687,14.2918,14.8629,16.3379,11.2505,13.445,13.6038,14.7689
16,0.312391,2069.35,3168.7,864.923,481.876,36179.3,150,19.2327,10.9872,14.7003,18.9697,19.4251,10.7638,11.1878,14.4528,14.9324
17,0.339185,3681.34,9260.1,1130.64,358.144,79069.1,289,19.1697,11.4154,14.7496,18.959,19.3811,11.1517,11.6621,14.5322,14.9619
18,0.848937,1636.06,2786.58,1057.24,313.486,24234.7,248,19.3649,11.2344,14.0149,19.0393,19.7421,10.8491,11.6712,13.6894,14.3436
19,0.303716,1893.17,1529.5,1547.13,601.347,16073.9,410,18.9863,11.2197,13.6503,18.7846,19.1632,11.0097,11.4576,13.4614,13.8494
20,0.0985707,1232.29,1268.11,834.868,724.689,17002.5,46,18.7699,11.0928,11.8614,18.5638,18.9162,10.9307,11.3027,11.6426,12.0443
21,1.47805,1125.6,2268.3,830.292,547.476,44883,413,19.4302,11.0552,11.766,18.9351,19.927,10.6053,11.52,11.4393,12.1416
22,0.608399,2623.13,4413.36,963.29,624.783,33669.2,228,19.3201,12.9299,11.993,18.928,19.5794,12.5521,13.2466,11.664,12.3321
23,4.59549,1259.26,5456.2,423.084,77.8253,99402.8,1255,19.1177,12.4803,10.9918,18.0985,19.9291,11.871,13.1439,10.2227,11.7386
24,0.217848,4276.75,6676.98,860.532,587.533,35937.2,93,13.2189,10.9236,16.5632,12.8696,13.4593,10.7062,11.2225,16.3417,16.8004
25,1.17922,4845.32,9735.65,1535.9,592.114,75792.8,331,12.6877,10.8358,16.0937,12.1799,13.1857,10.4417,11.2604,15.7628,16.4457
26,0.408719,770.752,544.451,589.24,314.113,5190.36,334,13.1638,12.8516,15.578,12.873,13.4298,12.6626,13.1293,15.3187,15.824
27,1.54218,1121.83,2576.83,510.48,203.779,19599.7,426,12.7097,12.5146,15.2548,12.1486,13.2161,11.9945,13.0001,14.811,15.7977
28,0.256771,1318.33,2937.5,652.942,150.44,24681,230,13.1102,9.7372,14.1121,12.9117,13.2873,9.55946,9.96094,13.9424,14.3274
29,1.15638,928.039,3202.19,443.577,84.4967,94113.3,330,13.1951,9.75369,13.523,12.688,13.7454,9.33065,10.2649,13.0648,13.9976
30,7.50703,188.76,446.653,121.996,12.3376,18784.2,1895,15.7647,11.7582,12.8598,15.0857,16.3232,10.9207,12.5471,11.6387,14.1606
31,14.1228,222.915,527.785,168.208,17.2972,19879.8,3824,14.6333,13.0235,13.3393,13.3733,16.1516,11.688,14.0823,11.7917,14.931
32,0.595621,1676.1,1379.36,1129.62,769.27,17170.6,250,19.3694,10.6793,15.0384,19.1054,19.6046,10.3654,11.0106,14.6768,15.3781
33,0.16436,1808.51,2724.85,974.337,500.032,18988.3,137,19.0965,10.7048,14.6992,18.9609,19.2741,10.5377,10.8794,14.5528,14.8646
34,0.437192,2445.49,2763.23,1680.54,821.851,28444.7,440,19.1363,11.5518,15.1625,18.9654,19.3159,11.3358,11.7692,14.8998,15.4357
35,0.14241,1578.53,2078.89,933.799,392.217,19566.4,121,19.2729,11.6512,14.8029,19.0897,19.4299,11.5029,11.7708,14.6398,14.9722
36,0.553338,2228.54,3409.59,1107.53,840,31290.6,195,19.8114,11.3962,13.9175,19.5373,20.1088,11.111,11.657,13.6823,14.1971
37,1.75569,1470.01,1628.17,1040.92,668.256,23851.3,391,19.8135,10.467,13.8424,19.3605,20.2237,9.77249,11.1201,13.5214,14.1798
38,0.0471497,2821.31,2706.55,1331.9,1011.49,12199.5,113,18.9713,10.969,13.5676,18.8858,19.0492,10.8998,11.0499,13.5028,13.6412
39,0.0312032,2024.78,986.211,1336.93,1017.7,4348.45,105,18.8547,11.0644,13.5459,18.7973,18.9046,10.9955,11.1552,13.4742,13.6334
40,0.341145,1214.23,813.547,959.191,751.966,7910.95,300,18.4883,11.0013,11.951,18.2787,18.7058,10.7781,11.2233,11.7228,12.2001
41,0.332129,2056.24,2858.4,1075.98,684.449,20696.2,234,18.7179,10.9916,11.6011,18.5291,18.9471,10.7813,11.2062,11.3531,11.8529
42,0.284124,3143.29,5575.04,1312.73,526.977,44074.3,245,20.0731,11.078,11.7014,19.8607,20.307,10.8727,11.2891,11.5177,11.8746
43,1.19637,1462.36,1812.93,972.544,539.67,24725.6,364,20.0875,10.542,11.583,19.6388,20.5699,10.0884,11.0097,11.267,11.8905
44,0.121637,1981.92,2136.01,1355.95,841.723,14578.8,108,19.4468,13.2027,11.9593,19.1546,19.6287,12.9769,13.4075,11.727,12.1827
45,0.262749,1308.97,555.578,1130,781.336,5130.83,230,19.157,13.4098,11.838,18.9593,19.3773,13.2047,13.6148,11.642,12.0521
46,1.80565,1977.74,4574.12,1139.22,453.104,82812.2,568,19.9748,12.1432,10.1836,19.4268,20.5259,11.6671,12.5967,9.65566,10.7674
47,0.755169,926.155,1214.06,540.438,344.202,13460.1,281,19.0593,12.7276,10.2834,18.6253,19.8524,12.2069,13.1513,10.0514,10.6089
48,1.28425,2440.37,3921.58,1378.26,697.672,40003.1,385,13.0553,10.4191,16.7854,12.7404,13.3818,9.89278,10.979,16.4082,17.1508
49,0.328259,2853.41,3314.35,2115.26,721.146,38432.7,277,13.1268,11.1548,16.8421,12.9163,13.3762,10.8818,11.3457,16.6077,17.0845
50,0.136509,4184.42,3334.2,2142.03,1707.23,22937.7,69,12.2386,10.6161,16.047,12.0654,12.4041,10.402,10.8716,15.7468,16.1962
51,0.145331,3105.81,2111.68,2418.3,1160.46,11714.7,119,12.4319,10.6918,15.7134,12.2494,12.6016,10.5108,10.8416,15.5565,15.8495
52,0.340806,794.429,710.584,639.087,337.687,9005.73,293,13.387,13.1022,15.8046,13.1275,13.6079,12.9007,13.3298,15.6006,16.0548
53,0.194052,1240.67,645.628,1076.1,602.264,5196.34,169,13.3509,13.1562,15.4603,13.1888,13.5272,12.9409,13.333,15.2819,15.6056
54,0.497429,2054.79,3098.61,712.188,584.311,26170.5,160,12.1413,12.7041,15.5137,11.8659,12.4593,12.4454,12.9637,15.2718,15.7697
55,1.09628,1443.7,2608.71,608.603,251.303,26687,348,12.2475,12.6271,14.8711,11.7574,12.6878,12.1907,13.0778,14.4499,15.2501
56,0.035306,2404.82,3588.12,1044.02,412.835,16897.7,143,13.1904,9.55715,14.2572,13.0935,13.2711,9.46483,9.62986,14.1815,14.305
57,0.0126614,565.771,83.2794,608.668,444.111,674.91,11,12.9794,9.837,14.1898,12.9337,13.0457,9.77228,9.88451,14.1436,14.225
58,2.21783,912.883,2287.73,597.884,164.135,43972.9,665,12.9204,9.10265,13.4069,12.3663,13.5053,8.49707,9.65592,12.9283,13.8314
59,0.371618,1176.62,1099.47,801.446,411.988,10826.8,134,12.9784,9.88038,13.0879,12.6745,13.2806,9.56899,10.1466,12.8307,13.3299
60,2.2942,492.513,799.127,334.168,170.529,8090.01,580,15.8439,11.1565,11.6067,15.223,16.2845,10.4928,11.755,10.9552,12.1855
61,0.577959,1098.97,4067.78,463.391,220.362,44530.6,470,15.889,12.0639,11.6898,15.6032,16.0918,11.7421,12.362,11.3882,11.9423
62,0.21724,453.06,852.577,366.467,212.651,11982.8,195,14.0485,14.0576,12.9512,13.8189,14.2982,13.8816,14.2612,12.7455,13.1335
63,1.77813,337.393,1034.82,221.573,93.4155,15931,435,14.1517,13.5519,12.1056,13.3373,14.9005,12.5324,14.1971,11.4638,12.7114
64,0.230989,3475.96,4705.71,1370.29,920.73,30080.9,195,19.3984,10.4038,15.3757,19.2245,19.5888,10.2373,10.5971,15.1918,15.5617
65,0.315026,4084.66,5084,2762.94,953.46,51958.6,549,19.8242,10.4847,15.2817,19.5664,20.1355,10.3692,10.5968,15.113,15.4733
