label,area,mean,sigma,median,min,max,count,centroidX,centroidY,centroidZ,bboxXStart,bboxXEnd,bboxYStart,bboxYEnd,bboxZStart,bboxZEnd
1,20.1922,371.819,2362.88,37.7538,-0.0700774,83180.7,5293,9.63861,8.35487,19.5727,8.61212,11.0718,7.42672,9.20726,16.8664,22.1565
2,18.595,724.941,2760.28,163.385,3.20233,60386.6,4336,11.5901,8.03494,15.0312,9.81852,13.3085,7.32666,8.98638,12.5132,17.8076
3,15.0447,1031.25,4501.72,226.727,5.69008,114716,3690,10.4938,8.79246,15.6486,9.53792,11.3117,7.93747,9.67536,13.8441,17.646
4,1.93558,2126.31,4376.02,985.067,256.713,59807.7,572,13.1182,7.37781,13.0437,12.6071,13.6788,6.85273,7.81636,12.619,13.4912
5,4.35726,584.373,1440.3,289.035,56.1878,33755.6,1208,12.8532,8.28377,12.3443,12.0368,13.7886,7.57099,8.99348,11.5135,13.1
6,2.25784,3444.39,6747.52,1257.26,286.459,59598.3,683,9.53811,9.36905,14.0757,8.91452,10.0333,8.89215,9.88461,13.3716,14.7179
7,6.86322,2063.6,6131.64,553.195,-0.13904,76973.6,1674,10.3688,9.02793,13.1833,9.54402,11.2089,8.23176,9.90791,11.707,14.0782
8,0.180902,3118.37,10034.2,1000.28,620.496,79857.9,46,13.442,7.06103,13.3829,13.0826,13.6575,6.82466,7.3712,13.2597,13.5509
9,0.779975,873.093,833.27,560.122,316.274,6910.24,263,13.5192,6.86977,12.9268,13.1028,13.8756,6.50312,7.23785,12.5494,13.2958
10,0.351057,1479.51,1621.14,815.736,446.206,11755,133,13.6531,8.65427,12.3282,13.3971,13.8506,8.36143,8.91991,12.049,12.5764
11,3.89818,1150.11,3359.83,481.581,26.5413,70760.2,1141,13.4575,8.17375,11.5112,12.6353,14.2547,7.55709,8.76487,10.677,12.3849
12,0.291514,4133.44,7187.42,1679.02,1110.67,62371.5,179,9.26459,9.90887,14.0609,9.00902,9.57422,9.73639,10.0912,13.765,14.2851
13,1.25453,1375.24,2381.86,777.813,259.119,28188.8,377,9.01578,9.45277,13.6101,8.57982,9.46782,8.97389,9.87351,13.2107,14.193
14,4.73783,1434.22,5844.08,491.862,0.209023,149437,1309,9.26627,8.85935,11.7401,8.34582,10.1433,8.17748,9.59655,10.9197,12.6723
15,0.502073,2161.36,10675.7,248.514,88.7578,98288.2,152,11.0159,9.42787,12.287,10.3372,11.0893,8.95203,9.87335,11.7229,12.6625
16,0.897494,1497.61,1830.24,710.578,431.626,23087.4,327,13.3957,6.81749,13.7029,13.1104,13.6887,6.45866,7.30188,13.3833,14.0777
17,0.00999719,11885.7,9555.64,20657.2,1475.82,20657.2,2,13.6613,7.10938,13.4973,13.6536,13.6678,7.09841,7.12239,13.4673,13.5226
18,0.723487,809.161,505.118,601.286,304.003,6781.65,350,13.7528,6.51882,12.8198,13.3809,14.0693,6.20329,6.86262,12.5125,13.1764
19,0.176558,1648.94,2262.08,851.868,416.856,13460.3,157,13.3872,6.67242,12.5716,13.2444,13.5774,6.4731,6.87599,12.3811,12.7511
20,0.3136,1206.54,577.499,950.054,447.74,4709.21,203,13.9263,8.72837,12.2247,13.7414,14.169,8.46636,8.95063,12.0376,12.4654
21,0.115299,1179.36,1690.19,829.008,506.365,15760.4,102,13.6278,8.94269,12.2181,13.485,13.7784,8.81792,9.09761,12.0896,12.3811
