label,area,mean,sigma,median,min,max,count,centroidX,centroidY,centroidZ,bboxXStart,bboxXEnd,bboxYStart,bboxYEnd,bboxZStart,bboxZEnd
1,7.38541,519.426,1578.4,83.3632,0.11157,37601.8,2161,16.7481,10.7668,18.9413,15.8301,17.6012,9.74728,11.5525,17.6431,19.7812
2,19.1234,997.061,4215.53,159.876,0.0292478,82347.7,4848,16.3638,10.1333,16.4272,15.4302,17.3733,9.19974,11.1697,14.4391,18.738
3,20.6196,364.726,1358.23,79.2247,-9.39908e-06,62972.2,5273,17.3625,11.1189,15.2927,16.3012,18.0689,10.3204,12.1114,12.2088,18.5254
4,4.18259,1113.23,2722.59,486.71,34.0186,45307.6,1018,15.3705,9.19738,14.0845,14.5647,16.146,8.53907,9.80374,13.1225,15.2069
5,10.0044,975.176,4805.15,140.112,0.000242882,84358.7,2729,15.8894,10.125,13.4732,14.8177,16.8584,9.09227,10.981,11.8203,14.6636
6,3.46942,950.457,4942.88,352.983,23.4166,117445,1049,18.1651,11.9147,12.4255,17.5219,18.8185,11.1591,12.61,11.6488,13.3393
7,8.86564,465.068,1976.5,243.017,0.8997,54193.2,2544,16.9255,12.1105,11.9325,15.9955,17.9233,11.0467,13.1928,10.8332,13.1443
8,0.359587,390.803,315.356,301.282,152.58,2341.04,83,14.9293,8.75296,13.399,14.469,15.3464,8.4856,9.08373,13.057,13.9181
9,0.212985,758.315,521.489,525.403,373.602,3866.7,114,14.5406,9.12917,13.6758,14.3525,14.7018,8.83595,9.32825,13.4299,13.8586
10,0.512334,425.319,815.473,217.052,18.4857,5589.17,144,15.0922,9.63663,12.6385,14.7828,15.8712,9.18189,10.2001,11.696,13.0111
11,5.86349,256.356,871.193,126.672,13.1743,23183.8,1549,15.6563,10.2616,11.1351,15.0663,16.1639,9.57636,10.839,10.0393,12.3039
12,0.209607,1056.44,965.577,586.041,295.741,4063.08,71,18.7908,12.2518,12.0689,18.5498,19.0084,11.8791,12.6091,11.7322,12.3363
13,0.571424,899.742,782.651,678.653,373.111,7939.71,502,18.363,12.744,12.0631,18.1286,18.6517,12.4606,13.0793,11.8711,12.308
14,0.284864,772.304,410.868,635.264,418.77,4177.37,247,16.7522,13.1958,11.6488,16.5242,17.0551,13.0342,13.4571,11.3631,11.8625
15,1.30317,1822.66,7487.55,454.32,121.295,89744,358,17.1668,12.8981,10.9635,16.3221,17.753,11.9999,13.4402,10.3776,11.43
16,1.73954,702.039,1291.1,312.14,116.628,12581.9,478,15.2001,8.03951,13.709,14.7438,15.6511,7.47114,8.56717,13.3263,14.1381
17,1.89404,864.072,1218.17,474.728,212.572,11231.9,598,14.5159,8.39665,13.2152,13.9711,15.0767,7.8156,8.99605,12.685,13.7435
18,0.263217,1407.94,2062.42,911.016,410.44,19563.6,212,14.2801,9.06642,13.7371,14.0841,14.4807,8.87932,9.27394,13.5151,13.9598
19,0.410285,801.298,567.867,659.569,443.267,7477.9,363,14.3479,9.46795,13.6302,14.1417,14.534,9.13792,9.77644,13.4786,13.8
20,6.14769,371.367,872.534,159.76,21.4798,24178.6,1635,15.6393,8.70116,11.7533,14.8374,16.305,7.59839,9.61591,10.7884,12.9482
21,9.2526,431.973,1377.34,168.75,21.5876,42452.5,2575,14.38,10.1912,11.4774,13.2375,15.5606,9.21852,11.0508,10.2713,12.6655
22,1.01997,547.99,676.709,427.646,165.603,9502.37,289,15.1816,10.4487,9.86735,14.8503,15.5835,10.0343,10.7747,9.37444,10.3605
23,1.78846,454.207,347.344,331.493,145.289,3981.37,473,15.7441,10.1583,9.86687,15.223,16.134,9.61033,10.7572,9.35134,10.3513
24,0.709206,954.637,1247.44,593.147,290.799,19640.1,205,19.1417,12.2158,12.3654,18.7373,19.5264,11.9684,12.468,12.0977,12.6324
25,0.604713,1002.98,683.443,712.045,317.763,4620.56,182,18.9051,12.2844,11.8071,18.5575,19.2067,11.9193,12.5664,11.4801,12.1603
26,0.147551,1169.8,787.981,853.417,452.98,5054.76,127,18.3237,13.0789,12.1965,18.142,18.5015,12.9134,13.3015,12.0652,12.3325
27,0.221179,1214.66,1359.05,935.144,596.305,12597.4,195,18.4814,13.0819,11.95,18.2587,18.667,12.9023,13.2917,11.8116,12.1199
28,0.207811,1518.77,1593.67,909.237,619.096,13161.7,178,16.509,13.3892,11.5977,16.2859,16.6876,13.1908,13.5717,11.4474,11.7534
29,0.322043,1551.96,1232.42,1213.69,570.672,13654.3,275,16.8661,13.418,11.4333,16.6077,17.057,13.194,13.669,11.2234,11.6994
30,5.68075,437.789,810.227,230.992,16.6491,12314.8,1643,16.3761,12.9803,10.2424,15.6408,17.231,12.0178,13.8661,9.26844,11.2947
31,0.919489,790.276,1337.2,525.623,190.676,18032.3,326,17.4525,12.7744,10.5293,17.1131,17.7604,12.3063,13.252,10.0686,11.0031
32,0.230074,1754.77,2892.9,516.295,184.481,19137.5,56,15.3587,7.73878,14.1215,15.0354,15.5922,7.45109,8.03982,13.965,14.3384
33,1.31625,940.494,1663.64,514.133,251.276,21438.8,625,15.536,7.18052,13.6161,15.1695,15.8907,6.68832,7.75339,13.25,13.9482
34,0.82915,1337.62,2064.08,856.054,411.227,17643.9,244,14.1129,7.96699,12.8943,13.7221,14.4798,7.61465,8.43948,12.5342,13.2829
35,0.153267,1773.41,2490.35,869.503,572.756,19006.8,131,14.1972,8.50633,12.826,13.9757,14.4385,8.33216,8.6384,12.6417,13.0195
36,0.191637,3399.52,9317.68,1240.39,405.461,73346,165,14.3383,9.16797,14.0419,14.1783,14.4913,8.99918,9.34244,13.8872,14.2413
37,0.299287,1219.35,814.791,961.141,536.935,6771.47,261,14.0114,9.00178,13.8829,13.7353,14.2479,8.80885,9.19791,13.709,14.0393
38,0.0836643,1103.41,791.398,922.785,605.991,5963.47,69,14.4007,9.76389,13.6242,14.2456,14.551,9.65908,9.90905,13.4711,13.7518
39,0.389036,1286.28,1310.43,912.379,483.496,15675.9,673,13.9732,9.83212,13.5752,13.6277,14.2575,9.57754,10.0693,13.4187,13.7593
40,0.487758,964.304,1031.4,642.245,185.989,12926.2,188,15.4458,7.8728,10.9229,15.1744,15.6919,7.5424,8.23046,10.5914,11.2468
41,1.32239,605.267,440.117,511.775,169.017,3838.56,381,16.0559,7.73235,10.9912,15.612,16.5139,7.16877,8.2815,10.5506,11.4567
42,0.523219,711.83,610.782,547.459,265.447,6008.39,462,13.2101,10.3442,11.3244,12.9239,13.5058,10.0234,10.6632,11.0435,11.5652
