time,Flow,RR,Inspiration
17.5,51.987,280,1
17.51,129.86,280,1
17.52,153.14,280,1
17.53,150.687,280,1
17.54,141.789,280,1
17.55,133.248,280,1
17.56,125.923,280,1
17.57,117.03,280,1
17.58,99.614,280,1
17.59,56.904,280,1
17.6,-6.92,280,0
17.61,-6.806,280,0
17.62,-6.412,280,0
17.63,-6.412,280,0
17.64,-6.394,280,0
17.65,-6.399,280,0
17.66,-6.394,280,0
17.67,-6.385,280,0
17.68,-6.381,280,0
17.69,-6.376,280,0
17.7,-6.478,279,0
17.71,6.075,279,1
17.72,96.266,279,1
17.73,142.708,279,1
17.74,148.115,279,1
17.75,142.41,279,1
17.76,134.036,279,1
17.77,125.515,279,1
17.78,118.939,279,1
17.79,110.954,279,1
17.8,92.37,279,1
17.81,45.769,279,1
17.82,-10.173,279,0
17.83,-6.57,279,0
17.84,-6.399,279,0
17.85,-6.381,279,0
17.86,-6.385,279,0
17.87,-6.39,279,0
17.88,-6.381,279,0
17.89,-6.381,279,0
17.9,-6.403,279,0
17.91,-6.376,279,0
17.92,-6.631,277,0
17.93,9.822,277,1
17.94,99.981,277,1
17.95,144.337,277,1
17.96,149.578,277,1
17.97,144.255,277,1
17.98,136.465,277,1
17.99,128.645,277,1
18,120.186,277,1
18.01,110.473,277,1
18.02,86.963,277,1
18.03,23.461,277,1
18.04,-8.996,277,0
18.05,-6.465,277,0
18.06,-6.425,277,0
18.07,-6.408,277,0
18.08,-6.385,277,0
18.09,-6.394,277,0
18.1,-6.394,277,0
18.11,-6.403,277,0
18.12,-6.376,277,0
18.13,-6.372,277,0
18.14,-10.269,276,0
18.15,50.662,276,1
18.16,129.471,276,1
18.17,153.531,276,1
18.18,151.243,276,1
18.19,143.304,276,1
18.2,135.512,276,1
18.21,127.692,276,1
18.22,118.516,276,1
18.23,104.932,276,1
18.24,75.429,276,1
18.25,8.837,276,1
18.26,-7.752,276,0
18.27,-6.417,276,0
18.28,-6.403,276,0
18.29,-6.394,276,0
18.3,-6.412,276,0
18.31,-6.385,276,0
18.32,-6.394,276,0
18.33,-6.376,276,0
18.34,-6.359,276,0
18.35,-6.399,276,0
18.36,-8.725,275,0
18.37,27.246,275,1
18.38,112.356,275,1
18.39,146.549,275,1
18.4,149.08,275,1
18.41,141.25,275,1
18.42,133.458,275,1
18.43,127.358,275,1
18.44,119.562,275,1
18.45,109.297,275,1
18.46,91.661,275,1
18.47,43.03,275,1
18.48,-10.484,275,0
18.49,-6.536,275,0
18.5,-6.403,275,0
18.51,-6.399,275,0
18.52,-6.381,275,0
18.53,-6.39,275,0
18.54,-6.394,275,0
18.55,-6.381,275,0
18.56,-6.368,275,0
18.57,-6.368,275,0
18.58,-10.472,274,0
18.59,54.272,274,1
18.6,129.704,274,1
18.61,152.329,274,1
18.62,149.8,274,1
18.63,141.573,274,1
18.64,132.724,274,1
18.65,125.515,274,1
18.66,117.351,274,1
18.67,99.958,274,1
18.68,53.991,274,1
18.69,-9.043,274,0
18.7,-6.64,274,0
18.71,-6.417,274,0
18.72,-6.394,274,0
18.73,-6.381,274,0
18.74,-6.39,274,0
18.75,-6.385,274,0
18.76,-6.385,274,0
18.77,-6.376,274,0
18.78,-6.385,274,0
18.79,-9.145,277,0
18.8,41.268,277,1
18.81,125.311,277,1
18.82,152.832,277,1
18.83,151.827,277,1
18.84,143.711,277,1
18.85,135.46,277,1
18.86,127.615,277,1
18.87,118.342,277,1
18.88,104.275,277,1
18.89,66.989,277,1
18.9,-3.631,277,0
18.91,-6.915,277,0
18.92,-6.39,277,0
18.93,-6.399,277,0
18.94,-6.403,277,0
18.95,-6.363,277,0
18.96,-6.376,277,0
18.97,-6.381,277,0
18.98,-6.39,277,0
18.99,-6.381,277,0
19,-7.813,278,0
19.01,24.683,278,1
19.02,112.574,278,1
19.03,148.749,278,1
19.04,151.326,278,1
19.05,144.636,278,1
19.06,138.22,278,1
19.07,131.028,278,1
19.08,121.59,278,1
19.09,108.58,278,1
19.1,78.724,278,1
19.11,15.055,278,1
19.12,-8.65,278,0
19.13,-6.425,278,0
19.14,-6.39,278,0
19.15,-6.39,278,0
19.16,-6.376,278,0
