time,Flow,RR,Inspiration
8.12,5.624,153,1
8.13,21.823,153,1
8.14,58.439,153,1
8.15,98.127,153,1
8.16,127.692,153,1
8.17,142.816,153,1
8.18,149.8,153,1
8.19,151.354,153,1
8.2,149.91,153,1
8.21,150.271,153,1
8.22,150.992,153,1
8.23,150.631,153,1
8.24,147.042,153,1
8.25,144.119,153,1
8.26,141.115,153,1
8.27,123.862,153,1
8.28,86.059,153,1
8.29,37.06,153,1
8.3,0.713,153,0
8.31,-9.849,153,0
8.32,-10.272,153,0
8.33,-8.522,153,0
8.34,-4.941,153,0
8.35,-1.857,153,0
8.36,-6.845,153,0
8.37,-9.879,153,0
8.38,-5.743,153,0
8.39,-5.588,153,0
8.4,-5.559,153,0
8.41,-5.554,153,0
8.42,-5.549,153,0
8.43,-5.564,153,0
8.44,-5.554,153,0
8.45,-5.564,153,0
8.46,-5.549,153,0
8.47,-5.559,153,0
8.48,-5.559,153,0
8.49,-5.539,153,0
8.5,-7.312,153,0
8.51,-8.936,153,0
8.52,-9.77,153,0
8.53,-10.075,153,0
8.54,-10.212,153,0
8.55,-10.512,153,0
8.56,-5.481,152,0
8.57,5.986,152,1
8.58,11.043,151,1
8.59,28.016,151,1
8.6,61.227,151,1
8.61,92.348,151,1
8.62,112.38,151,1
8.63,121.439,151,1
8.64,123.989,151,1
8.65,123.887,151,1
8.66,125.133,151,1
8.67,129.264,151,1
8.68,133.248,151,1
8.69,133.353,151,1
8.7,130.482,151,1
8.71,122.547,151,1
8.72,108.46,151,1
8.73,78.993,151,1
8.74,37.332,151,1
8.75,4.577,151,1
8.76,-9,151,0
8.77,-10.383,151,0
8.78,-9.244,151,0
8.79,-5.691,151,0
8.8,-7.145,151,0
8.81,-9.3,151,0
8.82,-5.642,151,0
8.83,-5.588,151,0
8.84,-5.588,151,0
8.85,-5.569,151,0
8.86,-5.579,151,0
8.87,-5.544,151,0
8.88,-5.583,151,0
8.89,-5.554,151,0
8.9,-5.583,151,0
8.91,-5.554,151,0
8.92,-5.544,151,0
8.93,-5.559,151,0
8.94,-5.549,151,0
8.95,-7.57,150,0
8.96,-9.496,149,0
8.97,-10.517,148,0
8.98,-10.012,147,0
8.99,-6.982,146,0
9,2.797,145,1
9.01,11.647,145,1
9.02,13.049,145,1
9.03,15.97,145,1
9.04,45.294,145,1
9.05,81.955,145,1
9.06,108.532,145,1
9.07,121.163,145,1
9.08,123.659,145,1
9.09,122.522,145,1
9.1,124.344,145,1
9.11,128.619,145,1
9.12,133.721,145,1
9.13,134.405,145,1
9.14,134.905,145,1
9.15,134.484,145,1
9.16,128.181,145,1
9.17,112.211,145,1
9.18,76.384,145,1
9.19,30.052,145,1
9.2,-2.502,145,0
9.21,-10.02,145,0
9.22,-10.048,145,0
9.23,-8.119,145,0
9.24,-6.064,145,0
9.25,-10.364,145,0
9.26,-5.795,145,0
9.27,-5.564,145,0
9.28,-5.569,145,0
9.29,-5.579,145,0
9.3,-5.559,145,0
9.31,-5.569,145,0
9.32,-5.559,145,0
9.33,-5.554,145,0
9.34,-5.554,145,0
9.35,-5.549,145,0
9.36,-5.588,145,0
9.37,-5.559,145,0
9.38,-5.554,144,0
9.39,-5.559,144,0
9.4,-6.709,143,0
9.41,-9.426,142,0
9.42,-10.538,141,0
9.43,-9.769,140,0
9.44,-5.162,140,0
9.45,5.844,138,1
