label,volume,mean,sigma,median,min,max,count,centroidX,centroidY,centroidZ,bboxXStart,bboxXEnd,bboxYStart,bboxYEnd,bboxZStart,bboxZEnd
1,7.65417,1.43196,0.908659,1.3175,0.00784355,145.514,9336096,15.8563,11.7564,8.90112,14.0499,17.7526,10.1709,13.224,7.0448,10.1578
2,6.26125,0.828105,0.636532,0.7175,0,110.383,7637096,15.3643,14.0381,10.8324,13.92,16.7504,12.3795,15.6182,9.91984,12.157
3,5.75846,0.94883,0.891769,0.8275,2.75167e-06,186.217,7023816,16.4479,15.2646,4.83244,14.8109,17.864,13.8829,16.2122,3.69376,5.70248
4,5.60622,1.08237,0.813343,0.9775,4.54207e-06,159.025,6838128,16.2175,15.1346,7.7977,14.3469,17.9939,13.4189,16.175,6.74016,8.9964
5,5.31906,1.18632,0.99902,1.0375,0,168.657,6487872,16.7254,12.7436,14.0958,15.2749,18.2166,10.9318,14.1706,12.5093,15.451
6,4.8635,1.41128,1.01229,1.2725,1.79108e-06,160.902,5932208,18.4075,12.1267,10.3233,16.537,19.8128,10.8762,13.1126,9.44384,11.3383
7,4.65774,0.947793,0.710545,0.8475,0.00149997,375.21,5681224,14.691,12.8888,6.01148,13.4374,16.0266,11.9155,14.1891,4.9504,7.0924
8,4.65528,1.21288,0.931288,1.0925,0.000121628,171.369,5678224,17.7217,14.7214,6.1373,16.3142,19.3674,13.6787,16.0637,5.08368,7.32088
9,4.46236,1.01436,0.678356,0.8875,0.00335298,166.691,5442912,14.7085,13.5186,9.11252,13.7901,16.4906,12.4352,14.7274,8.22528,10.4625
10,4.35002,1.45203,1.01887,1.3525,1.43918e-07,162.681,5305896,18.7806,10.199,10.8272,17.335,19.8499,9.11296,11.1453,9.9008,11.8714
11,4.26785,1.08279,0.757335,0.9825,0,218.313,5205664,16.4677,12.4861,6.35328,15.3677,17.6598,11.1174,13.985,4.98848,7.62552
12,4.23969,0.666078,0.797559,0.5175,0,126.046,5171320,15.3188,14.9872,2.01347,14.1798,15.9894,13.3632,16.0637,0.49504,3.20824
13,4.22796,1.21388,1.07189,1.0175,0,131.825,5157016,18.0503,6.4084,10.4955,17.001,19.2189,4.64,8.32416,8.72032,11.662
14,4.20967,0.938356,0.682681,0.8825,7.49297e-05,103.376,5134704,15.6155,14.7016,9.26676,14.3283,16.769,13.3261,15.8781,8.3776,10.1959
15,4.18743,1.76343,1.0474,1.5775,0.0969191,181.331,5107576,16.6781,10.4719,9.53269,15.312,17.9197,8.76032,12.5373,7.53984,11.5097
16,4.16699,1.06159,0.627281,0.9375,0.0113328,94.7513,5082640,14.595,12.9214,7.49398,13.5674,15.9523,12.0083,14.0963,6.60688,8.5204
17,4.1392,1.11205,0.858264,0.9925,2.16414e-05,92.8699,5048744,17.4046,14.6372,8.09195,16.3142,18.8106,13.2333,15.9152,7.10192,8.97736
18,4.12074,1.34957,0.981983,1.2125,7.17123e-08,116.631,5026232,17.3015,13.595,11.8301,15.9987,19.1075,11.9341,15.3584,11.1955,12.9377
19,4.0221,1.27661,0.924746,1.1475,0.00101525,255.463,4905920,18.3033,13.3886,7.83838,16.6854,19.7757,12.0826,14.7645,7.12096,8.88216
20,4.01539,0.990651,0.687412,0.8525,0.0219237,268.377,4897736,14.4864,11.9361,10.5137,13.6602,15.6182,10.4864,13.4653,8.1872,11.8143
21,3.97285,0.964037,0.788291,0.8575,0,120.222,4845840,17.1538,14.7425,3.52347,15.8502,18.4022,13.1034,16.1379,2.58944,4.4268
22,3.96567,2.03063,1.21347,1.8375,0.0127514,258.312,4837088,17.5734,9.82414,9.25748,16.3328,18.5322,8.46336,11.5536,7.44464,11.3002
23,3.9077,1.6055,1.5568,1.3525,0,266.183,4766376,19.2989,8.75955,7.57773,17.8176,20.1469,7.08992,10.4957,6.16896,8.55848
24,3.89643,0.790692,0.705785,0.6875,0,151.17,4752632,14.451,13.2756,4.15452,13.3261,16.0451,12.2125,15.4326,3.02736,5.3788
25,3.88477,1.20759,0.93474,1.0675,0,115.176,4738408,17.2343,14.3856,9.46921,15.9987,18.9219,12.361,15.841,8.73936,10.234
26,3.85816,1.58694,1.47209,1.4075,2.35798e-12,228.09,4705952,16.8524,8.76033,15.4161,15.9616,18.2538,7.49824,9.67904,13.9373,16.8599
