time,Flow,RR,Inspiration
20.13,64.544,258,1
20.14,217.164,258,1
20.15,268.035,258,1
20.16,279.167,258,1
20.17,278.535,258,1
20.18,275.827,258,1
20.19,271.587,258,1
20.2,264.869,258,1
20.21,246.567,258,1
20.22,189.917,258,1
20.23,58.839,258,1
20.24,-8.62,258,0
20.25,-7.229,258,0
20.26,-7.221,258,0
20.27,-7.225,258,0
20.28,-7.221,258,0
20.29,-7.205,258,0
20.3,-7.205,258,0
20.31,-7.197,258,0
20.32,-7.193,258,0
20.33,-7.201,258,0
20.34,-7.169,258,0
20.35,-7.157,258,0
20.36,-3.092,258,0
20.37,156.938,258,1
20.38,255.229,258,1
20.39,278.349,258,1
20.4,283.651,258,1
20.41,283.163,258,1
20.42,281.591,258,1
20.43,276.975,258,1
20.44,262.985,258,1
20.45,229.774,258,1
20.46,147.977,258,1
20.47,0.949,258,0
20.48,-7.513,258,0
20.49,-7.213,258,0
20.5,-7.225,258,0
20.51,-7.209,258,0
20.52,-7.213,258,0
20.53,-7.193,258,0
20.54,-7.205,258,0
20.55,-7.205,258,0
20.56,-7.193,258,0
20.57,-7.173,258,0
20.58,-7.177,258,0
20.59,-7.153,257,0
20.6,62.399,257,1
20.61,218.651,257,1
20.62,270.596,257,1
20.63,280.397,257,1
20.64,280.807,257,1
20.65,279.279,257,1
20.66,274.681,257,1
20.67,267.816,257,1
20.68,244.921,257,1
20.69,176.915,257,1
20.7,32.828,257,1
20.71,-7.994,257,0
20.72,-7.249,257,0
20.73,-7.213,257,0
20.74,-7.217,257,0
20.75,-7.213,257,0
20.76,-7.209,257,0
20.77,-7.193,257,0
20.78,-7.209,257,0
20.79,-7.185,257,0
20.8,-7.193,257,0
20.81,-7.169,257,0
20.82,-7.153,257,0
20.83,20.421,256,1
20.84,188.218,256,1
20.85,263.673,256,1
20.86,279.726,256,1
20.87,281.965,256,1
20.88,280.397,256,1
20.89,277.866,256,1
20.9,274.201,256,1
20.91,260.711,256,1
20.92,216.867,256,1
20.93,109.01,256,1
20.94,-10.53,256,0
