label,parent,length,radius,name,centroidX,centroidY,centroidZ,directionX,directionY,directionZ
1,0,2.88973,0.757144,Trachea,15.3644,11.7234,20.4537,0.0550918,-0.0227009,-0.998223
2,1,5.54323,0.600376,LMB,15.9822,11.7608,16.2934,0.194183,0.0253282,-0.980638
3,1,3.89908,0.784978,RMB,15.1024,11.7562,17.0932,-0.175247,0.0336232,-0.98395
4,2,1.6275,0.394706,,17.1943,11.6298,13.1661,0.828141,-0.24725,-0.503041
5,2,2.27672,0.693093,LMB,16.7263,12.285,12.5521,0.180875,0.39882,-0.899014
6,3,1.86807,0.516361,CrRMB,13.9932,11.6673,14.6656,-0.821755,-0.165357,-0.545321
7,3,2.37316,0.879874,RMB,14.6484,11.8638,13.9944,-0.0946838,0.03548,-0.994875
8,4,0.714445,0.236543,,18.0695,11.4239,13.0519,0.563375,-0.0131576,0.826097
9,4,0.227528,0.330065,,17.9618,11.4473,12.6949,0.822758,0.164372,-0.544106
10,5,1.24062,0.387903,,17.3861,12.5284,11.1621,0.731814,-0.339509,-0.590916
11,5,0.624177,0.594123,LMB,16.9649,12.9636,11.3145,0.104939,0.719667,-0.686344
12,6,0.89503,0.327094,,12.9355,11.1993,14.2895,-0.648359,-0.700647,0.297867
13,6,1.07608,0.374084,CrRMB,12.8653,11.6719,13.7897,-0.669745,0.295703,-0.681176
14,7,3.00729,0.540366,MiRMB,13.7966,10.7546,12.1904,-0.491738,-0.765653,-0.414692
15,7,0.308273,0.881672,RMB,14.536,11.9293,12.6616,0,0.151812,-0.988409
16,8,0.0283345,0.206551,,18.2754,11.4099,13.3566,0.331731,-0.659961,0.674097
17,8,0.539198,0.145139,,18.2333,11.6532,13.4756,-0.138909,0.867956,0.476819
18,9,0.584592,0.286091,,18.3362,11.4379,12.5568,0.960669,-0.0961354,-0.260525
19,9,0.490504,0.179637,,18.0227,11.3349,12.4283,-0.133537,-0.534346,-0.834651
20,10,0.16989,0.282461,,17.9103,12.3646,10.7861,0.827013,0.550947,-0.111838
21,10,0.070853,0.296126,,17.8588,12.3084,10.767,0.52927,-0.265335,-0.805898
22,11,0.853603,0.277606,,17.096,13.5252,11.3431,0.230318,0.789594,0.568766
23,11,1.35587,0.546616,LMB,17.1943,13.558,10.5672,0.289925,0.545406,-0.786432
24,12,0.52405,0.205759,,12.6125,10.8061,14.6703,-0.124989,-0.303598,0.944567
25,12,1.00664,0.220397,,12.2849,10.5534,14.3085,-0.71595,-0.66022,-0.226994
26,13,0.763039,0.190863,,12.6921,12.1633,13.4137,0.49067,0.87099,-0.0249005
27,13,0.666603,0.328082,CrRMB,12.2194,11.9012,13.2661,-0.856431,0.21062,-0.471344
28,14,0.674749,0.383362,MiRMB,12.9121,9.32724,11.4383,-0.430086,-0.818438,-0.381031
29,14,0.48588,0.248196,,13.2444,9.55656,11.4192,0.77056,-0.192641,-0.607559
30,15,2.11113,0.552694,AcRMB,14.7279,11.6906,11.5048,0.181798,-0.248256,-0.951482
31,15,2.0956,0.743932,CaRMB,14.0259,12.2616,11.6477,-0.486828,0.294808,-0.822245
32,16,0.873621,0.151776,,18.5515,11.2648,13.6803,0.621437,-0.310776,0.71919
33,16,0.234547,0.162292,,18.2847,11.2882,13.3994,0.039652,-0.958018,0.283951
34,17,0.423154,0.0958078,,18.3596,11.9901,13.6898,0.774184,0.486583,0.404817
35,17,0.0282343,0.138,,18.1912,11.8966,13.6136,-0.329395,0.662304,0.672943
36,18,1.06117,0.204589,,18.982,11.0541,12.3331,0.688015,-0.6703,-0.278089
37,18,0.555217,0.211857,,18.7808,11.6298,12.4378,0.590037,0.792484,-0.154352
38,19,0.0599712,0.114561,,17.9946,11.1759,12.2141,0.156732,-0.935447,-0.316819
39,19,0.178473,0.0902294,,17.9806,11.2788,12.176,-0.104776,0.839338,-0.533417
40,21,1.27905,0.254538,,18.4392,12.3271,10.4338,0.878148,0.0439387,-0.476367
41,21,0.783655,0.198125,,18.0554,11.9948,10.5671,0.453898,-0.776361,-0.43731
42,21,0.517431,0.207313,,17.7232,12.1633,10.5814,-0.596986,-0.524514,-0.607036
43,22,0.0888842,0.166283,,17.1849,13.8949,11.6144,-0.210382,0.736917,0.642412
44,22,0.621732,0.135758,,17.4704,13.9885,11.5192,0.888164,0.406445,-0.214401
45,23,0.829421,0.348727,,17.6014,13.9137,9.67702,0.507824,-0.0338791,-0.860794
46,23,0.434639,0.495458,LMB,17.3394,14.0915,9.90077,-0.236747,0.753728,-0.613062
47,24,0.847499,0.16984,,12.6406,10.399,15.1796,0.143599,-0.773098,0.617817
48,24,0.509556,0.144676,,12.5985,10.9184,15.0844,0.0733977,0.753009,0.653904
49,25,0.437388,0.177193,,11.7093,10.2164,14.2324,-0.984478,-0.0212631,0.174217
50,25,0.016282,0.202838,,11.9293,10.2164,14.1895,0.577348,-0.571198,-0.58344
51,26,0.31981,0.117474,,12.8934,12.5752,13.5422,0.0878646,0.497484,0.863012
52,26,0.162764,0.134495,,12.9308,12.5517,13.3756,0.632818,0.689957,-0.351427
53,27,0.60017,0.20701,,11.7562,12.0136,13.347,-0.592664,0.14046,0.793108
54,27,0.201831,0.330878,CrRMB,11.8685,11.9808,13.0329,-0.649551,0.0931461,-0.754591
55,28,1.00789,0.371377,MiRMB,12.6734,8.57844,11.1621,-0.185736,-0.937963,-0.292791
56,28,0.67068,0.237985,,12.4441,9.12132,11.2526,-0.962904,0.20934,-0.170274
57,29,0.212724,0.124326,,13.5299,9.48636,11.3049,0.923734,-0.220001,0.313551
58,29,0.218254,0.138094,,13.4737,9.54252,11.1764,0.385793,0.300202,-0.872378
59,30,1.0335,0.265732,,14.8403,11.7889,10.1388,-0.153943,0.697341,-0.700012
60,30,1.35386,0.456569,AcRMB,15.1491,11.0729,9.97217,0.338735,-0.525461,-0.78048
61,31,0.522578,0.713072,CaRMB,13.3614,12.5939,10.5767,-0.59111,0.0895554,-0.801604
62,31,1.10592,0.451505,,13.4877,13.1087,10.9099,-0.0508176,0.97331,0.223796
63,32,0.108282,0.160936,,18.8464,11.1056,14.0373,0.43221,-0.432201,0.791452
64,32,0.563205,0.0890318,,19.1038,11.1384,14.0135,0.997151,0.0333817,0.067649
65,33,0.17631,0.103162,,18.2613,11.1197,13.4946,-0.318195,-0.636947,0.702175
66,33,0.361904,0.0911281,,18.397,11.0401,13.3804,0.594909,-0.749925,-0.289304
67,34,0.196082,0.0793314,,18.5421,12.1071,13.8706,0.191249,0.143308,0.971024
68,34,0.125045,0.0859588,,18.5796,12.1165,13.7611,0.898874,0.374269,-0.227922
69,35,0.364593,0.098205,,18.0976,11.9761,13.7659,-0.487943,0.385087,0.783339
70,35,0.452768,0.0844335,,18.0836,12.0978,13.5613,-0.454759,0.847674,-0.273209
71,36,0.21371,0.212223,,19.4127,10.6142,12.1808,0.613455,-0.788451,-0.0449236
72,36,0.41419,0.123491,,19.3846,10.7921,12.0047,0.180839,0.451967,-0.873512
73,37,0.258446,0.174626,,19.0663,11.8826,12.3665,0.941783,0.253438,-0.220937
74,37,0.377289,0.142219,,18.8978,12.0323,12.4045,-0.248084,0.967429,0.050357
75,38,0.235742,0.0888331,,18.0695,11.0542,12.1903,0.595567,-0.794092,-0.121322
76,38,0.29796,0.0678303,,17.9057,11.0402,12.2475,-0.628607,-0.722583,0.287623
77,40,0.516955,0.188387,,19.1412,12.5658,10.1816,0.543185,0.814771,0.202726
78,40,0.649437,0.249115,,19.2067,12.2241,9.91502,0.634088,-0.403581,-0.659587
79,41,0.222577,0.13177,,18.2473,11.6064,10.4672,0.126253,-0.756596,0.641578
80,41,0.35957,0.126845,,18.3081,11.6111,10.253,0.416332,-0.442475,-0.794282
81,42,0.481154,0.106136,,17.3628,11.9293,10.5006,-0.856069,-0.408601,0.31653
82,42,0.306423,0.113397,,17.4938,12.0884,10.3054,-0.488871,0.397161,-0.776704
83,43,0.38256,0.143387,,17.2177,13.9464,11.8286,0.220096,0.0977632,0.970567
84,43,0.444936,0.10822,,16.993,14.054,11.6287,-0.820569,0.567946,-0.0640554
85,44,0.262709,0.12398,,17.8729,14.1476,11.4668,0.962281,0.249326,0.108865
86,44,0.238978,0.106447,,17.7512,14.2319,11.4287,0.0393318,0.979172,-0.199185
87,45,0.128763,0.227185,,17.8495,13.9511,9.31054,0.581687,0.799917,-0.147558
88,45,0.35023,0.250055,,17.8822,13.8668,9.16299,0.40088,-0.187021,-0.896838
89,46,0.426055,0.364303,,17.1709,14.3957,9.87699,-0.549228,0.659072,0.513783
90,46,1.74385,0.426805,LMB,17.3488,14.6484,8.99164,0.0697873,0.450842,-0.889871
91,47,0.0699201,0.176859,,12.7062,10.062,15.4747,0.133012,-0.268875,0.953946
92,47,0.418634,0.160171,,12.7389,9.86546,15.4414,0.178914,-0.983865,0
93,48,0.180095,0.118511,,12.5704,11.1618,15.3082,-0.519726,0.571917,0.634662
94,48,0.292251,0.110476,,12.7295,11.1993,15.2796,0.768861,0.608725,0.195721
95,49,0.313887,0.131208,,11.4145,10.2352,14.4037,-0.506871,0.1491,0.849029
96,49,0.399187,0.122993,,11.3068,10.193,14.2039,-0.937906,-0.0939394,-0.333928
97,50,0.157028,0.191787,,11.948,10.1509,14.1372,0.178311,-0.775016,-0.606264
