label,volume,mean,sigma,median,min,max,count,centroidX,centroidY,centroidZ,bboxXStart,bboxXEnd,bboxYStart,bboxYEnd,bboxZStart,bboxZEnd
1,410.587,1.4153,1.63236,1.1025,0,706.943,516268504,17.339,14.4995,10.2038,13.4084,22.722,9.31366,17.9692,0.5712,18.9162
2,237.224,1.23885,1.2642,1.0175,0,741.783,298283928,7.65525,12.0897,13.8849,4.76194,11.7723,6.15122,16.1047,5.82624,19.3732
3,149.8,0.894708,0.867316,0.7725,0,422.884,188357784,10.9021,8.34494,14.1686,5.76734,17.823,4.3415,13.8745,9.97696,18.821
4,329.238,1.08445,1.27145,0.8375,0,878.789,413980912,9.74484,12.4031,7.74924,5.10926,14.4046,6.33402,15.9584,0.45696,15.8698
5,97.34,0.999017,1.15076,0.8125,0,798.709,122394488,14.9563,10.7736,11.5991,10.1728,20.8209,7.12006,12.924,6.83536,15.1082
