time,Flow,RR,Inspiration
5.2,8.226,239,1
5.21,17.837,239,1
5.22,21.501,239,1
5.23,23.308,239,1
5.24,23.295,239,1
5.25,22.198,239,1
5.26,20.372,239,1
5.27,17.93,239,1
5.28,15.477,239,1
5.29,13.23,239,1
5.3,9.576,239,1
5.31,4.988,239,1
5.32,-0.472,239,0
5.33,-5.182,239,0
5.34,-7.433,239,0
5.35,-8.377,239,0
5.36,-8.798,239,0
5.37,-8.906,239,0
5.38,-8.824,239,0
5.39,-8.547,239,0
5.4,-8.183,239,0
5.41,-7.723,239,0
5.42,-7.117,239,0
5.43,-6.278,239,0
5.44,-2.062,238,0
5.45,11.064,238,1
5.46,19.347,238,1
5.47,22.902,238,1
5.48,23.219,238,1
5.49,23.143,238,1
5.5,22.486,238,1
5.51,21.291,238,1
5.52,19.061,238,1
5.53,16.467,238,1
5.54,13.081,238,1
5.55,9.322,238,1
5.56,3.847,238,1
5.57,-2.705,238,0
5.58,-6.87,238,0
5.59,-8.566,238,0
5.6,-9.214,238,0
5.61,-9.296,238,0
5.62,-9.247,238,0
5.63,-8.994,238,0
5.64,-8.763,238,0
5.65,-8.447,238,0
5.66,-7.953,238,0
5.67,-7.316,238,0
5.68,-6.439,238,0
5.69,-1.267,238,0
5.7,13.411,238,1
5.71,21.886,238,1
5.72,24.295,238,1
5.73,25.034,238,1
5.74,24.489,238,1
5.75,23.896,238,1
5.76,22.474,238,1
5.77,19.707,238,1
5.78,17.016,238,1
5.79,14.145,238,1
5.8,10.01,238,1
5.81,6.732,238,1
5.82,1.008,238,0
5.83,-4.967,238,0
5.84,-8.153,238,0
5.85,-9.207,238,0
5.86,-9.499,238,0
5.87,-9.521,238,0
5.88,-9.458,238,0
5.89,-9.308,238,0
5.9,-9.127,238,0
5.91,-8.801,238,0
5.92,-8.351,238,0
5.93,-7.653,238,0
5.94,-3.293,238,0
5.95,11.431,238,1
5.96,21.217,238,1
5.97,25.348,238,1
5.98,26.537,238,1
5.99,25.387,238,1
6,23.486,238,1
6.01,21.241,238,1
6.02,18.505,238,1
6.03,15.443,238,1
6.04,12.175,238,1
6.05,8.084,238,1
6.06,1.61,238,1
6.07,-4.509,238,0
6.08,-7.429,238,0
6.09,-8.621,238,0
6.1,-9.127,238,0
6.11,-9.342,238,0
6.12,-9.405,238,0
6.13,-9.296,238,0
6.14,-8.997,238,0
6.15,-8.553,238,0
6.16,-8.057,238,0
6.17,-7.273,238,0
6.18,-4.094,242,0
6.19,9.273,242,1
6.2,20.105,242,1
6.21,24.683,242,1
6.22,26.231,242,1
6.23,25.243,242,1
6.24,23.079,242,1
6.25,20.64,242,1
6.26,17.72,242,1
6.27,13.486,242,1
6.28,10.298,242,1
6.29,5.668,242,1
6.3,-0.388,242,0
6.31,-5.55,242,0
6.32,-7.91,242,0
6.33,-8.719,242,0
6.34,-9.069,242,0
6.35,-9.296,242,0
6.36,-9.247,242,0
6.37,-8.964,242,0
6.38,-8.578,242,0
6.39,-7.956,242,0
6.4,-6.701,242,0
6.41,2.181,248,1
6.42,15.79,248,1
6.43,22.148,248,1
6.44,24.359,248,1
6.45,24.644,248,1
6.46,23.986,248,1
6.47,22.336,248,1
6.48,20.202,248,1
6.49,17.338,248,1
6.5,14.592,248,1
6.51,10.539,248,1
6.52,4.552,248,1
6.53,-2.151,248,0
6.54,-6.807,248,0
6.55,-8.844,248,0
6.56,-9.501,248,0
6.57,-9.584,248,0
6.58,-9.442,248,0
6.59,-9.274,248,0
6.6,-9.051,248,0
6.61,-8.618,248,0
6.62,-8.061,248,0
6.63,-7.117,248,0
6.64,-0.562,253,0
6.65,12.985,253,1
6.66,21.131,253,1
6.67,23.819,253,1
6.68,23.384,253,1
6.69,22.448,253,1
6.7,20.946,253,1
6.71,19.491,253,1
6.72,17.477,253,1
6.73,14.515,253,1
6.74,11.308,253,1
6.75,6.641,253,1
6.76,0.676,253,0
6.77,-4.748,253,0
6.78,-7.799,253,0
6.79,-8.914,253,0
6.8,-9.153,253,0
6.81,-9.132,253,0
6.82,-8.967,253,0
6.83,-8.737,253,0
6.84,-8.447,253,0
6.85,-7.984,253,0
6.86,-7.387,253,0
6.87,-6.76,253,0
6.88,-5.81,253,0
6.89,-0.589,253,0
6.9,11.278,253,1
6.91,19.635,253,1
6.92,22.991,253,1
6.93,22.89,253,1
6.94,22.524,253,1
6.95,21.526,253,1
6.96,20.372,253,1
6.97,18.164,253,1
6.98,14.955,253,1
6.99,11.575,253,1
7,7.263,253,1
7.01,2.669,253,1
7.02,-2.508,253,0
7.03,-6.571,253,0
7.04,-8.38,253,0
7.05,-9.024,253,0
7.06,-9.194,253,0
7.07,-9.053,253,0
7.08,-8.812,253,0
7.09,-8.532,253,0
7.1,-8.119,253,0
7.11,-7.608,253,0
7.12,-6.92,253,0
7.13,-5.075,252,0
7.14,2.757,252,1
7.15,14.025,252,1
7.16,20.324,252,1
7.17,22.587,252,1
7.18,22.562,252,1
7.19,21.749,252,1
7.2,20.604,252,1
7.21,19.014,252,1
7.22,16.809,252,1
7.23,14.155,252,1
7.24,10.549,252,1
7.25,7.309,252,1
7.26,3.11,252,1
7.27,-2.201,252,0
7.28,-6.382,252,0
7.29,-8.246,252,0
7.3,-8.92,252,0
7.31,-9.077,252,0
7.32,-8.925,252,0
7.33,-8.587,252,0
7.34,-8.273,252,0
7.35,-7.893,252,0
7.36,-7.456,250,0
7.37,-6.933,248,0
7.38,-6.119,245,0
7.39,-5.008,243,0
7.4,-0.958,242,0
7.41,9.753,242,1
7.42,18.07,242,1
7.43,21.811,242,1
7.44,23.041,242,1
7.45,22.524,242,1
7.46,21.848,242,1
7.47,19.984,242,1
7.48,18.023,242,1
7.49,15.611,242,1
7.5,12.363,242,1
7.51,10.059,242,1
7.52,6.878,242,1
7.53,3.166,242,1
7.54,-1.301,242,0
7.55,-5.633,242,0
7.56,-7.97,242,0
7.57,-8.569,242,0
7.58,-8.627,242,0
7.59,-8.541,242,0
7.6,-8.504,242,0
7.61,-8.406,242,0
7.62,-8.173,242,0
7.63,-7.871,241,0
7.64,-7.367,238,0
7.65,-6.799,236,0
7.66,-6.105,234,0
7.67,-4.232,232,0
7.68,3.888,232,1
7.69,15.043,232,1
7.7,21.352,232,1
7.71,23.857,232,1
7.72,23.819,232,1
7.73,22.776,232,1
7.74,20.689,232,1
7.75,18.764,232,1
7.76,16.672,232,1
7.77,14.526,232,1
7.78,11.771,232,1
7.79,8.972,232,1
7.8,6.379,232,1
7.81,2.197,232,1
7.82,-2.729,232,0
7.83,-6.457,232,0
7.84,-8.203,232,0
7.85,-8.886,232,0
7.86,-9.045,232,0
7.87,-8.986,232,0
7.88,-8.743,232,0
7.89,-8.315,232,0
7.9,-7.942,232,0
7.91,-7.612,232,0
7.92,-7.174,232,0
7.93,-6.435,229,0
7.94,-4.905,227,0
7.95,2.733,227,1
7.96,14.944,227,1
7.97,21.538,227,1
7.98,23.691,227,1
7.99,23.092,227,1
8,21.538,227,1
8.01,19.563,227,1
8.02,18.363,227,1
8.03,16.139,227,1
8.04,13.971,227,1
8.05,11.462,227,1
8.06,8.179,227,1
8.07,5.291,227,1
8.08,2.314,227,1
8.09,-2.408,227,0
8.1,-6.662,227,0
8.11,-8.441,227,0
8.12,-8.997,227,0
8.13,-9.061,227,0
8.14,-8.855,227,0
8.15,-8.611,227,0
8.16,-8.27,227,0
8.17,-7.767,227,0
8.18,-7.234,227,0
8.19,-6.461,226,0
8.2,-5.412,224,0
8.21,-4.061,222,0
8.22,-0.206,222,0
