label,area,mean,sigma,median,min,max,count,centroidX,centroidY,centroidZ,bboxXStart,bboxXEnd,bboxYStart,bboxYEnd,bboxZStart,bboxZEnd
1,20.1922,1.33958,8.51294,0.136018,-0.000252473,299.683,5293,9.63861,8.35487,19.5727,8.61212,11.0718,7.42672,9.20726,16.8664,22.1565
2,18.595,2.61181,9.94469,0.588643,0.0115373,217.561,4336,11.5901,8.03494,15.0312,9.81852,13.3085,7.32666,8.98638,12.5132,17.8076
3,15.0447,3.71538,16.2188,0.816849,0.0205004,413.298,3690,10.4938,8.79246,15.6486,9.53792,11.3117,7.93747,9.67536,13.8441,17.646
4,1.93558,7.66065,15.7658,3.54898,0.924881,215.472,572,13.1182,7.37781,13.0437,12.6071,13.6788,6.85273,7.81636,12.619,13.4912
5,4.35726,2.10537,5.18906,1.04133,0.202432,121.614,1208,12.8532,8.28377,12.3443,12.0368,13.7886,7.57099,8.99348,11.5135,13.1
6,2.25784,12.4094,24.3099,4.52962,1.03205,214.721,683,9.53811,9.36905,14.0757,8.91452,10.0333,8.89215,9.88461,13.3716,14.7179
7,6.86322,7.43471,22.091,1.99304,-0.000500912,277.318,1674,10.3688,9.02793,13.1833,9.54402,11.2089,8.23176,9.90791,11.707,14.0782
8,0.180902,11.2349,36.1515,3.60379,2.23552,287.715,46,13.442,7.06103,13.3829,13.0826,13.6575,6.82466,7.3712,13.2597,13.5509
9,0.779975,3.14557,3.0021,2.01799,1.13947,24.8964,263,13.5192,6.86977,12.9268,13.1028,13.8756,6.50312,7.23785,12.5494,13.2958
10,0.351057,5.33038,5.84066,2.93892,1.60758,42.3513,133,13.6531,8.65427,12.3282,13.3971,13.8506,8.36143,8.91991,12.049,12.5764
11,3.89818,4.14361,12.1047,1.73503,0.0956235,254.933,1141,13.4575,8.17375,11.5112,12.6353,14.2547,7.55709,8.76487,10.677,12.3849
12,0.291514,14.8919,25.8947,6.04916,4.00152,224.71,179,9.26459,9.90887,14.0609,9.00902,9.57422,9.73639,10.0912,13.765,14.2851
