label,volume,mean,sigma,median,min,max,count,centroidX,centroidY,centroidZ,bboxXStart,bboxXEnd,bboxYStart,bboxYEnd,bboxZStart,bboxZEnd
1,14.1627,879.807,764.908,701,7.80317e-06,59542.5,2122600,22.6576,10.3751,10.0571,20.4329,24.3828,8.11044,12.1165,8.69176,11.3764
2,11.7305,242.223,222.379,201,0.00160884,45819.8,1758080,20.1235,10.0399,8.60422,18.6358,21.9492,8.18532,11.9293,7.1876,10.3482
3,9.22732,519.951,370.423,461,0.00278278,79385.9,1382920,23.1872,8.16252,11.7664,21.4438,24.3828,6.70644,9.58932,10.3673,13.1281
4,8.8433,631.594,430.335,549,2.87948,102008,1325366,20.6723,7.29883,11.4298,19.2535,22.23,5.67684,9.32724,9.8532,12.9758
5,8.52995,590.597,540.751,469,1.19189e-08,57531.2,1278404,22.4893,10.3076,7.99669,21.2004,24.3079,8.8218,11.8732,6.76872,9.282
6,8.22567,655.835,487.467,581,0.62615,124567,1232800,22.3658,6.43666,10.9243,19.8526,24.3828,4.85316,7.86708,9.71992,12.8234
7,7.62131,640.796,415.532,601,0.000363165,41790.9,1142224,22.4408,8.44249,13.9042,20.6575,23.8586,7.26804,9.70164,12.4426,15.3748
8,7.50477,1242.02,1095.88,967,0.000568582,140566,1124758,22.9546,10.2327,12.231,20.7137,24.1207,8.9154,12.1165,11.0908,13.9849
9,7.15069,184.568,289.257,117,1.22495e-09,25873.5,1071691,22.1117,8.13184,2.33185,19.4594,23.7463,6.55668,9.72036,0.77112,3.74136
10,7.06889,462.778,348.67,391,0.00787953,25802.6,1059431,20.4262,7.9725,9.34898,19.1599,22.099,5.77044,9.49572,7.72072,10.5386
11,6.99158,336.147,364.901,255,4.22453e-09,26307.9,1047845,21.6895,10.2282,6.40661,19.6466,23.6714,8.39124,11.5175,5.24552,7.77784
12,6.68394,298.061,267.316,237,1.11234e-05,26743.9,1001738,19.4345,9.40104,10.9565,18.4298,20.9945,7.64244,11.1805,9.62472,12.4617
13,6.59423,551.352,541.578,489,4.83487e-08,68440.9,988293,20.8183,4.25261,13.2855,18.9914,22.8478,2.28852,5.80788,12.1761,14.7084
14,6.55731,1277.02,1212.47,969,2.05714e-08,88307.4,982759,21.9072,10.741,13.4607,20.358,23.5966,9.27108,12.0416,12.6521,14.3086
15,6.07649,795.215,795.876,681,0.0175657,120656,910698,21.5364,9.45224,14.8233,19.553,23.5217,7.8858,10.3943,13.6422,15.7366
16,5.96066,605.004,428.023,525,0.0469886,27791.8,893338,23.3967,8.43066,8.90094,21.6871,24.57,7.15572,9.6642,7.7588,10.5386
17,5.8582,262.766,245.067,213,5.34801e-05,42724,877982,19.8601,9.01152,7.03316,18.3924,21.1817,7.43652,11.1805,6.1404,8.17768
18,5.81035,256.668,441.336,201,2.38104e-08,166993,870810,19.5555,8.44213,5.49839,18.2988,21.2753,7.34292,10.282,4.36968,6.6164
19,5.44045,584.04,424.898,533,0.00459887,55976.4,815373,21.2813,5.79464,13.6554,19.5905,23.2596,4.74084,7.137,12.3665,15.0321
20,5.4188,322.122,447.911,213,5.75907e-05,26180.6,812128,23.8086,6.33234,4.62782,22.3049,24.6823,3.99204,7.90452,2.9036,5.64536
21,5.31799,358.74,492.22,287,2.47872e-07,197922,797020,22.4721,9.16891,4.89631,21.2378,24.0458,7.82964,10.7125,3.93176,5.96904
