time,Flow,RR,Inspiration
6.99,38.213,163,1
7,71.976,163,1
7.01,87.179,163,1
7.02,89.419,163,1
7.03,86.575,163,1
7.04,83.879,163,1
7.05,82.165,163,1
7.06,82.946,163,1
7.07,84.667,163,1
7.08,85.393,163,1
7.09,86.274,163,1
7.1,83.136,163,1
7.11,72.255,163,1
7.12,52.558,163,1
7.13,24.463,163,1
7.14,-4.525,163,0
7.15,-10.536,163,0
7.16,-9.751,163,0
7.17,-9.661,163,0
7.18,-9.894,163,0
7.19,-10.087,163,0
7.2,-10.309,163,0
7.21,-10.454,163,0
7.22,-10.444,163,0
7.23,-10.289,163,0
7.24,-9.96,163,0
7.25,-9.616,163,0
7.26,-9.346,163,0
7.27,-9.171,163,0
7.28,-9.145,163,0
7.29,-9.305,163,0
7.3,-9.575,163,0
7.31,-9.501,163,0
7.32,-8.843,163,0
7.33,-7.899,162,0
7.34,-6.739,161,0
7.35,-6.811,160,0
7.36,-10.539,159,0
7.37,11.319,159,1
7.38,52.125,159,1
7.39,75.835,159,1
7.4,83.688,159,1
7.41,83.136,159,1
7.42,79.718,159,1
7.43,76.956,159,1
7.44,77.283,159,1
7.45,79.22,159,1
7.46,81.032,159,1
7.47,81.577,159,1
7.48,81.178,159,1
7.49,76.282,159,1
7.5,65.972,159,1
7.51,48.593,159,1
7.52,21.513,159,1
7.53,-6.174,159,0
7.54,-10.44,159,0
7.55,-9.472,159,0
7.56,-9.575,159,0
7.57,-9.916,159,0
7.58,-10.187,159,0
7.59,-10.416,159,0
7.6,-10.522,159,0
7.61,-10.529,159,0
7.62,-10.496,159,0
7.63,-10.324,159,0
7.64,-10.12,159,0
7.65,-10.276,159,0
7.66,-10.428,159,0
7.67,-10.211,159,0
7.68,-9.01,159,0
7.69,-6.781,159,0
7.7,-6.549,159,0
7.71,-6.531,159,0
7.72,-6.544,158,0
7.73,-6.54,158,0
7.74,-9.045,156,0
7.75,-0.178,156,0
7.76,43.559,156,1
7.77,74.337,156,1
7.78,85.308,156,1
7.79,84.88,156,1
7.8,81.514,156,1
7.81,80.572,156,1
7.82,82.693,156,1
7.83,84.859,156,1
7.84,86.467,156,1
7.85,87.894,156,1
7.86,87.115,156,1
7.87,83.242,156,1
7.88,73.814,156,1
7.89,56.295,156,1
7.9,30.303,156,1
7.91,0.919,156,1
7.92,-10.297,156,0
7.93,-10.04,156,0
7.94,-9.913,156,0
7.95,-10.144,156,0
7.96,-10.291,156,0
7.97,-10.37,156,0
7.98,-10.319,156,0
7.99,-10.183,156,0
8,-10.051,156,0
8.01,-9.921,156,0
8.02,-9.921,156,0
8.03,-9.865,156,0
8.04,-9.527,156,0
8.05,-9.135,156,0
8.06,-9.018,156,0
8.07,-9.04,156,0
8.08,-8.556,156,0
8.09,-7.273,156,0
8.1,-6.536,156,0
8.11,-6.557,156,0
8.12,-6.522,156,0
8.13,-9.667,156,0
8.14,1.436,156,1
8.15,45.457,156,1
8.16,76.874,156,1
8.17,88.72,156,1
8.18,88.024,156,1
8.19,82.608,156,1
8.2,78.91,156,1
8.21,79.345,156,1
8.22,81.304,156,1
8.23,83.942,156,1
8.24,85.951,156,1
8.25,87.05,156,1
8.26,85.393,156,1
8.27,80.301,156,1
8.28,69.063,156,1
8.29,46.543,156,1
8.3,12.647,156,1
8.31,-9.508,156,0
8.32,-9.639,156,0
8.33,-8.469,156,0
8.34,-8.671,156,0
8.35,-9.158,156,0
8.36,-9.56,156,0
8.37,-9.737,156,0
8.38,-9.622,156,0
8.39,-9.236,156,0
8.4,-9.024,156,0
8.41,-9.045,156,0
8.42,-9.256,156,0
8.43,-9.216,156,0
8.44,-8.638,156,0
8.45,-7.589,156,0
8.46,-6.76,156,0
8.47,-6.54,156,0
8.48,-6.522,156,0
8.49,-6.536,156,0
8.5,-6.623,156,0
8.51,-8.97,156,0
8.52,29.179,156,1
8.53,70.061,156,1
8.54,90.823,156,1
8.55,95.792,156,1
8.56,91.993,156,1
8.57,87.894,156,1
8.58,87.764,156,1
8.59,88.502,156,1
8.6,88.285,156,1
8.61,88.068,156,1
8.62,87.352,156,1
8.63,83.879,156,1
8.64,73.033,156,1
8.65,51.814,156,1
8.66,20.287,156,1
8.67,-7.375,156,0
8.68,-10.136,156,0
8.69,-8.577,156,0
8.7,-8.635,156,0
8.71,-9.077,156,0
8.72,-9.37,156,0
8.73,-9.261,156,0
8.74,-9.021,156,0
8.75,-8.95,156,0
8.76,-8.792,156,0
8.77,-8.519,156,0
8.78,-8.05,156,0
8.79,-7.502,156,0
8.8,-7.217,156,0
8.81,-7.121,156,0
8.82,-6.768,156,0
8.83,-6.536,156,0
8.84,-6.527,156,0
8.85,-6.496,156,0
8.86,-6.87,156,0
8.87,-8.513,159,0
8.88,31.954,159,1
8.89,73.894,159,1
8.9,92.725,159,1
8.91,95.657,159,1
8.92,92.547,159,1
8.93,87.807,159,1
8.94,84.667,159,1
8.95,83.985,159,1
8.96,84.453,159,1
8.97,85.994,159,1
8.98,88.677,159,1
8.99,89.506,159,1
9,85.308,159,1
9.01,69.512,159,1
9.02,40.985,159,1
9.03,4.408,159,1
9.04,-10.419,159,0
9.05,-9.286,159,0
9.06,-8.757,159,0
9.07,-9.246,159,0
9.08,-9.556,159,0
9.09,-9.577,159,0
9.1,-9.496,159,0
9.11,-9.534,159,0
9.12,-9.527,159,0
9.13,-9.278,159,0
9.14,-9.048,159,0
9.15,-8.889,159,0
9.16,-8.581,159,0
9.17,-7.871,159,0
9.18,-6.828,159,0
9.19,-6.536,159,0
9.2,-6.514,159,0
9.21,-6.518,159,0
9.22,-6.527,159,0
9.23,-6.514,159,0
9.24,-8.692,159,0
9.25,-3.751,160,0
9.26,38.122,160,1
9.27,73.233,160,1
9.28,89.594,160,1
9.29,92.503,160,1
9.3,90.977,160,1
9.31,90.339,160,1
9.32,89.922,160,1
9.33,89.135,160,1
9.34,90.339,160,1
9.35,91.993,160,1
9.36,93.482,160,1
9.37,90.889,160,1
9.38,81.053,160,1
9.39,61.135,160,1
9.4,31.627,160,1
9.41,-0.938,160,0
9.42,-10.533,160,0
9.43,-9.419,160,0
9.44,-9.219,160,0
9.45,-9.626,160,0
9.46,-9.876,160,0
9.47,-9.935,160,0
9.48,-9.923,160,0
9.49,-9.943,160,0
9.5,-10.083,160,0
9.51,-10.081,160,0
9.52,-9.888,160,0
9.53,-9.505,160,0
9.54,-8.812,160,0
9.55,-7.821,160,0
9.56,-7.068,160,0
9.57,-7.08,160,0
9.58,-6.932,160,0
9.59,-6.54,160,0
9.6,-6.531,160,0
9.61,-6.544,160,0
9.62,-8.206,160,0
9.63,-4.127,161,0
9.64,36.458,161,1
9.65,70.434,161,1
9.66,86.274,161,1
9.67,88.394,161,1
9.68,85.758,161,1
9.69,83.964,161,1
9.7,84.325,161,1
9.71,84.859,161,1
9.72,86.037,161,1
9.73,87.504,161,1
9.74,86.942,161,1
9.75,83.052,161,1
9.76,74.741,161,1
9.77,60.267,161,1
9.78,35.341,161,1
9.79,1.12,161,1
9.8,-10.526,161,0
9.81,-9.3,161,0
9.82,-9.101,161,0
9.83,-9.643,161,0
9.84,-9.938,161,0
9.85,-9.959,161,0
9.86,-9.838,161,0
9.87,-9.704,161,0
9.88,-9.72,161,0
9.89,-9.761,161,0
9.9,-9.761,161,0
9.91,-9.594,161,0
9.92,-9.271,161,0
9.93,-8.78,161,0
9.94,-8.233,161,0
9.95,-7.7,161,0
9.96,-6.704,161,0
9.97,-6.522,161,0
9.98,-6.536,161,0
9.99,-6.531,161,0
10,-8.872,160,0
10.01,0.013,160,1
10.02,45.719,160,1
10.03,76.221,160,1
10.04,86.381,160,1
10.05,85.887,160,1
10.06,83.306,160,1
10.07,83.709,160,1
10.08,86.059,160,1
10.09,89.419,160,1
10.1,92.925,160,1
10.11,95.139,160,1
10.12,94.959,160,1
10.13,91.904,160,1
10.14,86.317,160,1
10.15,73.915,160,1
10.16,49.81,160,1
10.17,13.83,160,1
10.18,-9.696,160,0
10.19,-9.171,160,0
10.2,-7.505,160,0
10.21,-7.744,160,0
10.22,-8.434,160,0
10.23,-8.966,160,0
10.24,-9.183,160,0
10.25,-9.095,160,0
10.26,-8.975,160,0
10.27,-8.849,160,0
10.28,-8.59,160,0
10.29,-8.115,160,0
10.3,-7.626,160,0
