time,Flow,RR,Inspiration
1.07,94.197,312,1
1.08,171.446,312,1
1.09,199.376,312,1
1.1,204.027,312,1
1.11,202.333,312,1
1.12,198.996,312,1
1.13,191.717,312,1
1.14,175.093,312,1
1.15,138.007,312,1
1.16,67.935,312,1
1.17,-6.283,312,0
1.18,-7.652,312,0
1.19,-7.209,312,0
1.2,-7.197,312,0
1.21,-7.185,312,0
1.22,-7.193,312,0
1.23,-7.193,308,0
1.24,-7.209,304,0
1.25,-7.209,301,0
1.26,-7.205,297,0
1.27,-7.209,293,0
1.28,-7.201,290,0
1.29,-7.201,286,0
1.3,-7.193,283,0
1.31,-8.914,282,0
1.32,77.961,282,1
1.33,163.799,282,1
1.34,195.246,282,1
1.35,199.947,282,1
1.36,198.585,282,1
1.37,195.246,282,1
1.38,189.175,282,1
1.39,179.498,282,1
1.4,159.124,282,1
1.41,113.401,282,1
1.42,33.464,282,1
1.43,-10.536,282,0
1.44,-7.292,282,0
1.45,-7.185,282,0
1.46,-7.193,282,0
1.47,-7.185,282,0
1.48,-7.197,282,0
1.49,-7.193,281,0
1.5,-7.193,278,0
1.51,-7.185,274,0
1.52,-7.185,271,0
1.53,-7.197,268,0
1.54,-7.181,265,0
1.55,-7.189,262,0
1.56,-7.169,260,0
1.57,-7.763,257,0
1.58,3.624,257,1
1.59,85.994,257,1
1.6,150.52,257,1
1.61,178.475,257,1
1.62,187.479,257,1
1.63,187.263,257,1
1.64,184.291,257,1
1.65,180.797,257,1
1.66,176.197,257,1
1.67,166.611,257,1
1.68,145.045,257,1
1.69,100.534,257,1
1.7,23.295,257,1
1.71,-10.037,257,0
1.72,-7.253,257,0
1.73,-7.205,257,0
1.74,-7.213,257,0
1.75,-7.201,257,0
1.76,-7.205,257,0
1.77,-7.205,257,0
1.78,-7.201,256,0
1.79,-7.201,253,0
1.8,-7.189,250,0
1.81,-7.201,248,0
1.82,-7.189,245,0
1.83,-7.193,243,0
1.84,-7.169,240,0
1.85,-10.422,239,0
1.86,43.591,239,1
1.87,121.917,239,1
1.88,164.377,239,1
