label,volume,mean,sigma,median,min,max,count,centroidX,centroidY,centroidZ,bboxXStart,bboxXEnd,bboxYStart,bboxYEnd,bboxZStart,bboxZEnd
1,8.69225,1152.66,469.253,1123,7.76726e-05,7186.47,1302728,16.2419,10.3753,6.85312,14.7935,18.3316,9.009,12.416,5.72152,8.21576
2,7.2648,1151.09,832.938,1061,0.000199588,94472.3,1088793,16.0728,10.8877,8.62954,15.0181,17.7887,9.45828,12.2476,7.5684,10.691
3,7.01886,1419.51,990.855,1291,4.74805e-06,118089,1051933,17.879,12.1214,14.3535,16.4596,19.5671,10.5253,13.4456,12.9377,15.6414
4,6.36232,1179.99,769.046,1147,1.28083e-05,34747.7,953535,20.4104,4.89036,12.943,18.9493,21.6637,3.03732,6.18228,11.4906,14.0039
5,6.19325,929.015,557.212,871,0.000102492,46843.6,928197,16.5628,12.0223,10.0877,15.1304,18.5,10.4504,13.8949,9.11064,11.0718
6,5.94984,2177.38,873.005,2077,28.2853,23784.4,891716,20.3358,10.6283,7.58621,18.5749,22.0943,9.32724,12.285,6.1404,8.40616
7,5.88987,1528.46,1236.51,1319,0.000439048,62581.8,882728,17.3502,9.81299,17.2721,16.1788,19.4548,8.61588,11.3864,15.9841,18.5735
8,5.81854,2784.23,1266.5,2751,0.00339882,36928,872038,20.0294,9.15297,13.5347,18.5936,21.5514,7.73604,10.3194,12.7092,14.6703
9,5.60355,2107.22,888.161,2107,3.24262e-06,13874.5,839817,21.2158,8.20675,10.1875,19.5858,22.3751,6.96852,9.32724,9.14872,11.167
10,5.29397,564.153,416.468,503,0.0256194,8486.57,793419,17.8787,11.6067,1.87843,17.0212,19.1178,10.0948,12.9589,0.4284,3.05592
11,5.05884,778.062,543.373,719,0.0200595,10459.4,758180,21.0934,9.64708,3.5564,19.6794,22.2628,8.37252,11.3864,1.53272,4.95992
12,4.91259,2351.28,901.436,2297,16.5323,17521.5,736261,20.2937,10.7455,9.06058,18.6311,21.9632,9.14004,12.154,8.06344,10.5958
13,4.88394,739.971,396.421,691,0.00613548,4051.67,731967,15.4472,10.6921,3.9681,14.5127,16.7778,9.42084,11.7983,2.8084,5.01704
14,4.86511,2466.32,801.493,2387,264.081,13407.1,729145,18.3073,8.36613,8.92783,16.7216,19.174,6.91236,9.477,7.33992,10.691
15,4.75564,2183.25,1100.65,2161,2.59179e-06,40870.9,712739,20.4936,7.66559,13.6707,18.7808,21.7012,6.83748,8.39124,12.4426,14.8226
16,4.70627,1241.44,984.166,1037,1.80613e-06,54267.7,705339,17.2812,11.1405,16.2716,16.2724,18.4626,9.02772,12.5845,14.8036,17.5454
17,4.70401,1785.66,882.905,1683,0.000350123,29240.2,705001,18.3115,7.7992,13.7383,16.6842,19.4548,6.33204,9.15876,12.633,14.8226
18,4.68556,1432.41,709.404,1413,0.473416,17526,702236,19.6564,11.4546,5.43458,17.7325,21.3642,10.2445,13.1836,4.38872,6.426
19,4.53174,1204.57,642.073,1101,5.44132,53518.5,679182,16.0872,9.9942,10.8974,15.2989,17.433,8.18532,11.8544,9.758,12.0809
20,4.46858,2567.18,1247.98,2587,0.00147135,45406.1,669717,19.2543,10.8111,14.5912,17.3207,20.7277,9.2898,12.4909,13.0519,15.6604
21,4.4283,1058.7,803.044,917,0.0744342,13798.4,663679,21.6554,8.52102,4.83634,20.372,22.7495,6.83748,9.6642,3.24632,6.06424
22,4.40241,1693.82,768.95,1725,0.0597914,29968.3,659799,21.1753,7.33924,11.7619,19.8666,22.1504,6.1074,8.22276,10.5386,12.7854
23,4.32528,2167.5,1006.24,2155,0.00240942,22922.6,648240,21.4076,9.36323,8.5852,19.6794,22.3376,8.29764,10.5066,7.39704,10.1007
24,4.21938,322.812,264.737,253,0.000571054,3764.32,632368,15.3885,11.1599,2.36098,14.4752,16.0852,9.60804,12.4722,0.8092,3.53192
25,4.14261,1799.14,698.508,1755,72.691,16014.7,620862,18.4258,9.61088,7.20738,17.3394,20.1287,7.81092,11.3116,5.83576,8.40616
26,4.14099,1797.57,994.353,1751,3.71691e-06,43273.3,620620,19.2989,7.5395,15.387,17.6389,20.9524,6.36948,8.40996,14.3847,16.7457
27,4.11979,1829.81,856.256,1777,0.638406,12451.7,617443,18.495,12.9206,10.7139,17.2645,20.2036,10.7125,14.0072,9.62472,11.681
28,4.11265,865.105,374.937,825,0.19632,4212.43,616372,15.5757,10.1968,5.42893,14.6437,17.1522,9.23364,11.48,4.4268,6.31176
29,4.10598,1053.95,534.757,1069,0.388895,9511.11,615373,17.452,12.6778,5.70766,15.6172,18.7247,11.1056,13.6703,4.86472,6.69256
30,4.03708,1310.04,661.469,1339,2.67456,9583.5,605046,17.8149,12.906,9.54651,16.1039,18.9493,11.1618,14.0072,8.72984,10.6719
31,4.02406,2146.9,1153.75,2105,0.00048767,56773.5,603095,19.9741,10.9285,13.1329,18.032,21.2519,9.88884,12.6781,12.157,14.1372
32,3.95818,1217.74,650.26,1247,0.0171622,17026.8,593221,20.8608,4.72799,11.3441,19.2676,21.9258,3.13092,5.9202,10.1198,12.2713
33,3.89062,1090.06,539.293,1071,6.76686,6973.68,583096,16.8043,12.4215,8.37815,15.5423,17.9384,10.5253,13.82,7.5684,9.22488
34,3.87531,1746.63,962.624,1643,0.00268156,97841.2,580802,17.8349,9.38019,13.6611,16.0852,19.0055,8.48484,10.8436,12.7854,15.3938
35,3.79324,1237.46,606.653,1223,0.023005,12538.8,568501,18.783,12.4507,6.53316,17.8448,20.241,11.1805,13.7826,5.6644,7.4732
36,3.76866,2599.58,1160.59,2533,31.7018,19878,564818,20.5034,7.95977,8.03517,19.5858,22.3376,6.55668,9.70164,6.88296,9.26296
37,3.71805,1442.29,1003,1323,0.0561579,18143.8,557233,21.803,7.07673,7.17346,20.4095,22.712,5.60196,8.14788,6.1404,8.57752
38,3.7106,1397.2,708.072,1307,116.336,16316.1,556116,16.4258,9.51036,12.5569,15.1304,18.3316,7.99812,10.6751,11.662,13.6612
39,3.61083,2418,1204.02,2359,1.45979e-05,75965.4,541164,18.4524,9.82131,15.8392,16.7778,19.7917,8.09172,11.0308,14.6703,17.355
40,3.59132,2309.69,605.044,2279,381.898,17053.8,538239,18.5033,8.46321,10.8308,17.1335,19.9228,7.0434,10.2445,10.0817,11.681
41,3.55633,996.087,685.714,951,0.013753,9605.84,532996,21.305,4.99851,10.0683,19.7543,22.2253,3.393,6.03252,9.01544,10.8814
42,3.52175,853.807,435.979,859,1.22823,4495.85,527813,16.4455,12.2285,4.38732,15.093,17.5079,11.1805,13.2959,3.41768,5.26456
43,3.49662,727.353,613.039,635,0.00709561,30275.2,524046,20.0504,5.07776,14.5289,18.9119,21.1396,3.50532,6.08868,13.6993,15.5652
44,3.42541,617.715,428.768,577,0.00706732,7643.56,513374,19.207,11.1002,1.99074,18.4439,20.4844,9.98244,12.5096,0.6188,3.03688
45,3.41128,2154.02,931.817,2151,0.0330519,27090.3,511257,20.6913,9.64605,10.8628,18.7621,22.0381,8.57844,10.5815,9.98648,11.643
46,3.3821,1922.79,971.832,1911,0.00161742,30655.2,506883,20.6418,6.49043,13.2383,18.5749,21.7386,5.84532,7.605,12.0999,14.7846
47,3.37263,1506.16,1170.88,1337,0.000115757,52022.1,505464,17.8835,8.38696,17.2124,16.7778,19.642,6.7626,9.43956,14.8417,18.5735
48,3.32386,1619.32,1139.14,1529,1.79251e-05,69629,498154,17.9379,11.4515,15.5585,16.5532,19.7168,10.0573,12.884,14.7084,17.2026
49,3.31006,1869.63,723.862,1743,262.121,9026.78,496087,17.2978,9.376,8.19653,15.7108,18.6872,7.92324,10.5253,6.1404,9.20584
50,3.29537,1910.25,778.909,1777,0.0384401,26642,493885,19.1824,6.76473,13.1246,18.0508,19.9976,5.84532,8.3538,11.8524,14.4799
51,3.28849,1123.41,519.39,1113,8.12567,16069.1,492853,17.6584,10.0799,5.25023,16.6093,18.7434,8.9154,11.4613,4.046,6.34984
52,3.24656,2237,1186.13,2155,0.249595,21582.4,486570,21.7127,8.19726,8.01738,20.6341,22.5248,6.7626,9.08388,6.73064,9.16776
53,3.24115,1920.61,906.323,1911,0.20163,15077.8,485759,20.7121,10.6696,6.31545,19.0242,21.9632,9.7578,12.0978,5.34072,7.13048
54,3.19826,1371.34,566.122,1347,25.5409,13171.8,479331,18.7283,9.94088,4.82696,17.901,19.6981,8.70948,11.218,3.89368,6.08328
55,3.17859,2388.59,613.41,2333,662.687,18783.1,476382,17.2468,8.58109,11.2888,15.3551,18.5375,7.28676,10.2445,10.3673,12.1951
56,3.11351,2011.34,569.958,1987,571.496,25279.1,466629,18.5821,8.02047,12.1494,17.5828,19.7356,6.83748,9.17748,11.3954,12.9948
57,3.10604,1086.02,436.699,1099,0.851639,6847.31,465509,16.4365,11.4462,5.51293,14.9245,18.0695,10.3007,12.8092,4.78856,6.12136
