label,volume,mean,sigma,median,min,max,count,centroidX,centroidY,centroidZ,bboxXStart,bboxXEnd,bboxYStart,bboxYEnd,bboxZStart,bboxZEnd
1,14.7268,360.904,309.381,299,0.11414,37182.5,2324841,16.8122,10.6774,7.68041,14.8793,18.8921,7.65624,13.2194,6.1166,8.93452
2,13.9852,489.216,368.517,421,0.393906,49871.2,2207764,16.0348,10.0529,9.503,13.566,18.5638,6.78072,12.8364,7.79212,11.0099
3,10.9365,340.847,265.867,309,0.0194425,23875,1726475,15.7993,11.7705,10.8677,14.2774,17.6882,9.75384,13.2924,9.42956,12.2475
4,10.3403,533.122,349.866,475,4.45154,25083.3,1632357,13.316,8.55138,11.5046,11.6326,14.6969,7.05432,10.0822,9.3534,13.1424
5,10.0806,248.403,215.529,213,0.047264,27259.5,1591366,15.3557,12.4566,6.85857,13.2924,17.7977,10.5746,13.4748,5.56444,8.00156
6,9.19553,472.922,313.872,429,0.152052,37198.4,1451645,15.2843,7.64974,13.4317,13.3836,17.214,6.34296,8.96952,12.0952,15.3129
7,9.0425,264.971,215.787,229,0.0533539,21583.4,1427486,16.7672,11.4237,5.70735,15.1346,18.6732,8.93304,13.2742,4.28876,6.74492
8,8.88557,281.339,228.852,247,0.764267,31108.6,1402712,15.4945,12.3453,8.75752,13.3106,17.7247,10.7023,13.4748,7.81116,9.84844
9,8.86154,474.297,369.522,417,0.58939,37274.7,1398919,16.7095,7.56876,10.6118,14.9887,18.5273,6.12408,8.9148,8.03964,12.3808
10,8.76041,458.459,351.273,421,1.768,54593.2,1382955,14.6634,9.01912,14.4116,12.0521,16.3932,7.05432,10.374,12.7235,15.9984
11,8.67552,375.951,313.441,333,0.293995,32467.7,1369553,15.0378,11.0262,13.3425,13.0006,16.8857,8.98776,12.6722,11.3145,15.1225
12,8.28326,498.736,371.671,431,0.444093,27679.2,1307629,16.7375,9.34768,11.5904,14.5327,18.2537,7.83864,11.1401,10.2102,13.1043
13,8.06546,325.931,320.989,261,0.955988,76509.1,1273246,13.5231,11.071,12.8335,11.815,14.6969,8.78712,12.4898,11.2384,14.6656
14,7.71684,241.437,181.368,203,0.0128934,25329.1,1218212,13.7106,11.4216,10.8703,11.742,15.0252,9.7356,13.0553,9.75324,12.1142
15,7.58111,308.696,246.027,267,0.107395,19738,1196785,17.4457,10.5333,4.83646,15.6818,19.2204,8.78712,12.7087,3.81276,6.13564
16,7.53098,322.298,329.742,263,2.48157e-05,28286.1,1188871,18.5785,9.0026,5.60013,16.9222,19.6034,6.65304,10.8847,3.43196,7.65884
17,7.52936,237.825,253.2,183,0.00550458,47361.6,1188616,16.6305,11.4484,2.49881,15.7183,18.0895,10.1004,12.8546,0.53788,4.0222
18,7.51017,309.817,279.655,271,1.81584,122974,1185587,13.531,10.4697,9.07868,12.3074,15.6271,9.13368,12.0521,7.9254,10.7243
19,6.84046,284.457,252.264,237,1.1964,19631.7,1079863,14.2341,10.662,4.78209,12.7999,15.9919,8.87832,12.0886,3.6414,6.57356
20,6.36938,321.811,303.165,257,0.0243598,30414.2,1005497,13.3424,9.38712,16.125,11.9609,14.7698,7.60152,11.1218,14.856,17.6929
21,6.36015,427.803,435.269,361,8.85887e-05,31941.4,1004039,12.3804,4.93595,15.2837,10.5199,14.4233,3.31512,6.3612,14.1515,16.6267
22,6.15619,492.488,419.736,417,0.122273,44081.8,971841,17.6408,8.76672,8.56723,16.3567,19.0015,7.16376,10.0639,6.95436,10.0008
23,6.10432,575.907,428.804,529,0.183393,50178.1,963653,14.0235,7.26999,15.2776,12.0886,15.4447,5.85048,8.7324,14.0944,17.0456
24,6.01183,503.693,372.63,459,3.21632,53134.2,949053,13.0621,7.27264,12.8834,11.6873,14.2956,5.39448,8.69592,11.0289,14.2467
25,5.92388,338.334,324.981,287,0.147633,26876.9,935168,16.7569,5.61595,9.61425,15.2623,18.199,3.8988,6.96312,7.90636,11.0289
26,5.77831,508.887,372.918,457,1.08163,43230.6,912188,15.3406,6.00196,12.3056,13.5478,16.9586,4.6284,7.30968,10.1531,13.6374
