label,parent,length,radius,name,centroidX,centroidY,centroidZ,directionX,directionY,directionZ
1,0,4.97474,0.618766,Trachea,13.1087,9.36335,22.6528,0.0769689,0.00563244,-0.997018
2,1,5.33847,0.655863,LMB,14.5143,9.28396,17.7976,0.454887,-0.0349913,-0.889862
3,1,3.44898,0.945813,RMB,13.2348,9.35868,18.4497,-0.0378953,-0.0108322,-0.999223
4,2,1.51709,0.543395,,16.1769,8.58346,15.3463,0.591067,-0.800351,-0.10039
5,2,1.31436,0.764972,LMB,16.1068,9.28863,14.8941,0.575643,0.149229,-0.803969
6,3,1.93552,0.949315,RMB,13.2768,9.36335,15.7651,0.110978,0.0241276,-0.99353
7,3,1.95417,0.590928,CrRMB,12.4642,9.36335,16.0507,-0.721739,0.0238974,-0.691752
8,4,0.161773,0.391444,,16.6905,7.92966,15.2796,0.807915,-0.577351,0.118068
9,4,0.586938,0.203265,,16.5318,7.81758,15.0416,-0.318262,-0.541045,-0.778447
10,5,0.899498,0.372679,,16.8633,9.60152,14.4799,0.841025,0.477645,0.254031
11,5,0.587798,0.64924,LMB,16.5925,9.46609,14.1039,0.365431,0.270127,-0.890781
12,6,3.21438,0.570451,MiRMB,12.581,8.24722,14.004,-0.499785,-0.708988,-0.497545
13,6,0.374993,0.924857,RMB,13.4542,9.46142,14.6466,0.373606,0.398517,-0.837617
14,7,0.845416,0.411461,,11.3807,9.21858,15.4605,-0.894826,-0.397721,0.202741
15,7,0.858843,0.460657,CrRMB,11.6516,9.56416,14.9988,-0.250104,0.413254,-0.875596
16,8,0.503291,0.286141,,16.8353,7.83159,15.5224,0.315523,-0.204136,0.9267
17,8,0.640483,0.359547,,16.9941,7.68682,15.2035,0.743814,-0.612475,-0.267611
18,9,0.166237,0.11171,,16.3777,7.61677,14.7751,-0.730884,-0.505665,-0.458379
19,9,0.44611,0.0746017,,16.5971,7.77088,14.7037,0.711706,0.502476,-0.49091
20,10,0.380246,0.133105,,17.2929,9.84436,14.7751,0.270086,0.147378,0.95149
21,10,0.198506,0.198698,,17.3023,9.84903,14.5228,0.611573,0.329356,-0.719376
22,11,1.01243,0.46774,,16.9614,9.24193,13.5327,0.51658,-0.599646,-0.611203
23,11,1.57412,0.592517,LMB,17.0268,9.83034,13.1853,0.415345,0.36193,-0.834563
24,12,0.483027,0.419761,MiRMB,11.689,6.88358,13.19,-0.367476,-0.928146,-0.0592094
25,12,0.522257,0.324854,,11.6189,7.14043,12.9996,-0.60813,0.125187,-0.783905
26,13,2.95067,0.656633,AcRMB,14.0613,8.91036,13.2661,0.36402,-0.424162,-0.829202
27,13,2.34572,0.773446,CaRMB,13.4542,9.88172,13.3709,-0.0597257,0.294647,-0.953738
28,14,0.133132,0.335506,,10.9511,9.00843,15.551,-0.772164,-0.631403,0.0713618
29,14,0.625788,0.19409,,10.7596,9.24193,15.5938,-0.776141,0.611933,0.152129
30,15,0.711967,0.269426,,11.7123,10.0545,14.6466,0.472213,0.878946,0.0668568
31,15,0.938954,0.399092,CrRMB,11.278,9.97981,14.3182,-0.567014,0.507352,-0.648913
32,16,0.342412,0.250037,,16.9287,7.68682,15.8984,0.0817725,-0.545542,0.834085
33,16,0.557752,0.164754,,17.0268,7.99504,15.8937,0.401973,0.770305,0.495023
34,17,0.52318,0.22064,,17.4798,7.56073,15.0702,0.94614,0.267786,-0.181964
35,17,0.891473,0.282082,,17.321,7.07038,14.9988,0.198997,-0.942934,-0.266974
36,18,0.212277,0.0875456,,16.3029,7.47667,14.6989,-0.131903,-0.923982,-0.358968
37,18,0.431227,0.0835495,,16.1582,7.69616,14.6561,-0.736271,0.563137,-0.375209
38,20,0.217184,0.129639,,17.3957,9.86304,15.0512,0.473332,-0.0860125,0.876675
39,20,0.286768,0.072347,,17.2416,9.86771,15.056,-0.716254,-0.0325709,0.697079
40,21,0.704372,0.16036,,17.7133,9.85837,14.4229,0.994501,-0.0662995,-0.0810642
41,21,0.538944,0.131629,,17.4004,10.1479,14.4323,0.138603,0.987822,-0.0706943
42,22,1.14993,0.325548,,17.6059,8.58813,12.9758,0.666043,-0.60917,-0.430463
43,22,0.644198,0.221599,,16.9427,8.84498,13.0948,-0.869919,-0.289973,-0.398945
44,23,0.802002,0.317588,,17.307,10.4888,12.6664,-0.11646,0.931668,0.344139
45,23,0.184617,0.554844,LMB,17.4237,10.0965,12.4713,0.758859,-0.20204,-0.619122
46,24,0.860584,0.217957,,11.3013,6.55201,13.4661,-0.694528,-0.249621,0.674774
47,24,0.745341,0.375011,MiRMB,11.4834,6.32785,13.0519,-0.313279,-0.889714,-0.332063
48,25,0.0723311,0.231017,,11.4367,7.15911,12.7711,-0.645649,-0.387384,-0.658082
49,25,0.235651,0.215975,,11.4367,7.2385,12.6997,-0.198176,0.554889,-0.807975
50,26,0.635266,0.505656,AcRMB,14.6825,8.00438,11.919,0.264614,-0.882151,-0.389601
51,26,1.0665,0.308213,,14.6498,8.43402,11.5335,0.0962966,0.280244,-0.955087
52,27,1.08969,0.454681,,13.4356,10.7643,12.3285,0.0942468,0.985689,0.139764
53,27,0.594569,0.784351,CaRMB,13.2721,10.274,11.981,-0.37708,0.157089,-0.912762
54,28,0.527064,0.256243,,10.7923,8.87767,15.7794,-0.40754,-0.336695,0.848851
55,28,1.05451,0.232627,,10.5448,8.75625,15.2273,-0.67311,-0.398575,-0.622945
56,29,0.301137,0.110291,,10.5495,9.56883,15.6985,0.217177,0.899456,0.379228
57,29,0.187041,0.12848,,10.4234,9.4334,15.6462,-0.998709,0,0.0507885
58,30,0.376474,0.108279,,11.9645,10.4141,14.8322,0.446779,0.248092,0.859558
59,30,0.422263,0.134924,,11.9504,10.5448,14.5799,0.331785,0.840469,-0.428405
60,31,0.5924,0.225672,,10.8437,10.4282,14.1372,-0.567521,0.709486,0.417791
61,31,0.124841,0.35385,CrRMB,10.9791,10.2273,13.9612,-0.523868,0.148986,-0.838669
62,32,0.951755,0.237704,,17.0595,7.35525,16.4363,0.245338,-0.500486,0.830255
63,32,0.143332,0.220345,,16.882,7.59342,16.0793,-0.84698,0,0.531625
64,33,0.443552,0.129334,,17.1156,8.3126,16.2269,-0.10529,0.463262,0.879945
65,33,0.213282,0.136039,,17.2369,8.24722,16.0507,0.919432,0.350336,0.178633
66,34,0.0512746,0.187495,,17.7507,7.62611,15.0321,0.910772,-0.182162,0.370555
67,34,0.401059,0.125934,,17.7413,7.77555,14.8846,0.0698148,0.721938,-0.688427
68,35,0.384427,0.290873,,17.4704,6.46795,14.8703,0.315792,-0.94754,-0.0494243
69,35,0.40159,0.197036,,17.2369,6.61272,14.7846,-0.860579,-0.186061,-0.474115
70,36,0.149436,0.0727206,,16.2749,7.31322,14.6941,-0.18737,-0.875025,0.446345
71,36,0.199561,0.0674244,,16.2703,7.35525,14.5656,-0.186911,-0.234014,-0.954097
72,38,0.28562,0.0838583,,17.4097,9.79299,15.2702,-0.261534,-0.42511,0.866534
73,38,0.0873205,0.125997,,17.4798,9.85837,15.175,0.748977,0.106966,0.653905
74,40,0.475848,0.112598,,18.1989,10.0032,14.4943,0.569301,0.706696,0.420092
75,40,0.188934,0.178613,,18.1335,9.78832,14.3515,0.74153,-0.494352,-0.453597
76,41,0.24957,0.105457,,17.4891,10.5262,14.4323,0.41191,0.898345,0.152663
77,41,0.490481,0.0832036,,17.2976,10.5963,14.3276,-0.571278,0.742742,-0.349249
78,42,0.0132942,0.326202,,17.9935,8.23788,12.733,0.699571,0,0.714563
79,42,0.385099,0.21437,,17.8533,8.12113,12.6569,-0.703458,-0.606337,-0.370815
80,43,0.204074,0.140296,,16.5738,8.70488,12.9854,-0.869296,-0.457677,0.186698
81,43,0.467675,0.133694,,16.5691,8.84031,12.7712,-0.399422,0.379451,-0.834553
82,44,0.466872,0.0886116,,17.1295,11.0025,12.9377,-0.56011,0.600165,0.571034
83,44,0.279005,0.111935,,17.2416,10.9745,12.7235,-0.134045,0.803571,-0.579919
84,45,0.955859,0.299675,,17.8954,10.3207,12.5045,0.840293,0.508025,0.189255
85,45,0.566589,0.521104,LMB,17.5732,10.0965,12.1428,0.280274,0.0658327,-0.95766
86,46,0.3742,0.127698,,10.9931,6.538,13.9183,-0.0499723,0.499198,0.865045
87,46,0.390946,0.156731,,10.881,6.3045,13.8183,-0.621313,-0.716723,0.316668
88,47,0.5593,0.200233,,11.5582,5.91222,12.7425,0.684783,-0.300591,-0.663865
89,47,0.690309,0.38005,MiRMB,11.2313,5.68806,12.852,-0.392289,-0.892992,-0.220626
90,48,0.886547,0.195072,,11.0352,7.03769,12.5427,-0.85331,-0.242311,-0.461679
91,48,0.151874,0.217089,,11.39,7.18246,12.6855,-0.307489,0.491987,-0.814493
92,49,0.544832,0.113073,,11.6702,7.35992,12.5331,0.942861,0.205714,-0.262098
93,49,0.419997,0.143298,,11.3527,7.50469,12.595,-0.289049,0.956245,-0.0452385
94,50,0.890029,0.428411,AcRMB,14.9487,7.34591,11.6477,0.409312,-0.850018,-0.331562
95,50,0.872365,0.302337,,14.4443,7.52804,11.5763,-0.738797,-0.449674,-0.501968
96,51,0.0300872,0.250278,,14.7011,8.57879,11.0099,0,-0.31044,-0.950593
97,51,0.274343,0.201576,,14.7105,8.70021,10.9528,0.0681616,0.851126,-0.520517
98,52,0.416381,0.106938,,13.515,11.3808,12.595,0.134732,0.381381,0.914547
99,52,0.055562,0.177511,,13.4916,11.3247,12.3903,0.16917,0.840493,-0.514735
100,53,1.11501,0.419474,,12.8098,9.99847,11.4193,-0.628247,-0.577987,-0.520805
101,53,1.07765,0.717625,CaRMB,13.0946,10.4981,11.205,-0.121283,0.329329,-0.936393
102,54,0.879105,0.235578,,10.4654,8.43402,16.1411,-0.499371,-0.807458,0.314069
103,54,0.433911,0.185838,,10.713,8.86833,16.203,0.129289,0.365926,0.92162
104,55,0.0883701,0.229753,,10.1526,8.53209,14.8798,-0.845313,-0.317075,-0.430011
105,55,0.259573,0.160376,,10.2833,8.51808,14.8131,0.719642,-0.215892,-0.659929
106,56,0.0133223,0.1116,,10.5822,9.70893,15.7603,0,0.701104,0.713059
107,56,0.247797,0.0649472,,10.6242,9.72761,15.6414,0.338985,0.188462,-0.921722
108,57,0.451193,0.0871511,,10.1386,9.42406,15.7699,-0.848551,-0.0414026,0.527491
109,57,0.178198,0.0932052,,10.2646,9.47076,15.6033,-0.734015,0.419305,-0.534234
110,58,0.249795,0.111287,,11.9832,10.4795,15.0988,-0.523631,0.149724,0.838686
111,58,0.376611,0.0844628,,12.2167,10.4981,15.0702,0.892697,0.198346,0.404661
112,59,0.386059,0.115964,,12.0159,10.9138,14.4657,-0.0240902,0.992077,-0.123297
113,59,0.18515,0.101624,,12.0999,10.7223,14.4419,0.857685,0,-0.514176
114,60,0.106771,0.161564,,10.6663,10.6336,14.3133,-0.175137,-0.0880419,0.9806
115,60,0.440046,0.129452,,10.6289,10.8531,14.2515,-0.212251,0.976261,-0.0431774
116,61,0.52416,0.200831,,11.0118,10.0451,13.7422,0.249543,-0.730502,-0.635684
117,61,0.409838,0.357982,CrRMB,10.853,10.3207,13.747,-0.45579,0.410407,-0.789824
118,62,0.375239,0.190756,,17.1762,6.9583,16.9313,0,-0.846288,0.532726
119,62,0.650133,0.139727,,17.1389,7.1918,17.1455,-0.114902,0.22986,0.966417
