label,volume,mean,sigma,median,min,max,count,centroidX,centroidY,centroidZ,bboxXStart,bboxXEnd,bboxYStart,bboxYEnd,bboxZStart,bboxZEnd
1,8.40334,0.700889,1.13087,0.4725,0,134.192,10118616,20.1967,11.6475,5.69485,18.4745,22.2199,9.93776,13.1414,3.808,7.20664
2,8.36098,0.594899,1.04438,0.3675,0,136.958,10067608,17.4195,11.2613,4.96899,15.8967,18.8575,9.63888,12.9919,3.29392,6.25464
3,8.3553,0.828703,1.06485,0.6125,7.35307e-11,282.815,10060776,17.0952,10.8456,8.72742,15.5418,18.5025,9.34,13.0293,7.67312,10.1578
4,8.23029,0.841292,1.15805,0.6025,3.63447e-11,205.105,9910248,18.9527,12.2099,8.61633,16.5878,20.8749,10.4608,13.2908,7.53984,10.1198
5,7.37214,1.37855,1.59764,1.0525,2.11942e-05,186.742,8876928,20.3094,9.54071,11.153,18.7174,21.6595,7.92032,10.9558,9.57712,12.3855
6,7.22884,1.20614,3.27955,0.9425,1.48815e-05,1391.52,8704384,18.1909,6.94454,12.9123,16.1208,20.5387,5.5106,8.39666,11.6334,13.9087
7,5.98192,1.34904,1.6938,0.9925,1.05504e-06,197.274,7202944,20.9555,8.49869,9.9562,19.1096,22.1078,6.9116,9.77898,8.73936,11.0337
8,5.962,1.45785,1.8314,1.0825,2.39815e-09,592.96,7178960,19.7577,11.6078,10.427,18.2504,21.2485,10.4234,13.1787,9.34864,11.6049
9,5.77167,0.842907,1.25508,0.6425,0,485,6949776,19.1805,4.51815,10.4743,17.4845,20.6881,2.57784,6.9583,8.98688,12.2713
10,5.77012,0.797466,1.10028,0.5725,0,377.024,6947912,16.8739,10.3299,7.04235,15.5418,18.3905,9.34,11.6283,5.35024,8.19672
11,5.73289,2.00254,2.11312,1.5575,0.000140392,290.218,6903080,18.9548,9.47262,14.3112,17.3164,20.4266,8.46204,10.7877,12.9282,16.0412
12,5.50152,1.2773,4.23918,0.9375,2.22748e-06,2731.13,6624488,17.529,8.97064,11.1681,15.8406,19.0816,7.3786,10.6196,9.82464,12.3474
13,5.34777,0.704302,1.03755,0.4975,4.63367e-14,125.24,6439344,19.5262,12.2543,7.1349,18.1009,21.5474,10.8157,13.2908,6.16896,8.0444
14,5.05488,0.91314,1.51435,0.6075,0,193.516,6086680,20.5283,5.45516,9.44459,18.8855,21.921,3.8294,7.01434,8.03488,10.6529
15,5.01586,1.34242,1.82479,0.9875,5.18194e-08,475.2,6039696,20.611,10.3419,9.43553,18.5866,21.9957,9.2466,11.7217,8.20624,10.6148
16,4.94661,1.06943,2.52795,0.7775,2.22689e-08,775.807,5956304,16.1281,7.57263,14.6643,14.8693,17.4191,6.4446,8.8263,13.4994,16.0602
17,4.9377,1.89657,1.95128,1.5375,8.8548e-08,409.205,5945576,17.5335,7.0102,16.9462,15.9154,19.119,5.75344,8.43402,15.8603,17.85
18,4.79792,1.38639,1.62467,1.0425,9.41104e-05,363.394,5777264,20.1594,7.55414,11.8952,18.6426,21.4727,6.2578,8.67686,10.9099,13.0329
19,4.75956,1.02931,1.39659,0.7475,5.21516e-09,236.752,5731072,17.8327,12.0143,11.4416,16.4758,18.8948,10.4795,13.1414,10.453,12.3094
20,4.73802,0.669067,1.10953,0.4375,0,156.137,5705144,17.0104,3.1604,14.017,15.6538,18.6333,1.6812,4.36178,12.7949,15.0321
21,4.53343,1.07412,1.58983,0.7775,0,309.243,5458784,16.7654,4.25154,16.7081,15.4484,18.3718,2.6152,5.81882,15.6128,18.0785
22,4.52237,1.75483,2.18933,1.3425,1.14814e-05,489.842,5445472,18.5542,11.5573,13.1447,17.7086,20.0903,9.73228,12.8799,12.0904,14.2134
23,4.42189,0.548383,0.823019,0.3825,5.60431e-09,147.086,5324480,15.6825,9.90145,12.2847,14.7198,16.9708,8.46204,10.769,10.5482,13.9278
24,4.37536,0.954227,1.12071,0.7225,0,168.699,5268456,18.854,9.65898,8.57255,17.5779,20.3332,8.44336,10.7877,7.12096,10.1959
25,4.33875,0.413923,1.02544,0.2175,0,93.8825,5224368,19.545,12.0175,4.40061,16.9988,21.0617,10.8344,12.9546,3.00832,5.49304
26,4.29766,2.11355,4.40741,1.5675,1.24943e-09,3132.94,5174896,17.4743,9.86924,15.6907,16.1582,19.1937,8.81696,11.2734,14.9274,16.7076
