label,parent,length,radius,name,centroidX,centroidY,centroidZ,directionX,directionY,directionZ
1,0,3.04236,0.806177,Trachea,18.9745,12.0501,20.3538,0.14893,0.00930176,-0.988804
2,1,5.59672,0.648145,LMB,19.7438,11.9274,16.1078,0.193971,-0.0489036,-0.979788
3,1,4.20396,0.859947,RMB,18.8329,11.9416,16.7838,-0.175144,-0.0583734,-0.982811
4,2,1.62288,0.424147,,20.9049,11.5074,12.9233,0.761978,-0.349009,-0.545512
5,2,1.99253,0.795622,LMB,20.3433,12.0266,12.3998,0.0568625,0.236885,-0.969872
6,3,1.59032,0.549905,CrRMB,17.6718,11.8708,14.6894,-0.997221,0.0652698,-0.0359049
7,3,1.54563,1.02931,RMB,18.2948,11.7197,13.9706,-0.21991,-0.128297,-0.967047
8,4,0.617192,0.276849,,21.7167,11.1251,12.6996,0.627195,-0.321294,0.709504
9,4,0.224301,0.388121,,21.6129,11.2148,12.414,0.799825,-0.0842614,-0.59429
10,5,1.39504,0.483858,,20.6547,11.9369,10.8718,0.365364,-0.466939,-0.805281
11,5,0.159167,0.695781,LMB,20.3905,12.305,11.3669,-0.118743,0.533402,-0.837486
12,6,0.722226,0.330548,,16.6805,11.7811,14.9274,-0.548997,-0.392122,0.738135
13,6,0.913706,0.39182,CrRMB,16.5436,12.1163,14.418,-0.733605,0.42366,-0.531353
14,7,3.03132,0.638744,MiRMB,17.1147,10.5067,13.0328,-0.666409,-0.734927,-0.125622
15,7,0.450501,1.13934,RMB,18.0634,11.6536,13.009,-0.272363,0.146726,-0.950942
16,8,0.429666,0.167227,,21.8583,10.8229,12.9662,-0.241813,-0.944688,0.221567
17,8,0.0793051,0.222795,,21.9339,11.0401,12.9472,0.595184,0.356853,0.720008
18,9,0.180403,0.339043,,21.7875,11.1817,12.3284,0.941777,-0.261638,-0.21119
19,9,0.495961,0.148546,,21.5752,11.1014,12.1617,-0.513952,-0.418785,-0.748647
20,10,0.396512,0.24376,,20.7727,11.4743,10.2672,-0.690266,-0.690521,-0.216135
21,10,0.70563,0.284583,,21.1267,11.446,10.0864,0.615481,-0.468235,-0.633987
22,11,1.25548,0.572338,LMB,20.466,12.4938,10.6957,0.135326,0.233138,-0.962981
23,11,0.96107,0.310697,,20.6689,12.7298,11.3431,0.599124,0.795675,0.0891705
24,12,0.896248,0.248441,,16.1142,11.3988,15.2796,-0.821535,-0.537128,0.191242
25,12,0.456011,0.279166,,16.5531,11.6725,15.4081,0.310518,0.144953,0.939451
26,13,0.554007,0.206348,,16.3548,12.541,14.1324,0.528332,0.834827,-0.154691
27,13,0.788374,0.341646,CrRMB,15.8686,12.3523,13.9801,-0.862154,0.10769,-0.495069
28,14,0.0135067,0.425319,,16.0999,9.3928,12.8472,-0.70339,0,0.710804
29,14,1.14012,0.428113,MiRMB,15.8404,8.88776,12.8376,-0.463723,-0.885941,-0.00833205
30,15,2.48191,0.600908,AcRMB,18.1768,11.1581,11.6858,0.140739,-0.426003,-0.893708
31,15,2.5156,0.991406,CaRMB,17.2989,11.7905,11.7571,-0.559111,0.0825646,-0.824972
32,16,0.286568,0.102421,,21.8631,10.4973,13.0614,0.39537,-0.856341,0.33221
33,16,0.179898,0.101899,,21.7262,10.5869,12.99,-0.891619,-0.367431,-0.264593
34,17,0.636385,0.185223,,22.1935,10.9409,13.1566,0.74169,-0.355918,0.568523
35,17,0.470996,0.139303,,21.9481,11.2572,13.0947,-0.0401276,0.862003,0.505312
36,18,1.37541,0.280371,,22.2029,10.6294,12.0189,0.480439,-0.768716,-0.422202
37,18,0.721586,0.19012,,22.1038,11.3893,12.157,0.641088,0.640948,-0.422126
38,19,0.202711,0.0751592,,21.4572,10.8985,11.957,0.0932357,-0.977743,-0.187953
39,19,0.0951367,0.105255,,21.4524,11.0353,11.9475,0.0998416,0.7936,-0.600192
40,20,0.378363,0.132577,,20.6123,11.2053,10.3577,-0.124751,-0.698537,0.704616
41,20,0.521766,0.131176,,20.4141,11.3705,10.0912,-0.850382,0.126683,-0.510687
42,21,0.342751,0.200292,,21.4902,11.3563,9.91034,0.853678,0.440553,0.277754
43,21,0.423307,0.268366,,21.4714,11.1769,9.72944,0.602164,-0.49066,-0.629803
44,22,0.90258,0.288273,,20.8813,12.9422,10.0341,0.732125,0.669304,-0.126592
45,22,0.977927,0.520396,LMB,20.6264,12.6874,9.61042,0.154511,0.0965312,-0.983264
46,23,0.0389512,0.15838,,20.9757,13.1169,11.3859,0.970441,0.241337,0
47,23,0.493618,0.104696,,20.7775,13.2585,11.3002,-0.726675,0.592768,-0.347231
48,24,0.434844,0.183578,,15.6846,10.9504,15.3844,-0.2824,-0.955287,0.0876183
49,24,0.463568,0.166228,,15.5525,11.2148,15.4795,-0.835045,0.244409,0.492914
50,25,1.08568,0.224539,,16.6994,11.6065,16.1507,0.139084,-0.182559,0.973308
51,25,0.648106,0.161836,,16.6616,12.0171,15.7032,0.116494,0.961263,0.249804
52,26,0.261203,0.106533,,16.5295,12.8667,14.1753,0.216692,0.722809,0.656195
53,26,0.349935,0.123887,,16.6003,12.8714,13.9849,0.566392,0.566678,-0.598395
54,27,0.0133644,0.338861,CrRMB,15.5241,12.3994,13.785,-0.703386,0.710808,0
55,27,0.470737,0.181962,,15.6515,12.3475,13.5898,0.521521,-0.200537,-0.829337
56,28,0.785978,0.282519,,16.0858,9.31728,13.2376,-0.0239177,-0.192168,0.98107
57,28,0.571179,0.281457,,15.8639,9.5108,12.733,-0.809727,0.41318,-0.416682
58,29,0.419929,0.414999,MiRMB,15.4958,8.1892,12.8187,-0.38197,-0.921679,-0.0678676
59,29,0.672287,0.238979,,15.8545,8.20336,12.7758,0.828514,-0.533582,-0.169867
60,30,0.718203,0.448565,AcRMB,18.3278,10.3321,10.3767,-0.0657211,-0.828038,-0.556807
