label,parent,length,radius,name,centroidX,centroidY,centroidZ,directionX,directionY,directionZ
1,0,3.93174,0.743742,Trachea,12.6132,13.4266,21.4724,0,0.00465444,-0.999989
2,1,6.17017,0.610937,LMB,13.5364,13.9202,16.6029,0.29923,0.157014,-0.941174
3,1,3.06594,0.861135,RMB,12.0557,13.6369,18.0928,-0.363706,0.131184,-0.92223
4,2,1.49688,0.371082,,15.1221,14.3864,14.0468,0.885377,-0.0243841,0.464234
5,2,0.973573,0.659533,LMB,14.7246,14.4595,13.2947,0.544489,0.112678,-0.831165
6,3,2.31431,0.459874,CrRMB,10.5338,13.5318,16.1174,-0.833303,-0.264615,-0.485372
7,3,2.62976,0.912055,RMB,11.3291,13.5912,15.3986,-0.128567,-0.187697,-0.973776
8,4,0.047332,0.316478,,15.8031,14.3727,14.4085,0.773263,0.192258,0.604236
9,4,0.789612,0.218133,,15.8533,14.752,14.4561,0.17363,0.972251,0.156785
10,5,1.11568,0.351883,,15.1038,15.0536,12.8044,0.204807,0.966671,-0.153627
11,5,0.835215,0.562987,LMB,15.2136,14.5965,12.5473,0.536269,0.196955,-0.820746
12,6,0.712824,0.349157,,9.38223,13.1114,15.8365,-0.525656,-0.320556,0.787991
13,6,0.520725,0.397932,CrRMB,9.42333,13.1753,15.3463,-0.561718,-0.193193,-0.804456
14,7,0.0258095,0.7973,,11.1691,13.3353,14.1182,0.705164,-0.709044,0
15,7,1.62627,0.694648,CaRMB,11.0412,13.2576,13.3185,-0.146162,-0.106809,-0.983478
16,8,0.167221,0.291968,,15.8168,14.4595,14.4371,-0.0550175,0.983729,0.171029
17,8,0.408062,0.292956,,15.9904,14.3315,14.5275,0.828552,-0.223986,0.513158
18,9,0.503768,0.147959,,15.8351,15.3278,14.656,-0.344801,0.762057,0.548071
19,9,0.743527,0.133533,,16.1961,15.3735,14.4371,0.737567,0.63925,-0.217611
20,10,0.46259,0.127449,,15.1861,15.7756,12.8568,-0.13835,0.790331,0.596855
21,10,0.146303,0.164514,,15.2409,15.6385,12.6664,0.312366,0.624732,-0.715638
22,11,0.969749,0.388795,,15.8899,14.5326,12.1094,0.933025,-0.301521,-0.19634
23,11,1.30965,0.479778,LMB,15.6157,14.7976,11.5858,0.272134,0.1815,-0.944987
24,12,0.686669,0.169681,,9.03033,13.1936,16.3458,-0.47927,0.572328,0.665388
25,12,0.0546393,0.285987,,9.19028,12.9742,16.1316,-0.168361,-0.836395,0.52163
26,13,1.06916,0.194763,,9.27708,13.6414,14.9987,0,0.966081,-0.258239
27,13,0.64662,0.392726,CrRMB,9.00748,13.061,14.9702,-0.833875,-0.197798,-0.515295
28,14,2.2462,0.447266,MiRMB,10.8035,12.2705,14.0373,-0.333631,-0.939944,-0.0720776
29,14,0.832729,0.614983,AcRMB,11.4798,13.1525,13.8897,0.724485,-0.417063,-0.548799
30,15,0.818092,0.390222,,10.7487,13.5181,12.3903,-0.424525,0.849171,-0.314145
31,15,1.18298,0.66135,CaRMB,10.8446,13.0382,11.9476,-0.131363,-0.22401,-0.965693
32,17,0.766523,0.203241,,16.1458,14.327,15.013,-0.0357471,0.107368,0.993576
33,17,0.0330326,0.267998,,16.1733,14.2766,14.6322,0.832516,-0.554,0
34,18,0.29356,0.118551,,15.73,15.5883,14.9226,-0.124335,0.467026,0.875459
35,18,0.744179,0.0911891,,15.5746,15.8487,14.7894,-0.466689,0.884329,-0.0127651
36,19,0.0692227,0.143994,,16.5023,15.6203,14.3657,0.92454,0.264365,0.274477
37,19,0.599392,0.0928454,,16.516,15.8899,14.2562,0.152488,0.930275,-0.333671
38,20,0.0161098,0.129508,,15.1587,15.963,12.9995,0.571028,0.571087,0.589735
39,20,0.408633,0.0678951,,14.9759,15.9584,12.8948,-0.872177,0,-0.489191
40,21,0.616363,0.120593,,15.4694,15.899,12.5331,0.667302,0.696991,-0.262508
41,21,0.725827,0.0991626,,15.0536,15.8533,12.3713,-0.579201,0.46595,-0.668892
42,22,0.651764,0.2821,,16.6668,14.3773,11.9857,0.995759,-0.0280777,-0.0876088
43,22,0.684163,0.17932,,16.1733,14.0894,11.9999,-0.494181,-0.86836,-0.0416576
44,23,0.908113,0.234011,,15.4466,15.1632,10.8099,-0.764882,0.543434,-0.345882
45,23,0.0160528,0.497756,LMB,15.7985,14.9211,10.9623,0.573115,0.566877,-0.591769
46,24,0.409545,0.126196,,8.68298,13.3718,16.6648,-0.892698,-0.0893655,0.441707
47,24,0.387508,0.109299,,8.96178,13.55,16.6267,0.495474,0.825532,0.270188
48,25,1.0267,0.19399,,9.26793,12.8235,16.6362,0.160221,-0.249244,0.955095
49,25,1.05553,0.243345,,9.03943,12.4487,16.2126,-0.277111,-0.952503,0.126286
50,26,0.239856,0.0869324,,9.38678,14.167,14.8131,0.914718,0.0758786,-0.396904
51,26,0.781637,0.11546,,9.26793,14.464,14.6179,-0.0234125,0.783356,-0.621132
52,27,1.14556,0.178913,,8.33113,13.3901,14.8941,-0.710134,0.686129,0.157914
53,27,0.677407,0.372913,CrRMB,8.46823,12.9102,14.6179,-0.796124,-0.256419,-0.54812
54,28,1.35084,0.363654,MiRMB,10.4242,10.5476,14.061,-0.00681067,-0.987877,0.155089
55,28,0.750484,0.26427,,10.1911,11.2102,13.6659,-0.633351,-0.0122589,-0.773767
56,29,0.198561,0.357799,,11.7723,12.8828,13.6374,-0.0921636,-0.966457,-0.239724
57,29,2.58694,0.379851,AcRMB,12.339,12.1242,12.8663,0.431049,-0.660702,-0.614548
58,30,0.488283,0.137179,,10.543,14.0208,12.4474,-0.131072,0.636311,0.760216
59,30,0.378503,0.148288,,10.6161,14.0025,12.138,0.217436,0.724432,-0.654156
60,31,1.26937,0.343899,,10.4059,12.4487,11.1241,-0.568786,-0.720042,-0.39752
61,31,1.13592,0.604643,CaRMB,10.7258,12.9011,10.8099,-0.0723646,-0.00809928,-0.997345
62,32,1.63081,0.12524,,15.7802,14.6469,16.0745,-0.431564,0.341854,0.834799
63,32,0.0945995,0.182317,,16.1686,14.3498,15.4176,0.772742,-0.386895,0.503172
64,33,0.927424,0.224414,,16.6166,14.0939,14.6132,0.92633,-0.374478,-0.0409738
65,33,0.539223,0.164823,,16.2144,14.0573,14.4656,0.101628,-0.77964,-0.617927
66,36,0.456109,0.0856197,,16.7079,15.6386,14.5227,0.76144,0.0401221,0.646993
67,36,0.630232,0.0971745,,16.7948,15.7345,14.2324,0.82668,0.333527,-0.453167
68,38,0.313266,0.0992194,,15.081,15.9676,13.1376,-0.525111,0,0.851034
69,38,0.655539,0.0961162,,15.1998,16.2555,13.1567,0.111511,0.878361,0.464808
70,40,0.844687,0.108986,,16.0133,16.3652,12.4236,0.800769,0.595133,-0.0677168
71,40,0.542419,0.0651598,,15.7025,16.3834,12.4617,0.101212,0.994248,0.0350284
72,42,0.797896,0.172751,,17.2517,14.6697,11.9762,0.652841,0.755989,0.0477509
73,42,0.411275,0.246087,,17.1786,14.295,11.9142,0.911065,-0.355724,-0.208376
74,43,0.30842,0.115738,,15.963,13.71,12.1094,-0.266844,-0.533689,0.802478
75,43,0.483609,0.118896,,15.899,13.6643,11.8095,-0.434856,-0.529354,-0.728481
76,44,0.125341,0.144614,,15.0673,15.4557,10.6814,-0.510607,0.72921,0.455558
77,44,0.293188,0.130603,,15.0079,15.4009,10.5387,-0.623492,-0.062076,-0.779362
78,45,1.2048,0.248457,,15.9904,15.4603,10.7529,0.311006,0.887616,-0.339725
79,45,1.02935,0.444264,LMB,16.0087,14.9485,10.4863,0.399572,0.044397,-0.915626
80,46,0.362378,0.110474,,8.49103,13.349,16.9361,-0.0504999,-0.0251118,0.998408
81,46,0.644284,0.0781533,,8.18488,13.3033,16.798,-0.978762,-0.155987,0.133017
82,47,0.0918556,0.110339,,9.08973,13.7329,16.7028,0.695657,0.497521,0.518203
83,47,0.324715,0.0853674,,9.03033,13.8699,16.6743,-0.169072,0.985169,-0.0292579
84,48,0.0627725,0.202979,,9.36848,12.6864,17.1503,0.58306,-0.29153,0.758321
85,48,0.50984,0.121842,,9.26793,12.7731,17.3549,-0.322649,0.304604,0.896166
86,49,0.954357,0.127797,,8.52758,11.882,16.5791,-0.76617,-0.134122,0.628486
87,49,0.589486,0.208573,,8.86578,11.6535,16.303,-0.0929624,-0.99239,0.080748
88,52,0.875209,0.0862294,,7.53138,13.7054,15.1606,-0.898071,-0.177558,0.402419
89,52,0.667922,0.122051,,7.86038,14.103,14.9131,-0.191639,0.957896,-0.213798
90,53,0.750078,0.232545,,7.96553,12.5309,14.4608,-0.621402,-0.779785,0.0761258
91,53,0.0725864,0.34659,CrRMB,8.17118,12.8234,14.4085,-0.754963,0,-0.655767
92,54,0.780285,0.193382,,10.383,9.99457,14.5371,-0.0936826,0.292791,0.951576
93,54,0.0863856,0.361882,MiRMB,10.4287,9.83921,14.1753,0.211842,-0.952233,0.219945
94,55,0.0569006,0.190492,,9.93063,11.1965,13.3613,-0.803156,-0.319855,-0.502626
95,55,0.57131,0.118001,,10.182,11.2102,13.2042,0.799951,0.0161035,-0.59985
96,57,0.441499,0.331221,AcRMB,13.0703,11.1599,11.9904,0.786639,-0.496717,-0.366704
97,57,0.920689,0.203759,,12.8509,11.1965,11.6192,-0.0992737,-0.158794,-0.982308
98,58,0.378234,0.0841562,,10.3282,14.1852,12.6806,-0.966596,0.0483829,0.251695
99,58,0.393211,0.128897,,10.5567,14.3132,12.7663,0.232445,0.697336,0.678006
100,59,0.349222,0.115439,,10.8127,14.2035,11.9666,0.889692,0.366243,-0.272607
101,59,0.448429,0.106474,,10.4836,14.2401,11.9142,-0.774705,0.448456,-0.44578
102,60,0.565715,0.16509,,10.214,11.7906,10.9766,0.597827,-0.710958,0.370327
103,60,0.642703,0.225256,,9.80724,11.7952,10.7814,-0.739564,-0.611481,-0.281313
104,61,1.26562,0.524813,CaRMB,10.6115,12.9148,9.6152,-0.115596,0.0289188,-0.992875
105,61,0.0321059,0.584426,,10.6939,12.9056,10.234,0.569991,0.569991,-0.591794
106,63,0.415255,0.160168,,16.2875,14.3224,15.6318,0.396384,-0.0440694,0.917027
107,63,0.406815,0.100388,,16.26,14.1442,15.4985,0.269654,-0.921057,0.280965
108,64,0.556016,0.204839,,17.2381,13.7192,14.5989,0.690447,-0.723181,0.017085
109,64,0.612825,0.118119,,17.2838,14.1122,14.5704,0.775588,0.626442,-0.0776727
110,65,0.330912,0.0990897,,16.2281,13.7009,14.2228,-0.0828045,-0.883923,-0.460243
111,65,0.15378,0.0754268,,16.2783,13.8745,14.2371,0.475349,0.356354,-0.804397
112,72,0.434115,0.118755,,17.6264,15.0079,12.1761,0.52636,0.168389,0.833421
113,72,0.0945031,0.158587,,17.5305,15.0125,11.9809,0.38729,0.870873,-0.302633
114,73,0.309434,0.233984,,17.5122,14.1715,11.8762,0.945278,-0.324787,0.0310234
115,73,0.692838,0.134797,,17.4025,13.9979,11.6096,0.10551,-0.646326,-0.755731
116,74,0.0279381,0.120512,,15.9127,13.6323,12.2427,-0.655022,0.329303,0.680077
117,74,0.528019,0.0893601,,16.0635,13.422,12.3189,0.536534,-0.778948,0.324609
118,75,0.105293,0.132369,,15.8076,13.5089,11.5906,0.261177,-0.520452,-0.812968
119,75,0.62015,0.0765424,,15.5014,13.4449,11.5858,-0.943158,-0.294766,-0.15351
120,76,0.157219,0.102631,,14.9622,15.4969,10.7386,-0.929915,-0.0578809,0.36319
121,76,0.288668,0.0843946,,15.0628,15.6431,10.71,0.190184,0.981748,0
122,77,0.433521,0.101896,,14.7839,15.2319,10.3625,-0.611505,-0.73791,-0.285569
123,77,0.287416,0.0855776,,14.88,15.4832,10.3197,-0.254335,0.636013,-0.728561
124,78,0.888237,0.110083,,16.484,16.2784,10.7005,0.689456,0.638006,0.342927
125,78,0.428821,0.129657,,16.1732,16.1458,10.3958,-0.0212209,0.703324,-0.710552
126,79,0.866077,0.298683,,16.5937,14.8753,9.8294,0.875904,-0.221574,-0.4286
127,79,0.972764,0.38981,LMB,16.2372,14.9896,9.5295,0.0469796,0.0376249,-0.998187
128,82,0.284846,0.0860924,,9.17653,13.7831,16.8552,0.385121,0.192385,0.902591
129,82,0.184355,0.0854117,,9.20853,13.7831,16.7123,0.942199,0.297252,-0.154601
130,84,0.0750237,0.179556,,9.40963,12.7001,17.1932,0.609142,0.609142,0.50783
131,84,0.754282,0.179353,,9.47818,12.4122,17.4264,0.24235,-0.702787,0.668847
132,85,0.204175,0.0943115,,9.20398,12.8828,17.6786,0.179254,0.313457,0.93253
133,85,0.199922,0.0923609,,9.10798,12.8097,17.631,-0.777304,-0.411155,0.476183
134,87,0.651149,0.163548,,8.91148,11.0731,16.4601,0.224526,-0.884282,0.409429
