label,area,mean,sigma,median,min,max,count,centroidX,centroidY,centroidZ,bboxXStart,bboxXEnd,bboxYStart,bboxYEnd,bboxZStart,bboxZEnd
1,17.8276,0.627843,14.6431,0.013672,1.2962e-05,726.632,4490,16.7135,11.2463,20.8239,15.5214,17.5493,10.0791,12.5959,18.6679,22.6733
2,26.1118,0.331873,2.32488,0.109652,-0.000102008,224.9,6342,17.3753,11.9322,16.3416,16.5167,18.6199,10.7822,13.2166,13.7835,19.3793
3,20.8778,0.394416,3.1028,0.0970973,-1.69782e-05,137.27,5487,15.7842,11.9896,17.6035,14.4983,16.8219,10.8305,13.227,15.7211,19.9613
4,2.12357,1.23437,3.55094,0.711865,0.167529,57.1477,530,18.6364,11.4408,14.1831,18.0876,19.2765,10.9768,11.9656,13.7306,14.6374
5,11.7704,0.617555,2.61822,0.419273,-1.53848e-06,80.6097,3258,17.9657,12.3726,13.1342,16.7052,19.3348,11.3299,13.2577,11.7458,14.3379
6,4.00435,0.42695,0.760705,0.309781,0.0690355,18.9124,1152,14.0706,12.0084,16.1655,13.2907,14.5662,11.3445,12.6534,15.3482,17.0245
7,9.16473,0.541846,4.55855,0.150806,-6.29305e-07,171.236,2426,15.3195,12.1178,15.2329,13.8795,16.5057,10.9398,13.4215,13.6592,16.0814
8,0.309003,2.42685,3.59447,0.906584,0.607856,34.377,127,19.1287,11.1971,14.5146,18.8469,19.3948,10.9208,11.5324,14.313,14.7636
9,0.0563868,1.97534,0.962117,1.5197,1.02213,4.24576,17,19.0251,11.1573,13.977,18.9339,19.1447,10.995,11.615,13.7695,14.2349
10,1.4654,1.51735,2.138,1.24155,0.431835,24.867,430,18.7671,11.4752,12.1083,18.1513,19.2764,10.9962,11.7929,11.649,12.6162
11,3.22061,1.23216,6.52442,0.719255,0.114753,146.348,1001,18.697,12.4165,11.8623,17.7565,19.6488,11.7624,13.0713,11.1828,12.647
12,1.58025,2.94252,6.3235,1.28001,0.290064,112.698,477,13.2887,11.391,16.206,12.8276,13.7107,10.7848,11.9698,15.7805,16.646
13,1.76746,1.18954,2.85342,0.692423,0.195253,32.8702,527,13.2622,12.2045,15.5985,12.7692,13.7592,11.6855,12.7223,15.0773,16.1539
14,8.42836,0.288403,0.841192,0.156494,0.017294,32.4978,2298,14.0932,10.7248,14.0254,12.9418,15.3199,9.55534,11.8781,13.1696,15.1707
15,1.27169,0.0737157,0.150578,0.0486656,0.0140891,2.80703,320,16.0388,12.3687,14.2918,14.8629,16.3379,11.2505,13.445,13.6038,14.7689
16,0.312391,3.81328,5.83913,1.59383,0.887979,66.6698,150,19.2327,10.9872,14.7003,18.9697,19.4251,10.7638,11.1878,14.4528,14.9324
17,0.339185,6.7838,17.0641,2.08349,0.659969,145.705,289,19.1697,11.4154,14.7496,18.959,19.3811,11.1517,11.6621,14.5322,14.9619
18,0.848937,3.01485,5.13498,1.94823,0.57768,44.6587,248,19.3649,11.2344,14.0149,19.0393,19.7421,10.8491,11.6712,13.6894,14.3436
19,0.303716,3.48863,2.81849,2.85096,1.10814,29.6199,410,18.9863,11.2197,13.6503,18.7846,19.1632,11.0097,11.4576,13.4614,13.8494
20,0.0985707,2.2708,2.33684,1.53845,1.33542,31.3316,46,18.7699,11.0928,11.8614,18.5638,18.9162,10.9307,11.3027,11.6426,12.0443
21,1.47805,2.07419,4.17994,1.53002,1.00886,82.7091,413,19.4302,11.0552,11.766,18.9351,19.927,10.6053,11.52,11.4393,12.1416
22,0.608399,4.83379,8.13275,1.7751,1.15132,62.0446,228,19.3201,12.9299,11.993,18.928,19.5794,12.5521,13.2466,11.664,12.3321
23,4.59549,2.32051,10.0544,0.779638,0.143412,183.175,1255,19.1177,12.4803,10.9918,18.0985,19.9291,11.871,13.1439,10.2227,11.7386
24,0.217848,7.88102,12.3041,1.58575,1.08268,66.2237,93,13.2189,10.9236,16.5632,12.8696,13.4593,10.7062,11.2225,16.3417,16.8004
25,1.17922,8.92871,17.9404,2.83028,1.09112,139.669,331,12.6877,10.8358,16.0937,12.1799,13.1857,10.4417,11.2604,15.7628,16.4457
26,0.408719,1.42031,1.00329,1.08582,0.578833,9.5645,334,13.1638,12.8516,15.578,12.873,13.4298,12.6626,13.1293,15.3187,15.824
27,1.54218,2.06725,4.7485,0.940687,0.375515,36.118,426,12.7097,12.5146,15.2548,12.1486,13.2161,11.9945,13.0001,14.811,15.7977
28,0.256771,2.42936,5.41306,1.20321,0.277221,45.4806,230,13.1102,9.7372,14.1121,12.9117,13.2873,9.55946,9.96094,13.9424,14.3274
29,1.15638,1.71014,5.90079,0.817402,0.155706,173.426,330,13.1951,9.75369,13.523,12.688,13.7454,9.33065,10.2649,13.0648,13.9976
30,7.50703,0.347838,0.823072,0.224808,0.0227351,34.6147,1895,15.7647,11.7582,12.8598,15.0857,16.3232,10.9207,12.5471,11.6387,14.1606
31,14.1228,0.410777,0.97258,0.309966,0.0318745,36.6339,3824,14.6333,13.0235,13.3393,13.3733,16.1516,11.688,14.0823,11.7917,14.931
32,0.595621,3.08864,2.54182,2.08161,1.41757,31.6413,250,19.3694,10.6793,15.0384,19.1054,19.6046,10.3654,11.0106,14.6768,15.3781
33,0.16436,3.33263,5.02122,1.79546,0.921434,34.9908,137,19.0965,10.7048,14.6992,18.9609,19.2741,10.5377,10.8794,14.5528,14.8646
34,0.437192,4.50644,5.09196,3.09682,1.51447,52.4166,440,19.1363,11.5518,15.1625,18.9654,19.3159,11.3358,11.7692,14.8998,15.4357
35,0.14241,2.90885,3.83089,1.72075,0.72276,36.0561,121,19.2729,11.6512,14.8029,19.0897,19.4299,11.5029,11.7708,14.6398,14.9722
36,0.553338,4.10665,6.28304,2.0409,1.54791,57.6606,195,19.8114,11.3962,13.9175,19.5373,20.1088,11.111,11.657,13.6823,14.1971
37,1.75569,2.70886,3.00031,1.91816,1.23143,43.952,391,19.8135,10.467,13.8424,19.3605,20.2237,9.77249,11.1201,13.5214,14.1798
38,0.0471497,5.19896,4.98748,2.45436,1.86393,22.4805,113,18.9713,10.969,13.5676,18.8858,19.0492,10.8998,11.0499,13.5028,13.6412
39,0.0312032,3.73116,1.81733,2.46363,1.87536,8.01306,105,18.8547,11.0644,13.5459,18.7973,18.9046,10.9955,11.1552,13.4742,13.6334
40,0.341145,2.23752,1.49917,1.76755,1.38569,14.578,300,18.4883,11.0013,11.951,18.2787,18.7058,10.7781,11.2233,11.7228,12.2001
