label,area,mean,sigma,median,min,max,count,centroidX,centroidY,centroidZ,bboxXStart,bboxXEnd,bboxYStart,bboxYEnd,bboxZStart,bboxZEnd
1,22.1818,880.685,8084.23,56.7771,0.0226731,415137,5744,17.6181,12.2098,20.9851,16.681,18.6949,11.1921,13.1737,18.3193,23.5374
2,27.9521,936.228,5149.33,162.354,-0.0678865,170284,6846,18.9918,11.2244,15.8967,17.2968,20.8001,9.65049,12.1566,13.1523,19.3738
3,19.0797,1679.79,17449.5,267.047,-0.0104362,1.01749e+06,5008,17.4595,12.6042,17.2251,16.4702,18.6349,11.4226,13.8095,15.4812,19.2077
4,2.5938,596.859,1911.68,383.223,79.8323,37395.8,731,20.2671,9.56743,14.0716,19.4748,21.0264,9.00205,10.0726,13.5993,14.6989
5,7.78488,1004.74,7037.7,351.665,5.79539,162190,2107,19.9758,10.3701,12.8651,18.9985,21.1847,9.29869,11.5563,11.8006,13.7537
6,12.2156,307.367,1529.27,130.136,0.129986,46166.8,3153,17.8355,12.5808,14.6698,16.3639,18.7108,11.539,13.6925,12.9145,15.9814
7,4.48382,584.181,906.802,444.905,85.1327,18378.1,1328,16.7629,13.7519,15.1121,15.933,17.5391,13.1419,14.4503,14.287,16.0639
8,0.415223,1496.67,2277.77,577.871,380.142,18943.7,198,20.8559,9.36194,14.3794,20.5592,21.1714,9.0715,9.67505,14.0351,14.6832
9,0.918581,1121.12,3237.76,673.23,156.202,59779,314,20.8533,9.01044,13.9161,20.3748,21.2543,8.55721,9.42776,13.6238,14.2748
10,0.672864,1853.87,4050.22,1155.42,399.273,85490.6,533,21.152,10.4399,12.6145,20.8656,21.4524,10.0845,10.712,12.2946,12.9405
11,1.37147,943.036,957.933,683.958,73.7428,7990.12,436,20.4727,9.91188,12.2375,19.4139,21.3039,9.24079,10.9848,11.7323,12.7715
12,8.04672,262.429,644.362,152.42,3.57863,15798,2193,17.5277,11.3245,12.5956,16.6463,18.4131,10.5209,12.1377,11.4176,13.9551
13,0.901948,568.329,396.389,514.161,117.243,4342.25,226,17.0715,13.5169,13.9208,16.3209,17.9396,13.0967,13.7103,13.3938,14.2831
14,1.16573,2178.47,7216.66,735.458,188.783,80997.4,368,15.9788,14.2581,15.191,15.5658,16.4507,13.8114,14.5701,14.7889,15.5804
15,1.62421,784.865,1809.02,478.019,166.874,21974.9,520,16.2649,14.1755,14.3683,15.7963,16.8435,13.5444,14.7714,13.9078,14.8342
16,0.638305,1557.68,1028.36,1043.73,575,11950.4,259,20.9546,9.13039,14.6845,20.6662,21.2039,8.8516,9.46739,14.3652,15.0046
17,0.311797,2859.77,5032.8,1711.93,337.912,52850.9,275,21.0781,9.59993,14.4792,20.8337,21.2844,9.36777,9.83828,14.2456,14.7027
18,0.15281,1560.76,1109.33,950.589,576.903,7586.62,59,21.0265,8.7058,13.8771,20.7079,21.2728,8.50901,8.8913,13.6616,14.1918
19,0.187829,1833.76,3391.85,857.573,370.312,26076.3,164,20.6104,8.72293,13.753,20.4694,20.7895,8.54252,8.93204,13.6214,13.9449
20,0.171597,3890.75,6926.92,1996.67,998.893,76229.4,146,21.4688,10.5992,12.705,21.2933,21.6267,10.4028,10.7731,12.5496,12.8833
21,0.266577,2731.62,1754.04,2155.64,909.666,11397.7,241,21.411,10.477,12.3774,21.1916,21.6298,10.2221,10.7118,12.129,12.6512
22,0.812783,855.557,1011.78,586.496,316.954,9989.85,255,20.8531,9.29341,12.2381,20.1632,21.3306,8.89517,9.69316,11.6021,12.66
23,6.53897,692.89,1992.71,333.864,10.6785,55628.7,1999,20.5256,10.0296,11.2338,19.4833,21.6034,9.13983,10.9583,10.1507,12.1348
24,3.399,683.122,1817.28,291.208,116.309,29324.8,913,17.379,10.3439,11.3842,16.6861,18.1123,9.77766,10.9886,10.7562,11.9621
25,0.296592,704.049,622.536,510.501,258.798,5470.1,257,17.4057,11.0895,11.3751,17.1682,17.6243,10.9066,11.2459,11.1295,11.5974
26,7.0656,260.424,584.268,199.965,4.9023,25386.8,2108,15.8334,12.1603,13.35,14.4249,16.8485,11.5087,13.1908,12.6358,14.4065
27,7.87709,516.265,783.942,362.281,90.7914,23600.5,2335,17.2313,13.0231,12.7066,16.2922,18.3633,11.8141,13.9207,11.871,13.7826
28,0.153692,2701.79,2410.77,1533.66,817.883,10240.3,45,15.5497,14.2689,15.3671,15.3255,15.8313,13.9894,14.5719,15.1548,15.5957
29,1.1742,1692.58,3473.21,895.627,263.739,49913.1,365,15.1852,14.1414,15.0424,14.7179,15.68,13.8759,14.4777,14.7424,15.3329
30,1.1133,947.101,910.786,670.266,185.748,9387.83,388,16.0409,14.5679,13.9638,15.6361,16.5091,14.1052,14.995,13.5213,14.3793
31,0.30144,1697.8,1501.77,1197.11,757.546,13034.5,268,16.5519,14.7058,14.2012,16.2938,16.786,14.4698,14.8841,13.9908,14.4503
32,0.619709,1272.3,1493.39,797.38,452.357,14248.1,247,20.9876,8.9505,15.1493,20.7388,21.2057,8.66873,9.24467,14.822,15.5276
