time,Flow,RR,Inspiration
18.17,27.488,215,1
18.18,79.2,215,1
18.19,107.936,215,1
18.2,120.586,215,1
18.21,125.872,215,1
18.22,129.239,215,1
18.23,129.886,215,1
18.24,129.161,215,1
18.25,123.229,215,1
18.26,107.793,215,1
18.27,78.807,215,1
18.28,31.16,215,1
18.29,-9.166,215,0
18.3,-6.291,215,0
18.31,-4.946,215,0
18.32,-4.961,215,0
18.33,-4.93,215,0
18.34,-4.92,215,0
18.35,-4.925,215,0
18.36,-4.904,215,0
18.37,-4.946,215,0
18.38,-4.91,215,0
18.39,-4.951,215,0
18.4,-4.915,215,0
18.41,-4.941,214,0
18.42,-4.925,213,0
18.43,-4.925,211,0
18.44,-8.704,209,0
18.45,9.244,209,1
18.46,72.673,209,1
18.47,114.23,209,1
18.48,130.301,209,1
18.49,133.38,209,1
18.5,135.671,209,1
18.51,137.821,209,1
18.52,138.14,209,1
18.53,137.528,209,1
18.54,133.537,209,1
18.55,117.822,209,1
18.56,79.262,209,1
18.57,15.066,209,1
18.58,-10.219,209,0
18.59,-5.12,209,0
18.6,-4.982,209,0
18.61,-4.935,209,0
18.62,-4.941,209,0
18.63,-4.925,209,0
18.64,-4.935,209,0
18.65,-4.93,209,0
18.66,-4.935,209,0
18.67,-4.93,209,0
18.68,-4.91,209,0
18.69,-4.925,209,0
18.7,-4.93,209,0
18.71,-4.93,209,0
18.72,-4.93,209,0
18.73,-10.206,208,0
18.74,21.563,208,1
18.75,85.887,208,1
18.76,124.395,208,1
18.77,137.794,208,1
18.78,139.718,208,1
18.79,140.657,208,1
18.8,140.792,208,1
18.81,137.847,208,1
18.82,129.678,208,1
18.83,114.059,208,1
18.84,84.049,208,1
18.85,30.555,208,1
18.86,-9.896,208,0
18.87,-5.843,208,0
18.88,-4.961,208,0
18.89,-4.93,208,0
18.9,-4.941,208,0
18.91,-4.925,208,0
18.92,-4.935,208,0
18.93,-4.92,208,0
18.94,-4.93,208,0
18.95,-4.935,208,0
18.96,-4.935,208,0
18.97,-4.92,208,0
18.98,-4.946,208,0
18.99,-4.915,208,0
19,-4.941,208,0
19.01,-10.263,211,0
19.02,24.553,211,1
19.03,92.436,211,1
19.04,131.262,211,1
19.05,144.309,211,1
19.06,148.859,211,1
19.07,156.062,211,1
19.08,164.435,211,1
19.09,167.485,211,1
19.1,155.921,211,1
19.11,121.515,211,1
19.12,57.228,211,1
19.13,-6.606,211,0
19.14,-6.408,211,0
19.15,-4.967,211,0
19.16,-4.941,211,0
19.17,-4.951,211,0
19.18,-4.915,211,0
19.19,-4.935,211,0
19.2,-4.93,211,0
19.21,-4.93,211,0
19.22,-4.946,211,0
19.23,-4.915,211,0
19.24,-4.93,211,0
19.25,-4.93,211,0
19.26,-4.935,211,0
19.27,-7.928,211,0
19.28,8.655,216,1
19.29,77.181,216,1
19.3,121.289,216,1
19.31,136.333,216,1
19.32,142.925,216,1
19.33,149.329,216,1
19.34,151.772,216,1
19.35,148.446,216,1
19.36,135.909,216,1
19.37,103.597,216,1
19.38,41.536,216,1
19.39,-9.96,216,0
19.4,-5.407,216,0
19.41,-4.951,216,0
19.42,-4.951,216,0
19.43,-4.946,216,0
19.44,-4.941,216,0
19.45,-4.92,216,0
19.46,-4.941,216,0
19.47,-4.946,216,0
19.48,-4.925,216,0
19.49,-4.93,216,0
19.5,-4.951,216,0
19.51,-4.941,216,0
19.52,-5.11,216,0
19.53,-7.46,221,0
19.54,52.576,221,1
19.55,110.954,221,1
19.56,139.503,221,1
19.57,149.716,221,1
19.58,155.019,221,1
19.59,159.523,221,1
19.6,164.724,221,1
19.61,164.608,221,1
19.62,143.766,221,1
19.63,88.307,221,1
19.64,6.075,221,1
19.65,-7.555,221,0
19.66,-4.982,221,0
19.67,-4.941,221,0
19.68,-4.951,221,0
19.69,-4.956,221,0
19.7,-4.915,221,0
19.71,-4.946,221,0
19.72,-4.925,221,0
19.73,-4.941,221,0
19.74,-4.915,221,0
19.75,-4.941,221,0
19.76,-4.935,221,0
19.77,-4.941,221,0
19.78,-6.26,221,0
19.79,-3.282,228,0
19.8,59.003,228,1
19.81,111.703,228,1
19.82,139.022,228,1
19.83,152.19,228,1
19.84,160.351,228,1
19.85,163.51,228,1
19.86,158.726,228,1
19.87,143.603,228,1
19.88,111.969,228,1
19.89,53.833,228,1
19.9,-7.064,228,0
19.91,-6.296,228,0
19.92,-4.977,228,0
19.93,-4.951,228,0
19.94,-4.951,228,0
19.95,-4.946,228,0
19.96,-4.925,228,0
19.97,-4.935,228,0
19.98,-4.91,228,0
19.99,-4.925,228,0
20,-4.941,228,0
20.01,-4.935,228,0
20.02,-4.92,228,0
20.03,-4.92,228,0
20.04,-4.93,228,0
20.05,-10.309,231,0
20.06,33.233,231,1
20.07,91.949,231,1
20.08,121.816,231,1
20.09,129.834,231,1
20.1,132.045,231,1
20.11,137.023,231,1
20.12,142.627,231,1
20.13,145.919,231,1
20.14,143.603,231,1
20.15,127.949,231,1
20.16,93.125,231,1
20.17,33.175,231,1
20.18,-10.077,231,0
20.19,-5.656,231,0
20.2,-4.951,231,0
20.21,-4.951,231,0
20.22,-4.951,231,0
20.23,-4.941,231,0
20.24,-4.935,231,0
20.25,-4.93,231,0
20.26,-4.915,231,0
20.27,-4.92,231,0
20.28,-4.935,231,0
20.29,-4.946,231,0
20.3,-4.935,231,0
20.31,-4.915,231,0
20.32,-4.93,229,0
20.33,-4.92,227,0
20.34,-4.93,224,0
20.35,-9.96,222,0
20.36,10.428,222,1
20.37,66.566,222,1
20.38,102.99,222,1
20.39,118.194,222,1
20.4,123.381,222,1
20.41,128.645,222,1
20.42,136.624,222,1
20.43,147.4,222,1
20.44,154.204,222,1
20.45,153.084,222,1
20.46,134.721,222,1
20.47,90.317,222,1
20.48,19.216,222,1
20.49,-10.257,222,0
20.5,-5.141,222,0
20.51,-4.951,222,0
20.52,-4.977,222,0
20.53,-4.935,222,0
20.54,-4.941,222,0
20.55,-4.93,222,0
20.56,-4.951,222,0
20.57,-4.93,222,0
20.58,-4.956,222,0
20.59,-4.935,222,0
20.6,-4.941,222,0
20.61,-4.92,221,0
20.62,-4.935,219,0
20.63,-4.93,217,0
20.64,-4.935,215,0
20.65,-10.242,214,0
20.66,16.947,214,1
20.67,76.384,214,1
20.68,111.606,214,1
20.69,124.471,214,1
20.7,126.153,214,1
20.71,127.846,214,1
20.72,130.872,214,1
20.73,132.96,214,1
20.74,133.301,214,1
20.75,126.588,214,1
20.76,110.28,214,1
20.77,78.621,214,1
20.78,24.943,214,1
20.79,-10.054,214,0
20.8,-6.173,214,0
20.81,-4.967,214,0
20.82,-4.961,214,0
20.83,-4.935,214,0
20.84,-4.935,214,0
20.85,-4.93,214,0
20.86,-4.941,214,0
20.87,-4.92,214,0
20.88,-4.92,214,0
20.89,-4.925,214,0
20.9,-4.915,214,0
20.91,-4.972,213,0
20.92,-4.91,211,0
20.93,-9.454,209,0
20.94,10.159,209,1
20.95,69.473,209,1
20.96,108.246,209,1
20.97,124.192,209,1
20.98,132.175,209,1
20.99,138.407,209,1
21,139.236,209,1
21.01,135.671,209,1
21.02,128.129,209,1
21.03,116.29,209,1
21.04,93.37,209,1
21.05,52.021,209,1
21.06,-0.263,209,0
21.07,-9.405,209,0
21.08,-5.074,209,0
21.09,-4.961,209,0
21.1,-4.941,209,0
21.11,-4.935,209,0
21.12,-4.904,209,0
21.13,-4.951,209,0
21.14,-4.946,209,0
21.15,-4.915,209,0
21.16,-4.92,209,0
21.17,-4.93,209,0
21.18,-4.92,209,0
21.19,-4.93,209,0
21.2,-4.91,208,0
21.21,-5.085,206,0
21.22,-10.275,205,0
21.23,30.107,205,1
21.24,86.274,205,1
21.25,115.307,205,1
21.26,126.716,205,1
21.27,135.75,205,1
21.28,144.827,205,1
21.29,152.748,205,1
21.3,156.91,205,1
21.31,155.752,205,1
21.32,140.819,205,1
21.33,101.782,205,1
21.34,31.897,205,1
21.35,-10.539,205,0
21.36,-5.201,205,0
21.37,-4.941,205,0
21.38,-4.941,205,0
21.39,-4.941,205,0
21.4,-4.951,205,0
21.41,-4.951,205,0
21.42,-4.92,205,0
21.43,-4.941,205,0
21.44,-4.925,205,0
21.45,-4.935,205,0
21.46,-4.941,205,0
21.47,-7.874,205,0
21.48,5.518,214,1
21.49,71.58,214,1
21.5,117.673,214,1
21.51,140.201,214,1
21.52,151.159,214,1
21.53,154.289,214,1
21.54,152.05,214,1
21.55,146.275,214,1
21.56,125.923,214,1
21.57,79.262,214,1
21.58,8.963,214,1
21.59,-9.368,214,0
21.6,-5.059,214,0
21.61,-4.941,214,0
21.62,-4.935,214,0
21.63,-4.956,214,0
21.64,-4.956,214,0
21.65,-4.92,214,0
21.66,-4.925,214,0
21.67,-4.946,214,0
21.68,-4.925,214,0
21.69,-4.946,214,0
21.7,-4.946,214,0
21.71,-4.935,214,0
21.72,-4.93,214,0
21.73,-8.562,214,0
21.74,5.509,222,1
21.75,66.527,222,1
21.76,109.201,222,1
21.77,126.307,222,1
21.78,133.013,222,1
21.79,138.22,222,1
21.8,142.41,222,1
21.81,144.99,222,1
21.82,142.6,222,1
21.83,129.627,222,1
21.84,97.808,222,1
21.85,38.535,222,1
21.86,-9.763,222,0
21.87,-5.559,222,0
21.88,-4.987,222,0
21.89,-4.951,222,0
21.9,-4.93,222,0
21.91,-4.946,222,0
21.92,-4.946,222,0
21.93,-4.915,222,0
21.94,-4.941,222,0
21.95,-4.925,222,0
21.96,-4.925,222,0
21.97,-4.935,222,0
21.98,-4.935,222,0
21.99,-4.925,222,0
22,-4.92,222,0
22.01,-9.291,222,0
