label,volume,mean,sigma,median,min,max,count,centroidX,centroidY,centroidZ,bboxXStart,bboxXEnd,bboxYStart,bboxYEnd,bboxZStart,bboxZEnd
1,6.55759,1.62129,0.961966,1.4575,0.0889547,127.465,7998552,16.0258,9.477,7.94267,14.319,17.6877,8.00864,10.7091,6.3784,9.22488
2,6.34754,1.13328,0.893043,0.9975,6.58651e-09,174.094,7742344,16.5807,12.9512,5.92102,14.8573,18.1146,11.665,13.9757,4.79808,6.94008
3,6.08184,1.20282,1.17716,1.0325,0,195.609,7418256,15.316,8.5978,14.1696,14.1149,16.7968,7.54464,10.2637,12.6426,15.6414
4,5.87655,1.01819,0.84744,0.8875,2.21174e-05,167.14,7167856,15.9008,12.1214,8.41912,14.3005,17.2979,10.6256,13.6416,7.36848,9.24392
5,5.1563,0.985738,0.910411,0.7925,1.12256e-07,118.933,6289344,15.9983,10.2875,13.0875,14.9315,17.2608,8.73248,11.8227,11.0242,14.8417
6,5.10659,1.24569,0.925988,1.0975,0.00251783,180.395,6228712,19.1928,10.5548,7.5608,17.233,20.6387,9.28928,11.8413,6.45456,9.1868
7,4.79192,1.54504,1.02626,1.3675,0.0209336,270.214,5844896,14.9991,9.20961,9.35271,13.5952,16.407,7.54464,10.4493,7.78736,10.3863
8,4.77582,0.865958,0.771034,0.7525,7.57194e-06,181.636,5825256,15.4242,10.9333,4.44173,14.2262,16.6669,9.90176,12.0454,3.40816,5.32168
9,4.48797,1.03714,1.13183,0.8525,0,181.854,5474152,20.0666,6.42779,6.44687,18.5322,21.0842,4.35232,7.55392,4.76,7.2828
10,4.48057,1.23958,0.779229,1.0975,6.50976e-05,106.337,5465128,15.5415,11.0998,5.85449,14.3747,16.9453,9.80896,12.4352,4.8552,6.76872
11,4.44345,0.856538,0.969202,0.6925,0.000310844,270.094,5419856,15.4421,11.5738,9.7055,14.2262,16.5184,10.2544,13.0477,8.58704,10.5006
12,4.34688,1.88499,1.20792,1.7575,0.0114656,131.354,5302056,15.6793,8.00522,10.34,14.1891,17.1309,6.1712,9.9296,9.10112,11.4526
13,4.30434,1.37106,0.949085,1.2425,0.000263149,83.1724,5250168,17.9441,10.2523,5.40795,16.4349,19.0611,8.6768,11.7299,3.94128,7.16856
14,4.29727,1.17463,0.888252,1.0575,0.00101112,77.484,5241544,17.5656,12.7385,7.45502,16.3235,19.024,10.9782,13.9014,6.22608,8.6156
15,4.27095,1.07054,0.932437,0.9275,0.000122216,151.95,5209448,18.325,10.9347,9.80959,16.9917,19.7107,9.93888,12.6022,8.96784,10.691
16,4.12662,1.63956,1.05781,1.4925,0.00124313,90.8494,5033400,17.8793,8.41133,7.55333,16.7318,19.0426,7.11776,9.4656,5.95952,9.01544
17,4.11713,1.56646,1.453,1.3525,6.73199e-05,136.576,5021832,15.8483,5.05707,13.2786,14.5603,17.5578,3.62848,6.25472,12.3189,14.3847
18,3.94058,1.34434,0.99285,1.2075,0.00262832,184.107,4806480,19.6502,8.14075,7.05487,18.2909,20.9357,7.26624,10.1894,5.78816,8.36808
19,3.84049,1.07181,0.978699,0.9525,4.90651e-07,184.531,4684400,16.9844,11.9663,9.75776,15.9338,18.1517,9.86464,13.3818,8.91072,10.5577
