label,volume,mean,sigma,median,min,max,count,centroidX,centroidY,centroidZ,bboxXStart,bboxXEnd,bboxYStart,bboxYEnd,bboxZStart,bboxZEnd
4,79.1202,860.147,742.88,801,1.9282e-10,166080,12063249,18.2894,12.0113,15.1676,15.131,21.3115,7.74416,15.9662,12.6283,18.0737
970,2.96861,641.833,343.563,597,0.0701066,24165.8,452617,19.2865,10.3656,9.92679,17.9707,21.1074,9.45168,11.2891,8.57276,10.9528
588,7.10315,643.264,369.108,605,0.0560499,17512.2,1082999,15.8242,15.3745,7.78888,14.1288,17.2283,13.4978,16.6715,6.84012,8.99164
1167,45.2206,438.392,299.346,417,9.23467e-12,33597.8,6894676,11.4765,12.5444,4.03364,8.96912,13.9246,10.4168,15.4094,0.15708,8.0206
1168,26.6373,601.401,443.776,551,1.31594e-09,27811.5,4061328,8.59648,13.0949,3.26323,4.96016,10.3054,10.3054,15.4466,0.38556,5.77388
11,23.7983,777.486,649.051,711,6.88245e-08,143846,3628468,16.9572,15.2644,13.7192,14.4072,19.9752,12.8296,16.7829,11.6382,16.0555
397,7.30404,854.062,458.588,823,0.0547845,52808.2,1113628,16.2319,9.10929,10.2932,15.0011,17.5624,6.92752,11.1035,8.5918,11.9238
12,14.9116,770.37,512.396,729,0.000102808,36509.8,2273531,11.1384,13.5027,15.2332,8.89488,13.4978,11.0293,15.2238,13.0091,17.6168
20,70.3503,707.382,446.854,687,7.81946e-12,105882,10726126,19.0494,11.9428,11.5973,14.1845,22.7963,7.85552,15.9291,7.33516,14.2657
26,81.304,1098.44,787.482,969,7.76545e-08,113037,12396208,10.5725,9.33206,15.4852,7.59568,14.1474,4.92304,13.7019,10.61,18.6449
29,29.3012,736.003,404.011,703,0.451197,98973.8,4467476,10.7622,9.76346,11.7577,6.72336,15.0939,6.9832,12.9224,9.2582,14.0563
422,61.1266,739.752,453.111,717,0.000163907,101179,9319813,8.22073,10.4395,8.02849,4.88592,12.477,6.40784,13.5163,4.26972,10.4387
808,41.6499,881.572,528.794,837,4.08678e-07,86199.2,6350247,7.54719,12.1516,5.80208,4.92304,10.9365,9.60016,15.0754,2.27052,8.38236
1002,9.34216,647.721,388.701,605,0.25946,23772.7,1424376,9.21404,14.7034,6.09054,7.52144,10.8808,13.0338,15.8549,4.76476,7.14476
40,19.4684,594.756,487.047,551,0.00206245,81318.7,2968304,16.4721,15.3452,11.5224,14.1845,19.2885,12.5141,16.8571,10.0769,13.1233
236,10.7493,631.018,382.298,591,0.0268054,33504.7,1638921,16.9783,15.7943,9.34163,14.8712,18.8245,14.0546,16.82,7.9254,10.6862
623,11.7811,597.59,370.055,603,4.8601e-15,24704.5,1796227,12.7627,5.32058,11.0438,11.4747,14.1845,3.69808,7.52144,9.52476,12.5331
52,13.6663,1063.04,707.283,1013,8.91065e-06,83320.7,2083660,8.99039,13.1448,14.6679,7.18736,10.9922,11.3634,15.4837,12.2475,16.5124
54,9.08755,654.734,584.01,583,0.210217,116452,1385556,12.1068,9.43064,14.3246,10.491,13.6462,6.90896,12.9966,12.8187,16.0174
1215,7.60818,290.645,258.577,249,2.97866e-06,14105.7,1160000,20.2501,7.87132,11.7022,18.4904,21.7384,5.47984,9.69296,10.0198,13.5422
58,10.1512,505.827,479.838,459,0.00156295,70505.1,1547721,14.7817,11.3342,12.1373,13.3307,16.9128,9.65584,13.6648,10.6672,13.8468
1216,1.68795,470.23,317.479,463,0.111226,17936.1,257358,20.4175,9.68726,10.5382,19.4741,21.5157,8.82064,10.3982,9.52476,11.4668
639,5.58999,732.53,350.4,709,0.0217669,25802.5,852291,17.7105,10.8542,9.31648,16.1518,19.7525,9.61872,11.883,7.58268,10.9147
61,31.1847,763.338,511.403,745,0.00782918,92956.8,4754659,11.2462,14.3784,12.0652,8.96912,14.3701,12.3656,15.9477,9.9246,14.5132
271,29.2653,656.466,387.086,645,7.15181e-08,73574.5,4462003,10.7219,6.56083,11.1012,6.8904,13.4792,4.06928,9.60016,8.91548,13.4089
466,11.0738,697.156,376.263,641,0.348245,43278.7,1688396,15.4846,13.0738,7.70677,13.9989,18.6574,11.6789,15.0011,5.94524,8.99164
81,45.2644,660.467,417.332,627,0.0198494,100848,6901344,19.0356,13.3149,9.53027,15.1867,22.4622,10.9922,16.6344,6.28796,11.7905
862,5.40984,664.7,349.029,649,0.336632,15535.4,824825,14.6431,5.03036,12.4029,13.275,16.7829,3.84656,6.76048,11.6001,13.4089
287,14.4584,753.744,425.435,729,9.15086e-05,135444,2204429,16.0967,11.4027,8.23256,13.7947,19.1214,9.50736,12.7925,5.37404,11.2384
1063,2.6569,419.632,303.846,371,0.569317,24789.7,405090,19.1865,8.86197,10.9125,18.3419,20.3278,7.65136,10.5096,9.75324,11.8857
98,71.5113,952.207,548.185,895,2.14563e-06,60576.5,10903149,7.89207,13.0161,10.9827,5.51696,11.6046,9.3032,16.1147,6.45932,14.4561
99,42.7883,906.995,523.198,869,0.0538087,80027.9,6523828,8.25395,9.73722,12.4093,5.5912,11.6789,5.85104,12.2914,8.26812,15.5414
103,15.142,829.136,593.818,805,0.00345566,124684,2308659,12.6743,7.01348,13.8941,10.1198,15.9662,4.77456,9.47024,12.2284,15.7508
877,1.88958,686.004,298.548,649,110.914,13946,288099,18.145,10.3,11.3461,16.9314,19.14,9.41456,11.0293,10.3435,12.99
684,12.0047,671.379,337.889,655,0.0815449,59979.1,1830330,9.40537,14.4321,7.94317,7.46576,11.1406,12.4584,15.9662,6.57356,9.39148
300,11.9555,791.224,441.089,749,3.10561,66534.1,1822832,10.2245,14.0588,9.49027,8.3752,11.5861,12.3656,15.9662,8.28716,10.9908
111,16.7859,567.14,314.422,553,4.34331e-05,73713.8,2559310,14.0532,10.9921,8.7825,12.3285,15.7621,9.19184,12.8853,5.33596,12.6473
112,52.963,603.39,348.911,593,1.21653e-08,83070.7,8075129,10.6711,9.59728,9.98575,6.77904,13.7205,5.0344,13.2565,7.69692,13.2566
502,14.1699,722.243,455.158,701,0.0347405,70765.6,2160450,13.6036,5.45088,13.1815,11.3448,16.5787,3.9208,7.78128,11.8286,14.9892
1091,3.31417,709.089,425.723,653,2.15186,39106.2,505303,9.80231,12.2956,5.21986,8.54224,10.8066,10.8994,13.572,4.46012,6.53548
516,3.29694,747.81,333.515,713,6.1827,23653.5,502676,16.6757,10.4261,11.5892,15.6693,17.7666,9.50736,11.2334,10.2483,13.2566
911,5.93492,461.674,239.211,443,0.0135286,19877.9,904882,11.054,13.9822,5.92376,9.93424,12.6626,12.5141,15.4837,4.76476,7.14476
718,27.9405,525.791,379.1,499,2.07472e-11,27363.4,4260023,15.2067,14.0622,5.09546,13.5163,16.9314,11.6789,16.4488,2.2134,7.23996
