label,volume,mean,sigma,median,min,max,count,centroidX,centroidY,centroidZ,bboxXStart,bboxXEnd,bboxYStart,bboxYEnd,bboxZStart,bboxZEnd
1,6.04751,489.915,296.234,455,1.41097,21812.3,922049,17.6939,12.8114,7.66716,16.3003,19.8638,11.5118,14.3144,6.84488,8.82504
2,6.00996,1079.66,743.469,947,0.529652,34632,916323,21.6149,12.5575,9.43755,19.8824,23.0562,11.3448,13.9246,8.48232,10.5767
3,5.81188,473.038,326.797,429,0.0390314,16357,886123,17.1243,12.3799,5.75172,16.0962,18.8616,11.252,13.6462,4.27448,7.05432
4,5.54241,901.042,502.439,831,0.565364,27228,845037,20.7538,9.82949,8.51186,19.5854,21.8312,8.39376,11.2891,7.14952,10.4054
5,5.45552,644.286,410.209,601,0.0697491,21259.5,831789,19.3165,14.5066,7.13029,17.3954,20.4206,12.5512,15.4094,5.60728,8.44424
6,5.34601,1061.08,701.516,967,0.0547912,33150,815093,22.1368,10.8885,9.93936,20.6619,23.2418,9.7672,11.7717,8.6156,10.9956
7,4.91916,874.283,515.773,799,0.321387,28033.2,750012,21.1158,11.5776,11.7267,19.3813,22.7592,10.4725,12.6069,10.5386,12.8044
8,4.64538,785.737,649.258,689,0.00102588,36949.6,708269,22.7582,8.88707,7.09061,20.9403,23.6872,7.52144,10.3611,5.60728,8.57752
9,4.55032,1003.63,494.02,941,68.1698,37198,693775,19.8117,10.6838,9.3393,18.1006,21.0146,9.17328,12.1243,8.02536,10.7862
10,4.37808,516.698,313.296,473,6.26586,21599.6,667515,17.5807,12.5087,9.17937,16.5602,18.7502,11.2334,13.8504,8.34904,10.71
11,4.23401,743.713,502.575,683,0.589159,27284.3,645549,20.5049,14.0224,9.66674,18.973,22.091,12.8296,15.3352,8.15864,10.8052
12,4.21522,500.289,529.688,447,2.21089,120712,642684,17.6176,11.1279,12.4479,16.5787,19.3442,9.78576,12.4584,11.186,13.9658
13,4.13171,366.173,316.41,303,0.00169068,30099.5,629951,18.4461,13.7775,11.7485,16.9499,19.7154,12.18,15.1125,10.9766,12.7473
14,4.12399,732.47,487.576,671,1.00135,28931,628774,20.812,13.9737,8.60483,19.0101,22.4622,12.644,15.3723,7.93016,9.92936
15,4.04227,634.195,441.518,589,0.00319203,17691.8,616315,21.5998,6.5064,10.3526,20.2722,22.6478,5.0344,7.76272,8.72984,11.3383
16,3.73391,513.166,367.077,467,0.0240622,20953.3,569300,18.3753,13.8134,9.25579,17.0242,19.3813,12.1614,15.3723,8.48232,10.215
17,3.67503,899.278,688.755,785,0.663318,33146,560323,20.9379,13.0161,12.1779,19.7896,22.388,12.0315,14.8155,11.186,13.2042
18,3.66266,757.277,530.802,693,0.000142249,29551.6,558436,21.9541,11.4967,4.47383,20.5134,23.2046,10.0827,12.5698,3.2844,5.70248
19,3.65521,853.142,509.222,801,0.00398528,31072.6,557300,22.1411,9.40649,10.5039,20.5877,23.1675,8.20816,10.4725,9.54856,11.4335
20,3.63909,822.586,611.029,759,0.00259532,34581.3,554843,22.7324,9.99606,6.27789,21.6642,23.613,8.468,11.1221,5.13128,7.45416
21,3.61854,692.404,610.283,591,0.0135218,38745.2,551709,22.7342,10.5467,5.1363,21.4971,23.5758,8.89488,12.1058,3.72232,6.426
