label,parent,length,radius,name,centroidX,centroidY,centroidZ,directionX,directionY,directionZ
1,0,4.15591,0.739881,Trachea,13.637,11.6649,21.2867,0.0111648,0.107197,-0.994175
2,1,5.74668,0.543423,LMB,14.681,12.7414,16.6743,0.355266,0.297128,-0.886285
3,1,3.11708,0.805063,RMB,13.3957,12.1986,17.7168,-0.16971,0.199449,-0.9651
4,2,1.35162,0.430911,,16.2586,13.3029,14.3752,0.823898,-0.432517,0.366226
5,2,0.967771,0.73398,LMB,15.9338,13.6648,13.7088,0.479452,0.143836,-0.8657
6,3,2.06175,0.461447,CrRMB,12.2913,12.3888,15.6271,-0.814696,-0.116988,-0.567964
7,3,2.09849,0.875254,RMB,12.992,12.6301,15.1797,-0.132666,0.114987,-0.984468
8,4,0.47667,0.352503,,17.0334,12.9967,14.7179,0.91489,-0.0585306,0.399438
9,4,0.614328,0.20303,,16.8386,12.76,14.4466,0.0755298,-0.815851,-0.573309
10,5,0.25677,0.660567,LMB,16.2214,13.7529,13.1757,0.433461,0.144487,-0.889514
11,5,0.974044,0.343738,,16.3329,14.1705,13.4279,0.343004,0.895545,0.283458
12,6,0.87159,0.283217,,11.2613,12.6579,15.0845,-0.436444,0.894343,0.0983261
13,6,0.172248,0.57094,CrRMB,11.3865,12.2264,15.0035,-0.754144,-0.485346,-0.442387
14,7,3.05066,0.476365,MiRMB,12.4492,11.3912,13.5851,-0.264632,-0.891284,-0.368216
15,7,0.181744,0.844537,RMB,12.8436,12.7507,14.0563,-0.101794,0,-0.994806
16,8,0.562999,0.257779,,17.2469,12.9641,15.0939,-0.0163395,-0.0658985,0.997693
17,8,0.205472,0.331516,,17.3443,12.9456,14.7893,0.903285,-0.361122,-0.23166
18,9,0.0701626,0.107431,,16.8525,12.477,14.261,-0.265078,-0.925,-0.272228
19,9,0.389854,0.07231,,16.9824,12.6394,14.1895,0.618952,0.666661,-0.415285
20,10,1.3344,0.428198,,16.7689,13.4188,12.7806,0.737186,-0.528552,-0.420939
21,10,1.1785,0.532418,LMB,16.4395,13.9339,12.5188,0.275605,0.275605,-0.920915
22,11,0.0927799,0.163826,,16.537,14.6346,13.566,0.799738,0.600349,0
23,11,0.485473,0.121035,,16.3375,14.7831,13.5279,-0.669039,0.726508,-0.156755
24,12,0.310049,0.121728,,11.0154,13.0709,15.2701,-0.3593,0.149654,0.921144
25,12,0.412743,0.14571,,11.1175,13.2193,15.0226,0.224837,0.831751,-0.50758
26,13,0.960631,0.442471,,11.0989,11.8691,15.251,-0.463654,-0.65686,0.59461
27,13,1.51045,0.466463,CrRMB,10.6813,12.1614,14.5656,-0.847829,-0.0307194,-0.52938
28,14,0.0883002,0.453153,MiRMB,12.0455,9.98993,13.0091,0,-0.94609,-0.323903
29,14,0.776333,0.264621,,11.8274,10.0688,12.7045,-0.561872,0.0955771,-0.821684
30,15,3.13468,0.486379,AcRMB,13.3633,12.1707,12.6093,0.337483,-0.370054,-0.865543
31,15,1.86468,0.66665,CaRMB,12.5466,12.8899,13.0901,-0.308578,0.149302,-0.939409
