label,area,mean,sigma,median,min,max,count,centroidX,centroidY,centroidZ,bboxXStart,bboxXEnd,bboxYStart,bboxYEnd,bboxZStart,bboxZEnd
1076,0.251653,3.18123,1.75225,2.36132,1.83745,12.5459,87,8.76143,13.3281,6.3925,8.60266,8.9485,13.128,13.5968,6.13628,6.58278
1077,0.36641,2.71598,1.53957,2.167,1.58982,9.96612,103,8.99593,13.6373,6.19732,8.68523,9.26962,13.3403,13.8708,5.93648,6.44318
1078,0.308589,4.66099,3.85902,3.47956,2.47095,29.6874,302,9.77133,12.7638,6.40049,9.58653,9.91339,12.5359,13.0071,6.19768,6.60448
1079,0.215672,5.46432,4.0148,4.26756,2.53073,31.3379,265,9.9649,12.9636,6.30656,9.83582,10.0884,12.8304,13.1147,6.11068,6.57108
1080,0.0680913,4.18898,3.79276,2.67609,1.40983,20.0473,63,8.61812,11.3343,8.26,8.50695,8.7458,11.2295,11.457,8.17558,8.33908
1081,0.103644,2.21057,0.590909,2.05882,1.63209,5.51937,93,8.49074,11.4124,8.10487,8.34328,8.61007,11.2725,11.5244,7.98878,8.22458
1082,0.0794996,2.89319,3.30479,1.81502,1.37594,20.5167,75,9.08555,11.8366,8.05839,8.9701,9.17732,11.729,11.9491,7.95598,8.17918
1083,0.482721,3.00904,2.05527,2.50658,1.43407,25.0469,564,8.72471,12.025,7.97811,8.45196,9.00977,11.6852,12.3809,7.79888,8.12448
1084,0.0523482,6.33937,4.90299,4.71701,2.53379,34.1937,179,8.90482,11.1712,7.22846,8.81268,8.9846,11.1003,11.2694,7.13708,7.29828
1085,0.196091,6.06512,3.6824,4.11903,2.66436,26.1819,247,8.89955,10.9858,7.03204,8.76242,9.05731,10.8357,11.1277,6.86398,7.19008
1086,0.329374,2.86556,1.5663,2.40066,1.51881,18.2294,283,8.43006,10.3376,7.4858,8.25289,8.61418,10.0829,10.5524,7.27468,7.66068
1087,0.114158,4.50228,2.71662,3.72517,1.39697,12.6195,29,8.39635,10.8002,7.24541,8.1231,8.56107,10.5109,11.0746,7.08848,7.52498
1088,0.0381503,3.67874,1.95064,2.1625,1.66124,9.39982,94,14.2647,6.73382,8.66604,14.2076,14.3446,6.66018,6.80278,8.60088,8.74858
1089,0.0562416,5.18088,4.23613,3.22571,2.01985,27.519,77,14.3864,6.64973,8.73074,14.3145,14.4464,6.58168,6.72968,8.64008,8.82438
