time,Flow,RR,Inspiration
12.51,42.153,274,1
12.52,145.974,274,1
12.53,197.353,274,1
12.54,213.548,274,1
12.55,217.824,274,1
12.56,219.28,274,1
12.57,220.775,274,1
12.58,216.175,274,1
12.59,194.713,274,1
12.6,128.412,274,1
12.61,4.825,274,1
12.62,-7.241,274,0
12.63,-6.849,274,0
12.64,-6.844,274,0
12.65,-6.844,274,0
12.66,-6.823,274,0
12.67,-6.832,274,0
12.68,-6.828,274,0
12.69,-6.823,274,0
12.7,-6.832,274,0
12.71,-6.832,274,0
12.72,-6.815,271,0
12.73,1.825,271,1
12.74,105.026,271,1
12.75,180.494,271,1
12.76,209.962,271,1
12.77,219.745,271,1
12.78,224.146,271,1
12.79,225.824,271,1
12.8,221.74,271,1
12.81,205.407,271,1
12.82,152.441,271,1
12.83,28.986,271,1
12.84,-7.637,271,0
12.85,-6.857,271,0
12.86,-6.844,271,0
12.87,-6.84,271,0
12.88,-6.815,271,0
12.89,-6.823,271,0
12.9,-6.815,271,0
12.91,-6.823,271,0
12.92,-6.823,271,0
12.93,-6.806,271,0
12.94,-7.193,272,0
12.95,28.794,272,1
12.96,137.288,272,1
12.97,195.466,272,1
12.98,215.944,272,1
12.99,219.579,272,1
13,220.741,272,1
13.01,221.074,272,1
13.02,216.735,272,1
13.03,193.587,272,1
13.04,118.417,272,1
13.05,-7.293,272,0
13.06,-7.035,272,0
13.07,-6.865,272,0
13.08,-6.828,272,0
13.09,-6.823,272,0
13.1,-6.828,272,0
13.11,-6.828,272,0
13.12,-6.819,272,0
13.13,-6.819,272,0
13.14,-6.828,272,0
13.15,-6.815,272,0
13.16,-10.539,274,0
13.17,70.375,274,1
13.18,169.915,274,1
13.19,209.248,274,1
13.2,220.608,274,1
13.21,223.276,274,1
13.22,224.012,274,1
13.23,221.607,274,1
13.24,211.98,274,1
13.25,174.706,274,1
13.26,77.899,274,1
13.27,-9.704,274,0
13.28,-6.895,274,0
13.29,-6.861,274,0
13.3,-6.84,274,0
13.31,-6.823,274,0
13.32,-6.84,274,0
13.33,-6.836,274,0
13.34,-6.823,274,0
13.35,-6.828,274,0
13.36,-6.828,274,0
13.37,-6.802,274,0
13.38,-10.37,274,0
13.39,78.889,274,1
13.4,175.629,274,1
13.41,216.241,274,1
13.42,228.386,274,1
13.43,229.3,274,1
13.44,226.834,274,1
13.45,222.875,274,1
13.46,210.579,274,1
13.47,163.309,274,1
13.48,47.855,274,1
13.49,-8.139,274,0
13.5,-6.849,274,0
13.51,-6.832,274,0
13.52,-6.84,274,0
13.53,-6.836,274,0
13.54,-6.844,274,0
13.55,-6.832,274,0
13.56,-6.853,274,0
13.57,-6.823,274,0
13.58,-6.836,274,0
13.59,-6.823,274,0
13.6,11.431,276,1
13.61,119.936,276,1
13.62,190.165,276,1
13.63,214.4,276,1
13.64,221.607,276,1
13.65,223.443,276,1
13.66,224.548,276,1
13.67,218.585,276,1
13.68,192.776,276,1
13.69,116.118,276,1
13.7,-8.341,276,0
13.71,-7.006,276,0
13.72,-6.828,276,0
13.73,-6.84,276,0
13.74,-6.828,276,0
13.75,-6.819,276,0
13.76,-6.819,276,0
13.77,-6.836,276,0
13.78,-6.819,276,0
13.79,-6.806,276,0
13.8,-6.828,276,0
13.81,-7.864,278,0
13.82,93.727,278,1
13.83,181.22,278,1
13.84,212.763,278,1
13.85,221.174,278,1
13.86,222.174,278,1
13.87,221.574,278,1
13.88,218.353,278,1
13.89,204.156,278,1
13.9,150.021,278,1
13.91,26.777,278,1
13.92,-7.615,278,0
13.93,-6.861,278,0
13.94,-6.844,278,0
13.95,-6.836,278,0
13.96,-6.832,278,0
13.97,-6.811,278,0
13.98,-6.819,278,0
13.99,-6.84,278,0
14,-6.815,278,0
14.01,-6.811,278,0
14.02,-6.794,278,0
14.03,6.488,278,1
14.04,113.498,278,1
14.05,184.413,278,1
14.06,210.449,278,1
14.07,218.552,278,1
14.08,222.407,278,1
14.09,222.908,278,1
14.1,216.175,278,1
14.11,192.308,278,1
14.12,122.825,278,1
14.13,-1.354,278,0
14.14,-7.149,278,0
14.15,-6.857,278,0
14.16,-6.844,278,0
14.17,-6.849,278,0
14.18,-6.828,278,0
14.19,-6.832,278,0
14.2,-6.806,278,0
14.21,-6.819,278,0
14.22,-6.819,278,0
14.23,-6.806,278,0
14.24,-6.815,278,0
14.25,-3.317,277,0
14.26,94.623,277,1
14.27,169.563,277,1
14.28,198.711,277,1
14.29,209.086,277,1
14.3,211.849,277,1
14.31,213.778,277,1
14.32,212.731,277,1
14.33,200.9,277,1
14.34,157.533,277,1
14.35,53.605,277,1
14.36,-8.602,277,0
14.37,-6.89,277,0
14.38,-6.849,277,0
14.39,-6.857,277,0
14.4,-6.853,277,0
