label,parent,length,radius,name,centroidX,centroidY,centroidZ,directionX,directionY,directionZ
1,0,2.69447,0.72074,Trachea,16.6855,11.15,20.8869,-0.110189,0.278979,-0.953955
2,1,5.47513,0.676545,LMB,17.066,11.8923,16.9408,0.193219,0.133896,-0.971976
3,1,3.66796,0.816043,RMB,16.0081,11.781,17.8643,-0.288417,0.139151,-0.94734
4,2,1.6591,0.40378,,18.277,11.7902,14.2229,0.822253,-0.564944,-0.0688322
5,2,1.83308,0.840635,LMB,17.9754,12.296,13.447,0.415148,0.0404787,-0.908853
6,3,1.65402,0.577478,CrRMB,14.6578,12.0176,16.0317,-0.993098,-0.0224907,-0.115114
7,3,1.52834,0.978163,RMB,15.3538,12.0872,15.3748,-0.163969,0.0667392,-0.984205
8,4,0.411862,0.24279,,19.038,11.2799,14.3514,0.382894,-0.202737,0.901271
9,4,0.114874,0.296432,,18.9962,11.3123,14.123,0.645922,-0.161912,-0.746035
10,5,1.41624,0.425416,,18.6761,11.8088,12.2618,0.452114,-0.740413,-0.497374
11,5,1.01311,0.638121,LMB,18.5879,12.3842,12.1666,0.457997,0.100778,-0.883223
12,6,1.17257,0.299071,,13.5024,11.5628,16.1411,-0.569859,-0.74392,0.349062
13,6,0.988745,0.388678,CrRMB,13.4421,12.1846,15.7032,-0.797779,0.375426,-0.471809
14,7,3.04025,0.607279,MiRMB,14.3005,11.0385,14.1325,-0.610476,-0.723401,-0.322506
15,7,0.0486152,1.04479,RMB,15.2424,12.1521,14.6084,0.571829,0.573889,-0.586228
16,8,0.437212,0.16546,,19.1771,11.0617,14.6512,0.275838,-0.806703,0.522631
17,8,0.339303,0.1849,,19.1493,11.3495,14.6608,0.191571,0.656346,0.729733
18,9,0.506236,0.277579,,19.2746,11.252,14.023,0.953113,-0.201488,-0.225784
19,9,0.550522,0.166629,,18.9776,11.1963,13.8326,-0.202355,-0.387634,-0.899329
20,10,0.299567,0.210752,,18.8849,11.1964,11.862,-0.743408,-0.588517,-0.317794
21,10,0.943378,0.244028,,19.3998,11.0664,11.8001,0.855753,-0.462381,-0.232144
22,11,0.931926,0.326267,,19.0983,12.7925,11.8286,0.597365,0.7668,0.23489
23,11,1.2367,0.540868,LMB,19.0565,12.5094,11.1528,0.38263,0.120078,-0.916065
