label,area,mean,sigma,median,min,max,count,centroidX,centroidY,centroidZ,bboxXStart,bboxXEnd,bboxYStart,bboxYEnd,bboxZStart,bboxZEnd
1126,0.215452,4.3475,5.043,2.54444,1.13675,48.974,399,10.6111,8.46758,7.95416,10.4289,10.8281,8.3017,8.62929,7.83548,8.08318
1127,0.241188,4.07748,3.69761,3.12464,1.31792,38.944,213,10.7543,8.242,7.73445,10.5319,10.9505,8.02462,8.48406,7.53948,7.96228
1128,0.145508,3.22528,3.28597,2.07854,0.857678,22.3055,350,10.3421,12.8492,8.4957,10.2357,10.4538,12.7207,12.9505,8.30288,8.68498
1129,0.279359,2.45033,2.46288,1.40972,0.773044,20.5626,280,10.1388,12.9563,8.29156,9.92306,10.3433,12.7249,13.1802,8.11758,8.49368
1130,0.774955,3.68233,2.7975,2.38165,1.1095,21.1641,1182,9.66998,12.2354,8.04145,9.05266,10.2631,11.9576,12.5489,7.82808,8.26388
1131,1.07126,3.60386,3.32443,2.07552,0.609475,29.3725,1501,9.6627,12.7492,7.60381,9.05226,10.3098,12.4007,13.0861,7.24778,8.00318
1132,0.49622,3.16597,3.10822,1.86854,0.947644,29.4756,512,9.76866,10.5226,7.33763,9.47406,10.064,10.2805,10.7296,7.05258,7.66328
1133,0.0750659,3.05422,2.69636,1.7194,1.07604,14.9078,43,9.94013,10.5455,6.94389,9.78986,10.142,10.334,10.6838,6.76288,7.18518
1134,0.0621173,3.28741,2.37433,2.82978,1.39858,13.5739,118,9.42817,11.5198,6.75021,9.33246,9.52356,11.4577,11.6286,6.66088,6.82908
1135,0.342808,4.01426,4.28409,2.69852,1.0707,44.2599,367,9.24132,11.6988,6.62732,8.98186,9.49966,11.4965,11.8895,6.44868,6.83838
1136,0.11763,4.72869,4.14391,3.56223,1.75553,31.7176,230,9.81182,11.1128,6.13437,9.69976,9.92316,10.9973,11.2358,5.98958,6.28718
1137,0.86212,4.49698,4.14285,2.94427,0.921792,34.2585,818,9.39349,11.3175,6.02252,8.96896,9.83926,11.1305,11.5105,5.63238,6.37468
1138,0.0995046,3.44371,3.57606,2.47139,1.079,26.4663,79,10.6926,13.8446,6.914,10.566,10.8403,13.7276,13.9731,6.76218,7.04888
1139,0.269043,3.60281,2.74559,2.38374,1.20144,19.2449,238,10.498,14.0492,6.82272,10.3152,10.703,13.836,14.2458,6.61698,7.00858
1140,0.100522,4.06738,2.35031,3.36129,0.959769,11.4103,85,10.6196,14.3785,6.69584,10.4849,10.7984,14.255,14.5705,6.47068,6.83068
1141,0.122816,3.08889,2.69415,1.73184,0.702991,14.3025,258,10.7385,14.4095,6.41039,10.5918,10.8567,14.2842,14.5144,6.26698,6.55538
1142,0.386282,3.10226,2.59237,2.107,0.890534,16.4127,333,10.0479,13.3993,5.64835,9.82106,10.3154,13.1488,13.6773,5.32738,5.91528
1143,0.594614,2.23292,2.17692,1.10338,0.56563,22.1647,274,10.1417,13.7401,5.43154,9.77876,10.4689,13.4603,13.9714,5.11268,5.77828
1144,0.150001,2.33791,1.96649,1.24232,0.703516,14.2758,263,11.9511,15.4962,6.90658,11.8171,12.0934,15.3332,15.6721,6.75628,7.03828
1145,0.0366844,1.5915,0.776962,1.22723,0.663679,4.61988,225,12.145,15.5616,6.90474,12.0637,12.2371,15.4443,15.6692,6.78498,6.97078
1146,0.12494,2.45639,1.60601,2.02255,0.56219,8.63142,108,11.3989,15.1024,4.96802,11.2172,11.5578,14.9518,15.2621,4.82288,5.13468
1147,0.133373,1.31165,1.16398,0.803238,0.275563,9.48641,117,11.654,15.2276,4.92546,11.5044,11.7982,15.1064,15.3585,4.78098,5.09158
1148,0.301725,2.39844,1.99984,1.67021,0.692628,21.6278,312,11.526,14.5323,4.3848,11.2686,11.729,14.3064,14.7178,4.17858,4.57998
1149,0.646845,2.38496,2.05507,1.1044,0.488818,15.4025,315,11.5247,14.9657,4.33684,11.1959,11.8481,14.6479,15.2517,3.98418,4.62438
1150,0.406168,2.19622,1.52251,1.68588,0.841032,10.4524,679,13.5134,14.4464,5.23922,13.2209,13.808,14.2786,14.618,5.05908,5.44408
1151,0.439805,2.02286,2.03813,1.24984,0.503644,14.2172,708,13.1935,14.8616,5.10249,13.0265,13.3725,14.5606,15.1661,4.95378,5.28598
1152,1.10784,2.02082,2.12495,1.01949,0.45491,34.3667,368,13.2614,13.5103,4.5831,12.8582,13.592,13.0419,13.9337,4.30348,4.92288
1153,0.665847,2.43419,2.60399,1.19259,0.445781,16.5591,186,13.1566,14.1688,4.23389,12.7919,13.483,13.8249,14.4777,3.88118,4.53548
1154,0.541804,2.40698,2.69953,1.41352,0.805856,63.3321,262,18.1473,6.2921,9.05335,17.8638,18.4561,6.03689,6.60092,8.79508,9.31378
1155,0.209064,4.00941,3.58549,3.36471,1.44004,21.3929,249,17.7015,6.21083,9.04568,17.5139,17.8798,6.03431,6.38807,8.89968,9.21848
1156,0.230395,6.48839,8.12375,4.5434,2.42163,78.5269,196,20.0908,6.60766,9.3988,19.9016,20.2943,6.43755,6.78361,9.21368,9.58548
1157,1.05851,9.43189,9.84789,8.68648,1.20496,94.9253,1401,20.4521,6.57286,8.65951,20.0359,20.876,6.29026,6.92163,7.86638,9.31418
1158,0.19313,4.22161,3.92525,3.87175,0.834582,21.6265,321,21.247,10.1855,7.24124,21.091,21.3814,10.0492,10.3268,7.03138,7.45918
1159,0.609645,3.52293,3.15204,2.88425,0.71782,27.7186,684,21.2373,9.95451,6.81997,20.9326,21.5326,9.608,10.2586,6.55648,7.10858
1160,0.17616,3.92481,4.10466,4.41337,0.92392,29.938,406,21.333,11.1134,6.50347,21.1486,21.5247,10.9143,11.3328,6.38308,6.61058
1161,0.745533,4.28853,4.13109,3.58584,0.631526,29.6904,870,21.37,10.8206,6.10854,21.0208,21.725,10.5972,11.0574,5.68358,6.50558
1162,0.0706596,2.18657,1.93285,2.13289,0.711174,12.8348,143,17.6823,14.5437,5.88699,17.5883,17.7962,14.4336,14.6602,5.77818,5.97728
1163,0.262073,2.74822,2.73383,3.39869,0.58321,17.0272,517,17.9036,14.7193,5.84427,17.7214,18.0661,14.4763,15.0472,5.69588,5.97648
1164,0.265489,5.32696,5.00032,5.55914,1.28614,31.6627,516,17.1299,13.3841,4.79833,16.9104,17.3618,13.2438,13.5495,4.55928,5.00888
1165,0.032816,3.75833,1.43942,3.58291,1.74324,7.90726,29,17.2595,13.3162,4.39456,17.064,17.3975,13.1992,13.4337,4.35508,4.55948
1166,0.105702,5.07282,5.19613,6.18385,1.21017,28.9123,267,17.7829,13.5226,4.2285,17.6457,17.8981,13.4155,13.6652,4.09398,4.37018
1167,0.734224,4.32535,4.01777,2.32568,0.941154,25.4365,553,17.4557,13.7477,4.00893,17.1723,17.7247,13.4558,14.0425,3.64388,4.37148
1168,0.466967,2.68088,2.33338,2.86742,0.786675,59.8183,700,18.5881,14.8249,4.8088,18.3595,18.8438,14.4869,15.1235,4.60598,5.02798
1169,0.18232,3.97329,3.23937,2.7301,0.77153,18.7497,160,18.2805,14.6561,4.63215,18.1144,18.4439,14.4851,14.859,4.45218,4.82468
1170,0.26102,3.99778,4.59327,4.81545,0.722865,43.9401,555,18.6206,13.9174,4.3165,18.4492,18.7634,13.6441,14.1372,4.12168,4.51168
1171,0.910753,3.82278,3.88459,1.72289,1.00553,36.1748,339,18.6541,14.3552,4.08611,18.3261,19.0127,14.0727,14.6496,3.69198,4.49708
1172,0.0988988,3.17089,5.30369,4.47162,0.919845,40.603,230,19.3506,13.8816,5.914,19.2433,19.4533,13.7821,14.02,5.77958,6.03658
1173,0.0646132,2.19763,2.27592,1.39381,0.865437,14.228,56,19.3183,14.0708,5.67415,19.1357,19.4507,13.9222,14.179,5.54008,5.89278
1174,0.487625,3.81734,4.11241,3.87934,0.650852,43.182,799,19.9689,14.0458,4.77441,19.6922,20.2143,13.7458,14.3628,4.56558,4.98218
1175,0.391345,3.57073,2.91591,2.61616,0.74061,28.8217,344,20.0052,13.5602,4.70489,19.7473,20.2574,13.3433,13.7655,4.48558,4.95208
1176,0.140469,4.03545,4.69895,2.24275,0.958793,28.4147,155,21.0184,12.3211,5.44061,20.8767,21.1636,12.0907,12.5583,5.26518,5.61518
1177,0.0416408,3.96182,3.03261,3.00713,1.33848,17.0911,102,20.9132,12.0658,5.40158,20.8349,21.0153,11.9993,12.1265,5.33688,5.49778
1178,0.0976716,4.67883,3.28605,8.11216,1.39816,25.0385,192,9.05262,11.4097,10.5307,8.91546,9.18936,11.2905,11.5076,10.4358,10.6491
1179,0.280576,6.3427,5.58679,7.10411,1.40443,39.5021,525,9.02228,11.6409,10.3658,8.77486,9.24456,11.5165,11.7666,10.0713,10.6215
1180,0.592019,3.57388,3.17749,2.14787,0.596197,26.6461,841,13.6909,3.64759,10.496,13.5006,13.8873,3.3116,4.0127,10.0992,10.9337
1181,0.285171,3.88408,2.89334,3.12205,0.921022,18.1538,515,13.3113,3.73822,10.2729,13.1139,13.5158,3.53093,3.97521,10.0397,10.4588
1182,0.483502,3.52343,2.38022,1.68992,0.983718,15.4195,211,13.7706,3.95946,9.58687,13.4979,14.1359,3.68341,4.28248,9.30818,9.87388
1183,0.157968,3.48966,2.93581,2.18397,1.06887,19.828,257,13.9169,4.2736,9.70521,13.7352,14.0681,4.16001,4.39663,9.59268,9.81758
1184,0.25272,3.4447,2.1076,2.80457,1.2001,13.1957,272,12.6935,4.23681,9.23264,12.5101,12.8991,4.01822,4.46907,9.01748,9.42838
1185,0.123783,3.79341,2.80295,3.09858,0.929599,13.4009,301,12.8407,4.4975,9.15395,12.6753,13.0005,4.36572,4.64007,9.01718,9.27678
1186,0.0445592,4.54101,4.26961,2.61216,1.25779,24.7722,135,10.4262,6.27547,8.86179,10.3735,10.4862,6.1986,6.36055,8.74578,8.96918
1187,0.910199,3.2994,3.43923,1.81788,0.621503,28.8126,1050,10.1493,6.079,8.49778,9.88886,10.3833,5.76383,6.44958,7.92718,9.00988
1188,0.536888,3.62197,2.95048,2.50895,1.03582,29.1394,538,10.4262,8.05474,7.6582,10.1318,10.717,7.80915,8.33105,7.38518,7.88698
1189,0.101513,9.30889,12.366,4.45236,1.7534,76.0073,268,10.6297,8.32156,7.52031,10.4859,10.7538,8.20021,8.44538,7.38628,7.65848
1190,0.0963505,3.3869,2.66152,2.54572,0.984652,17.8062,83,9.92809,12.9554,8.44096,9.82876,10.0643,12.8347,13.0786,8.29958,8.54828
1191,0.176509,3.25986,2.98915,2.71246,0.653985,19.6749,182,10.0189,13.2011,8.34693,9.87156,10.2113,13.0454,13.3769,8.18788,8.49578
1192,0.404918,3.51889,3.15764,2.16859,1.05074,22.8398,620,9.59807,10.2084,7.7714,9.44086,9.81566,9.94165,10.4798,7.45898,8.03798
1193,0.099432,2.70013,1.89414,1.67201,1.28783,19.8183,132,9.48575,10.5384,7.52212,9.34426,9.61126,10.3498,10.6826,7.37688,7.68968
1194,1.09352,3.61034,3.51781,2.53429,0.851682,36.0001,1119,9.66725,10.0975,6.88219,9.22266,10.087,9.65773,10.5788,6.61088,7.15648
1195,0.268208,5.34878,5.21347,3.58351,1.55749,40.8715,470,10.1926,10.2687,6.85491,10.0007,10.331,9.97906,10.5229,6.70998,7.03878
1196,0.108969,3.90972,4.23575,2.94281,0.665807,31.7777,245,9.00994,11.6692,6.82625,8.87076,9.15186,11.554,11.7878,6.70758,6.93868
1197,0.434308,2.96497,2.8395,1.79472,0.752312,22.9313,754,8.84681,12.0423,6.78393,8.51136,9.17896,11.7633,12.2839,6.60138,6.99978
1198,0.0933183,4.77457,5.57855,3.54118,1.29246,47.7926,258,9.19881,11.4104,5.63449,9.05126,9.29206,11.2541,11.5271,5.50998,5.74918
1199,0.208826,3.85771,3.26861,2.7772,1.2998,22.8744,173,8.95139,11.3383,5.74838,8.70856,9.11126,11.1291,11.5114,5.53998,6.01118
1200,0.132376,2.99789,2.43929,1.81278,0.818389,15.4995,289,10.7736,13.8143,7.08046,10.6357,10.9035,13.7015,13.9387,6.92688,7.23358
1201,0.0562226,1.58954,0.5579,1.34885,0.819551,6.68475,142,10.6905,13.6828,6.94236,10.6116,10.7962,13.6023,13.7622,6.85958,7.03848
1202,0.128518,3.28313,3.13289,1.78693,1.24175,25.1256,111,10.278,14.154,6.86632,10.1377,10.4153,13.9475,14.2997,6.69388,7.03918
1203,0.118243,4.29782,4.5313,2.63344,1.03839,40.5619,246,10.2576,13.9029,6.75524,10.1202,10.3865,13.7756,14.0656,6.65548,6.90178
1204,0.411143,2.90962,2.45731,2.08735,0.879774,23.4856,671,10.5974,14.73,6.84856,10.407,10.7781,14.3611,15.0479,6.67498,7.02808
1205,0.645974,2.93652,2.43585,2.1605,0.77081,19.6758,889,10.4409,14.7882,6.47397,10.1938,10.7188,14.3897,15.2044,6.27038,6.70798
1206,0.0939519,2.47249,2.55404,1.49715,1.01009,21.3611,84,9.80804,13.4326,5.53114,9.66946,9.89756,13.1362,13.5792,5.31958,5.76568
1207,0.417455,3.17203,2.90327,2.32827,0.811934,28.1556,787,10.0424,12.9775,5.39249,9.89746,10.1931,12.5779,13.2606,5.17878,5.63948
