label,volume,mean,sigma,median,min,max,count,centroidX,centroidY,centroidZ,bboxXStart,bboxXEnd,bboxYStart,bboxYEnd,bboxZStart,bboxZEnd
1,11.0228,718.599,617.532,603,0.00453991,29440.9,1732493,18.0545,15.7271,11.8724,16.2098,20.1217,14.2721,17.5442,10.7243,13.5041
2,9.58998,467.09,377.838,385,0.862324,33924.7,1507296,16.8364,13.6103,9.64665,15.1495,18.4217,12.2613,15.5152,7.84924,11.1241
3,8.649,364.564,351.934,285,0.101622,24625.1,1359398,15.4006,13.5455,6.64156,13.8699,17.1238,12.0602,15.3689,5.58348,8.00156
4,6.94638,369.385,326.754,307,0.446671,38585.9,1091790,15.1447,13.7101,8.30274,13.614,16.5205,12.4807,15.3323,7.22092,9.7342
5,6.92269,361.521,342.564,285,0.0407318,22682.1,1088067,15.4396,13.2843,4.77213,14.327,17.3066,11.914,14.8388,3.67948,5.94524
6,6.6769,655.491,552.352,555,0.0222327,37230.9,1049435,18.0096,14.4864,14.5963,16.7034,19.7195,13.4495,15.7711,13.428,16.4553
7,6.67199,707.542,611.412,591,0.000730089,21061.8,1048663,18.308,15.4346,7.22434,16.9227,20.2862,13.1022,17.4163,5.7358,8.42044
8,6.15149,719.359,656.42,579,0.163286,35211,966854,19.7806,13.7598,8.74128,18.5131,21.6207,12.4258,15.3323,7.39228,10.1912
9,6.08535,684.079,605.885,559,0.00173519,22817.9,956459,18.4574,16.0364,8.99859,16.7948,20.3228,14.8753,17.5991,7.9254,10.8004
10,5.59187,424.452,427.983,357,3.15314e-10,22815,878897,16.5483,12.6352,17.5094,15.113,18.0561,10.8538,13.8517,16.0364,18.9115
11,5.47932,594.741,526.937,477,0.497313,19796.1,861206,17.3675,14.4768,5.43929,15.7345,18.7324,12.8097,15.8259,4.32684,6.307
12,5.46689,430.624,422.379,357,0.0609172,25485.5,859253,15.5189,15.9411,15.8632,13.9065,17.3797,14.3635,17.1969,14.2848,16.8742
13,5.3148,476.239,428.165,385,1.35688,44888.3,835349,17.4599,14.017,7.69319,16.2646,18.9518,12.6452,15.6614,6.23084,8.62988
14,5.1746,525.445,464.723,439,0.075239,31927.3,813312,15.925,16.6161,8.77634,14.2173,17.4528,15.2227,17.8916,8.07772,9.67708
15,5.15964,540.226,413.057,471,2.09716,24045.2,810962,15.8853,16.4902,12.5357,14.1441,17.0141,14.8022,17.8916,11.5049,13.5422
16,5.01406,511.248,475.794,441,0.0110945,54199.5,788080,16.243,14.2964,15.9892,14.7474,18.0561,12.6269,16.0818,14.7417,17.6548
17,4.80096,528.973,458.202,439,0.0200423,26771.9,754586,15.6342,16.7439,9.99919,14.0527,17.398,15.1313,17.9464,9.163,11.6382
18,4.78582,422.945,376.394,343,0.227399,20631.9,752206,14.6178,15.5244,8.88698,13.6323,15.9539,14.0345,17.0689,7.4494,9.86748
19,4.7429,750.512,630.536,655,1.14648,30005.8,745461,19.2455,14.1536,12.7279,17.9647,20.6335,12.9377,15.4237,11.7334,13.8849
20,4.68637,704.056,610.113,587,0.144441,30399.1,736576,19.7272,14.5686,11.1155,18.2023,21.1637,12.8645,16.1549,10.0008,12.0761
21,4.6395,538.273,544.3,455,0.00883351,40919.3,729209,17.6868,11.792,16.8355,16.4474,19.0798,9.66555,13.2302,15.827,18.188
22,4.4861,413.352,376.505,339,1.79206,53067.7,705098,16.0224,13.3689,14.2627,14.8388,17.398,12.1333,14.7657,13.4089,15.37
23,4.44922,610.654,539.289,517,0.176176,76737.9,699302,16.953,15.4906,14.0987,15.442,18.9152,14.0345,17.0507,13.2376,15.2558
24,4.44126,395.158,398.144,301,0.0430408,26040.1,698050,14.6209,15.7727,12.1043,13.4129,16.5388,13.6506,17.7087,10.8385,13.7707
25,4.40488,360.169,347.404,283,0.00380221,25942.4,692333,15.1595,15.8921,14.7362,14.1076,16.0635,13.614,17.4528,13.5803,15.4843
