time,Flow,RR,Inspiration
3.22,19.707,228,1
3.23,81.85,228,1
3.24,122.597,228,1
3.25,139.798,228,1
3.26,149.191,228,1
3.27,154.822,228,1
3.28,158.044,228,1
3.29,159.238,228,1
3.3,153.644,228,1
3.31,132.437,228,1
3.32,80.781,228,1
3.33,15.432,228,1
3.34,-10.022,228,0
3.35,-9.847,228,0
3.36,-6.017,228,0
3.37,-5.554,228,0
3.38,-5.559,228,0
3.39,-5.535,228,0
3.4,-5.544,228,0
3.41,-5.52,228,0
3.42,-5.544,228,0
3.43,-5.539,228,0
3.44,-5.539,228,0
3.45,-5.544,228,0
3.46,-5.554,228,0
3.47,-6.063,228,0
3.48,-8.713,228,0
3.49,-4.717,227,0
3.5,54.961,227,1
3.51,114.792,227,1
3.52,147.235,227,1
3.53,159.78,227,1
3.54,165.072,227,1
3.55,165.159,227,1
3.56,163.164,227,1
3.57,161.812,227,1
3.58,155.47,227,1
3.59,137.129,227,1
3.6,88.133,227,1
3.61,21.414,227,1
3.62,-9.803,227,0
3.63,-9.505,227,0
3.64,-6.169,227,0
3.65,-5.549,227,0
3.66,-5.544,227,0
3.67,-5.544,227,0
3.68,-5.535,227,0
3.69,-5.535,227,0
3.7,-5.525,227,0
3.71,-5.539,227,0
3.72,-5.525,227,0
3.73,-5.544,227,0
3.74,-5.525,227,0
3.75,-5.52,227,0
3.76,-5.791,225,0
3.77,-7.269,223,0
3.78,-10.537,221,0
3.79,15.622,221,1
3.8,76.241,221,1
3.81,121.489,221,1
3.82,144.092,221,1
3.83,155.695,221,1
3.84,161.267,221,1
3.85,162.186,221,1
3.86,160.866,221,1
3.87,156.147,221,1
3.88,138.007,221,1
3.89,91.529,221,1
3.9,22.688,221,1
3.91,-10.09,221,0
3.92,-9.106,221,0
3.93,-5.951,221,0
3.94,-5.549,221,0
3.95,-5.535,221,0
3.96,-5.549,221,0
3.97,-5.53,221,0
3.98,-5.544,221,0
3.99,-5.539,221,0
4,-5.535,221,0
4.01,-5.53,221,0
4.02,-5.535,221,0
4.03,-5.525,221,0
4.04,-6.354,219,0
4.05,-8.553,217,0
4.06,-8.614,216,0
4.07,37.09,216,1
4.08,94.6,216,1
4.09,130.898,216,1
4.1,149.606,216,1
4.11,158.612,216,1
4.12,162.387,216,1
4.13,162.042,216,1
4.14,158.101,216,1
4.15,142.059,216,1
4.16,98.904,216,1
4.17,31.84,216,1
4.18,-8.71,216,0
4.19,-9.937,216,0
4.2,-7.225,216,0
4.21,-5.579,216,0
4.22,-5.564,216,0
4.23,-5.554,216,0
4.24,-5.544,216,0
4.25,-5.544,216,0
4.26,-5.539,216,0
4.27,-5.549,216,0
4.28,-5.535,216,0
4.29,-5.525,216,0
4.3,-5.535,216,0
4.31,-6.012,216,0
4.32,-8.286,216,0
4.33,-8.453,215,0
4.34,41.315,215,1
4.35,100.188,215,1
4.36,135.063,215,1
4.37,151.995,215,1
4.38,158.044,215,1
4.39,157.25,215,1
4.4,156.119,215,1
4.41,154.289,215,1
4.42,146.439,215,1
4.43,117.673,215,1
4.44,58.785,215,1
4.45,-1.026,215,0
4.46,-10.365,215,0
4.47,-7.169,215,0
4.48,-5.564,215,0
4.49,-5.564,215,0
4.5,-5.549,215,0
4.51,-5.554,215,0
4.52,-5.549,215,0
4.53,-5.535,215,0
