label,parent,length,radius,name,centroidX,centroidY,centroidZ,directionX,directionY,directionZ
1,0,1.30794,0.824471,Trachea,6.6259,8.2128,19.535,0.0851722,0.113522,-0.989878
2,1,5.58666,0.639271,LMB,8.0133,8.92736,16.5172,0.476743,0.229232,-0.848628
3,1,3.57704,0.89254,RMB,6.728,8.38912,17.1027,0.0259433,0.0570754,-0.998033
4,2,1.33298,0.393935,,9.9992,9.45632,14.2086,0.981559,-0.167084,0.0928747
5,2,2.08273,0.839724,LMB,9.8461,10.0781,13.3899,0.481195,0.490135,-0.726786
6,3,1.82976,0.536391,CrRMB,6.2315,8.22208,14.6323,-0.59341,-0.294159,-0.749223
7,3,1.52735,1.04861,RMB,6.96,8.59792,14.5847,0.243035,0.139745,-0.959899
8,4,0.539298,0.204181,,10.7138,9.21504,14.499,0.223809,-0.481811,0.847211
9,4,0.0385703,0.321327,,10.6674,9.35424,14.261,0.723348,0.481185,-0.495205
10,5,1.14842,0.485429,,10.7973,10.3148,12.4046,0.783858,-0.476741,-0.397851
11,5,0.923368,0.627433,LMB,10.5978,10.8344,12.3332,0.542687,0.532616,-0.64947
12,6,0.825264,0.33117,,5.503,7.5864,13.9849,-0.449796,-0.888346,0.0923335
13,6,1.07308,0.390482,CrRMB,5.452,7.9808,13.4661,-0.440973,0.0518883,-0.896019
14,7,2.91234,0.659464,MiRMB,7.0621,7.61424,12.8901,-0.0573422,-0.748815,-0.660294
15,7,1.0307,1.02045,RMB,7.2523,8.94592,13.4089,0.207045,0.468187,-0.85903
16,8,0.276337,0.102688,,10.686,9.00624,14.7988,-0.63799,-0.5709,0.516762
17,8,0.0387895,0.167426,,10.7833,9.0944,14.7417,0.476917,0.478466,0.737306
18,9,0.445497,0.320339,,10.904,9.36816,14.2514,0.999783,0.0208311,0
19,9,0.502415,0.228041,,10.7741,9.27072,14.0372,0.369416,-0.369414,-0.852681
20,10,0.824016,0.292016,,11.6557,10.0131,12.1285,0.991,-0.0676204,-0.115531
21,10,0.314828,0.249316,,11.2288,9.92498,12.0714,-0.11816,-0.737039,-0.665441
22,11,0.623198,0.369803,,10.8994,11.3355,12.2047,0.163833,0.819001,0.549905
23,11,1.47366,0.525742,LMB,11.2705,11.3727,11.505,0.573063,0.396767,-0.717059
24,12,0.532503,0.204515,,5.2478,7.08528,14.242,-0.261407,-0.505387,0.822344
25,12,0.873571,0.211387,,5.1736,6.83472,13.8754,-0.329224,-0.881714,-0.337923
26,13,0.79885,0.214421,,5.2618,8.40304,13.0282,0.116167,0.987419,0.107279
27,13,0.556149,0.395283,CrRMB,5.03905,8.0272,12.7711,-0.634183,0.0667444,-0.770297
28,14,0.561955,0.279352,,7.18275,6.65376,11.7858,0.726571,0.462386,-0.508227
29,14,0.990319,0.466743,MiRMB,6.97395,6.09232,11.6858,-0.00939114,-0.871476,-0.490347
30,15,2.52984,0.589357,AcRMB,8.2406,9.03872,12.0714,0.696961,-0.117383,-0.707436
31,15,2.04711,0.897576,CaRMB,7.2152,9.50736,12.0047,-0.140491,0.312793,-0.939374
32,16,0.174588,0.0701627,,10.556,8.89952,14.9416,-0.478843,-0.318919,0.817924
33,16,0.213844,0.0628322,,10.6024,8.84384,14.8036,0.0430225,-0.781131,-0.622883
34,17,0.668675,0.154147,,10.9086,8.89952,14.994,0.346956,-0.61064,0.711857
35,17,0.609456,0.121127,,10.6627,9.34496,14.8893,-0.426282,0.791789,0.437441
36,18,0.679701,0.211115,,11.2984,9.66512,14.2752,0.505222,0.860143,0.0700305
37,18,1.25445,0.25426,,11.6325,9.00624,14.1943,0.806331,-0.584417,-0.0910358
38,19,0.161492,0.0916327,,10.8808,9.10368,13.7944,0.172142,-0.919428,-0.35358
39,19,0.248619,0.0836208,,10.9087,9.27072,13.7516,0.335855,0.746522,-0.574375
40,20,0.570657,0.18456,,12.2218,10.1987,12.1856,0.552872,0.74812,0.366946
41,20,1.09949,0.279049,,12.5697,9.79968,11.9714,0.91997,-0.33761,-0.199183
42,21,0.361187,0.137964,,11.1314,9.64656,11.9714,-0.436617,-0.899255,0.0265781
43,21,0.458597,0.169806,,11.2242,9.82288,11.7382,0.0608371,0.0607061,-0.9963
44,22,0.352361,0.175153,,10.8808,11.7439,12.4283,-0.39505,0.869279,0.297136
45,22,0.726614,0.151589,,11.2799,11.7439,12.376,0.906808,0.421544,0
46,23,0.927381,0.329522,,12.0779,11.5768,10.7339,0.830512,-0.190213,-0.523517
47,23,0.0936265,0.506018,LMB,11.6928,11.7021,10.9481,0,0.792507,-0.609863
48,24,0.673757,0.19066,,5.2014,6.72336,14.7084,0.0688677,-0.674902,0.734686
49,24,0.429418,0.124248,,5.06685,7.11776,14.5371,-0.518608,0.777983,0.354666
50,25,0.0278746,0.183642,,5.03905,6.44032,13.7231,0.663682,-0.665854,-0.34083
51,25,0.552106,0.155756,,4.7653,6.37072,13.7326,-0.958149,-0.285742,0.0173874
52,26,0.451311,0.14125,,5.2432,8.89024,13.2661,-0.28805,0.411247,0.864814
53,26,0.244695,0.143301,,5.36385,8.89952,13.0329,0.454851,0.834347,-0.31141
54,27,0.702826,0.199133,,4.56575,8.0968,12.7378,-0.845017,0.145241,0.514637
55,27,0.0938457,0.386244,CrRMB,4.84415,8.04112,12.5141,-0.395328,-0.0988879,-0.913201
56,28,0.475873,0.0736815,,7.4565,6.99248,11.7334,0.292515,0.877545,0.379934
57,28,0.536523,0.0940653,,7.64675,6.78368,11.5763,0.968644,0,-0.248451
58,29,0.178609,0.444349,MiRMB,6.9693,5.57264,11.4288,0,-0.987187,-0.159565
59,29,0.897858,0.295495,,6.80225,5.7072,11.0289,-0.372108,0.103357,-0.922417
60,30,0.843091,0.273634,,9.1083,8.5144,11.3669,-0.0329734,-0.891575,0.45167
61,30,0.103954,0.42292,AcRMB,9.1547,8.87632,11.1384,0.62527,-0.267807,-0.733019
62,31,1.46843,0.576854,,7.10385,9.26144,10.5767,0.0441967,-0.770998,-0.635302
63,31,1.31152,0.826021,CaRMB,7.0482,9.89248,10.3911,-0.035379,0.099061,-0.994452
64,34,0.0433882,0.151903,,11.0293,8.68608,15.251,0.214349,-0.427775,0.878102
65,34,0.334311,0.0790187,,11.071,8.55152,15.1606,0.277586,-0.860518,-0.427148
