label,volume,mean,sigma,median,min,max,count,centroidX,centroidY,centroidZ,bboxXStart,bboxXEnd,bboxYStart,bboxYEnd,bboxZStart,bboxZEnd
1,8.7226,0.942072,0.700654,0.8425,0.000127946,149.324,10639304,13.684,15.6792,6.51774,12.2496,15.0058,14.1242,17.2701,4.98848,7.6636
2,8.37221,0.980897,0.959173,0.8025,0,151.22,10211912,15.3992,16.2175,2.93922,14.2541,16.9917,14.0128,17.2701,0.79968,4.59816
3,8.0396,1.31141,0.872841,1.1975,0.000375181,220.856,9806224,16.4421,12.5842,8.20495,15.2934,17.9754,11.2659,14.6346,6.58784,9.77704
4,8.02808,1.05252,0.839617,0.8775,5.86649e-09,137.837,9792168,13.9081,12.8019,4.4527,12.3053,15.6182,11.136,14.3933,2.43712,5.51208
5,7.60652,0.915277,1.29215,0.7325,5.3473e-05,726.64,9277968,15.077,13.389,10.283,13.5488,17.0659,11.6742,14.8387,8.87264,11.2812
6,7.56942,0.898694,0.78991,0.7475,1.43972e-07,109.855,9232720,14.5289,12.7621,8.34309,12.9178,15.7296,11.433,14.3005,7.14,9.68184
7,7.16398,1.20549,0.80977,1.0825,4.01081e-05,180.54,8738184,15.873,16.1672,6.97144,14.7181,17.2144,14.6253,17.1958,5.78816,8.34904
8,6.50141,1.05315,1.18728,0.8475,3.65551e-05,335.148,7930032,15.7544,13.5935,11.7711,14.4768,17.2144,11.5814,15.6739,10.3958,13.2423
9,6.23275,1.04757,0.715314,0.9375,3.06157e-05,131.324,7602336,15.0075,16.3328,5.14413,13.5302,16.3978,14.9222,17.3443,3.97936,6.17848
10,6.17643,1.04206,0.751002,0.9325,0.000446965,101.564,7533632,14.7499,15.8229,8.22427,12.9178,16.0822,14.1613,17.0474,7.10192,9.282
11,6.11447,0.897164,0.633405,0.7875,0.000474755,89.5149,7458064,13.1347,15.8285,4.3474,11.8042,14.449,14.3654,17.233,3.50336,5.35976
12,5.39738,1.00325,0.762258,0.8725,0.000181032,106.673,6583400,15.1313,15.3008,10.0955,13.5488,16.3978,13.1219,16.5648,8.4728,11.4335
13,5.28887,1.18576,1.01293,1.0675,0.00283903,143.988,6451040,17.7395,11.3866,10.725,15.8131,20.4624,10.4864,13.2797,8.52992,12.2332
14,5.1281,0.996666,0.978905,0.8175,0,128.893,6254944,16.9388,15.7585,3.1547,15.8874,18.2538,13.753,17.1216,1.40896,4.8076
15,5.0577,1.81404,1.75464,1.5425,0,283.615,6169072,22.2993,10.7744,11.5895,20.8614,23.3763,8.46336,12.4816,9.38672,12.7663
16,5.05291,1.92149,1.42934,1.6625,0.00117323,198.005,6163232,19.8655,13.2903,11.1409,18.2445,21.2976,12.0454,14.9315,9.9008,12.157
