label,parent,length,radius,name,centroidX,centroidY,centroidZ,directionX,directionY,directionZ
1,0,3.58125,0.520127,Trachea,14.3957,8.77032,22.1911,-0.0470506,0.141135,-0.988872
2,1,5.99535,0.468102,LMB,15.1539,9.32724,17.5597,0.281018,0.101479,-0.954322
3,1,4.33901,0.59439,RMB,13.9651,9.39744,18.3117,-0.159645,0.172574,-0.971973
4,2,1.35748,0.341088,,16.5673,9.2664,14.7369,0.841193,-0.537821,0.0560594
5,2,1.29075,0.591191,LMB,16.2817,9.72504,14.1277,0.442299,0.145031,-0.885063
6,3,1.76866,0.399299,CrRMB,12.9215,9.80928,15.6604,-0.788505,0.0423368,-0.61357
7,3,2.65595,0.560546,RMB,13.469,9.82332,14.8845,-0.112766,0.0387657,-0.992865
8,4,0.770659,0.194518,,17.3488,9.21492,14.8512,0.546545,0.813746,0.197753
9,4,1.04617,0.19994,,17.2271,8.74224,15.2653,0.169953,-0.304195,0.937327
10,4,0.98406,0.245908,,17.4986,8.56908,14.7322,0.732373,-0.675324,-0.0869865
11,5,0.841598,0.285412,,16.717,10.2024,13.6422,0.35599,0.912027,0.203659
12,5,0.288659,0.557526,LMB,16.6327,9.82332,13.428,0.454169,0.0324269,-0.890325
13,6,0.0657785,0.408082,CrRMB,12.1961,9.83736,15.1035,-0.854383,-0.284586,-0.434788
14,6,0.991182,0.236678,,12.0511,10.282,14.9559,-0.349381,0.878225,-0.32658
15,7,1.89799,0.416887,MiRMB,12.9776,9.04176,13.2661,-0.360013,-0.877813,-0.315966
16,7,0.0441636,0.647669,RMB,13.3286,9.88884,13.5518,0.423439,0.635817,-0.645319
17,8,0.552042,0.113261,,17.4658,9.74844,15.0654,-0.339106,0.796897,0.499962
18,8,0.305564,0.141577,,17.6951,9.59868,14.9274,0.888188,0.459481,0
19,9,0.347862,0.154278,,17.4143,8.56908,15.8984,0.565167,-0.0807217,0.821018
20,9,0.0481998,0.177451,,17.302,8.5878,15.7747,-0.580913,0.194178,0.790465
21,10,0.267667,0.207037,,17.9712,8.1666,14.7084,0.839471,-0.524531,0.141968
22,10,0.434455,0.121282,,17.7559,8.08704,14.5704,-0.473928,-0.689416,-0.547813
23,11,0.176873,0.142551,,16.8294,10.6658,13.7374,-0.423467,0.89952,0.107422
24,11,0.549805,0.137524,,17.0868,10.75,13.7088,0.800101,0.595849,-0.069296
25,12,1.30117,0.345031,,17.2271,9.53316,13.0615,0.812888,-0.453194,-0.365827
26,12,1.37251,0.453169,LMB,16.9931,10.0012,12.7045,0.429653,0.252312,-0.867028
27,13,1.03097,0.309576,,11.7094,9.61272,15.1844,-0.889651,-0.417628,0.184681
28,13,1.50532,0.306209,CrRMB,11.6954,9.80928,14.5037,-0.627971,-0.0248719,-0.777839
29,14,0.431953,0.13978,,12.0557,10.8389,14.7798,0.823468,0.563486,-0.0662103
30,14,0.399204,0.148617,,11.7516,10.867,14.756,-0.63301,0.750242,-0.190879
31,15,0.893609,0.276965,MiRMB,12.5986,7.76412,12.9425,-0.083705,-0.995066,-0.0532669
32,15,0.502884,0.235673,,12.5237,8.18532,12.7425,-0.446624,-0.0930645,-0.889869
33,16,2.31623,0.365323,AcRMB,13.7124,9.4536,12.5379,0.323284,-0.387941,-0.863128
34,16,1.9492,0.559505,CaRMB,13.1181,10.2913,12.6712,-0.225683,0.398585,-0.88893
35,17,0.317656,0.102453,,17.3348,10.0667,15.3224,-0.235788,0.618908,0.749237
36,17,0.35564,0.0658395,,17.3394,10.1416,15.1796,-0.184176,0.973738,-0.133843
37,18,0.319741,0.103898,,17.9338,9.69696,15.0464,0.644275,0.175642,0.744352
38,18,0.116116,0.117287,,17.8682,9.70632,14.9036,0.645058,0.644869,-0.409933
39,19,0.0163153,0.15005,,17.5173,8.55036,16.0459,0.576112,-0.573715,0.582191
40,19,0.647245,0.0942904,,17.4798,8.76096,16.2887,-0.101199,0.636296,0.764778
41,20,0.456429,0.115323,,17.1523,8.658,15.9651,-0.594835,0.2871,0.75083
42,20,0.681192,0.0924587,,17.185,8.2836,15.8937,-0.30241,-0.90688,0.293456
43,21,0.462642,0.135811,,18.3035,8.1666,14.7132,0.950846,0.303474,-0.0616019
44,21,0.628281,0.198582,,18.2333,7.82964,14.7988,0.4767,-0.849175,0.227287
45,22,0.0281137,0.113775,,17.6437,7.92792,14.4562,-0.665143,-0.665873,0.337931
46,22,0.046387,0.110685,,17.6623,7.92792,14.4323,0.403123,-0.403565,-0.821357
47,23,0.307282,0.0952872,,16.7966,10.8576,13.8516,0.0302662,0.730925,0.681786
48,23,0.322311,0.103897,,16.7264,10.8576,13.6517,-0.40675,0.696843,-0.590732
49,24,0.129959,0.115042,,17.3535,10.9278,13.7327,0.720222,0.215452,0.659439
50,24,0.484924,0.105201,,17.4517,11.0963,13.6232,0.598238,0.752694,-0.274888
51,25,0.535881,0.220572,,18.0134,9.17748,12.7806,0.960659,-0.227066,-0.159924
52,25,0.463558,0.158868,,17.5969,9.09324,12.7378,-0.686646,-0.625942,-0.369749
53,26,0.799905,0.279083,,17.3675,10.5627,12.0571,0.198898,0.97124,-0.130891
54,26,1.00802,0.388835,LMB,17.4986,10.2913,11.6668,0.41785,0.232139,-0.878358
55,27,0.537742,0.188147,,11.0402,9.56124,15.3129,-0.783274,0.609215,0.123851
56,27,0.280657,0.288329,,11.1899,9.27108,15.2843,-0.433626,-0.900457,0.0338475
57,28,0.615259,0.123789,,11.3116,9.51912,13.804,0.288984,-0.88236,-0.371387
58,28,0.0212873,0.253646,CrRMB,11.218,9.79056,13.9088,-0.441596,0,-0.897214
59,29,0.690397,0.097122,,12.4488,11.0261,15.0273,0.623554,0.189747,0.758404
60,29,0.263296,0.107769,,12.3178,11.0214,14.6846,0.639587,0.461838,-0.614519
