time,Flow,RR,Inspiration
72.01,7.319,244,1
72.02,87.591,244,1
72.03,145.482,244,1
72.04,170.062,244,1
72.05,173.992,244,1
72.06,169.915,244,1
72.07,164.608,244,1
72.08,156.74,244,1
72.09,144.636,244,1
72.1,119.512,244,1
72.11,52.767,244,1
72.12,-10.333,244,0
72.13,-6.785,244,0
72.14,-6.704,244,0
72.15,-6.7,244,0
72.16,-6.692,244,0
72.17,-6.696,244,0
72.18,-6.692,244,0
72.19,-6.687,244,0
72.2,-6.709,244,0
72.21,-6.687,244,0
72.22,-6.696,244,0
72.23,-8.129,253,0
72.24,19.803,253,1
72.25,109.608,253,1
72.26,167.019,253,1
72.27,185.912,253,1
72.28,182.981,253,1
72.29,172.776,253,1
72.3,162.56,253,1
72.31,153.896,253,1
72.32,142.302,253,1
72.33,113.717,253,1
72.34,37.302,253,1
72.35,-8.98,253,0
72.36,-6.747,253,0
72.37,-6.7,253,0
72.38,-6.713,253,0
72.39,-6.683,253,0
72.4,-6.7,253,0
72.41,-6.696,253,0
72.42,-6.7,253,0
72.43,-6.692,253,0
72.44,-6.687,253,0
72.45,-6.704,253,0
72.46,-10.448,259,0
72.47,39.474,259,1
72.48,116.586,259,1
72.49,159.951,259,1
72.5,174.974,259,1
72.51,177.664,259,1
72.52,172.51,259,1
72.53,161.726,259,1
72.54,149.633,259,1
72.55,136.015,259,1
72.56,110.713,259,1
72.57,46.923,259,1
72.58,-10.484,259,0
72.59,-6.79,259,0
72.6,-6.7,259,0
72.61,-6.696,259,0
72.62,-6.721,259,0
72.63,-6.7,259,0
72.64,-6.687,259,0
72.65,-6.687,259,0
72.66,-6.692,259,0
72.67,-6.717,259,0
72.68,-6.683,259,0
72.69,-6.687,259,0
72.7,-8.125,260,0
72.71,14.319,260,1
72.72,98.561,260,1
72.73,151.577,260,1
72.74,170.68,260,1
72.75,174.527,260,1
72.76,169.446,260,1
72.77,163.943,260,1
72.78,160.38,260,1
72.79,152.553,260,1
72.8,139.022,260,1
72.81,116.044,260,1
72.82,56.742,260,1
72.83,-10.497,260,0
72.84,-6.806,260,0
72.85,-6.717,260,0
72.86,-6.709,260,0
72.87,-6.717,260,0
72.88,-6.683,260,0
72.89,-6.687,260,0
72.9,-6.687,260,0
72.91,-6.713,260,0
72.92,-6.687,260,0
72.93,-10.235,260,0
72.94,65.323,260,1
72.95,144.228,260,1
72.96,172.983,260,1
72.97,174.587,260,1
72.98,171.505,260,1
72.99,163.886,260,1
73,152.525,260,1
73.01,140.953,260,1
73.02,126.512,260,1
73.03,85.715,260,1
73.04,-0.541,260,0
73.05,-7.241,260,0
73.06,-6.721,260,0
73.07,-6.7,260,0
73.08,-6.696,260,0
73.09,-6.709,260,0
73.1,-6.7,260,0
73.11,-6.696,260,0
73.12,-6.7,260,0
73.13,-6.692,260,0
73.14,-6.709,260,0
73.15,-6.704,260,0
73.16,-10.536,259,0
73.17,52.576,259,1
73.18,134.036,259,1
73.19,167.31,259,1
73.2,174.527,259,1
73.21,174.349,259,1
73.22,167.982,259,1
73.23,158.897,259,1
73.24,145.509,259,1
73.25,118.939,259,1
73.26,54.801,259,1
73.27,-10.535,259,0
73.28,-6.815,259,0
73.29,-6.704,259,0
73.3,-6.696,259,0
73.31,-6.704,259,0
73.32,-6.7,259,0
73.33,-6.679,259,0
73.34,-6.687,259,0
