time,Flow,RR,Inspiration
11.78,14.123,160,1
11.79,68.965,160,1
11.8,103.644,160,1
11.81,116.931,160,1
11.82,118.367,160,1
11.83,115.651,160,1
11.84,113.596,160,1
11.85,113.791,160,1
11.86,114.988,160,1
11.87,113.742,160,1
11.88,111.92,160,1
11.89,110.208,160,1
11.9,108.293,160,1
11.91,103.737,160,1
11.92,95.905,160,1
11.93,76.364,160,1
11.94,32.397,160,1
11.95,-8.701,160,0
11.96,-7.547,160,0
11.97,-6.794,160,0
11.98,-6.79,160,0
11.99,-6.785,160,0
12,-6.785,160,0
12.01,-6.777,160,0
12.02,-6.785,160,0
12.03,-6.751,160,0
12.04,-6.781,160,0
12.05,-6.773,160,0
12.06,-6.764,160,0
12.07,-6.764,160,0
12.08,-6.76,160,0
12.09,-6.768,160,0
12.1,-6.764,160,0
12.11,-6.751,160,0
12.12,-6.768,160,0
12.13,-7.245,160,0
12.14,-8.223,160,0
12.15,-10.514,161,0
12.16,9.37,161,1
12.17,59.955,161,1
12.18,95.027,161,1
12.19,111.485,161,1
12.2,115.282,161,1
12.21,112.914,161,1
12.22,111.075,161,1
12.23,108.341,161,1
12.24,105.426,161,1
12.25,106.299,161,1
12.26,107.556,161,1
12.27,106.678,161,1
12.28,104.088,161,1
12.29,102.083,161,1
12.3,97.149,161,1
12.31,82.735,161,1
12.32,50.491,161,1
12.33,1.717,161,1
12.34,-9.505,161,0
12.35,-6.828,161,0
12.36,-6.777,161,0
12.37,-6.768,161,0
12.38,-6.777,161,0
12.39,-6.781,161,0
12.4,-6.768,161,0
12.41,-6.764,161,0
12.42,-6.747,161,0
12.43,-6.743,161,0
12.44,-6.756,161,0
12.45,-6.743,161,0
12.46,-6.773,161,0
12.47,-6.777,161,0
12.48,-6.777,161,0
12.49,-6.773,161,0
12.5,-6.747,161,0
12.51,-6.785,161,0
12.52,-9.315,161,0
12.53,-5.427,161,0
12.54,39.644,161,1
12.55,83.964,161,1
12.56,106.796,161,1
12.57,113.815,161,1
12.58,114.768,161,1
12.59,113.791,161,1
12.6,111.099,161,1
12.61,107.294,161,1
12.62,105.474,161,1
12.63,103.737,161,1
12.64,102.92,161,1
12.65,104.229,161,1
12.66,106.063,161,1
12.67,104.815,161,1
12.68,93.861,161,1
12.69,69.532,161,1
12.7,21.39,161,1
12.71,-10.447,161,0
12.72,-6.99,161,0
12.73,-6.773,161,0
12.74,-6.76,161,0
12.75,-6.781,161,0
12.76,-6.764,161,0
12.77,-6.773,161,0
12.78,-6.777,161,0
12.79,-6.76,161,0
12.8,-6.785,161,0
12.81,-6.773,161,0
12.82,-6.76,161,0
12.83,-6.79,161,0
12.84,-6.781,161,0
12.85,-6.79,161,0
12.86,-6.79,161,0
12.87,-6.773,161,0
12.88,-6.785,161,0
12.89,-8.036,161,0
12.9,-10.446,160,0
12.91,18.446,160,1
12.92,71.778,160,1
12.93,103.76,160,1
12.94,114.523,160,1
12.95,116.759,160,1
12.96,116.019,160,1
12.97,112.963,160,1
12.98,111.751,160,1
12.99,112.211,160,1
13,111.823,160,1
13.01,110.184,160,1
13.02,108.866,160,1
13.03,107.508,160,1
13.04,103.014,160,1
13.05,93.683,160,1
13.06,74.64,160,1
13.07,32.756,160,1
13.08,-8.725,160,0
13.09,-7.296,160,0
13.1,-6.794,160,0
13.11,-6.785,160,0
13.12,-6.773,160,0
13.13,-6.79,160,0
13.14,-6.798,160,0
13.15,-6.773,160,0
13.16,-6.773,160,0
13.17,-6.756,160,0
13.18,-6.781,160,0
13.19,-6.768,160,0
13.2,-6.785,160,0
13.21,-6.768,160,0
13.22,-6.785,160,0
13.23,-6.777,160,0
13.24,-6.751,160,0
13.25,-7.378,160,0
13.26,-9.735,160,0
13.27,-2.551,161,0
13.28,48.19,161,1
13.29,89.331,161,1
13.3,108.27,161,1
13.31,113.766,161,1
13.32,114.67,161,1
13.33,112.987,161,1
13.34,110.569,161,1
13.35,110.232,161,1
13.36,110.737,161,1
13.37,111.002,161,1
13.38,110.858,161,1
13.39,111.147,161,1
13.4,111.823,161,1
13.41,106.749,161,1
13.42,89.266,161,1
13.43,52.976,161,1
13.44,-0.284,161,0
13.45,-8.713,161,0
13.46,-6.832,161,0
13.47,-6.798,161,0
13.48,-6.777,161,0
13.49,-6.781,161,0
13.5,-6.773,161,0
13.51,-6.781,161,0
13.52,-6.777,161,0
13.53,-6.794,161,0
13.54,-6.781,161,0
13.55,-6.781,161,0
13.56,-6.777,161,0
13.57,-6.768,161,0
13.58,-6.773,161,0
13.59,-6.764,161,0
13.6,-6.781,161,0
13.61,-6.764,161,0
13.62,-6.751,161,0
13.63,-7.921,161,0
13.64,-10.517,161,0
13.65,16.241,161,1
13.66,68.692,161,1
13.67,101.851,161,1
13.68,114.303,161,1
13.69,114.817,161,1
13.7,111.268,161,1
13.71,107.46,161,1
13.72,105.921,161,1
13.73,108.58,161,1
13.74,109.464,161,1
13.75,107.057,161,1
13.76,106.016,161,1
13.77,107.247,161,1
13.78,104.111,161,1
13.79,96.176,161,1
13.8,77.468,161,1
13.81,34.794,161,1
13.82,-9.474,161,0
13.83,-7.109,161,0
13.84,-6.798,161,0
13.85,-6.773,161,0
13.86,-6.76,161,0
13.87,-6.773,161,0
13.88,-6.802,161,0
13.89,-6.79,161,0
13.9,-6.785,161,0
13.91,-6.773,161,0
13.92,-6.777,161,0
13.93,-6.768,161,0
13.94,-6.76,161,0
13.95,-6.764,161,0
13.96,-6.764,161,0
13.97,-6.756,161,0
13.98,-6.915,161,0
13.99,-10.469,164,0
14,13.155,164,1
14.01,68.42,164,1
14.02,104.58,164,1
14.03,117.846,164,1
14.04,119.063,164,1
14.05,117.846,164,1
14.06,115.798,164,1
14.07,113.401,164,1
14.08,111.533,164,1
14.09,109.776,164,1
14.1,109.201,164,1
14.11,107.769,164,1
14.12,107.746,164,1
14.13,108.603,164,1
14.14,105.945,164,1
14.15,90.405,164,1
14.16,53.815,164,1
14.17,1.549,164,1
14.18,-9.266,164,0
14.19,-6.828,164,0
14.2,-6.79,164,0
14.21,-6.773,164,0
14.22,-6.777,164,0
14.23,-6.794,164,0
14.24,-6.768,164,0
14.25,-6.76,164,0
14.26,-6.773,164,0
14.27,-6.751,164,0
14.28,-6.751,164,0
14.29,-6.756,164,0
14.3,-6.773,164,0
14.31,-6.768,164,0
14.32,-6.773,164,0
14.33,-6.76,164,0
14.34,-6.76,164,0
14.35,-6.756,164,0
14.36,-6.773,164,0
14.37,-8.71,163,0
14.38,-6.807,162,0
14.39,38.183,162,1
14.4,84.028,162,1
14.41,107.508,162,1
14.42,113.036,162,1
14.43,111.316,162,1
14.44,107.437,162,1
14.45,105.898,162,1
14.46,106.867,162,1
14.47,107.104,162,1
14.48,105.144,162,1
14.49,104.229,162,1
14.5,103.994,162,1
14.51,104.627,162,1
14.52,103.62,162,1
14.53,96.9,162,1
14.54,83.073,162,1
14.55,48.123,162,1
14.56,-4.105,162,0
14.57,-8.249,162,0
14.58,-6.794,162,0
14.59,-6.773,162,0
14.6,-6.768,162,0
14.61,-6.773,162,0
14.62,-6.76,162,0
14.63,-6.773,162,0
14.64,-6.751,162,0
14.65,-6.773,162,0
14.66,-6.768,162,0
14.67,-6.773,162,0
14.68,-6.777,162,0
14.69,-6.773,162,0
14.7,-6.76,162,0
14.71,-6.764,162,0
14.72,-6.756,162,0
14.73,-6.781,162,0
14.74,-6.76,162,0
14.75,-7.292,161,0
14.76,-8.835,160,0
14.77,-8.912,160,0
14.78,32.054,160,1
14.79,82.503,160,1
14.8,109.369,160,1
14.81,117.549,160,1
14.82,115.086,160,1
14.83,109.872,160,1
14.84,104.182,160,1
14.85,100.373,160,1
14.86,99.844,160,1
14.87,102.107,160,1
14.88,104.745,160,1
14.89,105.238,160,1
14.9,106.37,160,1
14.91,104.393,160,1
14.92,96.221,160,1
14.93,75.855,160,1
14.94,34.28,160,1
14.95,-8.867,160,0
14.96,-7.233,160,0
14.97,-6.798,160,0
14.98,-6.781,160,0
14.99,-6.764,160,0
15,-6.781,160,0
15.01,-6.79,160,0
15.02,-6.773,160,0
15.03,-6.781,160,0
15.04,-6.777,160,0
15.05,-6.773,160,0
15.06,-6.777,160,0
15.07,-6.768,160,0
15.08,-6.764,160,0
15.09,-6.76,160,0
15.1,-6.764,160,0
15.11,-6.773,160,0
15.12,-6.773,160,0
15.13,-7.577,160,0
15.14,-9.132,160,0
15.15,-9.067,159,0
15.16,26.537,159,1
15.17,71.52,159,1
15.18,97.399,159,1
15.19,106.891,159,1
15.2,109.608,159,1
15.21,109.968,159,1
15.22,106.915,159,1
15.23,105.756,159,1
15.24,105.78,159,1
15.25,106.82,159,1
15.26,105.073,159,1
15.27,104.322,159,1
15.28,106.867,159,1
15.29,106.323,159,1
15.3,101.134,159,1
15.31,90.185,159,1
15.32,63.958,159,1
15.33,16.049,159,1
15.34,-10.524,159,0
15.35,-7.002,159,0
15.36,-6.777,159,0
15.37,-6.777,159,0
15.38,-6.785,159,0
15.39,-6.781,159,0
15.4,-6.785,159,0
15.41,-6.781,159,0
15.42,-6.773,159,0
15.43,-6.781,159,0
15.44,-6.811,159,0
15.45,-6.785,159,0
15.46,-6.781,159,0
15.47,-6.777,159,0
15.48,-6.768,159,0
15.49,-6.76,159,0
15.5,-6.777,159,0
15.51,-6.764,158,0
15.52,-9.514,157,0
15.53,3.451,156,1
15.54,63.43,156,1
15.55,106.986,156,1
15.56,127.486,156,1
15.57,134.457,156,1
15.58,134.352,156,1
15.59,132.594,156,1
15.6,132.855,156,1
15.61,130.846,156,1
15.62,126.896,156,1
15.63,122.648,156,1
15.64,118.516,156,1
15.65,110.4,156,1
15.66,94.51,156,1
15.67,59.863,156,1
15.68,1.664,156,1
15.69,-8.295,156,0
15.7,-6.802,156,0
15.71,-6.794,156,0
15.72,-6.79,156,0
15.73,-6.777,156,0
15.74,-6.773,156,0
15.75,-6.785,156,0
15.76,-6.773,156,0
15.77,-6.785,156,0
15.78,-6.781,156,0
15.79,-6.785,156,0
15.8,-6.777,156,0
15.81,-6.777,156,0
15.82,-6.768,156,0
15.83,-9.476,165,0
