label,volume,mean,sigma,median,min,max,count,centroidX,centroidY,centroidZ,bboxXStart,bboxXEnd,bboxYStart,bboxYEnd,bboxZStart,bboxZEnd
1,18.7948,61.5403,93.138,49,6.14361e-09,32349.5,2828890,21.1915,12.1562,4.91612,18.3484,23.4481,9.96111,14.7245,2.2134,6.93532
2,16.1615,64.6936,50.1938,55,0.000204934,7995.6,2432545,17.8168,11.0774,6.59982,15.7706,21.0757,8.14915,13.7345,4.879,9.14396
3,13.8684,55.9187,62.9605,43,5.99385e-12,8059.4,2087403,19.9239,12.7363,2.73085,18.1616,22.2899,11.0819,14.5003,0.46172,4.66956
4,13.8226,68.2343,146.653,55,1.05401e-07,76978.8,2080511,18.9597,13.7977,9.55312,16.7046,21.5054,11.661,15.1355,8.34428,10.6672
5,12.9529,63.4452,68.905,53,7.78761e-08,23482,1949604,18.5522,12.7595,4.5577,15.7519,21.468,10.5962,14.7992,3.31772,5.62156
6,12.7022,52.8009,61.2486,43,2.56521e-10,10370.9,1911870,22.4749,8.23928,9.08684,20.5714,24.1579,5.73943,10.4281,7.03052,10.7243
7,12.2708,73.8546,100.525,59,4.95739e-09,30557.5,1846933,22.0006,10.7892,6.50019,19.1704,24.1579,9.06447,12.9873,4.95516,8.42044
8,12.1347,64.3964,62.2579,53,3.86383e-06,24371,1826451,21.1327,12.3079,10.2452,19.3011,22.7756,10.727,14.4256,8.55372,11.6572
9,11.8421,54.8311,54.1141,45,0.000249206,11623.2,1782408,19.0057,14.1754,7.31892,16.5925,20.8889,12.3335,15.1355,5.29788,8.61084
10,11.7959,51.6198,197.143,39,2.64309e-16,89780.1,1775461,17.2137,12.3647,8.338,16.0134,19.189,10.5402,14.9113,6.783,10.6481
11,11.0607,77.1291,195.67,57,0.00263054,101998,1664797,20.9566,13.0236,7.76701,18.2737,22.7382,11.5489,14.7245,6.13564,9.22012
12,10.835,100.763,255.456,59,4.6727e-06,81639.9,1630835,19.636,12.2636,13.8567,17.8441,21.6922,10.1105,14.1267,12.2475,15.6556
13,10.4168,85.004,132.368,69,0.000267683,31822.2,1567886,19.824,10.9202,7.82477,16.9101,21.6735,8.80295,12.5763,6.23084,9.39148
