label,area,mean,sigma,median,min,max,count,centroidX,centroidY,centroidZ,bboxXStart,bboxXEnd,bboxYStart,bboxYEnd,bboxZStart,bboxZEnd
1,20.2391,632.236,2953.92,76.1938,0.0376173,90802.4,5268,13.0198,13.4523,20.5487,12.1108,14.0114,11.953,15.1425,18.0725,22.7026
2,27.2012,397.298,1270.4,100.803,-0.347098,40792.9,6677,14.3397,14.3672,15.5535,13.2515,16.2529,13.1858,15.2708,12.4609,19.1216
3,19.7296,632.73,2192.41,176.245,0.341769,83112.6,5143,12.3739,14.5935,17.1184,11.0503,13.3861,13.4945,15.5993,15.3744,19.2297
4,2.39172,805.028,2848.15,351.971,68.4028,51402.4,704,16.2887,13.6723,13.6326,15.652,16.9492,13.2067,14.1559,13.0729,14.1674
5,3.92368,311.139,1064.91,183.158,20.2933,20486.3,1095,15.5332,13.9117,12.4272,14.6601,16.5788,13.1592,14.6892,11.6064,13.148
6,4.90826,469.594,1433.96,246.068,18.5454,30684.3,1423,10.7674,14.1995,15.2743,9.81614,11.3285,13.2782,15.0517,14.3332,16.185
7,14.5359,255.226,930.594,94.68,3.81978,23751,3603,12.0933,14.232,14.2956,10.9359,13.2105,12.86,15.444,12.6371,15.6648
8,0.275959,4646.65,8214.41,1513.37,383.503,38308.2,68,16.8899,13.7861,13.9353,16.4914,17.1129,13.4723,14.1623,13.4758,14.2046
9,0.796557,1309.45,1240.43,834.106,416.591,9176.55,282,17.0351,13.4032,13.7714,16.6685,17.3993,13.0178,13.775,13.4484,14.1202
10,0.423813,909.428,644.518,768.772,455.159,9137.97,134,16.132,14.6642,12.0155,15.7851,16.4489,14.5172,14.8948,11.6787,12.3866
11,3.27196,805.223,1309.73,417.575,56.4634,16520.1,1004,16.0509,13.8142,11.8541,15.0125,16.9012,13.115,14.6602,11.1759,12.6627
12,1.50827,560.256,1135.77,327.003,101.552,17595.1,433,10.1018,13.5442,15.5721,9.60544,10.665,13.0382,14.1419,15.0271,16.0348
13,1.93642,404.948,550.337,299.472,82.222,7814.96,506,10.0985,13.8458,14.5508,9.50144,10.7251,13.3856,14.505,14.061,15.1609
14,6.25677,504.188,2347.53,245.08,5.43849,132821,1719,11.6208,12.1707,13.6332,10.8564,12.2938,11.1917,13.2448,12.8981,14.1965
15,0.218944,624.831,2298.17,229.295,116.741,21049.8,55,11.5382,13.1529,12.9496,11.05,11.9872,12.9513,13.5268,12.6719,13.1948
16,1.04678,1263.13,1257.54,744.693,337.306,12161.6,313,16.8076,14.0462,14.3409,16.478,17.0967,13.6893,14.3854,13.9257,14.7756
