label,area,mean,sigma,median,min,max,count,centroidX,centroidY,centroidZ,bboxXStart,bboxXEnd,bboxYStart,bboxYEnd,bboxZStart,bboxZEnd
1,16.3718,1.95808,14.0287,0.0722608,-9.30375e-05,810.8,4128,15.5445,8.94572,19.3146,14.6207,16.3034,7.92215,10.0043,17.0723,21.3367
2,17.7619,13.0292,52.2079,2.58473,0.0337912,898.845,4362,15.8937,8.91905,14.9902,15.2969,17.1232,7.97946,10.2209,12.4839,17.8048
3,18.2671,22.7095,93.7643,3.67192,0.000170396,1230.63,4477,14.8874,9.52303,15.5585,13.7843,15.9034,8.50219,10.4954,13.5208,17.839
4,2.30831,18.208,94.0974,4.42264,1.04934,1496.66,694,17.2028,8.87774,13.3397,16.5594,17.8918,8.37483,9.48896,12.8981,13.8496
5,4.55945,35.7182,118.529,4.58061,0.23603,1456.02,1391,16.7879,9.90819,12.7358,15.7789,17.7575,9.01423,10.7346,11.9481,13.5804
6,2.43708,15.8943,28.0415,8.47548,0.186195,304.689,599,13.5091,9.82864,13.7571,12.8084,13.9428,9.29918,10.3497,13.1108,14.3745
7,7.45275,17.7077,66.0504,2.28677,0.0376978,1273.63,1671,14.3043,9.79431,12.8485,13.3511,15.1236,8.9016,10.7299,11.6734,13.8196
8,0.0194834,5.99985,2.48197,4.71567,2.01232,10.2649,5,17.7869,8.74467,13.6634,17.7368,17.8116,8.71905,8.79115,13.6208,13.7416
9,0.870408,5.73148,11.6442,2.56245,0.489374,96.9346,279,17.911,8.666,13.1602,17.5351,18.2909,8.29267,9.05933,12.8473,13.5038
10,0.42449,7.48196,16.2039,3.7296,1.29946,246.955,373,17.2562,10.6017,12.9947,16.9511,17.4763,10.3012,10.899,12.7265,13.1817
11,2.00247,52.986,131.388,12.6182,0.0775677,1985.07,550,16.9044,10.3929,12.1341,16.1123,17.8418,9.72188,10.9718,11.5438,12.7221
12,1.54027,14.4724,31.7593,6.5466,1.84303,480.29,362,12.5965,9.4067,13.7804,12.0742,13.0955,8.87497,9.94293,13.3069,14.2194
13,1.25028,8.97936,15.8961,4.00115,0.000676824,147.157,270,12.9655,10.0174,13.3023,12.4369,13.4624,9.42616,10.4675,12.917,13.9097
14,4.88686,11.7283,61.2074,1.40727,0.0594343,1149.11,1350,13.2388,9.05742,11.5958,12.3746,14.0056,8.16731,10.1973,10.8247,12.466
15,0.326342,4.05791,7.09494,2.29994,0.365585,88.7326,79,14.1684,9.66857,11.6615,13.3107,14.7946,9.25787,10.5586,11.2971,12.1836
16,0.651218,4.69856,3.62747,2.1374,1.24723,24.1914,282,17.7258,9.1013,13.8543,17.4346,18.0031,8.76041,9.42513,13.5528,14.2216
17,1.08508,12.1081,39.3635,4.3301,2.08043,447.005,380,17.6995,8.28715,13.8529,17.3062,18.0328,7.86662,8.696,13.4028,14.3301
18,0.845918,7.21668,14.4207,4.11406,1.7595,160.545,261,18.3707,8.42211,13.0157,17.9554,18.7814,8.0934,8.76233,12.6787,13.3557
19,0.155025,15.6074,28.7972,5.32406,2.31241,154.204,127,17.9839,8.53096,12.7801,17.8157,18.151,8.34753,8.71762,12.6098,12.9158
20,0.546434,5.86269,10.6752,4.21067,1.98574,141.79,473,17.5383,10.9458,13.0338,17.2696,17.8664,10.6224,11.2391,12.8329,13.267
21,0.193008,5.01242,3.35818,3.67737,2.44083,22.0955,168,17.1213,10.9484,13.0345,16.9725,17.2864,10.7796,11.1303,12.8669,13.1886
