label,area,mean,sigma,median,min,max,count,centroidX,centroidY,centroidZ,bboxXStart,bboxXEnd,bboxYStart,bboxYEnd,bboxZStart,bboxZEnd
1067,0.133881,868.536,937.222,1136.88,400.424,15529.2,246,18.2927,14.6994,4.41705,18.1773,18.3924,14.5376,14.8485,4.29996,4.52336
1068,0.805189,904.373,646.794,790.181,314.268,5132.71,893,18.544,14.4926,3.8615,18.2427,18.8449,14.3331,14.6919,3.30836,4.40136
1069,0.0683022,1781.96,1940.82,4150.67,470.643,11189.2,159,16.3612,14.823,4.31717,16.2569,16.4349,14.7375,14.8962,4.18816,4.42516
1070,0.124446,1164.16,800.671,1568.45,453.46,5328.99,227,16.3525,15.0038,4.16,16.2178,16.4675,14.8561,15.1764,4.06956,4.27116
1071,0.03977,1516.8,987.752,1986.14,386.039,5727.62,86,15.3112,14.1173,4.15022,15.2352,15.3792,14.0545,14.1781,4.08516,4.21396
1072,0.109263,1222.39,1505.72,2814.36,270.15,14894.8,258,15.1584,14.184,4.04206,15.0039,15.2969,14.0834,14.2856,3.96606,4.14226
1073,0.554002,726.768,412.031,580.217,327.649,3496.85,483,15.197,13.6711,3.84886,14.9198,15.4735,13.3074,14.019,3.64696,4.03906
1074,0.522686,803.169,637.883,457.836,283.232,5895.68,151,15.3533,14.0888,3.37008,15.1131,15.6086,13.8687,14.2941,3.08496,3.64036
1075,0.0513522,1114.69,1229.42,1517.96,354.747,10827.9,114,16.9063,14.9288,3.18543,16.8128,17.0032,14.8458,15.007,3.09946,3.25166
1076,0.230029,1161.7,779.839,848.828,463.483,5540.93,202,16.8261,14.8251,2.94644,16.6304,16.9905,14.6233,14.9832,2.76466,3.13936
1077,0.457857,2029.24,2030.64,1559.96,549.829,17342.6,693,8.07812,14.4846,9.55921,7.91377,8.19921,14.1683,14.8408,9.23266,9.90286
1078,0.178249,1828.34,1174.51,1516.63,746.932,12455.7,161,7.8815,14.0621,9.69933,7.67251,8.07188,13.9432,14.2102,9.56366,9.85296
1079,0.068159,576.227,471.514,446.702,351.812,3551.25,65,15.6086,3.16792,10.7192,15.5352,15.7257,3.0728,3.2577,10.6423,10.803
1080,0.0406742,1198.49,1970.53,930.661,272.22,12326.7,92,15.4815,3.04853,10.6752,15.431,15.5305,2.9612,3.129,10.5938,10.7417
1081,0.394297,1946.26,1830.21,1616.6,631.334,30092.6,656,7.26266,13.3843,5.76671,6.95168,7.54771,13.1841,13.5823,5.50846,6.08026
1082,0.441097,1437.51,1103,1011.44,604.296,14146.8,287,7.30551,13.2343,5.27431,7.07269,7.57674,12.9428,13.5189,5.06336,5.51046
1083,0.2193,2057.65,1394.62,1872.1,880.125,16044.7,475,7.62503,13.8813,5.24696,7.46415,7.76301,13.6417,14.1447,5.09906,5.38546
1084,0.218115,2124.34,1225.88,1781.56,820.698,12864,186,7.5019,13.6175,5.05845,7.3266,7.69183,13.4541,13.7551,4.87556,5.24486
1085,0.369103,1060.89,1099.53,522.002,350.232,8779.31,179,11.3234,12.8471,4.01975,11.0435,11.5941,12.5722,13.0414,3.79876,4.26476
1086,0.183535,1472.03,1420.32,937.906,566.943,13274.3,290,11.0288,12.7267,3.82896,10.8852,11.1836,12.5526,12.9018,3.68006,3.99926
1087,0.117009,945.436,624.331,635.482,451.424,3558.94,102,10.9666,13.9472,3.23945,10.8616,11.09,13.8428,14.0786,3.12636,3.37306
1088,0.35511,1155.15,1186.73,639.59,395.082,9278.02,213,11.0237,13.6384,3.04648,10.8218,11.2571,13.4094,13.867,2.77676,3.24036
1089,0.19101,1117.69,715.128,783.671,525.211,5192.94,396,9.34627,14.7334,3.36898,9.14177,9.55226,14.5421,14.9305,3.22616,3.54866
1090,0.387914,1321.71,754.19,1136.72,457.284,5688.34,361,9.10761,14.4852,3.16327,8.95888,9.25816,14.302,14.6723,2.90206,3.37436
1091,0.0323096,3307.17,4671.04,1165.59,602.845,21253.9,30,8.45188,14.42,3.46526,8.33952,8.5262,14.284,14.5147,3.36476,3.61566
1092,0.0587462,2372.53,2136.69,1337.46,793.29,9754.49,49,8.42593,14.2122,3.48569,8.31532,8.53071,14.1305,14.3064,3.37716,3.60556
1093,0.37052,984.441,715.387,780.747,470.803,7126.35,318,7.10137,10.9665,7.00393,6.8395,7.38396,10.7177,11.2362,6.84166,7.16146
1094,0.453839,1476.37,1251.2,1125.09,515.232,13474.8,393,7.04214,11.2881,6.76131,6.78174,7.32672,11.1014,11.4384,6.46976,7.09036
1095,0.549233,870.417,984.786,567.493,201.248,10905.3,810,8.09331,7.74674,8.47762,7.96923,8.27041,7.1932,8.217,8.29076,8.65196
1096,0.222437,922.912,1144.42,567.49,414.855,8847.15,149,7.96065,8.35822,8.29507,7.80208,8.13733,8.1673,8.54746,8.08886,8.49196
1097,0.75716,2354.42,11825.8,647.886,303.911,229291,308,19.5834,8.03458,9.74312,19.2154,19.9409,7.677,8.40419,9.44086,10.0427
1098,0.472215,1627.58,1919.33,1210.96,493.671,23690.7,672,19.6863,8.5066,9.35073,19.3187,20.1042,8.2764,8.72512,9.07076,9.65246
1099,0.364432,1289.88,1220.62,914.815,406.476,10809.3,325,20.3099,13.3711,5.20308,20.089,20.512,13.1965,13.5281,4.93586,5.49406
1100,0.0475558,1329.22,498.068,1168.7,783.887,2768.6,42,20.0873,13.3225,5.3986,19.9989,20.2164,13.2468,13.467,5.31806,5.47646
1101,0.0733683,1218.57,853.676,1679.42,430.271,5937.04,199,18.8681,13.9894,4.52593,18.7564,18.9642,13.8598,14.1092,4.44016,4.60086
1102,0.646423,977.578,883.589,1042.18,248.673,11443.2,892,19.2138,14.1432,4.2325,18.7573,19.6795,13.964,14.3111,3.85206,4.57466
1103,0.0680394,1050.56,1218.54,2195.07,249.997,10301.8,175,18.8255,14.4779,3.27899,18.713,18.9184,14.3927,14.581,3.16976,3.39966
1104,0.086263,971.439,1001.4,1638.6,241.607,6073.41,182,18.7045,14.5605,3.20702,18.6343,18.7938,14.4775,14.6249,3.06936,3.33566
1105,0.134365,1112.82,1146.88,1225.04,367.071,7659.27,237,15.226,13.2091,3.99015,15.1037,15.328,13.0394,13.3761,3.86156,4.12146
1106,0.139219,828.549,671.152,595.412,393.711,4388.5,120,14.9715,13.3467,3.92442,14.8243,15.1364,13.1752,13.5196,3.79526,4.08456
1107,0.146233,1061.45,1065.54,887.18,376.484,7813.83,229,15.1952,14.3557,3.17825,15.0645,15.316,14.1945,14.5203,3.05186,3.32026
1108,0.352568,1608.1,5777.71,697.485,280.877,70990.4,246,15.1801,14.1128,2.9483,14.9689,15.3804,13.9165,14.2973,2.71606,3.16796
1109,0.0249183,1149.52,503.325,939.336,516.141,2393.52,22,16.7406,14.9204,2.82302,16.6516,16.8632,14.7932,14.9817,2.77346,2.88026
1110,0.402189,1226.61,1096.14,1432.45,301.008,9059.7,606,17.2824,14.8389,2.66022,16.9424,17.6572,14.6903,14.9755,2.33826,2.96586
1111,0.0328669,2169.07,1875.28,1148.1,780.507,9059.69,93,7.65957,14.0142,9.68492,7.57725,7.72803,13.9582,14.0785,9.62856,9.74296
1112,0.472841,2037.01,2046.03,1455.79,646.852,28438.1,673,7.56043,14.0794,9.29437,7.22354,7.86056,13.9395,14.2458,8.98236,9.64106
1113,0.135461,2058.19,4990.25,1065.18,301.63,50804,212,15.7119,3.22039,11.0058,15.5993,15.8333,3.1274,3.3132,10.7971,11.2273
1114,0.312948,1187.68,1486.35,719.001,182.421,12679.7,495,16.1338,3.19567,10.6413,15.6672,16.6773,3.0741,3.3117,10.5502,10.7687
1115,0.337259,1192.03,677.66,960.661,560.825,5380.29,291,6.97279,13.0759,5.17629,6.71525,7.17075,12.8458,13.3095,4.96526,5.35416
1116,0.1253,1811.67,1603.94,1210.18,629.363,12054.9,219,7.28379,12.8923,5.12202,7.16756,7.36075,12.7415,13.0545,4.99206,5.25756
1117,0.373401,1612.95,873.002,1368.75,732.132,12544,373,7.33119,13.7303,4.70514,7.11215,7.55144,13.5431,14.0045,4.44406,4.98276
1118,0.035536,1892.41,888.628,1636.15,883.183,5348.88,96,7.53376,13.5547,4.83519,7.46107,7.59575,13.4853,13.642,4.75096,4.90956
1119,0.152603,1435.11,1423.46,556.96,150.688,11401.1,95,11.3604,12.669,4.19566,11.1623,11.6068,12.486,12.8628,3.97766,4.35166
1120,0.316584,1700.1,2263.84,987.026,582.358,22886.2,344,11.6352,12.5769,3.91206,11.3918,11.8897,12.3652,12.8009,3.68386,4.13096
1121,0.056466,1054.73,771.109,833.083,511.478,4753.01,129,11.0641,14.0941,3.26057,10.9838,11.158,13.9997,14.1893,3.17706,3.33576
1122,0.15128,1054.5,1081.91,823.338,410.232,14161.4,313,10.8621,14.2157,3.20194,10.766,10.9686,14.0148,14.4655,3.10926,3.30656
1123,0.170876,1279.33,1687.77,681.298,375.485,13765.7,124,11.1264,13.6271,2.81148,10.9163,11.31,13.4204,13.7727,2.65436,2.99626
1124,0.0974485,1526.63,1213.51,1174.22,459.039,10348.9,201,10.8801,13.4146,2.84571,10.7604,11.0006,13.3006,13.537,2.74566,2.97066
1125,0.322935,1084.54,670.876,817.014,499.049,4176.09,282,9.11684,14.5469,2.75427,8.94547,9.27281,14.337,14.7169,2.49716,2.98716
1126,0.0810569,1422.03,867.378,1031.23,573.765,5566.63,136,9.16673,14.286,2.87703,9.05497,9.23657,14.1789,14.3933,2.77606,2.98476
1127,0.119078,3173.97,4909.2,2309.81,781.935,39998.8,232,8.33257,14.5622,3.52636,8.22638,8.47271,14.4222,14.6807,3.39716,3.63476
1128,0.20057,1835.75,1188.06,1386.37,681.418,7427.63,169,8.26362,14.3326,3.35877,8.08133,8.48149,14.2056,14.4577,3.19366,3.55946
1129,0.0388668,2208.32,1504.52,1341.36,822.745,7631.47,92,8.3927,14.1405,3.58317,8.32205,8.46966,14.0824,14.2151,3.52406,3.64556
1130,0.0506515,2290.51,1345.97,1416.59,806.434,6790.56,133,8.34242,14.079,3.46734,8.2478,8.43054,13.9687,14.1645,3.39816,3.53216
1131,0.313861,1046.23,833.344,776.189,455.606,6799.68,276,6.77953,10.7319,7.04777,6.55233,7.01222,10.5021,10.953,6.85236,7.23496
1132,0.152313,1316.96,1160.27,999.582,503.053,9129.54,373,7.05405,10.5962,6.88948,6.92306,7.15637,10.4089,10.7931,6.75926,7.03826
1133,1.15252,1558.69,1172.45,1271.28,390.243,23744,1583,6.16438,11.2616,6.22165,5.32276,6.83556,11.015,11.4438,5.71866,6.70236
1134,0.110408,1805.63,1621.27,1275.58,578.578,11562,238,6.95314,11.32,6.3956,6.82289,7.05918,11.2207,11.4301,6.25426,6.52976
1135,0.242502,881.648,555.697,647.703,335.452,3999.81,203,7.70837,8.3577,8.26311,7.54447,7.87303,8.1751,8.53968,8.08416,8.42966
1136,0.116471,1135.11,1402.18,692.703,426.988,8813.6,190,7.88978,8.49331,8.05703,7.77369,8.02183,8.35512,8.61159,7.92106,8.19006
1137,0.0329602,969.429,213.905,775.833,645.133,1474.73,20,19.8923,7.95022,9.89944,19.7446,19.9552,7.7613,8.0662,9.73596,10.0488
1138,0.154735,936.595,680.06,691.556,372.849,8331.48,324,19.6582,7.60159,9.82224,19.5404,19.7946,7.4334,7.7805,9.69406,9.93956
1139,0.0455623,881.504,703.349,1136.84,368.906,4837.42,105,20.3742,13.3692,4.89568,20.2989,20.4572,13.2987,13.4265,4.81826,4.96996
1140,0.110448,1452.51,1361.15,2292.88,376.963,8998.23,242,20.5262,13.28,4.91613,20.4164,20.6487,13.1796,13.392,4.79616,5.05996
1141,0.107009,1383.41,1360.86,1285.9,424.68,10679.6,196,14.875,13.2184,4.12968,14.727,15.0285,13.1305,13.3305,4.01336,4.24276
1142,0.625188,1629.14,2800.79,1573.15,363.683,47502.6,849,14.7238,12.8994,3.786,14.3955,15.0279,12.4206,13.363,3.53936,4.01756
1143,0.274123,915.461,848.305,609.592,341.197,5885.2,240,14.96,13.9988,2.68541,14.7566,15.1748,13.7838,14.2115,2.49296,2.89506
1144,0.0837817,1643.77,1808.1,1171.16,322.216,9595.78,103,15.2424,14.1246,2.68295,15.0674,15.3581,14.0028,14.2529,2.56646,2.79696
1145,0.0395003,1277.79,940.242,1259.07,457.356,4906.09,102,16.6676,14.9738,2.80291,16.5931,16.7281,14.8918,15.0516,2.73566,2.89556
1146,0.505896,1085.78,1002.1,940.917,230.757,12175.2,653,16.8175,14.8957,2.38084,16.6794,16.9534,14.6965,15.0389,1.85086,2.78186
1147,0.318998,1152.06,617.07,997.42,632.237,9950.19,290,6.61613,12.8516,5.18107,6.34789,6.87304,12.5815,13.074,5.04346,5.32436
1148,0.822418,1608.43,1136.57,1298.03,563.723,10626,892,6.46706,13.0936,4.66823,6.04663,6.90475,12.9343,13.2893,4.19676,5.17286
1149,0.43885,2358.26,1813.26,1953.97,593.362,14030,771,7.10257,13.8357,4.1951,6.90777,7.32217,13.6696,14.0337,3.74986,4.59826
1150,0.0639509,2171.9,1751.13,1722.86,532.645,9527.02,140,7.32975,13.6695,4.41539,7.22942,7.4088,13.6038,13.7614,4.29816,4.52756
1151,0.111697,849.313,997.848,573.108,305.698,7359.17,264,11.4634,12.9065,4.37781,11.3468,11.5732,12.781,12.9956,4.23476,4.54606
1152,0.326115,1013.31,877.309,527.291,333.434,7519.49,221,11.3924,12.4973,4.32948,11.1607,11.5949,12.2718,12.7224,4.09936,4.56646
1153,0.0416252,1523.67,742.374,1170.04,787.765,3345.73,97,11.6727,12.3861,3.75721,11.6152,11.7562,12.3105,12.4672,3.68456,3.85946
1154,0.149904,1624.38,886.929,1338.57,746.261,4880.33,152,11.8932,12.4588,3.77344,11.7537,12.0576,12.3074,12.6295,3.60586,3.92046
1155,0.2203,1296.59,1133.08,874.036,453.623,8898.31,193,11.3372,13.4962,2.73138,11.1771,11.496,13.3065,13.6932,2.57126,2.92046
1156,0.381988,1070.43,924.063,838.895,202.968,8690.17,346,11.0965,13.6757,2.48533,10.9313,11.3113,13.4828,13.851,2.24216,2.73856
1157,0.501849,1424.74,1315.27,1019.56,290.804,11174.1,651,8.78402,14.5762,2.26418,8.48739,9.09636,14.4216,14.7231,1.82706,2.65096
1158,0.617116,1256.62,1254.49,827.718,201.853,12643.5,784,9.35896,14.5682,2.14545,9.08613,9.6433,14.4101,14.7212,1.50686,2.65276
1159,0.455848,1931.95,1804.12,1434.1,439.82,16303.6,642,7.79915,14.2754,3.01254,7.4009,8.15487,14.1424,14.4338,2.68756,3.33326
1160,0.0316071,1986.1,1965.36,1630.2,632.225,10789.6,82,8.20233,14.2353,3.19413,8.12409,8.27107,14.1906,14.3103,3.13076,3.26656
1161,0.202337,1476.44,1894.16,1129.62,331.901,18504,385,6.5735,10.5913,7.3692,6.42378,6.7696,10.4866,10.7212,7.18736,7.60186
1162,0.624395,1151.72,1241.65,906.278,207.606,23513.1,790,6.35758,10.3734,7.00946,5.98259,6.69959,10.0386,10.7372,6.81496,7.18316
1163,0.247476,919.736,872.489,694.862,381.069,10038.6,511,7.39579,8.63805,8.33641,7.16531,7.61239,8.42012,8.90033,8.22956,8.45856
1164,0.407813,801.21,642.36,599.758,279.5,7020.15,353,7.39841,8.24099,8.17926,7.12266,7.65151,8.029,8.46374,7.98586,8.39656
1165,0.180669,1204.38,509.282,997.376,463.657,4409.96,247,19.8308,7.91647,10.2237,19.7231,19.9257,7.7969,8.0511,10.0068,10.4411
1166,0.570776,1191.77,1149.87,707.489,336.989,10216.1,270,20.089,7.73241,9.94615,19.7683,20.385,7.422,8.0273,9.68696,10.2167
1167,0.0761109,1395.7,1820.4,930.289,266.158,10199.4,115,14.962,13.7259,2.62561,14.852,15.0433,13.5945,13.8447,2.52236,2.70316
1168,0.397251,962.17,941.588,677.765,299.992,6197.51,397,14.711,13.7448,2.45104,14.4889,14.9318,13.49,14.0305,2.22466,2.68416
1169,0.675879,1068.2,1218.44,912.092,232.641,16649.8,877,15.244,14.3657,2.18673,15.0642,15.415,14.0438,14.6468,1.68656,2.65606
1170,0.0439223,1922.69,1505.32,2804.13,463.54,6480.02,86,15.3719,14.1047,2.58496,15.2912,15.4399,14.0332,14.1916,2.50716,2.65866
1171,0.112073,1555.75,1228.4,1170.38,648.078,12185.1,216,6.40007,12.8375,5.3938,6.30884,6.51521,12.7274,12.9443,5.23126,5.59936
1172,0.492011,1405.04,1190.83,1074.39,526.902,15100.2,706,6.1239,12.5392,5.11494,5.72814,6.5805,12.2803,12.8175,4.93116,5.29136
1173,0.248693,1645.89,1368.59,1163.27,357.383,9007.63,369,6.14627,13.1985,4.01012,6.05514,6.28544,13.0544,13.3042,3.68826,4.26326
1174,0.0522319,1729.19,1154,1281.34,611.85,6701.9,109,6.04685,13.0168,4.23507,5.95182,6.13463,12.9338,13.1043,4.16706,4.33936
1175,0.558057,1119.56,1734.95,679.482,311.24,55776.9,679,10.9315,12.1736,4.63216,10.5822,11.3022,11.8218,12.4725,4.30106,4.96116
1176,0.422415,1257.99,1738.2,744.94,382.83,21332.9,426,11.5242,12.2744,4.61744,11.2468,11.7596,11.9964,12.5454,4.39066,4.86956
1177,0.10557,1970.23,1771.44,1274.62,795.313,10269.4,90,12.0803,12.3296,3.76156,11.9461,12.1995,12.1893,12.4725,3.67026,3.85496
1178,0.329085,1586.32,1553.57,1061.24,490.951,14734.1,478,12.0971,12.417,3.46163,11.8534,12.3506,12.2711,12.5722,3.19916,3.72246
1179,0.1206,1445.12,1363.4,737.779,404.198,7329.09,249,11.5949,13.4745,2.80286,11.4675,11.7149,13.3706,13.5629,2.63356,2.96086
1180,0.501503,1090.4,1017.71,761.929,383.875,12780.7,529,11.654,13.2192,2.49995,11.3522,11.9531,12.9524,13.5187,2.23296,2.74606
1181,0.0672947,2109.42,7341.28,910.076,211.17,49864.9,180,11.0636,13.9223,2.31531,10.9688,11.1687,13.8467,14.0413,2.23846,2.39906
1182,0.30029,987.907,849.251,675.013,289.51,8189.17,261,11.0586,13.7489,2.06633,10.9156,11.2198,13.6004,13.8815,1.80086,2.28896
1183,0.0767286,1692.43,1679.96,828.924,384.135,10068.3,128,6.05398,10.0617,7.18104,5.9754,6.14046,9.9576,10.1854,7.07776,7.29106
1184,0.254309,1259.94,1022.87,963.556,429.718,8662.69,231,5.90212,10.0616,6.89957,5.68255,6.11266,9.87841,10.2787,6.72806,7.08416
1185,0.320683,846.279,834.586,586.176,284.69,7334.21,497,7.10637,7.84725,8.16133,6.92027,7.30204,7.5362,8.1753,8.04216,8.27096
1186,0.7533,1144.7,1247.57,765.568,336.517,14989.7,1088,6.63303,8.21007,7.84948,6.00526,7.21641,7.9902,8.35436,7.46946,8.18406
1187,0.478769,984.323,555.79,711.232,395.408,5368.52,185,20.3291,7.42254,10.1416,20.0935,20.5577,7.1529,7.7352,9.87806,10.385
1188,0.160485,1797.51,2509.15,1087.44,442.509,27054.1,314,20.4456,7.76065,9.80736,20.2623,20.6155,7.6541,7.8698,9.66226,9.97696
1189,0.313058,1205.12,1536.3,1222.37,301.521,13227,456,14.4321,13.2559,2.34594,14.2648,14.6634,12.8752,13.5928,2.24666,2.47076
1190,0.330192,1601.81,1568.43,1401.03,220.571,12716.7,424,14.4765,13.5539,2.00195,14.2686,14.6926,13.3868,13.7204,1.67806,2.29856
1191,0.108648,1665.91,2077.33,1158.87,345.169,35792.6,240,10.5843,11.7178,5.0936,10.5131,10.6799,11.535,11.9082,4.91286,5.26906
1192,0.0552975,1936.48,1634.39,1186.72,534.621,9308.76,98,10.4935,11.9072,4.86422,10.3424,10.6179,11.8469,11.9538,4.81746,4.93506
1193,0.273513,1494.2,1418.8,874.663,385.688,9548.15,441,11.6351,11.97,5.01686,11.5256,11.7752,11.785,12.1888,4.76186,5.26236
1194,0.277988,1161.47,1532.14,693.459,411.996,13695.5,364,11.9352,12.1829,4.77214,11.6787,12.2218,12.0458,12.328,4.64176,4.89386
1195,0.0145528,2364.78,1925.58,1610.42,752.357,9119.9,63,12.1216,12.1911,3.79208,12.0776,12.1772,12.142,12.2249,3.73046,3.82436
1196,0.11878,1504.94,1107.79,1157.64,521.332,14698.9,242,12.3231,12.2556,3.73014,12.1571,12.5364,12.1711,12.3414,3.65856,3.81646
1197,0.118249,1181.28,766.775,968.854,360.334,9842.31,182,11.9776,12.904,2.38113,11.7907,12.1704,12.7582,13.0613,2.30886,2.47516
1198,0.276042,1221.95,1258.45,619.864,248.056,8811.81,394,11.9956,12.9444,2.10092,11.7747,12.1878,12.7458,13.1931,1.78706,2.35946
1199,0.173187,994.242,982.809,449.397,270.85,5390.98,309,10.8571,13.9187,1.74472,10.696,11.0363,13.7284,14.078,1.46686,1.95216
1200,0.107736,1586.2,1222.56,969.178,349.228,6724.04,124,11.1129,13.7076,1.77691,10.992,11.238,13.5888,13.844,1.65256,1.89686
1201,0.0842219,1589.57,1679.36,1035.39,318.597,10004.9,304,5.72228,9.79032,6.83678,5.62633,5.83214,9.63024,9.92178,6.76136,6.94426
1202,0.160275,1464.6,1650.45,730.812,348.263,10809,320,5.6189,9.96886,6.6426,5.43369,5.79408,9.89008,10.0528,6.46916,6.82476
