label,parent,length,radius,name,centroidX,centroidY,centroidZ,directionX,directionY,directionZ
1,0,3.89094,0.672539,Trachea,14.2225,9.92628,21.3343,0.0841958,-0.358433,-0.929751
2,1,6.34635,0.716422,LMB,15.2708,10.0246,16.5838,0.278759,0.250733,-0.927053
3,1,4.17034,0.829723,RMB,14.1055,9.87948,17.5644,-0.134665,0.311974,-0.940498
4,2,1.44621,0.413409,,16.7731,10.5019,13.8421,0.854304,-0.440117,0.276516
5,2,1.59022,0.872014,LMB,16.5438,10.8904,12.9519,0.48855,0.0882897,-0.868057
6,3,1.79293,0.563922,CrRMB,13.0198,10.9091,15.4938,-0.897914,0.422883,-0.122146
7,3,1.56802,1.03202,RMB,13.6609,10.5066,14.8369,-0.208926,-0.0298464,-0.977476
8,4,0.698704,0.294015,,17.4845,10.076,14.3609,0.267925,-0.308141,0.912833
9,4,0.259071,0.40629,,17.5173,10.1837,14.0135,0.97541,0,-0.2204
10,5,1.24944,0.498526,,17.2505,10.4785,12.0237,0.509347,-0.77164,-0.38097
11,5,0.222497,0.788274,LMB,16.9791,10.9746,12.1617,0.420678,0.125844,-0.89844
12,6,0.81306,0.300211,,11.9995,11.1993,15.7175,-0.529481,-0.218803,0.819619
13,6,0.983555,0.422313,CrRMB,11.8825,11.5175,15.1035,-0.67561,0.466268,-0.571091
14,7,2.79638,0.591149,AcRMB,13.9885,9.8982,12.8996,0.351454,-0.418398,-0.83751
15,7,0.0163406,1.1947,RMB,13.4924,10.4879,14.0658,-0.569149,0.575277,-0.587475
16,8,0.0667303,0.238975,,17.5968,9.98244,14.7036,0.560454,0.420798,0.713316
17,8,0.510421,0.14257,,17.4986,9.72972,14.7227,-0.311703,-0.935228,0.167901
18,9,0.976785,0.276955,,18.0133,9.86545,13.9611,0.756972,-0.651627,-0.0487321
19,9,0.845937,0.215942,,17.9384,10.4832,13.9373,0.697096,0.708091,-0.112539
20,10,0.584745,0.257945,,17.8261,9.87012,11.7286,0.880382,-0.432188,-0.195298
21,10,0.497542,0.195442,,17.4096,9.81396,11.7286,-0.639547,-0.733687,-0.229528
22,11,1.45554,0.654967,LMB,17.3675,10.9839,11.4192,0.46938,-0.00638955,-0.882973
23,11,1.11459,0.370006,,17.2598,11.4941,12.0427,0.419797,0.906974,-0.0341833
24,12,1.1763,0.262962,,11.3491,10.7874,16.2792,-0.740033,-0.54901,0.388508
25,12,0.54227,0.250158,,11.7983,11.2086,16.303,0.0516345,0.36255,0.930533
26,13,0.728168,0.400604,CrRMB,11.2554,11.7889,14.6132,-0.80984,0.115632,-0.575142
27,13,0.697534,0.20997,,11.7749,11.9995,14.737,0.643984,0.724552,-0.245579
28,14,0.881075,0.442315,AcRMB,14.6157,8.97156,11.4858,0.308146,-0.775507,-0.551031
29,14,0.740106,0.227,,14.4285,9.5238,11.4287,-0.139035,0.569107,-0.810423
30,15,2.93197,0.693823,MiRMB,12.4114,9.5051,13.9373,-0.734251,-0.673609,-0.0844141
31,15,2.43349,0.990489,CaRMB,12.9964,10.6658,12.9615,-0.403865,0.142306,-0.903683
32,16,0.87812,0.184963,,17.8027,9.83268,15.0892,0.426367,-0.373069,0.824033
33,16,0.661636,0.166625,,17.6014,10.2819,14.894,-0.0424691,0.862892,0.503601
34,17,0.289248,0.0856863,,17.3207,9.53784,14.8607,-0.679693,0.323595,0.658258
35,17,0.0894153,0.117728,,17.4237,9.44892,14.7513,0.104012,-0.94212,-0.318733
36,18,0.861405,0.268059,,18.6451,9.20556,13.9468,0.608541,-0.793216,0.022057
37,18,0.402471,0.149826,,18.28,9.48636,13.7754,-0.511591,-0.302333,-0.804282
38,19,0.457092,0.135353,,18.1958,11.0073,13.9088,-0.163861,0.982956,0.0833536
39,19,0.401194,0.158916,,18.4298,10.8201,13.8754,0.979828,0.186695,-0.0712866
40,20,0.545288,0.143246,,18.3034,9.87012,11.7715,0.806729,0.463461,0.366595
41,20,1.10517,0.264878,,18.5188,9.44424,11.5097,0.787662,-0.542034,-0.292896
42,21,0.440787,0.143449,,17.1616,9.53316,11.8476,-0.403368,-0.44593,0.799025
43,21,0.321557,0.154834,,17.1944,9.56124,11.5382,-0.349235,-0.436625,-0.829092
44,22,1.00726,0.327929,,18.0789,11.3209,10.7623,0.734168,0.678374,-0.0283935
45,22,0.404058,0.581735,LMB,17.7887,10.9839,10.591,0.393755,0.0230171,-0.918927
46,23,0.62298,0.143676,,17.798,12.051,12.0665,0.976596,0.165334,0.137565
47,23,0.0310855,0.193524,,17.4892,12.0136,12.0189,-0.299121,0.903958,-0.305594
48,24,0.37469,0.202294,,10.8623,10.2867,16.5363,-0.274896,-0.94932,0.152394
49,24,0.50912,0.188106,,10.6798,10.5394,16.5744,-0.919234,0.294035,0.261826
50,25,0.748719,0.178634,,11.9059,11.1758,16.8932,0.250028,-0.350065,0.902741
51,25,0.618357,0.159719,,11.8123,11.6157,16.5695,0,0.998937,0.0460893
52,26,0.66857,0.304361,,10.6517,11.7047,14.3847,-0.924062,-0.377971,-0.0569877
53,26,1.09207,0.296785,,10.8342,12.2522,14.0801,-0.231395,0.771377,-0.592818
54,27,0.377107,0.125747,,12.1212,12.2335,14.5085,0.645439,-0.0991767,-0.757346
55,27,0.419996,0.130082,,12.1025,12.4207,14.7227,0.49048,0.802389,0.340002
56,28,0.316955,0.432727,AcRMB,14.8309,8.51292,11.1717,0.501962,-0.738275,-0.450538
57,28,0.653929,0.267333,,14.5595,8.37252,11.305,-0.586913,-0.787242,0.189165
58,29,0.310763,0.0993994,,14.391,9.88885,11.1384,0.0904227,0.994005,0.0614592
59,29,0.112495,0.145866,,14.3536,9.71568,11.0812,-0.416017,-0.33281,-0.846267
60,30,0.644006,0.48719,MiRMB,11.0963,8.30232,13.7945,-0.741297,-0.668565,-0.0591613
61,30,0.812655,0.209853,,11.2227,8.7984,13.5422,-0.276501,0.691068,-0.667812
62,31,1.09687,0.582181,,12.1681,10.4551,11.662,-0.614386,-0.69972,-0.364584
63,31,1.06265,0.821403,CaRMB,12.3271,10.9137,11.3669,-0.334729,0.140874,-0.931725
64,32,0.0284996,0.187866,,17.9899,9.66888,15.4653,0,0,1
65,32,0.348804,0.107,,18.0648,9.5472,15.351,0.429466,-0.6977,-0.573388
66,33,0.884167,0.132003,,17.5219,10.7546,15.4557,-0.148163,0.42345,0.893722
67,33,0.257136,0.131271,,17.6483,10.6797,15.0749,0.473291,0.873856,0.111224
68,35,0.347196,0.0953125,,17.4751,9.28044,14.8465,0.269586,-0.727888,0.630478
