time,Flow,RR,Inspiration
13.23,43.865,237,1
13.24,122.295,237,1
13.25,163.684,237,1
13.26,177.064,237,1
13.27,178.054,237,1
13.28,177.424,237,1
13.29,177.694,237,1
13.3,173.754,237,1
13.31,162.704,237,1
13.32,131.836,237,1
13.33,69.141,237,1
13.34,-7.468,237,0
13.35,-5.481,237,0
13.36,-4.961,237,0
13.37,-4.961,237,0
13.38,-4.946,237,0
13.39,-4.951,237,0
13.4,-4.967,237,0
13.41,-4.956,237,0
13.42,-4.951,237,0
13.43,-4.956,237,0
13.44,-4.956,237,0
13.45,-4.951,237,0
13.46,-4.935,237,0
13.47,-5.003,236,0
13.48,-0.583,235,0
13.49,79.179,235,1
13.5,140.55,235,1
13.51,166.553,235,1
13.52,172.51,235,1
13.53,172.894,235,1
13.54,172.096,235,1
13.55,168.801,235,1
13.56,163.107,235,1
13.57,151.577,235,1
13.58,129.575,235,1
13.59,82.883,235,1
13.6,2.637,235,1
13.61,-6.314,235,0
13.62,-5.003,235,0
13.63,-4.951,235,0
13.64,-4.972,235,0
13.65,-4.935,235,0
13.66,-4.951,235,0
13.67,-4.961,235,0
13.68,-4.951,235,0
13.69,-4.935,235,0
13.7,-4.961,235,0
13.71,-4.951,235,0
13.72,-4.925,235,0
13.73,-6.623,233,0
13.74,8.953,232,1
13.75,87.331,232,1
13.76,142.194,232,1
13.77,167.31,232,1
13.78,175.928,232,1
13.79,177.334,232,1
13.8,175.958,232,1
13.81,172.243,232,1
13.82,165.333,232,1
13.83,149.191,232,1
13.84,115.774,232,1
13.85,48.626,232,1
13.86,-10.506,232,0
13.87,-5.166,232,0
13.88,-4.987,232,0
13.89,-4.951,232,0
13.9,-4.967,232,0
13.91,-4.941,232,0
13.92,-4.956,232,0
13.93,-4.956,232,0
13.94,-4.925,232,0
13.95,-4.972,232,0
13.96,-4.946,232,0
13.97,-4.951,232,0
13.98,-4.925,232,0
13.99,-2.754,233,0
14,84.475,233,1
14.01,151.827,233,1
14.02,178.084,233,1
14.03,186.434,233,1
14.04,189.175,233,1
14.05,189.36,233,1
14.06,184.23,233,1
14.07,173.754,233,1
14.08,154.345,233,1
14.09,114.23,233,1
14.1,35.385,233,1
14.11,-9.549,233,0
14.12,-5.044,233,0
14.13,-4.946,233,0
14.14,-4.967,233,0
14.15,-4.951,233,0
14.16,-4.935,233,0
14.17,-4.946,233,0
14.18,-4.941,233,0
14.19,-4.941,233,0
14.2,-4.935,233,0
14.21,-4.92,233,0
14.22,-4.935,233,0
14.23,-4.93,233,0
14.24,-7.391,236,0
14.25,73.433,236,1
14.26,149.136,236,1
14.27,179.619,236,1
14.28,187.725,236,1
14.29,187.171,236,1
14.3,181.705,236,1
14.31,175.003,236,1
14.32,166.931,236,1
14.33,150.271,236,1
14.34,111.654,236,1
14.35,37.635,236,1
14.36,-10.222,236,0
14.37,-5.085,236,0
14.38,-4.951,236,0
14.39,-4.941,236,0
14.4,-4.956,236,0
14.41,-4.967,236,0
14.42,-4.951,236,0
14.43,-4.961,236,0
14.44,-4.967,236,0
14.45,-4.946,236,0
14.46,-4.941,236,0
14.47,-4.946,236,0
14.48,-4.951,236,0
14.49,-10.514,237,0
14.5,55.439,237,1
14.51,137.023,237,1
14.52,175.689,237,1
14.53,188.279,237,1
14.54,190.661,237,1
14.55,190.754,237,1
14.56,189.484,237,1
14.57,185.698,237,1
14.58,175.271,237,1
14.59,148.17,237,1
14.6,79.2,237,1
14.61,-8.654,237,0
14.62,-5.302,237,0
14.63,-4.982,237,0
14.64,-4.967,237,0
14.65,-4.946,237,0
14.66,-4.951,237,0
14.67,-4.935,237,0
14.68,-4.992,237,0
14.69,-4.941,237,0
14.7,-4.956,237,0
14.71,-4.956,237,0
14.72,-4.951,237,0
14.73,-4.946,237,0
14.74,-6.456,237,0
14.75,16.331,238,1
14.76,105.591,238,1
14.77,158.584,238,1
14.78,177.424,238,1
14.79,184.627,238,1
14.8,185.392,238,1
14.81,182.373,238,1
14.82,177.004,238,1
14.83,165.478,238,1
14.84,137.235,238,1
14.85,77.735,238,1
14.86,-5.207,238,0
14.87,-5.583,238,0
14.88,-4.982,238,0
14.89,-4.967,238,0
14.9,-4.961,238,0
14.91,-4.93,238,0
14.92,-4.941,238,0
14.93,-4.946,238,0
14.94,-4.982,238,0
14.95,-4.925,238,0
14.96,-4.961,238,0
14.97,-4.92,238,0
14.98,-5.181,238,0
14.99,6.614,240,1
15,96.99,240,1
15.01,158.669,240,1
15.02,179.317,240,1
15.03,182.646,240,1
15.04,180.404,240,1
15.05,177.364,240,1
15.06,172.569,240,1
15.07,165.13,240,1
15.08,147.317,240,1
15.09,104.932,240,1
15.1,26.71,240,1
15.11,-9.106,240,0
15.12,-5.064,240,0
15.13,-4.961,240,0
15.14,-4.935,240,0
15.15,-4.961,240,0
15.16,-4.961,240,0
15.17,-4.951,240,0
15.18,-4.93,240,0
15.19,-4.961,240,0
15.2,-4.941,240,0
15.21,-4.93,240,0
15.22,-4.961,240,0
15.23,-4.915,240,0
15.24,-10.539,240,0
15.25,54.255,240,1
15.26,135.46,240,1
15.27,173.191,240,1
15.28,184.566,240,1
15.29,187.171,240,1
15.3,186.925,240,1
15.31,182.859,240,1
15.32,176.256,240,1
15.33,162.243,240,1
15.34,130.508,240,1
15.35,58.621,240,1
15.36,-10.43,240,0
15.37,-5.161,240,0
15.38,-4.961,240,0
15.39,-4.935,240,0
15.4,-4.951,240,0
15.41,-4.946,240,0
15.42,-4.972,240,0
15.43,-4.941,240,0
15.44,-4.946,240,0
15.45,-4.956,240,0
15.46,-4.935,240,0
15.47,-4.941,240,0
15.48,-5.819,240,0
