label,volume,mean,sigma,median,min,max,count,centroidX,centroidY,centroidZ,bboxXStart,bboxXEnd,bboxYStart,bboxYEnd,bboxZStart,bboxZEnd
1,11.4614,1.25594,1.51127,0.9925,0.000170734,475.329,13741936,14.0106,8.88835,11.2531,12.6547,15.7903,6.94512,10.7921,9.63424,12.8615
2,10.8123,0.872846,1.80789,0.6475,3.76936e-11,1052.46,12963656,14.6536,11.133,8.87018,13.0666,16.4268,8.892,13.1508,7.69216,10.6719
3,9.41464,0.786639,0.896658,0.6175,3.28839e-07,144.836,11287944,14.9366,10.8416,7.06769,13.5346,16.483,9.58464,12.9636,5.84528,8.48232
4,8.90642,1.23883,1.20692,1.0275,0.00102643,426.924,10678608,15.4408,8.92056,9.14505,13.6282,16.8761,7.16976,10.5113,7.67312,10.71
5,8.81292,1.19062,1.3363,0.9325,1.81687e-09,399.04,10566504,17.1096,8.98568,11.965,15.0322,18.617,7.43184,10.4177,10.3768,13.4708
6,8.46272,0.971447,1.19551,0.7525,0,212.631,10146624,18.1652,8.7368,6.84966,16.1741,19.5156,7.35696,10.4738,5.29312,8.40616
7,8.39334,0.827669,1.01993,0.6075,0,134.701,10063432,17.858,11.1267,6.00193,16.2302,19.6654,8.77968,13.0759,4.68384,7.01624
8,8.27949,1.09219,1.18263,0.8675,3.30817e-10,138.535,9926928,17.7089,9.10226,10.046,15.9682,19.1412,7.31952,10.6985,8.4728,11.3002
9,7.42208,1.42675,1.52473,1.1425,1.45694e-12,164.57,8898912,16.0242,7.24425,13.3167,14.7701,17.5687,5.48496,8.82648,11.9571,14.6132
10,7.36124,1.10095,1.26635,0.8725,2.29243e-10,219.405,8825968,17.7558,7.71253,8.43472,15.7622,19.3284,6.34608,9.65016,6.7592,9.73896
11,7.3022,0.84804,0.968683,0.6475,7.61589e-13,124.785,8755184,14.708,11.5492,10.6925,12.8606,15.8465,9.86544,13.0946,9.76752,11.8334
12,6.22592,0.953356,1.12797,0.7225,3.82659e-14,287.148,7464744,18.3205,10.4329,7.76066,16.9416,19.5156,9.1728,11.8778,6.5688,8.86312
13,5.84951,1.15895,1.27255,0.9425,1.07598e-11,227.663,7013440,16.1031,9.16913,13.8624,14.4331,17.6436,7.97472,10.6985,12.6806,15.6414
14,5.82302,0.902193,1.47897,0.7025,0,516.963,6981672,14.0772,9.15944,15.7149,12.6173,15.6218,7.91856,10.9418,14.1467,16.898
15,5.78906,0.934924,1.01483,0.7575,1.4273e-14,182.134,6940960,15.5711,10.8279,13.313,13.9651,17.6436,9.22896,12.1774,11.3478,14.7274
16,5.77691,0.890218,1.07013,0.6975,9.00228e-21,171.5,6926392,15.1558,10.1081,14.6969,13.7405,17.0071,8.57376,11.7281,13.0424,16.0222
17,5.30552,0.87169,1.20996,0.6625,0,244.899,6361200,16.2952,11.2894,4.41903,14.508,17.3815,9.67824,12.7577,3.48432,5.53112
18,5.2197,0.887153,1.01468,0.6825,7.10282e-13,111.889,6258312,18.3998,9.9204,9.38289,16.6046,19.3658,8.424,11.2975,8.24432,11.186
19,5.14301,0.970309,1.02044,0.7775,5.72758e-12,179.327,6166352,17.2193,10.8031,11.5402,15.7061,18.8042,9.4536,12.4956,10.6053,12.614
20,5.1395,0.919604,1.22715,0.6675,0,168.777,6162152,15.924,11.9196,5.77405,14.2085,17.1007,9.36,13.0385,4.89328,6.6164
21,5.07489,0.822933,1.01606,0.5925,0,101.404,6084680,16.5004,12.2066,7.14497,14.4893,18.1116,10.4645,13.2631,5.94048,8.25384
22,5.01689,1.60459,1.68445,1.3275,0.013534,736.923,6015144,15.2198,7.68964,10.5165,13.8341,16.5017,6.47712,9.23832,9.25344,12.1761
23,4.84021,0.935401,0.986093,0.7225,0,96.0462,5803312,17.3596,11.2745,10.4604,15.781,18.8417,9.56592,12.8887,9.55808,11.7191
24,4.56221,1.29075,1.24187,1.0575,2.80155e-08,199.756,5469992,16.5882,8.37478,8.39591,15.313,17.7934,6.58944,9.91224,6.8544,10.3482
25,4.35613,0.806042,1.23956,0.5875,0,125.511,5222904,18.3361,6.898,7.09098,16.6795,19.4033,5.26032,8.54568,5.59776,8.19672
26,4.26035,1.35157,2.00837,1.1025,6.10789e-11,574.697,5108072,16.4433,6.84796,11.591,15.0883,17.9057,5.03568,8.54568,9.8056,12.4617
27,4.25791,1.00782,1.23409,0.7775,2.45657e-11,138.292,5105144,13.8783,4.142,11.8535,12.1867,15.6593,2.82672,6.33672,10.7766,12.9758
28,4.16575,1.01728,1.03973,0.8225,1.8469e-13,115.774,4994648,16.3707,10.9644,12.4751,15.3504,17.9806,9.5472,12.6266,11.2146,13.2994
29,4.01206,0.775885,1.23766,0.5525,0,166.936,4810368,17.4425,5.66396,8.20011,16.0805,18.7294,4.13712,6.95448,6.74016,9.20584
30,3.98384,0.712846,0.915589,0.5325,0,132.766,4776544,17.9491,11.6625,8.9895,16.6982,19.1412,10.4832,13.0759,8.13008,9.96744
31,3.97524,1.21178,2.03361,0.8675,0,467.765,4766232,13.0054,7.19805,16.1986,11.4379,14.611,6.04656,8.82648,14.9274,17.0122
32,3.95838,1.34554,1.48608,1.0975,3.10499e-10,363.79,4746016,16.9639,6.7911,9.60666,15.3691,18.6545,5.57856,8.02152,8.1872,10.4625
33,3.83031,0.867334,1.01957,0.6575,6.12573e-11,196.613,4592464,16.095,12.1716,8.86183,15.107,16.8199,10.4083,13.2631,7.93968,9.87224
34,3.76661,0.576677,1.10235,0.3725,0,176.793,4516088,18.1184,11.0397,2.59168,17.0914,19.5156,9.71568,12.6266,1.18048,3.8556
35,3.67633,1.57614,1.91794,1.2375,4.67036e-11,279.221,4407840,14.2318,6.63839,14.7165,12.7109,15.809,4.7736,7.87176,13.7088,15.8698
36,3.62822,0.854571,1.16113,0.6375,0,211.804,4350152,17.8349,11.3959,4.67705,16.848,19.4782,9.60336,12.8887,3.84608,5.45496
37,3.61994,0.847938,0.965296,0.6475,0,161.408,4340224,16.3582,12.1627,10.6598,15.4814,17.3815,10.165,13.1508,9.67232,11.9476
38,3.57519,0.97558,1.32797,0.7325,0,212.513,4286576,16.3935,5.10363,9.47653,15.1445,17.6436,3.72528,6.39288,8.2824,10.5386
39,3.51826,1.23262,1.3482,0.9875,7.23569e-11,297.639,4218320,14.6836,5.05271,12.0816,13.1227,16.483,3.87504,6.09336,11.1194,13.2804
40,3.48366,0.846684,0.936893,0.6725,0,163.48,4176832,16.4558,9.35509,7.14054,15.5376,17.6062,7.65648,10.3802,5.92144,8.5204
41,3.47324,1.27897,1.30384,1.0225,6.04061e-09,232.013,4164336,17.2872,7.28253,10.7206,16.0056,18.5796,6.06528,8.50824,9.7104,12.1951
42,3.42054,0.906604,1.45986,0.6575,0,256.448,4101152,16.25,11.2736,3.04938,14.7701,17.2505,10.1275,12.5518,1.40896,4.02696
43,3.40118,0.795577,1.09945,0.5725,0,114.228,4077936,18.4227,10.1025,5.16181,16.7731,19.7402,8.74224,11.5783,4.24592,6.2356
44,3.38835,0.744161,0.967594,0.5575,2.76066e-15,116.451,4062560,14.8048,10.4235,5.11623,13.6656,16.8574,9.47232,11.8966,3.96032,6.17848
45,3.36904,1.48448,1.66805,1.1875,1.08139e-11,493.743,4039408,15.5465,5.8079,12.5622,14.5267,16.9322,4.47408,6.99192,11.424,14.4038
46,3.33872,1.04313,1.13348,0.7875,2.9289e-14,156.254,4003056,14.6189,11.3934,12.1256,12.8606,15.9962,10.3334,12.6641,10.967,13.4327
47,3.12251,1.41793,1.96771,1.1075,0,418.738,3743824,12.9106,4.68095,14.1238,11.3256,14.5174,3.50064,6.52392,12.7568,15.1082
48,3.02185,0.722421,1.10362,0.4975,0,171.008,3623128,18.7882,10.3966,3.81413,17.1662,19.7777,9.22896,12.1399,2.55136,4.59816
49,3.01389,0.724947,0.932895,0.5075,0,97.6228,3613584,17.6939,12.0812,7.55947,16.6421,18.9914,10.6704,13.3006,6.72112,8.27288
50,2.90198,1.32988,1.31857,1.1175,1.22502e-13,170.318,3479408,15.9995,5.77989,10.8398,14.0587,17.7185,4.97952,6.63624,9.52,11.8143
