label,area,mean,sigma,median,min,max,count,centroidX,centroidY,centroidZ,bboxXStart,bboxXEnd,bboxYStart,bboxYEnd,bboxZStart,bboxZEnd
1,19.4042,0.713238,4.3286,0.221444,-4.89297e-05,238.638,4741,20.7845,8.47501,20.7654,19.5957,21.8128,7.54306,9.8468,18.2593,23.167
2,23.1288,0.90088,4.82771,0.233511,0.00600178,194.967,6205,19.8843,9.62371,17.0902,18.2209,21.7598,8.2716,10.8582,15.0657,19.2003
3,27.999,0.260287,0.984529,0.160093,0.000211039,47.9338,7018,20.832,9.12895,14.8385,19.4452,21.8345,8.20797,10.2061,11.9043,18.4066
4,4.45624,1.08289,3.18722,0.593392,0.0441723,51.2378,1251,17.8929,10.1739,15.4882,17.0719,18.5214,9.53529,10.8298,14.6777,16.4894
5,10.5225,0.661894,2.41212,0.257172,0.0247742,53.4815,2749,18.919,9.63727,14.5869,17.4809,20.1138,8.49469,10.7806,13.2553,15.6741
6,2.31421,1.04907,0.904588,0.834958,0.179244,9.79345,658,21.6917,9.05274,12.0438,21.3067,22.2595,8.50929,9.64634,11.4167,12.7559
7,7.72276,0.967377,2.1994,0.60771,0.0752047,108.237,2026,20.3365,9.09445,11.5089,19.2416,21.3466,8.19288,10.1731,10.5446,12.3315
8,1.28691,0.864278,0.72553,0.654705,0.266797,7.2793,417,17.0703,10.1668,15.8344,16.6603,17.4298,9.81909,10.6263,15.3626,16.3412
9,1.89797,1.49398,2.48366,1.06029,0.277391,64.6915,643,17.014,10.5237,15.0332,16.5298,17.5718,9.91229,11.0734,14.6196,15.6281
10,6.33425,0.528961,0.695563,0.417952,0.108485,14.1299,1792,17.1941,8.30809,14.271,16.1102,18.1892,7.30274,9.23205,13.6937,14.8183
11,0.626826,0.545803,1.39248,0.27994,0.0660719,12.7607,175,18.5066,8.68726,13.8101,17.4893,19.2083,8.42474,9.54743,13.1735,14.3244
12,0.763756,2.18371,2.2194,1.34382,0.791417,24.5795,293,21.9331,9.73169,11.5428,21.6419,22.2041,9.37437,10.1454,11.2134,11.9039
13,0.350558,2.91559,1.93689,2.09982,1.06814,10.6791,98,22.115,9.09947,11.6217,21.8754,22.3627,8.71495,9.55323,11.3808,12.0733
14,1.3982,4.18466,8.36903,2.71473,0.00900724,132.156,441,21.0414,8.74677,10.508,20.4195,21.3473,8.17155,9.38647,9.88684,11.0524
15,2.18217,1.32387,2.99816,0.84542,0.225755,52.0632,571,19.9095,9.33607,10.6312,19.1967,21.1108,8.29509,10.017,10.033,11.0796
16,0.849726,3.41183,4.65769,2.08199,0.631308,67.1181,349,16.5668,10.0546,16.2656,16.1496,16.9441,9.72374,10.4027,15.9298,16.5839
17,0.188053,7.00453,9.34149,2.23689,0.0508871,60.9953,101,17.1092,10.4517,16.253,16.7852,17.4052,9.98232,10.6087,16.0311,16.4309
18,1.09061,2.11084,1.51081,1.77927,0.731947,19.0275,328,16.4592,10.7749,14.9744,16.1402,16.7873,10.3007,11.215,14.5992,15.4196
19,0.354197,4.15559,4.34388,2.37912,1.40809,34.4239,303,17.1264,11.0865,14.897,16.8808,17.3841,10.8348,11.3683,14.7004,15.1347
20,2.49409,0.823868,0.744007,0.569775,0.131165,6.49796,739,16.3109,7.22444,14.4488,15.7373,16.9608,6.67015,7.95655,13.9189,15.0732
21,0.771121,1.83058,1.58532,1.09303,0.469191,17.976,316,16.1351,7.95311,14.0318,15.7533,16.5323,7.57196,8.3242,13.68,14.4593
22,8.43058,0.641778,2.13848,0.328574,0.0075954,51.8872,2222,18.2057,8.2999,12.4301,17.358,19.1773,7.31856,9.37589,11.1067,13.7686
23,12.2061,1.16573,3.04681,0.598922,0.0541784,87.8224,3300,17.5618,9.71754,12.8015,16.2043,19.099,8.55494,10.6141,11.3156,14.2866
24,0.0214479,2.22203,0.839106,2.1163,1.27776,4.01461,20,21.7986,10.0409,11.3963,21.7765,21.8183,9.9754,10.1023,11.3102,11.4971
25,0.3315,2.53201,2.31452,1.77079,0.919152,25.638,293,22.1647,10.0073,11.191,21.8994,22.3838,9.78453,10.2122,10.9727,11.4253
26,0.521083,3.42084,4.74028,1.03583,0.653912,30.0374,188,22.4299,9.18865,12.0658,22.178,22.6933,8.88323,9.49905,11.7741,12.3322
27,0.767278,2.85768,1.94137,1.95041,1.12842,19.1019,264,22.4185,9.00484,11.5192,22.0544,22.7564,8.62341,9.40292,11.1942,11.8859
28,0.333747,4.03181,3.45764,3.60629,0.126767,33.8594,269,20.7163,8.18233,10.2832,20.499,20.9965,7.94639,8.44311,10.013,10.5781
29,2.21755,1.61385,1.55599,0.922951,0.37903,15.1684,759,21.2662,8.40308,9.85297,20.6187,21.8692,7.86891,8.94342,9.30464,10.453
30,6.87851,0.910709,1.40042,0.67291,0.00512768,51.3,1994,19.9055,9.14826,9.5441,18.9978,20.9459,8.42465,9.97099,8.47564,10.4907
31,0.541507,2.99107,4.86232,1.62516,0.854268,93.0978,208,20.3397,9.96384,10.1447,19.9443,20.7486,9.71943,10.1734,9.83114,10.4814
32,0.515396,5.63855,5.48822,3.6702,1.76211,39.2012,458,16.0784,10.1595,16.5714,15.8014,16.3734,9.90467,10.4125,16.2767,16.8492
33,0.219268,4.74815,4.47268,1.89787,0.853492,31.1653,128,16.2825,9.78881,16.3609,16.0698,16.4905,9.5845,9.98423,16.1168,16.5867
34,0.219599,6.52826,10.271,1.2762,0.000667597,72.9477,52,17.2364,10.2228,16.3695,16.9499,17.4462,9.93139,10.5123,16.2,16.5758
35,0.648435,5.98344,4.2266,5.15673,1.13379,40.8893,624,16.7483,10.7939,16.3068,16.5333,16.9955,10.4045,11.2269,15.9802,16.6018
36,0.460697,3.45711,2.46708,2.2098,1.18335,17.9623,189,16.1515,10.8695,14.8795,15.8882,16.3761,10.4776,11.2833,14.51,15.2443
37,0.0970637,5.38407,3.85526,4.07112,1.91276,22.228,83,16.0156,10.5258,14.7732,15.868,16.1655,10.4455,10.6138,14.6302,14.9342
38,0.245501,4.29855,3.26853,2.92551,1.51356,22.7038,220,17.3065,11.3136,15.0626,17.1021,17.4864,11.1102,11.5137,14.8802,15.2639
