label,area,mean,sigma,median,min,max,count,centroidX,centroidY,centroidZ,bboxXStart,bboxXEnd,bboxYStart,bboxYEnd,bboxZStart,bboxZEnd
1,1.31681,35.6075,96.3164,6.00209,0.0699649,1349.66,530,13.2217,9.24602,16.0099,12.5887,13.6739,8.65386,9.56029,15.338,16.8061
2,23.9311,93.6765,1154.76,26.6753,-0.248298,55061.2,6396,14.0882,9.2354,13.3246,12.9668,15.6017,7.88423,10.8224,10.6197,16.8075
3,18.4996,164.242,922.197,39.0843,-0.000583688,29789.9,4803,12.4683,8.90522,14.1782,11.0877,13.4694,7.76127,10.3166,12.3667,16.0752
4,2.65536,217.741,368.25,140.07,43.978,6498.18,741,15.7504,9.12852,11.4753,15.1205,16.4854,8.7149,9.69928,11.0288,12.0309
5,5.32207,161.114,563.593,92.898,19.3797,14879.4,1431,14.7095,10.217,10.7369,13.736,15.8871,9.13721,11.1463,9.76854,11.683
6,3.02265,457.731,2813.38,220.663,17.7928,61227.8,869,10.9719,9.02687,12.6865,10.2801,11.4583,8.30098,9.68183,11.9006,13.4876
7,7.77403,94.1161,330.333,34.6943,1.32148,12128.6,1942,12.1257,9.53955,12.1382,11.0034,13.2208,8.42517,10.629,11.0447,13.1264
8,0.167159,1663.31,2126.9,795.682,151.263,9616.22,42,16.4425,9.14742,11.7595,16.013,16.6207,8.81221,9.42143,11.6019,12.0149
9,0.489069,681.536,418.98,493.156,264.459,4036.62,188,16.4626,9.03432,11.3065,16.1921,16.7652,8.70667,9.39187,11.0203,11.6585
10,1.37935,238.469,530.22,182.321,69.25,8377.68,376,15.5361,10.1926,10.3621,14.4231,16.1178,9.61327,11.0887,9.64028,11.1412
11,0.748582,1525.6,6839.85,478.577,93.1682,86027.1,590,15.6059,10.9599,11.0757,15.2568,15.9147,10.5979,11.3265,10.8417,11.3369
12,1.55242,408.077,1490.1,254.528,23.8947,44431.2,441,10.3725,8.36599,12.4393,9.90238,10.9413,7.8334,8.95885,11.9674,12.8842
13,1.6833,263.756,775.621,166.98,29.5727,13114.2,488,10.5391,9.06534,11.9274,9.95178,11.0977,8.50385,9.59061,11.4786,12.5177
14,7.67226,214.884,697.68,130.192,0.505365,17836.6,2067,11.5298,8.27801,10.3048,10.9182,12.2184,7.30771,9.18832,9.09451,11.5834
15,3.97243,83.6585,165.866,49.2126,3.54718,3534.03,1136,12.2689,9.87071,11.1268,10.9661,13.2013,8.74239,10.9345,10.1432,11.8573
16,0.904441,766.973,609.115,576.902,226.412,6851.92,317,16.4621,8.81835,12.0487,16.0368,16.806,8.44885,9.16473,11.7139,12.4548
17,0.466592,964.672,1566.55,326.364,154.05,9680.88,185,16.3314,9.42103,12.0068,16.0623,16.5957,9.16719,9.67331,11.7151,12.2942
18,0.03147,909.75,437.299,699.501,505.446,1989.66,19,16.5027,8.72925,11.2717,16.4135,16.5594,8.64944,8.94101,11.0146,11.4242
