label,volume,mean,sigma,median,min,max,count,centroidX,centroidY,centroidZ,bboxXStart,bboxXEnd,bboxYStart,bboxYEnd,bboxZStart,bboxZEnd
1,17.5701,0.956026,1.54243,0.6575,3.32272e-10,924.136,21156504,16.9364,12.5838,10.0411,13.7111,19.8101,10.5168,14.2995,8.49184,11.167
2,12.6814,1.60945,1.85564,1.3525,4.60513e-07,874.447,15269960,15.4535,9.86298,10.6981,13.7858,17.3444,7.39728,11.4975,8.77744,12.8806
3,9.59658,1.24346,1.87566,0.9325,9.60883e-14,972.507,11555424,17.6856,13.0246,8.39905,16.0835,19.8849,11.3201,14.449,7.08288,9.41528
4,9.17569,1.8059,3.49572,1.4325,7.52125e-08,2591.35,11048624,18.6074,9.62588,7.60695,16.6065,20.7815,7.472,11.4228,5.92144,8.86312
5,8.60729,1.75366,1.35933,1.5375,1.30648e-09,517.219,10364200,17.7242,7.4072,12.0928,15.822,19.9596,6.05232,9.18122,10.4339,13.9278
6,8.05035,1.80117,1.99359,1.3625,7.34871e-10,501.44,9693576,16.3677,10.5726,14.6684,14.6078,18.0916,8.406,12.6183,13.0424,15.8318
7,8.01267,0.611392,3.37299,0.4625,5.68462e-10,2583.1,9648200,15.3598,12.3109,8.1976,13.8419,16.3357,9.76964,14.3369,7.12096,9.20584
8,7.764,0.826292,0.740397,0.6925,1.74246e-08,318.749,9348776,15.3335,12.1318,6.607,13.6364,16.8961,10.3487,14.3743,5.25504,7.62552
9,7.59562,1.90819,1.55395,1.6675,1.39219e-08,250.339,9146024,18.3295,9.52016,13.3646,16.812,19.9596,8.16316,10.8064,11.8429,15.1463
10,7.54591,2.18599,2.3704,1.8725,8.65361e-06,1213.92,9086176,18.6073,8.41685,10.0763,16.868,20.5947,6.55668,10.0405,8.45376,11.7762
11,6.96425,1.28072,1.46094,1.0625,2.31279e-10,767.427,8385784,17.3873,11.2878,4.93376,16.0088,19.1377,9.82568,12.7491,3.54144,6.48312
12,6.70383,1.66942,1.96481,1.4925,1.44046e-06,1140.21,8072208,16.3643,10.1164,8.85805,14.5517,17.8114,8.10712,11.5162,7.36848,10.5196
13,6.58107,0.732509,0.792474,0.5625,1.07014e-15,87.408,7924392,16.9307,13.539,6.80583,15.6912,18.5399,12.1607,14.5237,5.67392,8.17768
14,6.46061,1.23826,1.05831,1.0525,3.05204e-15,91.2841,7779336,18.8189,5.75938,10.7557,17.1856,19.9969,3.69864,7.6121,9.08208,12.2142
15,6.32786,0.453096,0.53057,0.3375,1.81921e-11,199.57,7619496,15.7304,12.5387,11.7284,14.4023,16.7279,10.9465,14.0007,10.6624,13.1281
16,6.09476,0.886531,0.877121,0.7075,1.77895e-10,383.199,7338816,15.4336,12.505,5.3666,13.8792,16.7653,10.4421,14.3743,4.3792,6.2356
17,6.06128,2.30822,1.62011,2.0475,0.00690574,451.725,7298504,17.1716,8.7428,10.4019,16.1208,18.2784,7.0984,10.8437,8.91072,11.9476
18,6.02042,1.34088,3.37243,1.0275,1.95556e-09,2207.97,7249304,18.9107,11.7984,7.26101,17.3537,20.4453,10.5729,13.7018,6.05472,8.33
19,6.0124,1.63465,4.48078,1.2675,1.15176e-06,2459.77,7239640,18.9329,11.0134,8.95522,17.3537,20.52,9.26528,12.3381,7.67312,10.5196
20,5.79824,1.21814,4.83573,0.8875,8.21708e-20,2693.44,6981768,15.0408,12.1725,4.0398,13.4309,16.3917,10.741,14.2622,2.98928,5.15032
21,5.6729,0.635284,0.824465,0.4575,0,112.645,6830840,19.1522,11.3986,3.28208,17.8768,20.4826,9.82568,13.0667,1.3328,5.03608
22,5.53163,0.728873,0.714353,0.5875,1.56431e-13,87.7056,6660744,16.7377,13.5706,4.74712,15.5044,18.2784,12.142,14.449,3.5224,6.21656
23,5.43045,1.76754,4.26323,1.4525,3.9767e-05,1832.48,6538904,16.9997,10.5899,7.2453,15.2802,18.3718,8.66752,12.3195,6.0928,8.33
24,5.30413,1.63339,1.56767,1.3275,8.52416e-06,375.695,6386808,15.8928,8.63672,12.3715,14.7946,17.2883,6.7248,10.2273,11.1574,13.3375
25,5.15034,1.76141,1.60292,1.4775,1.5284e-07,300.249,6201616,18.7851,10.3397,10.9177,17.1109,20.4453,8.85432,11.5536,9.69136,11.9095
26,5.12613,1.86276,1.36,1.5875,4.67159e-07,126.888,6172464,18.9983,7.15433,9.51775,17.4098,20.6694,6.01496,9.1065,8.03488,11.1479
27,5.09113,0.949888,1.22565,0.7825,8.57884e-13,815.094,6130320,18.1693,12.8446,5.4795,16.6439,19.7354,11.5629,14.2248,3.69376,6.5212
28,5.04453,0.966994,1.65876,0.7225,0,705.245,6074216,14.7055,12.5995,2.9679,13.4309,16.0555,10.9838,14.2248,1.67552,4.00792
29,4.97339,1.14105,1.25217,0.7975,1.55108e-13,160.805,5988552,16.3884,12.1279,13.5308,15.1495,17.8674,10.7597,13.3469,12.2998,14.5942
30,4.72932,1.64964,2.19095,1.3875,7.03468e-06,951.238,5694664,18.547,9.96787,11.8652,16.6439,20.1837,8.70488,11.1053,10.929,12.633
31,4.64392,1.02396,1.1305,0.8425,1.38551e-06,267.623,5591832,16.0961,8.63004,14.0474,14.888,17.6246,7.39728,9.92842,12.871,15.6414
32,4.60472,1.03484,1.17387,0.8775,2.66248e-07,530.011,5544624,17.4374,7.12365,13.617,15.6725,18.9509,5.47324,8.39666,12.7568,14.994
33,4.59163,0.950917,1.0731,0.7825,0,130.537,5528872,16.2649,6.57354,14.7777,14.1221,18.0542,5.30512,7.6121,13.347,15.7937
34,4.49343,1.03434,1.1072,0.8225,0,110.351,5410624,20.1488,9.80642,4.99846,18.8294,21.1177,8.33128,11.2921,2.856,6.7116
35,4.18657,1.76682,1.34634,1.5125,9.21224e-08,107.48,5041128,19.3923,8.5616,11.2237,17.7647,20.4826,7.17312,9.6669,9.97696,12.157
36,4.12883,0.864024,1.29147,0.6875,3.78033e-13,784.321,4971600,17.1889,12.4581,3.58597,15.878,18.6333,10.9465,14.1501,2.74176,4.76952
37,3.90332,0.770661,0.948774,0.6175,0,112.642,4700056,17.1241,5.16519,13.4689,15.6725,18.652,3.13824,6.73414,12.7758,14.3657
38,3.87353,1.80319,1.5707,1.5625,3.04037e-08,705.409,4664192,18.1936,9.98759,5.92018,17.0175,19.5673,8.5928,11.6843,4.72192,7.43512
39,3.78445,0.582898,0.524404,0.4475,1.26663e-07,34.0318,4556928,14.6522,11.8162,8.22456,13.7111,16.2423,10.4048,12.7304,6.64496,9.49144
40,3.76817,1.24523,1.52621,0.9425,0,101.455,4537320,20.1878,6.75945,7.89153,18.4932,21.1177,4.93152,8.20986,6.7592,8.88216
41,3.72215,1.18473,1.11122,0.9475,3.47491e-11,82.7624,4481912,20.2653,9.1142,6.13057,19.2591,21.1551,7.67748,10.302,4.53152,7.32088
42,3.7068,0.599737,0.765207,0.4275,0,113.655,4463432,17.9382,12.4116,2.45085,16.4944,19.3245,11.2454,13.9633,0.87584,3.72232
43,3.67276,1.47746,1.19662,1.2725,1.08697e-06,218.959,4422440,18.6867,8.1985,12.8527,17.0175,19.9596,7.26652,8.9197,11.5382,14.3466
44,3.62711,1.27265,1.29843,1.0725,4.30919e-05,236.631,4367472,18.4815,11.7638,11.7735,17.5592,19.7354,10.741,13.1414,10.967,12.5569
45,3.61891,0.918761,0.936758,0.7875,4.02236e-13,67.7053,4357600,18.1064,4.63423,11.5288,16.9054,19.3245,3.10088,6.09902,9.91984,12.1951
46,3.50396,0.895358,1.15548,0.7175,1.123e-08,456.025,4219184,17.186,12.8811,11.7121,16.1956,18.3905,11.7684,13.9633,10.7195,13.0138
47,3.50143,1.69501,1.59533,1.3925,5.53018e-05,236.437,4216136,19.5936,10.7089,9.85578,17.9888,20.5573,9.56416,12.0953,8.2824,11.0337
48,3.42778,1.19806,1.34579,0.9225,0,64.303,4127448,19.6027,5.82513,9.21298,18.1009,20.6694,4.33376,6.6781,8.20624,10.4815
49,3.35425,0.83062,3.40382,0.6175,0,1590.28,4038920,15.2083,7.63457,15.307,13.7858,16.4664,6.57536,8.60214,13.2518,16.0983
50,3.14344,1.45182,1.93254,1.1875,1.04198e-11,646.02,3785080,19.0984,11.2737,5.72688,17.4471,20.4453,9.82568,12.3381,4.74096,6.74968
51,3.14008,1.16942,0.92269,0.9725,3.72038e-15,45.3289,3781032,14.2877,11.8607,4.77556,13.3002,15.7005,10.7597,13.9633,3.808,5.93096
52,3.07414,0.637061,0.905276,0.4525,0,88.3136,3701632,16.2658,13.3553,1.78342,15.4857,17.1015,12.1794,14.1127,0.30464,2.75128
53,3.06729,1.79643,1.55103,1.5125,1.52841e-05,135.374,3693376,18.1599,11.2363,13.1367,16.6439,19.4739,10.2553,13.0293,12.2998,14.6894
54,3.02567,0.537703,0.834249,0.3425,0,69.3685,3643264,14.8285,13.1542,1.71823,13.5243,15.906,11.731,14.038,0.3808,2.75128
55,2.91213,1.46611,1.92382,1.0975,4.56261e-30,450.891,3506552,15.5347,10.1336,15.4836,14.0287,16.9334,8.6862,11.8338,13.9373,16.1745
56,2.83853,1.22107,4.64503,1.0025,6.85136e-18,1569.02,3417928,16.3063,8.37596,15.0711,14.7572,17.6246,7.472,9.46142,13.3661,16.0983
57,2.81817,1.09485,1.52185,0.7175,2.49595e-32,156.591,3393408,14.8082,9.43154,15.396,13.7485,15.6632,8.4994,10.3954,14.0706,16.1745
58,2.81568,0.920506,0.912284,0.7275,4.75586e-15,77.4691,3390408,19.6858,10.634,4.4198,18.5866,20.6694,9.48944,11.7964,2.97024,5.49304
59,2.53988,2.06985,1.79205,1.7625,8.84656e-05,469.199,3058312,17.2219,10.9708,13.5624,15.822,18.6146,10.1246,12.0953,12.2046,14.7274
60,2.51719,0.815802,0.929684,0.6525,2.99041e-14,167.412,3030992,17.6683,4.75516,12.5543,16.5505,19.1377,3.28768,5.78146,12.0142,13.109
61,2.50676,1.13229,1.23713,0.8925,1.53499e-11,117.443,3018432,20.3384,7.77401,6.9885,19.3898,21.1925,6.31384,9.34934,6.05472,8.17768
62,2.498,1.5338,1.55687,1.2325,7.38959e-06,183.545,3007888,19.844,9.60752,8.78479,18.6426,20.7068,8.55544,10.4701,8.1872,9.51048
63,2.40891,1.38248,1.17114,1.1425,1.00165e-06,207.303,2900608,16.5696,10.4914,6.30243,15.3736,17.6806,9.07848,11.6657,5.4264,7.378
64,2.38149,0.81472,0.817563,0.6325,1.07712e-12,92.756,2867592,16.2277,13.1837,3.06219,15.5604,17.0081,11.6563,14.2622,2.22768,4.21736
65,2.3565,0.747989,1.34339,0.5125,0,328.045,2837504,16.2577,5.15426,14.4025,14.6451,17.6619,3.84808,6.45394,13.6898,15.3748
66,2.22604,0.930009,1.35735,0.7475,1.35285e-10,537.386,2680416,18.7868,12.1877,4.52908,17.6526,19.9596,11.1893,13.3655,3.46528,5.79768
67,2.19529,0.932955,6.4036,0.5925,0,2201.62,2643384,20.6701,7.90705,5.85111,19.5953,21.2672,6.46328,8.9197,4.3792,6.7116
68,2.17796,1.84784,1.60996,1.5875,2.73099e-07,468.804,2622520,19.6355,7.58937,10.5125,18.6053,20.4826,6.68744,8.47138,9.63424,11.4906
69,2.00521,1.54598,1.38406,1.2525,2.60383e-06,113.929,2414512,19.6113,7.5831,8.57447,18.2504,20.8189,6.46328,8.7329,8.07296,9.64376
70,1.98534,1.55032,10.709,1.1875,6.29915e-07,4869.72,2390584,19.146,7.91243,7.43566,17.8768,20.2024,7.0984,8.8263,6.13088,8.57752
71,1.91139,1.37233,1.58706,1.1175,1.2936e-10,351.612,2301544,19.592,10.6834,6.44262,18.5866,20.8189,10.0125,11.4975,5.35024,7.24472
72,1.84042,0.802075,1.05725,0.6225,1.16728e-05,222.529,2216088,16.3367,11.9493,10.2153,15.4857,17.2697,10.6476,12.8051,8.9488,10.9575
73,1.7664,1.78148,1.7179,1.4825,5.34362e-07,303.396,2126960,19.9432,8.23277,9.19769,18.9415,20.7068,7.1918,8.99442,8.4728,9.92936
74,1.73143,0.986098,0.620469,0.8475,2.01685e-07,37.4367,2084848,14.5091,11.2068,5.9255,13.4496,16.1675,10.3114,12.3008,4.91232,7.53032
