label,parent,length,radius,name,centroidX,centroidY,centroidZ,directionX,directionY,directionZ
1,0,3.71523,0.601783,Trachea,14.491,10.4608,19.3114,0.0477765,0.211185,-0.976278
2,1,5.58926,0.649942,LMB,15.6725,10.6709,14.9322,0.391036,-0.0651786,-0.918065
3,1,2.6227,0.886544,RMB,14.3883,11.1753,16.2412,-0.145995,0.245701,-0.958288
4,2,1.2964,0.438632,,17.1856,10.0592,12.6093,0.648412,-0.662806,0.3745
5,2,1.03648,0.843871,LMB,16.9801,10.372,11.9095,0.414479,-0.225282,-0.881734
6,3,1.84235,0.628906,CrRMB,13.3562,11.5209,14.6084,-0.912528,0.0253477,-0.408228
7,3,2.1812,0.980162,RMB,14.0754,11.4135,13.9039,-0.111361,-0.077068,-0.990787
8,4,0.523608,0.248313,,17.7039,9.62954,13.0947,0.374518,0,0.92722
9,4,0.795273,0.27188,,17.8628,9.32599,12.852,0.645942,-0.763386,0
10,5,1.07206,0.379375,,17.6573,10.5261,11.4668,0.862542,0.505287,0.0265848
11,5,0.906757,0.676526,LMB,17.4144,10.1619,11.067,0.484142,-0.206009,-0.850392
12,6,0.9769,0.373831,,12.114,11.4088,14.4752,-0.822295,-0.277203,0.496981
13,6,0.790489,0.448381,CrRMB,12.226,11.6376,13.9801,-0.732586,0.236309,-0.638339
14,7,2.84325,0.500621,MiRMB,13.0059,10.3254,12.4854,-0.666844,-0.706264,-0.237721
15,7,0.088111,0.958534,RMB,13.9446,11.3247,12.7806,-0.212239,-0.105551,-0.971501
16,8,0.345853,0.210199,,17.8347,9.57817,13.4993,0.189095,-0.297063,0.935947
17,8,0.492863,0.159964,,17.9234,9.83967,13.3803,0.492631,0.85269,0.173882
18,9,0.471218,0.175575,,18.3531,9.05046,12.8377,0.991046,0.118925,-0.0606952
19,9,0.0598053,0.22475,,18.1289,8.99442,12.8568,0.311017,-0.937037,0.158841
20,10,0.343967,0.163537,,18.2783,10.8204,11.543,0.923052,0.13577,0.359919
21,10,0.35238,0.127692,,18.1897,10.8951,11.3526,0.397583,0.556786,-0.729326
22,11,0.881354,0.430251,,17.8347,9.67623,10.6815,0.455663,-0.890153,0
23,11,0.733793,0.563535,LMB,17.7787,10.0171,10.3483,0.394527,-0.139984,-0.908159
24,12,0.720148,0.164826,,11.5769,11.5209,14.9416,-0.376035,0.687358,0.621399
25,12,0.143953,0.295026,,11.661,11.2267,14.7369,-0.713429,-0.648823,0.264665
26,13,0.592266,0.240135,,11.9598,12.0252,13.704,0.0788505,0.993641,-0.0803706
27,13,1.06439,0.357714,CrRMB,11.5068,11.8244,13.428,-0.807315,0.175499,-0.56342
28,14,0.91608,0.311082,MiRMB,11.8571,8.9197,12.0571,-0.438391,-0.876823,-0.197471
29,14,0.290682,0.313887,,11.9785,9.36335,12.0332,-0.546302,0.289184,-0.786083
30,15,3.05075,0.569353,AcRMB,14.4676,10.3627,11.6763,0.349029,-0.627623,-0.695894
31,15,1.20284,0.838354,CaRMB,13.7484,11.3435,12.1666,-0.310597,0.038825,-0.949748
32,16,0.749249,0.17195,,17.9935,9.46609,14.0087,0.336605,-0.162055,0.927596
33,16,0.232744,0.14731,,17.7693,9.51746,13.7231,-0.842984,-0.0802624,0.531917
34,17,0.850372,0.0811153,,18.1289,10.3534,13.7088,0.197795,0.713924,0.671707
35,17,0.295453,0.124607,,18.1663,10.1339,13.4232,0.822131,0.569298,0
36,18,0.343668,0.131071,,18.75,9.05513,12.871,0.951209,-0.135885,0.277013
37,18,0.257154,0.113372,,18.6473,9.15787,12.7425,0.472093,0.617451,-0.629192
38,19,1.03915,0.217953,,18.213,8.46204,12.9615,0.143868,-0.970719,0.19237
39,19,0.566002,0.116801,,17.9374,8.80295,12.7473,-0.709538,-0.577561,-0.403708
40,20,0.179088,0.139581,,18.4745,10.8904,11.6716,0.41712,0.52153,0.744324
41,20,0.64801,0.121617,,18.7593,10.8391,11.5716,0.994585,-0.014352,-0.102931
42,21,0.811272,0.0897231,,18.5306,11.2313,11.0385,0.667715,0.587102,-0.457676
43,21,0.220785,0.0772086,,18.2037,11.0726,11.1718,-0.507736,0.719251,-0.474217
44,22,0.884652,0.277386,,18.3484,8.97574,10.6291,0.707398,-0.696817,-0.118465
45,22,0.705906,0.186639,,17.7459,9.08782,10.6339,-0.820363,-0.555712,-0.134863
46,23,0.919519,0.286225,,17.9701,10.3534,9.77229,0.101574,0.843071,-0.528123
47,23,0.473623,0.523317,LMB,18.0308,9.91441,9.81039,0.453525,-0.216924,-0.864441
48,24,0.422865,0.0703038,,11.5816,11.9179,15.2177,0.662622,0.706843,0.247597
49,24,0.211652,0.0977575,,11.3621,11.8011,15.2272,-0.75029,0.308999,0.584452
50,25,0.712527,0.197225,,11.6096,11.0539,15.0892,0,-0.353952,0.935264
51,25,0.695973,0.247663,,11.3247,10.9839,14.7179,-0.81871,-0.563672,-0.109486
52,26,0.447554,0.117193,,11.9832,12.4689,13.8468,0,0.667631,0.744493
53,26,0.269148,0.124718,,12.0252,12.4222,13.604,0.312095,0.763151,-0.56586
54,27,0.757783,0.197276,,10.8437,12.1653,13.2947,-0.616271,0.653353,0.439703
55,27,0.113487,0.349149,CrRMB,11.0352,11.9178,13.09,-0.741052,0,-0.671447
56,28,0.562991,0.196667,,11.4601,8.49006,12.1666,-0.696813,-0.0995394,0.710312
57,28,0.367659,0.286033,MiRMB,11.6049,8.35463,11.9,-0.279605,-0.889137,-0.362294
58,29,0.51728,0.138924,,12.1046,9.40538,11.762,0.794539,0,-0.607213
