label,area,mean,sigma,median,min,max,count,centroidX,centroidY,centroidZ,bboxXStart,bboxXEnd,bboxYStart,bboxYEnd,bboxZStart,bboxZEnd
1,1.31681,0.11302,0.305715,0.0190508,0.000222103,4.28392,530,13.2217,9.24602,16.0099,12.5887,13.6739,8.65386,9.56029,15.338,16.8061
2,23.9311,0.297334,3.6653,0.0846689,-0.000788098,174.769,6396,14.0882,9.2354,13.3246,12.9668,15.6017,7.88423,10.8224,10.6197,16.8075
3,18.4996,0.521311,2.9271,0.124056,-1.8527e-06,94.5541,4803,12.4683,8.90522,14.1782,11.0877,13.4694,7.76127,10.3166,12.3667,16.0752
4,2.65536,0.691119,1.16884,0.444589,0.139588,20.6254,741,15.7504,9.12852,11.4753,15.1205,16.4854,8.7149,9.69928,11.0288,12.0309
5,5.32207,0.511384,1.78886,0.294863,0.061512,47.2276,1431,14.7095,10.217,10.7369,13.736,15.8871,9.13721,11.1463,9.76854,11.683
6,3.02265,1.45286,8.92978,0.700395,0.056475,194.339,869,10.9719,9.02687,12.6865,10.2801,11.4583,8.30098,9.68183,11.9006,13.4876
7,7.77403,0.298729,1.04849,0.110121,0.0041944,38.4967,1942,12.1257,9.53955,12.1382,11.0034,13.2208,8.42517,10.629,11.0447,13.1264
8,0.167159,5.27946,6.75098,2.52554,0.480116,30.5229,42,16.4425,9.14742,11.7595,16.013,16.6207,8.81221,9.42143,11.6019,12.0149
9,0.489069,2.16323,1.32987,1.5653,0.839405,12.8124,188,16.4626,9.03432,11.3065,16.1921,16.7652,8.70667,9.39187,11.0203,11.6585
10,1.37935,0.756913,1.68294,0.578697,0.219803,26.5911,376,15.5361,10.1926,10.3621,14.4231,16.1178,9.61327,11.0887,9.64028,11.1412
11,0.748582,4.84234,21.7101,1.51903,0.295716,273.053,590,15.6059,10.9599,11.0757,15.2568,15.9147,10.5979,11.3265,10.8417,11.3369
12,1.55242,1.29526,4.72966,0.807884,0.075844,141.027,441,10.3725,8.36599,12.4393,9.90238,10.9413,7.8334,8.95885,11.9674,12.8842
13,1.6833,0.837172,2.46184,0.530002,0.0938648,41.6247,488,10.5391,9.06534,11.9274,9.95178,11.0977,8.50385,9.59061,11.4786,12.5177
14,7.67226,0.682054,2.21447,0.413235,0.00160404,56.6131,2067,11.5298,8.27801,10.3048,10.9182,12.2184,7.30771,9.18832,9.09451,11.5834
