time,Flow,RR,Inspiration
15.21,63.958,286,1
15.22,152.86,286,1
15.23,193.837,286,1
15.24,207.307,286,1
15.25,208.892,286,1
15.26,205.664,286,1
15.27,192.495,286,1
15.28,153.196,286,1
15.29,74.075,286,1
15.3,-9.588,286,0
15.31,-6.878,286,0
15.32,-6.726,286,0
15.33,-6.739,286,0
15.34,-6.747,286,0
15.35,-6.751,286,0
15.36,-6.721,286,0
15.37,-6.739,286,0
15.38,-6.704,286,0
15.39,-6.713,286,0
15.4,-6.704,286,0
15.41,-7.414,287,0
15.42,71.54,287,1
15.43,146.795,287,1
15.44,180.525,287,1
15.45,190.785,287,1
15.46,194.4,287,1
15.47,195.215,287,1
15.48,193.4,287,1
15.49,180.827,287,1
15.5,142.573,287,1
15.51,57.57,287,1
15.52,-10.025,287,0
15.53,-6.785,287,0
15.54,-6.717,287,0
15.55,-6.721,287,0
15.56,-6.713,287,0
15.57,-6.696,287,0
15.58,-6.696,287,0
15.59,-6.709,287,0
15.6,-6.704,287,0
15.61,-6.7,287,0
15.62,-7.741,284,0
15.63,24.269,284,1
15.64,124.878,284,1
15.65,181.16,284,1
15.66,198.68,284,1
15.67,200.709,284,1
15.68,197.353,284,1
15.69,190.351,284,1
15.7,175.6,284,1
15.71,137.129,284,1
15.72,54.872,284,1
15.73,-10.08,284,0
15.74,-6.806,284,0
15.75,-6.73,284,0
15.76,-6.713,284,0
15.77,-6.7,284,0
15.78,-6.713,284,0
15.79,-6.709,284,0
15.8,-6.7,284,0
15.81,-6.687,284,0
15.82,-6.696,284,0
15.83,-8.529,287,0
15.84,74.781,287,1
15.85,153.251,287,1
15.86,186.188,287,1
15.87,195.686,287,1
15.88,197.227,287,1
15.89,194.619,287,1
15.9,188.187,287,1
15.91,167.894,287,1
15.92,110.352,287,1
15.93,10.238,287,1
15.94,-7.46,287,0
15.95,-6.73,287,0
15.96,-6.713,287,0
15.97,-6.721,287,0
15.98,-6.7,287,0
15.99,-6.717,287,0
16,-6.704,287,0
16.01,-6.692,287,0
16.02,-6.683,287,0
16.03,-6.683,287,0
16.04,-6.786,286,0
16.05,82.777,286,1
16.06,157.278,286,1
16.07,189.236,286,1
16.08,199.186,286,1
16.09,199.598,286,1
16.1,196.503,286,1
16.11,188.619,286,1
16.12,166.088,286,1
16.13,109.321,286,1
16.14,10.328,286,1
16.15,-7.463,286,0
16.16,-6.739,286,0
16.17,-6.73,286,0
16.18,-6.726,286,0
16.19,-6.696,286,0
16.2,-6.713,286,0
16.21,-6.721,286,0
16.22,-6.687,286,0
16.23,-6.704,286,0
16.24,-6.687,286,0
16.25,-10.25,285,0
16.26,42.042,285,1
16.27,133.222,285,1
16.28,181.736,285,1
16.29,196.912,285,1
16.3,197.164,285,1
16.31,193.431,285,1
16.32,188.31,285,1
16.33,174.259,285,1
16.34,133.144,285,1
16.35,46.857,285,1
16.36,-9.456,285,0
16.37,-6.751,285,0
16.38,-6.73,285,0
16.39,-6.717,285,0
16.4,-6.721,285,0
16.41,-6.709,285,0
16.42,-6.726,285,0
16.43,-6.692,285,0
