label,area,mean,sigma,median,min,max,count,centroidX,centroidY,centroidZ,bboxXStart,bboxXEnd,bboxYStart,bboxYEnd,bboxZStart,bboxZEnd
1,25.8883,1.41018,7.12901,0.0632822,-7.2692e-07,133.713,7181,12.7298,13.2991,21.5644,11.6147,13.5969,12.3131,14.478,18.6094,24.0958
2,25.0208,0.458298,2.24584,0.0882274,0.000322756,78.0676,6266,13.5088,13.9808,16.1075,12.6068,15.1161,12.7382,15.1619,13.1622,19.3432
3,21.2391,0.213823,0.728911,0.0779539,4.59618e-06,30.1302,5852,11.6476,13.831,17.7881,10.2685,12.867,12.5803,14.9677,16.0323,19.9848
4,2.10309,0.871528,1.80619,0.561636,0.0894124,32.2839,577,15.4198,14.2864,14.2381,14.8432,16.0622,13.9011,14.7572,13.8117,14.7347
5,4.73074,0.823947,4.09772,0.35056,0.0438426,100.819,1323,14.7524,14.4668,13.1468,13.7888,15.7964,13.7331,15.227,12.2951,13.9841
6,4.1311,0.474219,1.24484,0.332483,0.0389705,36.3977,1161,10.0254,13.4779,15.8445,9.12848,10.553,12.7709,14.0411,15.0535,16.7387
7,14.4715,0.528904,2.29004,0.187706,0.00136146,74.5023,3619,11.4305,13.6717,15.0081,10.2138,12.5144,12.4952,14.915,13.4092,16.2807
8,0.0108477,0.766459,0.0227755,0.765239,0.740078,0.808655,4,15.7666,14.4352,14.7461,15.7596,15.7739,14.3371,14.4867,14.7397,14.7479
9,0.710247,2.67048,3.43544,1.18872,0.569229,24.1767,279,15.8513,14.9658,14.4094,15.5309,16.127,14.6663,15.3217,14.1077,14.7312
10,1.00528,1.85398,2.003,1.21037,0.47156,25.6448,404,15.2278,15.3582,12.8273,14.7697,15.7008,14.9947,15.802,12.4798,13.2702
11,3.55664,1.13074,2.55114,0.698521,0.064411,54.6613,1041,15.207,14.5202,12.2741,14.334,16.063,13.8574,15.252,11.5196,13.0841
12,0.928367,2.33602,9.48047,0.797627,0.239639,139.848,293,9.2575,13.1399,16.0204,8.90418,9.69308,12.702,13.5706,15.6341,16.4411
13,1.12372,0.683976,0.971468,0.430311,0.0951391,15.5406,366,9.42541,13.0862,15.1922,8.90598,9.87578,12.6469,13.6612,14.7557,15.6559
14,0.0920401,0.734626,0.604232,0.492055,0.171674,3.32961,23,11.3504,12.5328,13.8538,11.1831,11.5417,12.4636,12.6068,13.6189,13.9729
15,5.75565,0.664911,1.40376,0.469989,0.0988566,56.2751,1466,10.9174,13.3628,13.1196,10.1133,11.8442,12.4857,14.1613,12.3064,13.9892
16,0.194284,1.59417,1.50855,1.00407,0.626381,14.056,51,15.8181,14.6716,14.6003,15.5381,16.0814,14.5078,14.7838,14.2195,14.7531
17,0.686437,2.25644,2.28212,1.29486,0.670076,19.5972,229,16.1268,14.3593,14.5681,15.7943,16.4494,13.956,14.7089,14.167,14.8959
18,0.390863,2.79979,2.05879,2.0827,1.22671,16.0409,334,15.825,15.3871,14.7003,15.6085,16.0712,15.1294,15.6624,14.4476,14.9275
19,0.540895,2.79681,1.61323,2.39339,1.40316,15.9421,526,16.2344,15.4234,14.4124,15.8893,16.525,15.1291,15.7409,14.1593,14.6411
20,0.25292,2.2693,1.80834,1.72367,0.924327,13.3036,218,15.1586,15.8655,12.8902,14.9868,15.336,15.6461,16.1184,12.7067,13.085
21,0.0523715,3.09762,2.17733,2.2411,1.45933,13.11,44,15.2037,15.6808,12.5527,15.0848,15.415,15.5421,15.8279,12.4429,12.6994
