time,Flow,RR,Inspiration
5.07,77.899,266,1
5.08,162.934,266,1
5.09,205.439,266,1
5.1,220.642,266,1
5.11,221.274,266,1
5.12,218.353,266,1
5.13,206.791,266,1
5.14,167.69,266,1
5.15,89.922,266,1
5.16,-0.221,266,0
5.17,-7.249,266,0
5.18,-6.734,266,0
5.19,-6.726,266,0
5.2,-6.704,266,0
5.21,-6.713,266,0
5.22,-6.721,266,0
5.23,-6.7,266,0
5.24,-6.696,266,0
5.25,-6.692,266,0
5.26,-6.7,266,0
5.27,-6.687,266,0
5.28,-10.113,266,0
5.29,35.965,266,1
5.3,135.856,266,1
5.31,193.681,266,1
5.32,216.307,266,1
5.33,223.979,266,1
5.34,221.141,266,1
5.35,210.417,266,1
5.36,184.841,266,1
5.37,122.118,266,1
5.38,37.665,266,1
5.39,-10.426,266,0
5.4,-6.849,266,0
5.41,-6.704,266,0
5.42,-6.704,266,0
5.43,-6.696,266,0
5.44,-6.696,266,0
5.45,-6.717,266,0
5.46,-6.7,266,0
5.47,-6.696,266,0
5.48,-6.704,266,0
5.49,-6.696,266,0
5.5,-6.683,266,0
5.51,-6.674,264,0
5.52,-9.323,262,0
5.53,63.261,262,1
5.54,150.077,262,1
5.55,195.403,262,1
5.56,213.319,262,1
5.57,217.857,262,1
5.58,216.142,262,1
5.59,206.63,262,1
5.6,174.17,262,1
5.61,102.99,262,1
5.62,16.082,262,1
5.63,-9.002,262,0
5.64,-6.773,262,0
5.65,-6.717,262,0
5.66,-6.734,262,0
5.67,-6.717,262,0
5.68,-6.709,262,0
5.69,-6.709,262,0
5.7,-6.713,262,0
5.71,-6.696,262,0
5.72,-6.692,262,0
5.73,-6.67,262,0
5.74,-6.666,262,0
5.75,-9.985,262,0
5.76,56.689,262,1
5.77,145.837,262,1
5.78,194.651,262,1
5.79,214.892,262,1
5.8,220.608,262,1
5.81,217.956,262,1
5.82,207.792,262,1
5.83,184.017,262,1
5.84,123.431,262,1
5.85,40.453,262,1
5.86,-10.409,262,0
5.87,-6.857,262,0
5.88,-6.73,262,0
5.89,-6.717,262,0
5.9,-6.734,262,0
5.91,-6.717,262,0
5.92,-6.726,262,0
5.93,-6.726,262,0
5.94,-6.687,262,0
5.95,-6.687,262,0
5.96,-6.692,262,0
5.97,-6.696,262,0
5.98,-7.023,259,0
5.99,-6.488,258,0
6,76.14,258,1
6.01,159.495,258,1
6.02,200.518,258,1
6.03,216.966,258,1
6.04,221.34,258,1
6.05,218.221,258,1
6.06,207.953,258,1
6.07,179.981,258,1
6.08,111.051,258,1
6.09,21.315,258,1
6.1,-8.829,258,0
6.11,-6.73,258,0
6.12,-6.704,258,0
6.13,-6.717,258,0
6.14,-6.726,258,0
6.15,-6.717,258,0
6.16,-6.704,258,0
6.17,-6.687,258,0
6.18,-6.674,258,0
6.19,-6.687,258,0
6.2,-6.683,258,0
6.21,-9.058,258,0
6.22,18.788,258,1
6.23,120.712,258,1
6.24,187.54,258,1
6.25,212.6,258,1
6.26,221.141,258,1
6.27,223.577,258,1
6.28,217.098,258,1
6.29,193.712,258,1
6.3,131.21,258,1
6.31,37.924,258,1
6.32,-9.405,258,0
6.33,-6.768,258,0
6.34,-6.73,258,0
6.35,-6.734,258,0
6.36,-6.726,258,0
6.37,-6.73,258,0
6.38,-6.7,258,0
6.39,-6.696,258,0
6.4,-6.7,258,0
6.41,-10.242,270,0
6.42,69.493,270,1
6.43,187.294,270,1
6.44,226.295,270,1
6.45,235.949,270,1
6.46,234.714,270,1
6.47,215.78,270,1
6.48,160.351,270,1
6.49,80.114,270,1
6.5,6.075,270,1
6.51,-8.798,270,0
6.52,-6.76,270,0
6.53,-6.717,270,0
6.54,-6.704,270,0
6.55,-6.726,270,0
6.56,-6.717,270,0
6.57,-6.713,270,0
6.58,-6.709,270,0
6.59,-6.713,270,0
6.6,-6.704,270,0
6.61,-6.704,270,0
6.62,-6.79,270,0
6.63,-0.347,274,0
6.64,92.237,274,1
6.65,168.099,274,1
6.66,203.323,274,1
6.67,216.339,274,1
6.68,217.89,274,1
6.69,211.719,274,1
6.7,192.713,274,1
6.71,137.501,274,1
6.72,58.985,274,1
6.73,-7.056,274,0
6.74,-7.141,274,0
6.75,-6.717,274,0
6.76,-6.726,274,0
6.77,-6.704,274,0
6.78,-6.696,274,0
6.79,-6.713,274,0
6.8,-6.717,274,0
6.81,-6.713,274,0
6.82,-6.704,274,0
6.83,-6.7,274,0
6.84,-6.679,274,0
6.85,-9.904,278,0
6.86,31.826,278,1
6.87,130.716,278,1
6.88,188.526,278,1
6.89,210.319,278,1
6.9,219.247,278,1
6.91,221.773,278,1
6.92,217.857,278,1
6.93,199.82,278,1
6.94,148.859,278,1
