label,parent,length,radius,name,centroidX,centroidY,centroidZ,directionX,directionY,directionZ
1,0,3.57519,0.645808,Trachea,11.0586,8.78427,19.4588,0.182871,0.164584,-0.969263
2,1,6.11388,0.452875,LMB,13.146,9.82569,15.3415,0.575919,0.244431,-0.78011
3,1,3.01907,0.666191,RMB,11.3762,9.43807,16.2601,-0.00619384,0.238212,-0.971193
4,2,1.39537,0.37166,,15.5418,10.3021,13.0567,0.910367,-0.388212,0.143259
5,2,1.67862,0.575131,LMB,15.3783,10.7831,12.2951,0.562008,0.250384,-0.788324
6,3,2.08057,0.414513,CrRMB,10.5729,10.1105,14.1991,-0.763157,0.300755,-0.571959
7,3,2.3806,0.721863,RMB,11.3295,10.3534,13.7421,-0.0313787,0.466873,-0.883767
8,4,0.31785,0.270908,,16.2423,10.1573,13.228,0.411198,0.793141,0.44927
9,4,0.688582,0.297729,,16.4057,9.77433,13.1709,0.664554,-0.746085,0.0415343
10,5,0.839573,0.261821,,16.0602,11.3528,11.6858,0.500611,0.856626,0.124826
11,5,0.0340867,0.489785,LMB,15.8594,10.9932,11.6192,0.54859,0,-0.836091
12,6,0.856807,0.324696,,9.4474,10.1899,13.7422,-0.774037,-0.545,0.322243
13,6,0.287463,0.446023,CrRMB,9.6809,10.4841,13.5184,-0.682525,0.422664,-0.596251
14,7,0.0163401,0.698931,,11.2874,10.9044,12.6854,-0.575296,-0.569109,-0.587494
15,7,1.65851,0.623198,CaRMB,11.1333,11.4695,12.0999,-0.191498,0.675789,-0.711785
16,8,0.807442,0.170015,,16.2329,10.3767,13.685,-0.18503,0.231348,0.955114
17,8,0.789516,0.138443,,16.5037,10.6243,13.3328,0.496886,0.863694,0.0844821
18,9,0.0280867,0.2744,,16.6439,9.50812,13.1899,0.665782,-0.665069,0.338256
19,9,0.5572,0.131412,,16.5505,9.38203,12.9567,-0.301688,-0.486109,-0.820172
20,10,0.62105,0.155052,,16.5691,11.7918,11.7096,0.962403,0.255535,-0.0921028
21,10,0.30239,0.131695,,16.2142,11.8525,11.7477,-0.370716,0.926619,0.062833
22,11,1.12983,0.327724,,16.2236,10.6149,11.3812,0.628236,-0.669658,-0.396077
23,11,1.55057,0.427437,LMB,16.1676,11.0866,10.8957,0.38547,0.120471,-0.914822
24,12,0.573889,0.160495,,9.01775,10.0919,14.1134,-0.341704,0.471972,0.812699
25,12,0.289108,0.286054,,9.04575,9.83035,13.8897,-0.484592,-0.872268,0.0657195
26,13,1.05953,0.246344,,9.59215,11.0493,13.5946,0.017649,0.952025,0.305512
27,13,1.24709,0.336922,CrRMB,9.12515,10.8391,13.128,-0.733948,0.471818,-0.488577
28,14,2.23869,0.369452,MiRMB,10.853,10.0172,12.1428,-0.38384,-0.788532,-0.480504
29,14,2.10971,0.427945,AcRMB,11.8057,10.727,11.781,0.49585,-0.163814,-0.852818
30,15,1.06333,0.291428,,10.9511,12.5342,11.6763,-0.043918,0.94862,0.313354
31,15,1.10996,0.528768,CaRMB,10.811,12.2073,11.0099,-0.294514,0.319741,-0.900571
32,16,0.0583063,0.167901,,16.1676,10.4561,14.0944,0.320747,-0.480237,0.816391
33,16,0.4379,0.12017,,16.0508,10.6429,14.1515,-0.49052,0.789219,0.369491
34,17,0.11403,0.117127,,16.7559,10.9745,13.3709,0.983084,0.163111,0.0833078
35,17,0.48809,0.0879268,,16.6625,11.2034,13.4042,-0.153044,0.975843,0.155913
36,18,0.496145,0.163673,,16.5271,9.35401,13.3518,-0.508321,-0.58358,0.633281
37,18,0.385587,0.245684,,16.8027,9.37736,13.2043,0.775183,-0.629792,0.0495353
38,19,0.0940986,0.0993196,,16.4384,9.21391,12.7092,-0.595118,-0.694804,-0.403833
39,19,0.26687,0.0599686,,16.5831,9.26528,12.6663,0.874956,0.139994,-0.463522
40,20,0.194261,0.139222,,16.9614,11.8525,11.7,0.961595,-0.192011,0.19613
41,20,0.49581,0.109908,,16.9614,12.1,11.662,0.376757,0.923136,-0.0766425
42,21,0.345551,0.0966117,,16.1302,12.1047,11.8857,-0.162059,0.648527,0.74374
43,21,0.32569,0.0923069,,16.0648,12.0907,11.6667,-0.573549,0.602105,-0.555438
44,22,1.07863,0.212307,,17.0268,9.97043,11.0194,0.831235,-0.493532,-0.255879
45,22,0.508159,0.151329,,16.3963,10.1012,11.0432,-0.716905,-0.532943,-0.449466
46,23,0.112708,0.437053,LMB,16.4757,11.1987,10.1341,0.165912,0.330945,-0.92895
47,23,1.04237,0.223701,,16.3029,11.6657,10.0912,-0.313612,0.931817,-0.18266
48,24,0.57033,0.104749,,9.0925,10.2646,14.5703,0.605965,0.130977,0.784634
49,24,0.265938,0.111576,,8.80295,10.2553,14.4037,-0.878024,0.210578,0.429803
50,25,1.08874,0.196858,,8.9944,9.33533,14.2991,0.034351,-0.677719,0.734518
51,25,0.765635,0.23584,,8.6955,9.45208,13.8326,-0.731942,-0.658748,-0.174105
52,26,0.563837,0.12501,,9.4287,11.661,13.9516,-0.612942,0.380961,0.692221
53,26,0.300714,0.138625,,9.71825,11.6423,13.7897,0.776488,0.589929,0.221473
54,27,1.12204,0.177388,,8.17715,10.8858,12.7092,-0.874036,-0.441163,-0.203558
55,27,0.248696,0.281661,,8.59745,11.2267,12.7806,-0.563338,0.751119,-0.344196
56,28,0.995102,0.324802,MiRMB,10.2319,8.67686,11.5668,-0.384785,-0.919824,-0.0765755
57,28,0.556944,0.218209,,10.2413,9.21391,11.4097,-0.653924,0.285091,-0.700789
58,29,0.846032,0.307218,AcRMB,12.4922,10.2693,10.6148,0.386392,-0.673427,-0.630237
59,29,0.91884,0.141368,,12.2961,10.7036,10.4482,-0.0711768,0.325301,-0.942928
60,30,0.393866,0.119439,,10.9465,13.0853,12.0333,0.0949568,0.237136,0.966824
61,30,0.315304,0.132669,,10.9558,13.1787,11.7763,0.177605,0.888665,-0.422766
62,31,0.676178,0.309056,,10.4188,12.1747,10.3768,-0.676892,-0.621581,-0.394276
63,31,0.587983,0.455251,CaRMB,10.5915,12.5062,10.2483,-0.190653,0.413107,-0.890502
64,32,0.872707,0.128217,,15.9854,10.3487,14.499,-0.438866,-0.214047,0.872686
65,32,0.417475,0.0968614,,16.345,10.4421,14.242,0.805314,0,0.592848
