time,Flow,RR,Inspiration
50.2,30.513,253,1
50.21,121.289,253,1
50.22,171.181,253,1
50.23,187.725,253,1
50.24,190.196,253,1
50.25,187.632,253,1
50.26,183.011,253,1
50.27,175.182,253,1
50.28,160.294,253,1
50.29,131.106,253,1
50.3,66.835,253,1
50.31,-7.918,253,0
50.32,-7.121,253,0
50.33,-6.802,253,0
50.34,-6.811,253,0
50.35,-6.811,253,0
50.36,-6.802,253,0
50.37,-6.79,253,0
50.38,-6.79,253,0
50.39,-6.794,253,0
50.4,-6.781,253,0
50.41,-6.79,253,0
50.42,-6.768,252,0
50.43,-6.76,249,0
50.44,-6.764,246,0
50.45,-9.494,245,0
50.46,57.95,245,1
50.47,138.941,245,1
50.48,178.475,245,1
50.49,188.094,245,1
50.5,186.679,245,1
50.51,181.796,245,1
50.52,176.885,245,1
50.53,171.122,245,1
50.54,159.153,245,1
50.55,133.013,245,1
50.56,75.206,245,1
50.57,-4.127,245,0
50.58,-7.32,245,0
50.59,-6.794,245,0
50.6,-6.794,245,0
50.61,-6.785,245,0
50.62,-6.798,245,0
50.63,-6.781,245,0
50.64,-6.806,245,0
50.65,-6.794,245,0
50.66,-6.781,245,0
50.67,-6.794,245,0
50.68,-6.764,244,0
50.69,-6.773,242,0
50.7,-6.768,240,0
50.71,-9.551,237,0
50.72,17.535,237,1
50.73,101.759,237,1
50.74,158.527,237,1
50.75,178.084,237,1
50.76,178.806,237,1
50.77,174.914,237,1
50.78,170.503,237,1
50.79,165.391,237,1
50.8,158.584,237,1
50.81,143.141,237,1
50.82,112.356,237,1
50.83,46.229,237,1
50.84,-10.396,237,0
50.85,-6.945,237,0
50.86,-6.802,237,0
50.87,-6.798,237,0
50.88,-6.811,237,0
50.89,-6.781,237,0
50.9,-6.79,237,0
50.91,-6.777,237,0
50.92,-6.785,237,0
50.93,-6.777,237,0
50.94,-6.773,237,0
50.95,-6.764,237,0
50.96,-6.751,236,0
50.97,-7.456,233,0
50.98,0.831,232,0
50.99,83.624,232,1
51,148.253,232,1
51.01,172.894,232,1
51.02,178.655,232,1
51.03,178.054,232,1
51.04,177.484,232,1
51.05,175.48,232,1
51.06,172.273,232,1
51.07,163.28,232,1
51.08,135.988,232,1
51.09,72.773,232,1
51.1,-6.488,232,0
51.11,-7.169,232,0
51.12,-6.819,232,0
51.13,-6.794,232,0
51.14,-6.781,232,0
51.15,-6.802,232,0
51.16,-6.794,232,0
51.17,-6.785,232,0
51.18,-6.794,232,0
51.19,-6.781,232,0
51.2,-6.768,232,0
51.21,-6.764,232,0
51.22,-6.751,232,0
51.23,-6.764,231,0
51.24,-10.239,228,0
51.25,22.965,228,1
51.26,103.971,228,1
51.27,156.571,228,1
51.28,174.735,228,1
51.29,177.124,228,1
51.3,175.988,228,1
51.31,174.497,228,1
51.32,171.063,228,1
51.33,164.84,228,1
51.34,150.271,228,1
51.35,117.055,228,1
51.36,45.343,228,1
51.37,-10.512,228,0
51.38,-6.907,228,0
51.39,-6.815,228,0
51.4,-6.798,228,0
51.41,-6.777,228,0
51.42,-6.794,228,0
51.43,-6.781,228,0
51.44,-6.773,228,0
51.45,-6.777,228,0
51.46,-6.785,228,0
51.47,-6.794,228,0
51.48,-6.773,228,0
51.49,-6.768,228,0
51.5,-6.794,228,0
51.51,-9.508,226,0
51.52,50.252,226,1
51.53,125.464,226,1
51.54,162.963,226,1
51.55,174.2,226,1
51.56,177.724,226,1
51.57,177.484,226,1
51.58,173.843,226,1
51.59,167.806,226,1
