time,Flow,RR,Inspiration
14.54,35.045,213,1
14.55,101.944,213,1
14.56,136.439,213,1
14.57,145.29,213,1
14.58,145.782,213,1
14.59,147.537,213,1
14.6,150.298,213,1
14.61,154.064,213,1
14.62,158.299,213,1
14.63,159.124,213,1
14.64,150.937,213,1
14.65,129.86,213,1
14.66,84.731,213,1
14.67,12.092,213,1
14.68,-7.917,213,0
14.69,-5.535,213,0
14.7,-5.495,213,0
14.71,-5.495,213,0
14.72,-5.495,213,0
14.73,-5.5,213,0
14.74,-5.495,213,0
14.75,-5.471,213,0
14.76,-5.476,213,0
14.77,-5.495,213,0
14.78,-5.476,213,0
14.79,-5.471,213,0
14.8,-5.461,213,0
14.81,-7.406,211,0
14.82,-7.249,210,0
14.83,44.821,210,1
14.84,101.203,210,1
14.85,131.966,210,1
14.86,142.194,210,1
14.87,144.2,210,1
14.88,144.772,210,1
14.89,146.357,210,1
14.9,147.509,210,1
14.91,146.521,210,1
14.92,142.6,210,1
14.93,137.262,210,1
14.94,124.243,210,1
14.95,90.383,210,1
14.96,24.93,210,1
14.97,-10.212,210,0
14.98,-5.593,210,0
14.99,-5.52,210,0
15,-5.49,210,0
15.01,-5.495,210,0
15.02,-5.481,210,0
15.03,-5.505,210,0
15.04,-5.49,210,0
15.05,-5.481,210,0
15.06,-5.486,210,0
15.07,-5.446,210,0
15.08,-5.466,210,0
15.09,-5.5,210,0
15.1,-5.471,210,0
15.11,-8.641,209,0
15.12,-2.557,208,0
15.13,59.387,208,1
15.14,115.356,208,1
15.15,141.573,208,1
15.16,148.473,208,1
15.17,148.583,208,1
15.18,147.235,208,1
15.19,145.618,208,1
15.2,145.427,208,1
15.21,143.82,208,1
15.22,141.169,208,1
15.23,134.879,208,1
15.24,116.364,208,1
15.25,73.573,208,1
15.26,8.283,208,1
15.27,-8.279,208,0
15.28,-5.539,208,0
15.29,-5.515,208,0
15.3,-5.495,208,0
15.31,-5.495,208,0
15.32,-5.5,208,0
15.33,-5.486,208,0
15.34,-5.5,208,0
15.35,-5.471,208,0
15.36,-5.476,208,0
15.37,-5.5,208,0
15.38,-5.476,208,0
15.39,-5.466,208,0
15.4,-5.476,208,0
15.41,-7.784,206,0
15.42,-9.349,205,0
15.43,34.603,205,1
15.44,89.791,205,1
15.45,121.892,205,1
15.46,135.143,205,1
15.47,137.954,205,1
15.48,139.343,205,1
15.49,140.442,205,1
15.5,140.174,205,1
15.51,140.846,205,1
15.52,141.6,205,1
15.53,140.093,205,1
15.54,130.82,205,1
15.55,110.906,205,1
15.56,68.013,205,1
15.57,0.831,205,1
15.58,-7.006,205,0
15.59,-5.539,205,0
15.6,-5.51,205,0
15.61,-5.515,205,0
15.62,-5.5,205,0
15.63,-5.471,205,0
15.64,-5.476,205,0
15.65,-5.52,205,0
15.66,-5.481,205,0
15.67,-5.5,205,0
15.68,-5.505,205,0
15.69,-5.466,205,0
15.7,-5.451,205,0
15.71,-6.118,203,0
15.72,-9.797,202,0
15.73,37.817,202,1
15.74,95.702,202,1
15.75,127.127,202,1
15.76,138.407,202,1
15.77,141.573,202,1
15.78,142.898,202,1
15.79,144.445,202,1
15.8,143.929,202,1
15.81,142.925,202,1
15.82,143.983,202,1
15.83,140.281,202,1
15.84,126.87,202,1
15.85,98.789,202,1
15.86,41.789,202,1
15.87,-9.84,202,0
15.88,-5.833,202,0
15.89,-5.49,202,0
15.9,-5.481,202,0
15.91,-5.5,202,0
15.92,-5.476,202,0
15.93,-5.486,202,0
15.94,-5.486,202,0
15.95,-5.49,202,0
15.96,-5.476,202,0
15.97,-5.476,202,0
15.98,-5.481,202,0
15.99,-5.476,202,0
16,-5.486,202,0
16.01,-6.92,201,0
16.02,-9.95,200,0
16.03,33.697,200,1
16.04,91.374,200,1
16.05,120.862,200,1
16.06,131.028,200,1
16.07,134.615,200,1
16.08,133.878,200,1
16.09,134.431,200,1
16.1,136.333,200,1
16.11,141.007,200,1
16.12,144.582,200,1
16.13,143.06,200,1
16.14,131.966,200,1
16.15,108.293,200,1
16.16,58.276,200,1
