time,Flow,RR,Inspiration
10.01,62.19462285928,245,1
10.02,140.60046916352,245,1
10.03,173.93607842152,245,1
10.04,184.68570170162,245,1
10.05,187.0786796125,245,1
10.06,187.97487465952,245,1
10.07,188.99169546962,245,1
10.08,189.7931558,245,1
10.09,189.17954812648,245,1
10.1,179.95313431912,245,1
10.11,144.39203303528,245,1
10.12,47.80445124328,245,1
10.13,-8.33439847822,245,0
10.14,-6.72215298302,245,0
10.15,-6.68240090648001,245,0
10.16,-6.70846863022001,245,0
10.17,-6.71257650688,245,0
10.18,-6.67827687038001,245,0
10.19,-6.67827687038001,245,0
10.2,-6.68652273902001,245,0
10.21,-6.66589154072,245,0
10.22,-6.68652273902001,245,0
10.23,-6.66175869038,245,0
10.24,-9.48484938752,245,0
10.25,43.17506855912,245,1
10.26,133.11631554178,245,1
10.27,171.70930049762,245,1
10.28,180.36866236898,245,1
10.29,180.09803454802,245,1
10.3,177.93031545952,245,1
10.31,177.8438645125,245,1
10.32,181.58886300098,245,1
10.33,185.96864405248,245,1
10.34,184.68570170162,245,1
10.35,162.3296306125,245,1
10.36,85.26580778728,245,1
10.37,-10.47617078272,245,0
10.38,-6.77257220000001,245,0
10.39,-6.69201508798,245,0
10.4,-6.70024626622,245,0
10.41,-6.70024626622,245,0
10.42,-6.70024626622,245,0
10.43,-6.70846863022001,245,0
10.44,-6.70846863022001,245,0
10.45,-6.67827687038001,245,0
10.46,-6.69201508798,245,0
10.47,-6.67415063072001,245,0
10.48,-7.01832751648,245,0
10.49,16.38748860328,246,1
10.5,105.26070972178,246,1
10.51,153.50233411378,246,1
10.52,169.12066594912,246,1
10.53,171.06747858898,246,1
10.54,168.38980577128,246,1
10.55,167.39897320928,246,1
10.56,169.58994955112,246,1
10.57,173.78403905,246,1
10.58,172.41850526312,246,1
10.59,153.87000603112,246,1
10.6,86.3166278125,246,1
10.61,-10.25031125248,246,0
10.62,-6.82805064398,246,0
10.63,-6.70846863022001,246,0
10.64,-6.67827687038001,246,0
10.65,-6.69201508798,246,0
10.66,-6.69201508798,246,0
10.67,-6.68240090648001,246,0
10.68,-6.69201508798,246,0
10.69,-6.67415063072001,246,0
10.7,-6.66175869038,246,0
10.71,-6.6700221875,246,0
10.72,-6.6700221875,246,0
10.73,-5.51590239022,246,0
10.74,81.34776790112,246,1
10.75,152.05360756402,246,1
10.76,176.01385974752,246,1
10.77,182.83241201602,246,1
10.78,182.55031897448,246,1
10.79,181.58886300098,246,1
10.8,181.61796277352,246,1
10.81,182.24899894162,246,1
10.82,182.92,246,1
10.83,178.35325001728,246,1
10.84,149.16658773352,246,1
10.85,64.50436740712,246,1
10.86,-9.55131889688,246,0
10.87,-6.74672311838,246,0
10.88,-6.70846863022001,246,0
10.89,-6.70435855000001,246,0
10.9,-6.71257650688,246,0
10.91,-6.68240090648001,246,0
10.92,-6.68240090648001,246,0
10.93,-6.69613177888,246,0
10.94,-6.66589154072,246,0
10.95,-6.68240090648001,246,0
10.96,-6.68240090648001,246,0
10.97,-6.66175869038,246,0
10.98,-0.10134492638,246,0
10.99,96.62511320552,246,1
11,157.87798579048,246,1
11.01,175.87052037362,246,1
11.02,179.0463472,246,1
11.03,175.00210903528,246,1
11.04,173.25239484712,246,1
11.05,175.98518746562,246,1
11.06,181.27860253762,246,1
11.07,184.25573240098,246,1
11.08,178.35325001728,246,1
11.09,145.67507170562,246,1
11.1,48.94850682802,246,1
11.11,-8.36339801438,246,0
11.12,-6.72215298302,246,0
