label,parent,length,radius,name,centroidX,centroidY,centroidZ,directionX,directionY,directionZ
1,0,5.51172,0.629828,Trachea,14.7094,8.5251,21.1868,-0.11109,0.20509,-0.972418
2,1,6.35259,0.549375,LMB,15.4441,10.2207,15.7271,0.327709,0.355886,-0.875187
3,1,2.92695,0.850968,RMB,14.0687,9.9287,17.3549,-0.228531,0.572883,-0.787133
4,2,1.20807,0.415906,,16.989,11.0779,13.1376,0.834309,-0.452293,0.315215
5,2,1.03382,0.749794,LMB,16.7017,11.4029,12.4808,0.419125,0.100211,-0.902381
6,3,2.40109,0.518033,CrRMB,12.7923,11.0073,15.4985,-0.784643,0.200076,-0.586775
7,3,2.62791,0.922144,RMB,13.6307,10.932,14.9035,-0.078846,0.125461,-0.988961
8,4,0.343088,0.353859,,17.5824,10.6634,13.3661,0.521729,-0.823694,0.222099
9,4,0.66474,0.234558,,17.7379,11.0261,13.3661,0.736978,0.666126,0.114631
10,5,0.962067,0.373078,,17.1538,11.8739,12,0.48957,0.871457,-0.0297284
11,5,0.637646,0.646787,LMB,17.0549,11.4924,11.7287,0.428449,0.118246,-0.895795
12,6,0.935295,0.292117,,11.7561,11.7043,14.8274,-0.201434,0.97691,0.0712073
13,6,0.0340597,0.518754,CrRMB,11.8362,11.2475,14.7845,-0.827961,0,-0.560785
14,7,2.5837,0.524402,MiRMB,12.8441,10.0935,13.1614,-0.528661,-0.776601,-0.342649
15,7,0.424996,0.875986,RMB,13.5129,11.1297,13.3946,-0.0665874,0.15506,-0.985658
16,8,0.223682,0.358119,,17.7425,10.4421,13.4375,0.631703,-0.71575,0.297748
17,8,0.707383,0.192615,,17.4693,10.2725,13.2566,-0.572674,-0.705701,-0.41717
18,9,0.456085,0.152505,,18.0063,11.4406,13.5232,0.10327,0.846772,0.521835
19,9,0.444767,0.149461,,18.1947,11.238,13.3375,0.953084,-0.0424961,-0.299707
20,10,0.544365,0.170541,,17.653,12.3449,11.9428,0.969018,0.190312,-0.157431
21,10,0.210427,0.172078,,17.3563,12.392,11.9714,-0.313167,0.939991,-0.135437
22,11,1.37444,0.415048,,17.6625,11.0873,11.2098,0.685368,-0.644261,-0.33941
23,11,1.24374,0.539765,LMB,17.4223,11.6149,10.8719,0.371139,0.136283,-0.918522
24,12,0.576176,0.135718,,11.6289,12.2365,15.1368,-0.114375,0.261553,0.958388
25,12,0.1796,0.16504,,11.676,12.2413,14.8226,0.157574,0.891984,-0.423716
26,13,0.905767,0.337221,,11.4829,10.9979,14.9416,-0.748868,-0.551246,0.367866
27,13,1.56983,0.417088,CrRMB,11.2239,11.4124,14.2943,-0.762121,0.210023,-0.612423
28,14,0.670192,0.401248,MiRMB,12.067,8.77473,12.6569,-0.281112,-0.941729,-0.184722
29,14,0.793691,0.240916,,11.9398,9.24573,12.4284,-0.557773,0.391664,-0.731771
30,15,2.82063,0.565204,AcRMB,13.9981,10.4562,12.0714,0.354034,-0.500951,-0.789752
31,15,1.87468,0.768242,CaRMB,13.2633,11.2804,12.2856,-0.251243,0.125622,-0.959737
32,16,0.666207,0.261686,,17.9074,10.3432,13.7898,0.282795,-0.05659,0.957509
33,16,0.123053,0.298868,,17.8509,10.3196,13.447,0.612739,-0.689139,-0.386831
34,17,0.0433168,0.138335,,17.2716,10.004,13.0996,0.219326,-0.870325,-0.440942
35,17,0.23931,0.0964275,,17.149,10.0134,13.0901,-0.984081,-0.0789767,-0.159209
36,18,0.550992,0.117841,,18.1994,11.7185,13.8421,0.615435,0.307808,0.725599
37,18,0.199607,0.129529,,18.0204,11.7326,13.6327,-0.0946857,0.990946,-0.0951873
38,19,0.0758972,0.139322,,18.4444,11.2333,13.2709,0.992135,0.125176,0
